,PositionErr,LoopTimes,CurrTime
0,-35.0,0.015617096424102783,1709663136.7139618
1,-33.0,0.015657515525817872,1709663136.7213619
2,-35.0,0.015667972564697267,1709663136.7254174
3,0.0,0.015676939487457277,1709663136.7296984
4,0.0,0.015688939094543455,1709663136.734405
5,0.0,0.01598613739013672,1709663136.7683775
6,0.0,0.016322951316833496,1709663136.8091028
7,0.0,0.016560301780700684,1709663136.8368018
8,0.0,0.01687657117843628,1709663136.8728564
9,0.0,0.01719095468521118,1709663136.9088352
10,0.0,0.01750605344772339,1709663136.944205
11,0.0,0.017787537574768066,1709663136.9761822
12,0.0,0.018109695911407472,1709663137.0122473
13,0.0,0.018431880474090577,1709663137.0504937
14,0.0,0.01869072437286377,1709663137.0813706
15,0.0,0.019001221656799315,1709663137.1172433
16,0.0,0.019320244789123534,1709663137.1539123
17,0.0,0.01959423542022705,1709663137.189177
18,0.0,0.01987227439880371,1709663137.2216158
19,0.0,0.020187480449676512,1709663137.2577744
20,0.0,0.020498168468475342,1709663137.293675
21,0.0,0.020770952701568604,1709663137.325749
22,0.0,0.02108278512954712,1709663137.3626552
23,0.0,0.021386017799377443,1709663137.3982148
24,0.0,0.02165480136871338,1709663137.4328785
25,0.0,0.02193685531616211,1709663137.4694796
26,0.0,0.022214653491973876,1709663137.5065627
27,0.0,0.022442474365234374,1709663137.547871
28,0.0,0.022617642879486085,1709663137.5727634
29,0.0,0.022901604175567625,1709663137.6080873
30,0.0,0.023156116008758543,1709663137.639204
31,0.0,0.023453123569488525,1709663137.6738021
32,0.0,0.023767004013061522,1709663137.709982
33,0.0,0.02407561779022217,1709663137.74845
34,0.0,0.024321012496948242,1709663137.7778356
35,0.0,0.024631829261779786,1709663137.8179657
36,0.0,0.02490232467651367,1709663137.8524191
37,0.0,0.02519228458404541,1709663137.8900375
38,0.0,0.025427141189575196,1709663137.9216328
39,0.0,0.025710234642028807,1709663137.958319
40,0.0,0.025981554985046385,1709663137.995
41,0.0,0.02621095657348633,1709663138.0239568
42,0.0,0.026506910324096678,1709663138.060813
43,0.0,0.02678400754928589,1709663138.0933118
44,0.0,0.02705859422683716,1709663138.125291
45,0.0,0.027367169857025146,1709663138.1603286
46,0.0,0.027680675983428955,1709663138.195034
47,0.0,0.02800747871398926,1709663138.2316802
48,0.0,0.02828913927078247,1709663138.2638972
49,0.0,0.028616833686828613,1709663138.3018386
50,0.0,0.028943102359771728,1709663138.3401508
51,0.0,0.029199373722076417,1709663138.3737009
52,0.0,0.029478507041931154,1709663138.4072301
53,0.0,0.029778048992156983,1709663138.4423218
54,0.0,0.030049335956573487,1709663138.4748366
55,0.0,0.030356748104095457,1709663138.514455
56,0.0,0.030626420974731446,1709663138.5472267
57,0.0,0.030928184986114503,1709663138.586728
58,0.0,0.031155664920806885,1709663138.6211152
59,0.0,0.03140747308731079,1709663138.653617
60,0.0,0.031683266162872314,1709663138.6866581
61,0.0,0.03195504426956177,1709663138.7227807
62,0.0,0.03222125053405762,1709663138.7561538
63,0.0,0.032516827583312986,1709663138.79154
64,0.0,0.03281680822372437,1709663138.827125
65,0.0,0.033083744049072265,1709663138.862061
66,0.0,0.03335791349411011,1709663138.8986523
67,0.0,0.03362626075744629,1709663138.933209
68,0.0,0.0338686466217041,1709663138.9672763
69,0.0,0.034130451679229734,1709663139.002641
70,200.0,0.03440187692642212,1709663139.0370526
71,176.0,0.03464935541152954,1709663139.069852
72,159.0,0.034932007789611814,1709663139.1051064
73,148.0,0.035229713916778566,1709663139.1417968
