,PositionErr,LoopTimes,CurrTime
0,-164.0,0.012255446910858154,1709615004.652696
1,0.0,0.012541511058807374,1709615004.6813183
2,0.0,0.012899324893951417,1709615004.7171164
3,0.0,0.013215985298156738,1709615004.748799
4,-34.0,0.01356684923171997,1709615004.7839036
5,-31.0,0.01392702579498291,1709615004.8199387
6,0.0,0.014237220287322999,1709615004.8509696
7,0.0,0.014600901603698731,1709615004.8873544
8,0.0,0.014962089061737061,1709615004.9234898
9,0.0,0.01527935266494751,1709615004.955233
10,0.0,0.015645294189453124,1709615004.9918425
11,0.0,0.01599926233291626,1709615005.0272558
12,0.0,0.01635810375213623,1709615005.0631573
13,0.0,0.016682593822479247,1709615005.0956225
14,0.0,0.017036032676696778,1709615005.1309836
15,0.0,0.017404677867889403,1709615005.1678646
16,0.0,0.017730114459991456,1709615005.2004244
17,0.0,0.018072996139526367,1709615005.2347295
18,0.0,0.018434927463531495,1709615005.2709394
19,0.0,0.01875723361968994,1709615005.3031862
20,0.0,0.01911402225494385,1709615005.3388813
21,0.0,0.01947465181350708,1709615005.3749588
22,0.0,0.01979391574859619,1709615005.4069014
23,0.0,0.020153634548187256,1709615005.442888
24,0.0,0.020518684387207033,1709615005.4794075
25,0.0,0.020872912406921386,1709615005.5148456
26,0.0,0.02119347095489502,1709615005.5469172
27,0.0,0.021552746295928956,1709615005.5828607
28,0.0,0.021909184455871582,1709615005.6185234
29,0.0,0.022269275188446045,1709615005.6545494
30,0.0,0.022590885162353514,1709615005.6867259
31,0.0,0.022950732707977296,1709615005.722729
32,0.0,0.02331904649734497,1709615005.7595787
33,0.0,0.023631911277770996,1709615005.7908833
34,0.0,0.023993117809295653,1709615005.8270204
35,0.0,0.024342658519744872,1709615005.8619862
36,0.0,0.024672791957855225,1709615005.8950162
37,0.0,0.02503376007080078,1709615005.9311295
38,0.0,0.025402019023895262,1709615005.9679713
39,0.0,0.02574951171875,1709615006.002737
40,0.0,0.02607193946838379,1709615006.0349953
41,0.0,0.026430206298828127,1709615006.070839
42,0.0,0.02679258108139038,1709615006.1070917
43,0.0,0.027111690044403076,1709615006.1390178
44,0.0,0.02747100591659546,1709615006.1749647
45,0.0,0.027832036018371583,1709615006.2110832
46,0.0,0.028159725666046142,1709615006.2438684
47,0.0,0.028512575626373292,1709615006.2791698
48,0.0,0.028870348930358888,1709615006.3149638
49,0.0,0.029238998889923096,1709615006.3518436
50,0.0,0.029566650390625,1709615006.3846242
51,0.0,0.02990779161453247,1709615006.4187546
52,0.0,0.030269527435302736,1709615006.4549456
53,0.0,0.030629305839538573,1709615006.49094
54,0.0,0.03094959020614624,1709615006.5229855
55,0.0,0.03131032228469849,1709615006.559075
56,0.0,0.031669986248016355,1709615006.595057
57,0.0,0.03198824405670166,1709615006.6268988
58,0.0,0.03234941244125366,1709615006.6630328
59,0.0,0.03272541999816894,1709615006.7006507
60,0.0,0.03302889823913574,1709615006.7310147
61,0.0,0.03338766098022461,1709615006.766908
62,0.0,0.033746812343597415,1709615006.8028405
63,0.0,0.034116036891937256,1709615006.8397787
64,0.0,0.03442625999450684,1709615006.870817
65,0.0,0.03478801965713501,1709615006.9070091
66,0.0,0.03514716148376465,1709615006.94294
67,0.0,0.03546754598617554,1709615006.9749959
68,0.0,0.035826961994171146,1709615007.0109525
69,0.0,0.036186912059783936,1709615007.0469637
70,0.0,0.03655499696731567,1709615007.0837884
71,0.0,0.03686717510223389,1709615007.1150234
72,0.0,0.03722640752792358,1709615007.1509616
73,0.0,0.037585012912750244,1709615007.1868386
74,0.0,0.03794535636901855,1709615007.2228882
75,0.0,0.038265504837036134,1709615007.2549188
76,0.0,0.038625354766845706,1709615007.2909186
77,0.0,0.03898552894592285,1709615007.326953
78,0.0,0.039305727481842044,1709615007.3589892
79,0.0,0.039662601947784426,1709615007.3946931
80,0.0,0.04002545595169067,1709615007.4309936
81,0.0,0.040342068672180174,1709615007.4626696
82,0.0,0.040702681541442874,1709615007.498747
83,0.0,0.04106728792190552,1709615007.535225
84,0.0,0.04142538547515869,1709615007.5710511
85,0.0,0.04174259901046753,1709615007.6027884
86,0.0,0.04210366010665893,1709615007.6389105
87,0.0,0.042460479736328126,1709615007.6746104
88,0.0,0.042781710624694824,1709615007.7067482
89,0.0,0.04314241409301758,1709615007.7428343
90,0.0,0.043503019809722904,1709615007.7789128
91,0.0,0.04382368326187134,1709615007.8109958
92,0.0,0.04418032646179199,1709615007.846676
93,0.0,0.044552500247955325,1709615007.8839085
94,0.0,0.044901964664459226,1709615007.9188728
95,0.0,0.04522336959838867,1709615007.9510298
96,0.0,0.04558162450790405,1709615007.9868712
97,0.0,0.045942339897155765,1709615008.0229619
98,0.0,0.0463006591796875,1709615008.058811
99,0.0,0.04662161350250244,1709615008.0909252
100,0.0,0.03472729444503784,1709615008.1270537
101,0.0,0.034800872802734376,1709615008.1630359
102,152.0,0.03477004051208496,1709615008.1957517
103,143.0,0.03480844020843506,1709615008.2312758
104,138.0,0.03482710838317871,1709615008.2682486
105,134.0,0.03479121685028076,1709615008.3006947
106,132.0,0.0348245644569397,1709615008.3350658
107,128.0,0.034826848506927494,1709615008.37168
108,125.0,0.03481940984725952,1709615008.407072
109,120.0,0.034822816848754885,1709615008.439155
110,115.0,0.03482311248779297,1709615008.4757965
111,118.0,0.03482185125350952,1709615008.5110836
112,111.0,0.034787819385528565,1709615008.5435827
113,102.0,0.034821820259094236,1709615008.57945
114,94.0,0.03482673168182373,1709615008.6153026
115,76.0,0.03478283166885376,1709615008.6477952
116,68.0,0.03481073141098023,1709615008.6831467
117,60.0,0.03482475996017456,1709615008.7188556
118,53.0,0.03477621078491211,1709615008.7502065
119,46.0,0.034823307991027834,1709615008.7871647
120,39.0,0.03482664108276367,1709615008.8231952
121,34.0,0.03482325553894043,1709615008.8589365
122,29.0,0.034826180934906005,1709615008.891173
123,26.0,0.03482383251190185,1709615008.9269276
124,23.0,0.03481909275054931,1709615008.9629772
125,27.0,0.03483705759048462,1709615009.0002136
126,25.0,0.03482264995574951,1709615009.0308459
127,22.0,0.03483013391494751,1709615009.0675366
128,21.0,0.0348284912109375,1709615009.1030347
129,19.0,0.03478801488876343,1709615009.1350136
130,17.0,0.03482779502868652,1709615009.1711714
131,16.0,0.03482724905014038,1709615009.2071197
132,14.0,0.03478017568588257,1709615009.2392616
133,13.0,0.03482665300369263,1709615009.275213
134,12.0,0.03482641935348511,1709615009.3113272
135,10.0,0.03483511209487915,1709615009.3471684
136,8.0,0.034825530052185055,1709615009.3792737
137,7.0,0.034847559928894045,1709615009.4175916
138,5.0,0.034812092781066895,1709615009.4508884
139,-3.0,0.03478804349899292,1709615009.4832504
140,2.0,0.034822375774383546,1709615009.5189419
141,0.0,0.03482671022415161,1709615009.5552185
142,-3.0,0.034785878658294675,1709615009.5873897
143,-9.0,0.03482387781143188,1709615009.6231182
144,-5.0,0.034823987483978275,1709615009.6590774
145,-11.0,0.034828946590423585,1709615009.6956947
146,-7.0,0.034817657470703124,1709615009.7273517
147,-8.0,0.0348275876045227,1709615009.7636466
148,-9.0,0.03483505725860596,1709615009.800286
149,-9.0,0.03481391906738281,1709615009.8350532
150,-11.0,0.034808840751647946,1709615009.8673282
151,-10.0,0.03482724189758301,1709615009.903299
152,-11.0,0.03482617378234863,1709615009.9393835
153,-11.0,0.03478486299514771,1709615009.9712477
154,-10.0,0.034824981689453124,1709615010.0073044
155,-10.0,0.03482219219207763,1709615010.0431128
156,-10.0,0.034782898426055905,1709615010.0751655
157,-10.0,0.034829275608062746,1709615010.1116452
158,-9.0,0.034823658466339114,1709615010.1472178
159,-8.0,0.03480775594711304,1709615010.1832461
160,-6.0,0.03482324838638306,1709615010.2151608
161,1.0,0.0348228645324707,1709615010.251015
162,2.0,0.034827091693878175,1709615010.2873697
163,2.0,0.03477427005767822,1709615010.319026
164,2.0,0.03482479810714722,1709615010.3551176
165,0.0,0.03482487916946411,1709615010.3913193
166,-3.0,0.03478284120559692,1709615010.423048
167,-7.0,0.03482116937637329,1709615010.458937
168,-12.0,0.03482379674911499,1709615010.4951594
169,-16.0,0.03482268333435059,1709615010.5310605
170,-19.0,0.034775726795196533,1709615010.563192
171,-21.0,0.03483688831329346,1709615010.600545
172,-22.0,0.03482818365097046,1709615010.6356158
173,-22.0,0.034824376106262205,1709615010.6711123
174,-21.0,0.034788904190063474,1709615010.7036173
175,-18.0,0.03482371807098389,1709615010.7391288
176,-15.0,0.03482329368591309,1709615010.7750878
177,-11.0,0.03478217601776123,1709615010.8070107
178,-8.0,0.034820373058319094,1709615010.8428667
179,-6.0,0.03482652425765991,1709615010.879185
180,-6.0,0.03477983713150024,1709615010.9108186
181,-6.0,0.0348251724243164,1709615010.9470308
182,-9.0,0.03483473539352417,1709615010.9840648
183,-13.0,0.034821412563323974,1709615011.0192106
184,-18.0,0.03478532314300537,1709615011.0514286
185,-22.0,0.03482506990432739,1709615011.0871422
186,-26.0,0.03482464551925659,1709615011.1232235
187,-29.0,0.034785878658294675,1709615011.155045
188,-31.0,0.034824440479278566,1709615011.191041
189,-29.0,0.03482272148132324,1709615011.226956
190,-26.0,0.03478050470352173,1709615011.2588124
191,-22.0,0.03482720136642456,1709615011.295564
192,-16.0,0.0348254656791687,1709615011.3310707
193,-10.0,0.034774510860443114,1709615011.3632095
194,-4.0,0.03479268074035644,1709615011.3999894
195,0.0,0.0348200249671936,1709615011.4348807
196,1.0,0.0348292088508606,1709615011.4716434
197,-3.0,0.034783322811126706,1709615011.503143
198,-12.0,0.034782836437225344,1709615011.538945
199,-22.0,0.03482869386672974,1709615011.5756452
200,-33.0,0.03482242345809936,1709615011.6111484
201,-40.0,0.03478221654891968,1709615011.64311
202,-47.0,0.034814181327819826,1709615011.6790226
203,-50.0,0.03482897758483887,1709615011.7160256
