,PositionErr,LoopTimes,CurrTime
0,0.0,0.015543804168701172,1709663315.5907214
1,0.0,0.01555976390838623,1709663315.5965533
2,0.0,0.015569303035736084,1709663315.6004667
3,0.0,0.015577619075775146,1709663315.6041977
4,0.0,0.01559145450592041,1709663315.608606
5,0.0,0.016105916500091553,1709663315.663688
6,0.0,0.01642946720123291,1709663315.6997616
7,0.0,0.01675840377807617,1709663315.7382858
8,0.0,0.017023448944091798,1709663315.769359
9,0.0,0.01733457088470459,1709663315.8049204
10,0.0,0.01765186309814453,1709663315.842544
11,0.0,0.017950382232666016,1709663315.8772533
12,0.0,0.018223376274108888,1709663315.912787
13,0.0,0.018500471115112306,1709663315.945523
14,0.0,0.018813333511352538,1709663315.9821777
15,0.0,0.019114968776702882,1709663316.0182545
16,0.0,0.019378437995910644,1709663316.0498676
17,0.0,0.019686856269836427,1709663316.086327
18,0.0,0.019947919845581055,1709663316.1173077
19,0.0,0.0202612566947937,1709663316.1541367
20,0.0,0.020564477443695068,1709663316.1893995
21,0.0,0.020835907459259034,1709663316.2213485
22,0.0,0.021146459579467772,1709663316.2580886
23,0.0,0.021449453830718994,1709663316.2933273
24,0.0,0.021720221042633058,1709663316.325064
25,0.0,0.022035443782806398,1709663316.3616743
26,0.0,0.022345292568206786,1709663316.3981683
27,0.0,0.02260770320892334,1709663316.4309368
28,0.0,0.022903850078582765,1709663316.4658225
29,0.0,0.023215329647064208,1709663316.5029962
30,0.0,0.023514297008514404,1709663316.5388703
31,0.0,0.023781192302703858,1709663316.5708272
32,0.0,0.02408658027648926,1709663316.6067495
33,0.0,0.024381420612335204,1709663316.6418786
34,0.0,0.02465221881866455,1709663316.6785789
35,0.0,0.024919283390045167,1709663316.7156966
36,0.0,0.025176219940185547,1709663316.7504792
37,0.0,0.02544687271118164,1709663316.7833328
38,0.0,0.025734570026397705,1709663316.819087
39,0.0,0.025995144844055174,1709663316.851751
40,0.0,0.02630009651184082,1709663316.8877318
41,0.0,0.026552133560180664,1709663316.918435
42,0.0,0.026857495307922363,1709663316.9556582
43,0.0,0.027156920433044435,1709663316.9944742
44,0.0,0.027383179664611818,1709663317.022713
45,0.0,0.027685067653656005,1709663317.062987
46,0.0,0.027944159507751466,1709663317.0992625
47,0.0,0.028160953521728517,1709663317.1314843
48,0.0,0.028457798957824708,1709663317.1678994
49,0.0,0.028717155456542968,1709663317.1997623
50,0.0,0.02899505615234375,1709663317.2333627
51,0.0,0.029298362731933595,1709663317.2695475
52,0.0,0.029570581912994384,1709663317.3037648
53,0.0,0.02983226776123047,1709663317.3370688
54,0.0,0.030112771987915038,1709663317.3710594
55,0.0,0.030412912368774414,1709663317.4081066
56,0.0,0.030701329708099367,1709663317.4427307
57,0.0,0.030962958335876464,1709663317.4778588
58,0.0,0.031232411861419677,1709663317.516793
59,0.0,0.03147974491119385,1709663317.5470226
60,0.0,0.03173860311508179,1709663317.5843744
61,0.0,0.03198795318603516,1709663317.6172242
62,0.0,0.0322684121131897,1709663317.6511414
63,0.0,0.032529292106628416,1709663317.6830673
64,0.0,0.03282740831375122,1709663317.7196243
65,0.0,0.03311979055404663,1709663317.7549214
66,0.0,0.03339195489883423,1709663317.7874565
67,0.0,0.03368605136871338,1709663317.822477
68,0.0,0.033989737033843996,1709663317.8625438
69,0.0,0.03425175189971924,1709663317.8976538
70,0.0,0.03448267936706543,1709663317.927497
71,0.0,0.03482072591781616,1709663317.968206
72,0.0,0.03506736755371094,1709663317.9991574
73,0.0,0.03532869577407837,1709663318.034446
74,0.0,0.035594050884246824,1709663318.0668583
75,0.0,0.03589365005493164,1709663318.103051
76,0.0,0.0361907958984375,1709663318.1382055
77,0.0,0.03645663499832153,1709663318.170316
78,0.0,0.03676337242126465,1709663318.2066085
79,0.0,0.03706546545028686,1709663318.2422907
80,0.0,0.03732923984527588,1709663318.2766416
81,0.0,0.03761023998260498,1709663318.3141544
82,0.0,0.037882978916168215,1709663318.3494391
83,0.0,0.038117091655731204,1709663318.3857033
84,0.0,0.03835113763809204,1709663318.4153547
85,0.0,0.038643524646759034,1709663318.4499822
