,PositionErr,LoopTimes,CurrTime
0,0.0,0.0,1709662079.168346
1,0.0,0.0,1709662079.1977434
2,0.0,0.0,1709662079.233007
3,0.0,0.0,1709662079.2687833
4,0.0,0.0,1709662079.3048065
5,0.0,0.0,1709662079.3421688
6,0.0,0.0,1709662079.3774996
7,0.0,0.0,1709662079.4129524
8,0.0,0.0,1709662079.448848
9,0.0,0.0,1709662079.480777
10,0.0,0.0,1709662079.5179083
11,0.0,0.0,1709662079.5526192
12,0.0,0.0,1709662079.5884383
13,0.0,0.0,1709662079.6263325
14,0.0,0.0,1709662079.6620576
15,0.0,0.0,1709662079.6976185
16,0.0,0.0,1709662079.732579
17,0.0,0.0,1709662079.768484
18,0.0,0.0,1709662079.805502
19,0.0,0.0,1709662079.8375034
20,0.0,0.0,1709662079.8732975
21,0.0,0.0,1709662079.9092207
22,0.0,0.0,1709662079.9453056
23,0.0,0.0,1709662079.981409
24,0.0,0.0,1709662080.016441
25,0.0,0.0,1709662080.0525014
26,0.0,0.0,1709662080.0883958
27,0.0,0.0,1709662080.1243417
28,0.0,0.0,1709662080.1563356
29,0.0,0.0,1709662080.1922674
30,0.0,0.0,1709662080.2282913
31,0.0,0.0,1709662080.2645106
32,0.0,0.0,1709662080.3003268
33,0.0,0.0,1709662080.3368242
34,0.0,0.0,1709662080.3727145
35,0.0,0.0,1709662080.4086103
36,0.0,0.0,1709662080.4447305
37,0.0,0.0,1709662080.4809678
38,0.0,0.0,1709662080.521001
39,0.0,0.0,1709662080.548677
40,0.0,0.0,1709662080.5858335
41,0.0,0.0,1709662080.6204638
42,0.0,0.0,1709662080.656435
43,0.0,0.0,1709662080.6924095
44,0.0,0.0,1709662080.7285297
45,0.0,0.0,1709662080.7643962
46,0.0,0.0,1709662080.8004363
47,0.0,0.0,1709662080.8362572
48,0.0,0.0,1709662080.868329
49,0.0,0.0,1709662080.9040804
50,0.0,0.0,1709662080.9417162
51,0.0,0.0,1709662080.9760916
52,0.0,0.0,1709662081.0119824
53,0.0,0.0,1709662081.0478635
54,0.0,0.0,1709662081.0840285
55,0.0,0.0,1709662081.1198606
56,0.0,0.0,1709662081.1558623
57,0.0,0.0,1709662081.1879718
58,0.0,0.0,1709662081.2239552
59,0.0,0.0,1709662081.2599053
60,0.0,0.0,1709662081.2957237
61,0.0,0.0,1709662081.331904
62,0.0,0.0,1709662081.3676567
63,0.0,0.0,1709662081.4036627
64,0.0,0.0,1709662081.4395883
65,0.0,0.0,1709662081.475414
66,0.0,0.0,1709662081.5115469
67,0.0,0.0,1709662081.5435982
68,0.0,0.0,1709662081.579679
69,0.0,0.0,1709662081.6156075
70,0.0,0.0,1709662081.6506398
71,0.0,0.0,1709662081.6867127
72,0.0,0.0,1709662081.7227466
73,0.0,0.0,1709662081.7588737
74,0.0,0.0,1709662081.7955801
75,0.0,0.0,1709662081.8312018
76,0.0,0.0,1709662081.8634956
77,0.0,0.0,1709662081.8991868
78,0.0,0.0,1709662081.9351315
79,0.0,0.0,1709662081.9712074
80,0.0,0.0,1709662082.0071673
81,0.0,0.0,1709662082.0431693
82,0.0,0.0,1709662082.081134
83,0.0,0.0,1709662082.1150825
84,0.0,0.0,1709662082.15067
85,0.0,0.0,1709662082.1855586
86,0.0,0.0,1709662082.2174394
87,0.0,0.0,1709662082.254954
88,0.0,0.0,1709662082.2909846
89,0.0,0.0,1709662082.3269482
90,0.0,0.0,1709662082.3631053
91,0.0,0.0,1709662082.3987823
92,0.0,0.0,1709662082.4347684
93,0.0,0.0,1709662082.4707308
94,0.0,0.0,1709662082.5067587
95,0.0,0.0,1709662082.538735
96,0.0,0.0,1709662082.573633
97,0.0,0.0,1709662082.6098602
98,0.0,0.0,1709662082.6465578
99,0.0,0.0,1709662082.6826158
100,0.0,0.0,1709662082.7184567
101,0.0,0.0,1709662082.7546024
102,0.0,0.0,1709662082.7905138
103,0.0,0.0,1709662082.826428
104,0.0,0.0,1709662082.862398
105,0.0,0.0,1709662082.8941457
106,0.0,0.0,1709662082.9301343
107,0.0,0.0,1709662082.9663749
108,0.0,0.0,1709662083.002183
109,0.0,0.0,1709662083.0382674
110,0.0,0.0,1709662083.0743783
111,0.0,0.0,1709662083.1105576
112,0.0,0.0,1709662083.146913
113,0.0,0.0,1709662083.182147
114,0.0,0.0,1709662083.21793
115,0.0,0.0,1709662083.2500453
116,0.0,0.0,1709662083.2859924
117,0.0,0.0,1709662083.3234131
118,0.0,0.0,1709662083.3580217
119,0.0,0.0,1709662083.3941185
120,0.0,0.0,1709662083.4298565
121,0.0,0.0,1709662083.465918
122,0.0,0.0,1709662083.5018668
123,0.0,0.0,1709662083.539547
124,0.0,0.0,1709662083.5698588
125,0.0,0.0,1709662083.6058729
126,0.0,0.0,1709662083.6420903
127,0.0,0.0,1709662083.6781683
