,DeltEncVal,CurrTime,DeltTime,CurrRpm,DeltRpm,SetRpm,PWMEst
0,-1.0,1701645132.5444884,0.009526252746582031,-2.624326759435379,32.62432675943538,30,45.67405746320953
1,0.0,1701645132.560011,0.015522480010986328,0.0,30.0,30,39.19333673805216
2,2.0,1701645132.5808854,0.020874500274658203,2.3952669209859057,27.604733079014096,30,36.666007232031205
3,6.0,1701645132.6020148,0.021129369735717773,7.099123252428828,22.90087674757117,30,30.845078610623762
4,9.0,1701645132.6228452,0.020830392837524414,10.801524568210693,19.198475431789305,30,26.56143323475151
5,10.0,1701645132.6440215,0.02117633819580078,11.805629362756136,18.194370637243864,30,25.89182472169469
6,11.0,1701645132.6648338,0.020812273025512695,13.213357313873965,16.786642686126036,30,24.362215657891
7,10.0,1701645132.68601,0.02117609977722168,11.805762280593116,18.194237719406885,30,26.793549557997345
8,9.0,1701645132.7067459,0.020735979080200195,10.850705391328344,19.149294608671656,30,28.329417499096767
9,9.0,1701645132.727922,0.02117609977722168,10.625186052533804,19.374813947466194,30,28.914595520449623
10,8.0,1701645132.7491784,0.021256446838378906,9.408910224774553,20.59108977522545,30,30.965485477843146
11,9.0,1701645132.769992,0.020813703536987305,10.810185683684807,19.189814316315193,30,29.26779140686939
12,10.0,1701645132.7911224,0.02113032341003418,11.831338079817662,18.168661920182338,30,28.343243882588435
13,9.0,1701645132.811829,0.020706653594970703,10.866072538860104,19.133927461139898,30,30.13532184934113
14,9.0,1701645132.833112,0.02128291130065918,10.571861942263098,19.428138057736902,30,30.817193243370994
15,8.0,1701645132.8539155,0.020803451538085938,9.613789309617676,20.386210690382324,30,32.49282896511831
16,10.0,1701645132.87506,0.021144628524780273,11.823333746772358,18.176666253227644,30,29.69161245670566
17,10.0,1701645132.8960006,0.020940542221069336,11.938563832815293,18.06143616718471,30,30.093811102363617
18,12.0,1701645132.9171038,0.0211031436920166,14.215891450973304,15.784108549026696,30,27.260113219994945
19,12.0,1701645132.937948,0.020844221115112305,14.392478296178526,15.607521703821474,30,27.5367311023542
20,12.0,1701645132.9590821,0.021134138107299805,14.195043037803323,15.804956962196677,30,28.12766551588112
21,11.0,1701645132.9798396,0.020757436752319336,13.248263900853406,16.751736099146594,30,29.72867613683782
22,10.0,1701645133.0010285,0.021188974380493164,11.798588997783353,18.201411002216645,30,31.982999983771137
