,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime,PWMReq
0,-1.0,0.004796028137207031,-5.212646649433287,-1,-1,1706742663.4599845,-100.0
1,0.0,0.010812520980834961,0.0,-1,-1,1706742663.470797,-99.9
2,-4.0,0.011320114135742188,-8.833833192923336,-1,-1,1706742663.4821172,-99.8
3,-3.0,0.01090860366821289,-6.875307076976877,-1,-1,1706742663.4930258,-99.7
4,-8.0,0.010943174362182617,-18.27623259766008,-1,-1,1706742663.503969,-99.6
5,-9.0,0.010861396789550781,-20.71556765299851,-1,-1,1706742663.5148304,-99.5
6,-12.0,0.011083841323852539,-27.066428617522426,-1,-1,1706742663.5259142,-99.4
7,-13.0,0.011435508728027344,-28.420248519723124,-1,-1,1706742663.5373497,-99.3
8,-16.0,0.011034727096557617,-36.24919732947303,-1,-1,1706742663.5483844,-99.2
9,-16.0,0.010806560516357422,-37.01455235405727,-1,-1,1706742663.559191,-99.1
10,-18.0,0.010902881622314453,-41.27349223704351,-1,-1,1706742663.5700939,-99.0
11,-19.0,0.011172056198120117,-42.51679293198745,-1,-1,1706742663.581266,-98.9
12,-20.0,0.01124715805053711,-44.45567473608344,-1,-1,1706742663.592513,-98.8
13,-20.0,0.010869979858398438,-45.99824530619407,-1,-1,1706742663.603383,-98.7
14,-21.0,0.01071786880493164,-48.98361881033946,-1,-1,1706742663.614101,-98.6
15,-23.0,0.011216163635253906,-51.26530056967945,-1,-1,1706742663.625317,-98.5
16,-22.0,0.010928153991699219,-50.328719783576226,-1,-1,1706742663.6362453,-98.4
17,-24.0,0.010863542556762695,-55.230602436080325,-1,-1,1706742663.6471088,-98.3
18,-23.0,0.010990381240844727,-52.31847625658936,-1,-1,1706742663.6580992,-98.2
19,-24.0,0.010987281799316406,-54.60859300407951,-1,-1,1706742663.6690865,-98.1
20,-24.0,0.011309146881103516,-53.05439979761353,-1,-1,1706742663.6803956,-98.0
