,DeltEncoder,LoopTimes,CurrRpm,SetPoint,CurrTime,KpContrib,KiContrib,KdContrib,KwContrib
0,0,1.466646671295166,0.0,0.0,1710388908.9663134,0.0,0.0,0.0,0.0
1,0,0.06308245658874512,0.0,0.0,1710388909.0293958,0.0,0.0,0.0,0.0
2,0,0.08359003067016602,0.0,0.0,1710388909.1129858,0.0,0.0,0.0,0.0
3,0,0.06307363510131836,0.0,0.0,1710388909.1760595,0.0,0.0,0.0,0.0
4,0,0.06290507316589355,0.0,0.0,1710388909.2389646,0.0,0.0,0.0,0.0
5,0,0.08374190330505371,0.0,0.0,1710388909.3227065,0.0,0.0,0.0,0.0
6,0,0.06303787231445312,0.0,0.0,1710388909.3857443,0.0,0.0,0.0,0.0
7,0,0.06283164024353027,0.0,0.0,1710388909.448576,0.0,0.0,0.0,0.0
8,0,0.0840291976928711,0.0,0.0,1710388909.5326052,0.0,0.0,0.0,0.0
9,0,0.06244087219238281,0.0,0.0,1710388909.595046,0.0,0.0,0.0,0.0
10,0,0.06351995468139648,0.0,0.0,1710388909.658566,0.0,0.0,0.0,0.0
11,0,0.06253743171691895,0.0,0.0,1710388909.7211034,0.0,0.0,0.0,0.0
12,0,0.0840451717376709,0.0,0.0,1710388909.8051486,0.0,0.0,0.0,0.0
13,0,0.06293869018554688,0.0,0.0,1710388909.8680873,0.0,0.0,0.0,0.0
14,0,0.06238079071044922,0.0,0.0,1710388909.930468,0.0,0.0,0.0,0.0
15,0,0.08454608917236328,0.0,0.0,1710388910.0150142,0.0,0.0,0.0,0.0
16,0,0.06276273727416992,0.0,0.0,1710388910.077777,0.0,0.0,0.0,0.0
17,0,0.06300640106201172,0.0,0.0,1710388910.1407833,0.0,0.0,0.0,0.0
18,0,0.08416557312011719,0.0,0.0,1710388910.224949,0.0,0.0,0.0,0.0
19,0,0.06311821937561035,0.0,0.0,1710388910.288067,0.0,0.0,0.0,0.0
20,0,0.06242012977600098,0.0,0.0,1710388910.3504872,0.0,0.0,0.0,0.0
21,0,0.06230759620666504,0.0,0.0,1710388910.4127948,0.0,0.0,0.0,0.0
22,0,0.08412551879882812,0.0,0.0,1710388910.4969203,0.0,0.0,0.0,0.0
23,0,0.06324267387390137,0.0,0.0,1710388910.560163,0.0,0.0,0.0,0.0
24,0,0.06296324729919434,0.0,0.0,1710388910.6231263,0.0,0.0,0.0,0.0
25,0,0.0850212574005127,0.0,0.0,1710388910.7081475,0.0,0.0,0.0,0.0
26,0,0.06169533729553223,0.0,0.0,1710388910.7698429,0.0,0.0,0.0,0.0
27,0,0.06266570091247559,0.0,0.0,1710388910.8325086,0.0,0.0,0.0,0.0
28,0,0.08429813385009766,0.0,0.0,1710388910.9168067,0.0,0.0,0.0,0.0
29,0,0.06273984909057617,0.0,0.0,1710388910.9795465,0.0,0.0,0.0,0.0
30,0,0.06265926361083984,0.0,0.0,1710388911.0422058,0.0,0.0,0.0,0.0
31,0,0.08397579193115234,0.0,0.0,1710388911.1261816,0.0,0.0,0.0,0.0
32,0,0.06310582160949707,0.0,0.0,1710388911.1892874,0.0,0.0,0.0,0.0
33,0,0.06278324127197266,0.0,0.0,1710388911.2520707,0.0,0.0,0.0,0.0
34,0,0.08416223526000977,0.0,0.0,1710388911.336233,0.0,0.0,0.0,0.0
35,0,0.06277298927307129,0.0,0.0,1710388911.399006,0.0,0.0,0.0,0.0
36,0,0.06256461143493652,0.0,0.0,1710388911.4615705,0.0,0.0,0.0,0.0
37,0,0.06304383277893066,0.0,0.0,1710388911.5246143,0.0,0.0,0.0,0.0
38,0,0.08365321159362793,0.0,0.0,1710388911.6082675,0.0,0.0,0.0,0.0
39,0,0.06331968307495117,0.0,0.0,1710388911.6715872,0.0,0.0,0.0,0.0
40,0,0.06392097473144531,0.0,0.0,1710388911.7355082,0.0,0.0,0.0,0.0
41,0,0.08298301696777344,0.0,0.0,1710388911.8184912,0.0,0.0,0.0,0.0
42,0,0.06264376640319824,0.0,0.0,1710388911.881135,0.0,0.0,0.0,0.0
43,0,0.06291508674621582,0.0,0.0,1710388911.94405,0.0,0.0,0.0,0.0
44,0,0.08389472961425781,0.0,0.0,1710388912.0279448,0.0,0.0,0.0,0.0
45,0,0.06290507316589355,0.0,0.0,1710388912.0908499,0.0,0.0,0.0,0.0
46,0,0.06333160400390625,0.0,0.0,1710388912.1541815,0.0,0.0,0.0,0.0
47,0,0.08324861526489258,0.0,0.0,1710388912.23743,0.0,0.0,0.0,0.0
48,0,0.06325364112854004,0.0,0.0,1710388912.3006837,0.0,0.0,0.0,0.0
49,0,0.06278300285339355,0.0,0.0,1710388912.3634667,0.0,0.0,0.0,0.0
50,0,0.0838778018951416,0.0,0.0,1710388912.4473445,0.0,0.0,0.0,0.0
51,0,0.0628044605255127,0.0,0.0,1710388912.510149,0.0,0.0,0.0,0.0
52,0,0.06287264823913574,0.0,0.0,1710388912.5730217,0.0,0.0,0.0,0.0
53,0,0.06265783309936523,0.0,0.0,1710388912.6356795,0.0,0.0,0.0,0.0
54,0,0.08433270454406738,0.0,0.0,1710388912.7200122,0.0,0.0,0.0,0.0
55,0,0.06306624412536621,0.0,0.0,1710388912.7830784,0.0,0.0,0.0,0.0
56,0,0.06245994567871094,0.0,0.0,1710388912.8455384,0.0,0.0,0.0,0.0
57,0,0.0841069221496582,0.0,0.0,1710388912.9296453,0.0,0.0,0.0,0.0
58,0,0.0630645751953125,0.0,0.0,1710388912.9927099,0.0,0.0,0.0,0.0
59,0,0.06262946128845215,0.0,0.0,1710388913.0553393,0.0,0.0,0.0,0.0
60,0,0.14542365074157715,0.0,0.0,1710388913.200763,0.0,0.0,0.0,0.0
61,0,0.02050948143005371,0.0,0.0,1710388913.2212725,0.0,0.0,0.0,0.0
62,0,0.04164385795593262,0.0,0.0,1710388913.2629163,0.0,0.0,0.0,0.0
63,0,0.08432435989379883,0.0,0.0,1710388913.3472407,0.0,0.0,0.0,0.0
64,0,0.06284022331237793,0.0,0.0,1710388913.410081,0.0,0.0,0.0,0.0
65,0,0.06315135955810547,0.0,0.0,1710388913.4732323,0.0,0.0,0.0,0.0
66,0,0.06246805191040039,0.0,0.0,1710388913.5357003,0.0,0.0,0.0,0.0
67,0,0.08436775207519531,0.0,0.0,1710388913.620068,0.0,0.0,0.0,0.0
68,0,0.06250953674316406,0.0,0.0,1710388913.6825776,0.0,0.0,0.0,0.0
69,0,0.08423995971679688,0.0,0.0,1710388913.7668176,0.0,0.0,0.0,0.0
70,0,0.0627281665802002,0.0,0.0,1710388913.8295457,0.0,0.0,0.0,0.0
71,0,0.06282424926757812,0.0,0.0,1710388913.89237,0.0,0.0,0.0,0.0
72,0,0.0625462532043457,0.0,0.0,1710388913.9549162,0.0,0.0,0.0,0.0
73,0,0.08425450325012207,0.0,0.0,1710388914.0391707,0.0,0.0,0.0,0.0
74,0,0.06314253807067871,0.0,0.0,1710388914.1023133,0.0,0.0,0.0,0.0
75,0,0.06245875358581543,0.0,0.0,1710388914.164772,0.0,0.0,0.0,0.0
76,0,0.08410859107971191,0.0,0.0,1710388914.2488806,0.0,0.0,0.0,0.0
77,0,0.06313252449035645,0.0,0.0,1710388914.3120131,0.0,0.0,0.0,0.0
78,0,0.06245136260986328,0.0,0.0,1710388914.3744645,0.0,0.0,0.0,0.0
79,0,0.08440637588500977,0.0,0.0,1710388914.458871,0.0,0.0,0.0,0.0
80,0,0.06227374076843262,0.0,0.0,1710388914.5211446,0.0,0.0,0.0,0.0
81,0,0.06289267539978027,0.0,0.0,1710388914.5840373,0.0,0.0,0.0,0.0
82,0,0.06301164627075195,0.0,29.0,1710388914.647049,64.96000000000001,58.0,81.19999999999999,0.0
83,-34,0.08414411544799805,-10.10171650714314,25.0,1710388914.731193,56.00000000000001,54.88035869598389,-11.2,-0.0
84,-42,0.06280088424682617,-16.719509806154758,20.0,1710388914.793994,44.800000000000004,48.020402908325195,-14.0,-0.0
85,-28,0.08407735824584961,-8.325665965302315,17.0,1710388914.8780713,38.080000000000005,45.38349723815918,-8.399999999999999,-0.0
86,-23,0.0629889965057373,-9.128578512083877,15.0,1710388914.9410603,33.6,43.52512311935425,-5.6,-0.0
87,-19,0.06247353553771973,-7.603219441826029,10.0,1710388915.0035338,22.400000000000002,35.39932918548584,-14.0,-0.0
88,-14,0.08398675918579102,-4.1673235566305005,2.0,1710388915.0875206,4.48,21.07906436920166,-22.4,-0.0
89,-8,0.06284379959106445,-3.1824937591526106,-9.0,1710388915.1503644,-20.160000000000004,-0.669560432434082,-30.799999999999997,-0.0
90,2,0.06302809715270996,0.7932969938606214,-21.0,1710388915.2133925,-47.040000000000006,-25.80406618118286,-33.599999999999994,0.0
91,11,0.0627584457397461,4.381880347075539,-31.0,1710388915.276151,-69.44000000000001,-48.4399209022522,-28.0,0.0
92,34,0.08391404151916504,10.129413202030907,-28.0,1710388915.360065,-62.720000000000006,-47.64259147644043,8.399999999999999,0.0
93,35,0.06327271461486816,13.829025755035138,-12.0,1710388915.4233377,-26.880000000000003,-19.185863494873047,44.8,0.0
94,21,0.06343936920166016,8.275618225823424,16.0,1710388915.486777,35.84,35.29159164428711,78.39999999999999,0.0
95,-21,0.08341479301452637,-6.293847662111602,42.0,1710388915.5701919,94.08000000000001,89.96086502075195,72.8,-0.0
96,-48,0.06285977363586426,-19.090110106844982,44.0,1710388915.6330516,98.56,99.24108600616455,5.6,-0.0
