,DeltEncoder,LoopTimes,CurrRpm,SetPoint,CurrTime,KpContrib,KiContrib,KdContrib,KwContrib
0,0,1.8511793613433838,0.0,0.0,1710388897.5796454,0.0,0.0,0.0,0.0
1,0,0.06311225891113281,0.0,0.0,1710388897.6427577,0.0,0.0,0.0,0.0
2,0,0.06269121170043945,0.0,0.0,1710388897.7054489,0.0,0.0,0.0,0.0
3,0,0.06315732002258301,0.0,0.0,1710388897.7686062,0.0,0.0,0.0,0.0
4,0,0.0836639404296875,0.0,0.0,1710388897.8522701,0.0,0.0,0.0,0.0
5,0,0.06335783004760742,0.0,0.0,1710388897.915628,0.0,0.0,0.0,0.0
6,0,0.06271100044250488,0.0,0.0,1710388897.978339,0.0,0.0,0.0,0.0
7,0,0.0839238166809082,0.0,0.0,1710388898.0622628,0.0,0.0,0.0,0.0
8,0,0.06302833557128906,0.0,0.0,1710388898.125291,0.0,0.0,0.0,0.0
9,0,0.06262421607971191,0.0,0.0,1710388898.1879153,0.0,0.0,0.0,0.0
10,0,0.08393740653991699,0.0,0.0,1710388898.2718527,0.0,0.0,0.0,0.0
11,0,0.06295228004455566,0.0,0.0,1710388898.334805,0.0,0.0,0.0,0.0
12,0,0.06276202201843262,0.0,0.0,1710388898.397567,0.0,0.0,0.0,0.0
13,0,0.08379077911376953,0.0,0.0,1710388898.4813578,0.0,0.0,0.0,0.0
14,0,0.06332039833068848,0.0,0.0,1710388898.5446782,0.0,0.0,0.0,0.0
15,0,0.0624086856842041,0.0,0.0,1710388898.607087,0.0,0.0,0.0,0.0
16,0,0.08460283279418945,0.0,0.0,1710388898.6916897,0.0,0.0,0.0,0.0
17,0,0.06276512145996094,0.0,0.0,1710388898.7544549,0.0,0.0,0.0,0.0
18,0,0.06263899803161621,0.0,0.0,1710388898.8170938,0.0,0.0,0.0,0.0
19,0,0.06288981437683105,0.0,0.0,1710388898.8799837,0.0,0.0,0.0,0.0
20,0,0.08388972282409668,0.0,0.0,1710388898.9638734,0.0,0.0,0.0,0.0
21,0,0.06294512748718262,0.0,0.0,1710388899.0268185,0.0,0.0,0.0,0.0
22,0,0.06311798095703125,0.0,0.0,1710388899.0899365,0.0,0.0,0.0,0.0
23,0,0.08356785774230957,0.0,0.0,1710388899.1735044,0.0,0.0,0.0,0.0
24,0,0.06272435188293457,0.0,0.0,1710388899.2362287,0.0,0.0,0.0,0.0
25,0,0.0627603530883789,0.0,0.0,1710388899.298989,0.0,0.0,0.0,0.0
26,0,0.08428049087524414,0.0,0.0,1710388899.3832695,0.0,0.0,0.0,0.0
27,0,0.0633854866027832,0.0,0.0,1710388899.446655,0.0,0.0,0.0,0.0
28,0,0.0620265007019043,0.0,0.0,1710388899.5086815,0.0,0.0,0.0,0.0
29,0,0.08419275283813477,0.0,0.0,1710388899.5928743,0.0,0.0,0.0,0.0
30,0,0.06325650215148926,0.0,0.0,1710388899.6561308,0.0,0.0,0.0,0.0
31,0,0.06257033348083496,0.0,0.0,1710388899.7187011,0.0,0.0,0.0,0.0
32,0,0.0627140998840332,0.0,0.0,1710388899.7814152,0.0,0.0,0.0,0.0
33,0,0.08416581153869629,0.0,0.0,1710388899.865581,0.0,0.0,0.0,0.0
34,0,0.06265377998352051,0.0,1.0,1710388899.9282348,2.24,2.0,2.8,0.0
35,-1,0.06301307678222656,-0.39674304567606017,1.0,1710388899.991248,2.24,2.126026153564453,0.0,-0.0
36,0,0.08405065536499023,0.0,0.0,1710388900.0752985,0.0,0.2941274642944336,-2.8,0.0
37,0,0.06272363662719727,0.0,1.0,1710388900.1380222,2.24,2.2941274642944336,2.8,0.0
38,-1,0.06589555740356445,-0.37938824687212813,14.0,1710388900.2039177,31.360000000000003,28.425918579101562,36.4,-0.0
39,-12,0.08087635040283203,-3.7093661930310713,14.0,1710388900.284794,31.360000000000003,30.69045639038086,0.0,-0.0
40,-20,0.06311726570129395,-7.92176268164528,14.0,1710388900.3479114,31.360000000000003,32.45773983001709,0.0,-0.0
41,-18,0.0625464916229248,-7.194648146101037,14.0,1710388900.4104578,31.360000000000003,34.209041595458984,0.0,-0.0
42,-16,0.08415102958679199,-4.753358360130895,15.0,1710388900.4946089,33.6,38.56527042388916,2.8,-0.0
43,-15,0.06280779838562012,-5.97059616224116,9.0,1710388900.5574167,20.160000000000004,28.449504375457764,-16.799999999999997,-0.0
44,-14,0.06319141387939453,-5.538727154736572,1.0,1710388900.620608,2.24,13.586949825286865,-22.4,-0.0
45,-3,0.0835123062133789,-0.8980712352544851,-7.0,1710388900.7041204,-15.680000000000001,-2.246025562286377,-22.4,-0.0
46,4,0.06339120864868164,1.5775058108484215,-15.0,1710388900.7675116,-33.6,-19.13350248336792,-22.4,0.0
47,11,0.06271529197692871,4.3848954749531455,-14.0,1710388900.830227,-31.360000000000003,-19.01496124267578,2.8,0.0
48,14,0.08403182029724121,4.165088876594175,-6.0,1710388900.9142587,-13.440000000000001,-5.367852210998535,22.4,0.0
49,9,0.06365394592285156,3.5347376621820032,10.0,1710388900.9779127,22.400000000000002,25.868300437927246,44.8,0.0
50,-7,0.061954498291015625,-2.82465365433163,27.0,1710388901.0398672,60.480000000000004,61.10739040374756,47.599999999999994,-0.0
51,-27,0.06287074089050293,-10.736313751663829,34.0,1710388901.102738,76.16000000000001,78.50241041183472,19.599999999999998,-0.0
52,-43,0.08431148529052734,-12.750338774078976,22.0,1710388901.1870494,49.28,60.235591411590576,-33.599999999999994,-0.0
53,-39,0.06268596649169922,-15.553720466750848,-10.0,1710388901.2497354,-22.400000000000002,-1.0062260627746582,-89.6,-0.0
54,-6,0.06363105773925781,-2.3573394082911183,-53.0,1710388901.3133664,-118.72000000000001,-88.27884721755981,-120.39999999999999,-0.0
55,62,0.08301997184753418,18.670206282972106,-87.0,1710388901.3963864,-194.88000000000002,-165.07896423339844,-95.19999999999999,0.0
56,101,0.06287717819213867,40.157654535389,-97.0,1710388901.4592636,-217.28000000000003,-196.01959323883057,-28.0,0.0
57,122,0.06300878524780273,48.40594828173363,-86.0,1710388901.5222723,-192.64000000000001,-186.2432975769043,30.799999999999997,0.0
58,114,0.08385562896728516,33.98698495376952,-53.0,1710388901.606128,-118.72000000000001,-134.66646575927734,92.39999999999999,0.0
59,86,0.0628197193145752,34.22492210182743,9.0,1710388901.6689477,20.160000000000004,-17.325356006622314,173.6,0.0
60,15,0.0627741813659668,5.973793553973885,90.0,1710388901.7317219,201.60000000000002,145.8045792579651,226.79999999999998,0.0
61,-110,0.0843648910522461,-32.59649797090309,166.0,1710388901.8160868,371.84000000000003,312.9902596473694,212.79999999999998,-0.0
62,-187,0.06259942054748535,-74.68120246342755,0.0,1710388901.8786862,0.0,0.0,-464.79999999999995,-0.0
63,-95,0.06324052810668945,-37.555031102733274,0.0,1710388901.9419267,0.0,0.0,0.0,-0.0
64,19,0.062392473220825195,7.613097790158697,0.0,1710388902.0043192,0.0,0.0,0.0,0.0
