,DeltEncoder,LoopTimes,CurrRpm,SetPoint,CurrTime,KpContrib,KiContrib,KdContrib
42,0.0,0.034256935119628906,0.0,0.0,1709851947.3354712,0.0,0.0,0.0
43,0.0,0.034233808517456055,0.0,0.0,1709851947.369705,0.0,0.0,0.0
44,0.0,0.03924107551574707,0.0,0.0,1709851947.408946,0.0,0.0,0.0
45,0.0,0.03357052803039551,0.0,0.0,1709851947.4425166,0.0,0.0,0.0
46,0.0,0.03293299674987793,0.0,0.0,1709851947.4754496,0.0,0.0,0.0
47,0.0,0.03873848915100098,0.0,0.0,1709851947.514188,0.0,0.0,0.0
48,0.0,0.035021305084228516,0.0,0.0,1709851947.5492094,0.0,0.0,0.0
49,0.0,0.032804012298583984,0.0,0.0,1709851947.5820134,0.0,0.0,0.0
50,0.0,0.03452181816101074,0.0,0.0,1709851947.6165352,0.0,0.0,0.0
51,0.0,0.037789106369018555,0.0,0.0,1709851947.6543243,0.0,0.0,0.0
52,0.0,0.03283381462097168,0.0,0.0,1709851947.687158,0.0,0.0,0.0
53,0.0,0.033631086349487305,0.0,0.0,1709851947.7207892,0.0,0.0,0.0
54,0.0,0.03168487548828125,0.0,0.0,1709851947.752474,0.0,0.0,0.0
55,0.0,0.03839516639709473,0.0,0.0,1709851947.7908692,0.0,0.0,0.0
56,0.0,0.033525705337524414,0.0,0.0,1709851947.824395,0.0,0.0,0.0
57,0.0,0.03753066062927246,0.0,0.0,1709851947.8619256,0.0,0.0,0.0
58,0.0,0.03715682029724121,0.0,0.0,1709851947.8990824,0.0,0.0,0.0
59,0.0,0.035547733306884766,0.0,0.0,1709851947.9346302,0.0,0.0,0.0
60,0.0,0.03145885467529297,0.0,0.0,1709851947.966089,0.0,0.0,0.0
61,0.0,0.032532691955566406,0.0,0.0,1709851947.9986217,0.0,0.0,0.0
62,0.0,0.03632044792175293,0.0,0.0,1709851948.0349422,0.0,0.0,0.0
63,0.0,0.03714752197265625,0.0,0.0,1709851948.0720897,0.0,0.0,0.0
64,0.0,0.029888153076171875,0.0,0.0,1709851948.1019778,0.0,0.0,0.0
65,0.0,0.0402531623840332,0.0,0.0,1709851948.142231,0.0,0.0,0.0
66,0.0,0.03186368942260742,0.0,0.0,1709851948.1740947,0.0,0.0,0.0
67,0.0,0.039743661880493164,0.0,0.0,1709851948.2138383,0.0,0.0,0.0
68,0.0,0.03189587593078613,0.0,0.0,1709851948.2457342,0.0,0.0,0.0
69,0.0,0.032254934310913086,0.0,0.0,1709851948.2779891,0.0,0.0,0.0
70,0.0,0.03743934631347656,0.0,0.0,1709851948.3154285,0.0,0.0,0.0
71,0.0,0.03358030319213867,0.0,0.0,1709851948.3490088,0.0,0.0,0.0
72,0.0,0.04024767875671387,0.0,0.0,1709851948.3892565,0.0,0.0,0.0
73,0.0,0.027481555938720703,0.0,0.0,1709851948.416738,0.0,0.0,0.0
74,0.0,0.03618025779724121,0.0,0.0,1709851948.4529183,0.0,0.0,0.0
75,0.0,0.03918170928955078,0.0,0.0,1709851948.4921,0.0,0.0,0.0
76,0.0,0.029934406280517578,0.0,0.0,1709851948.5220344,0.0,0.0,0.0
77,0.0,0.039964914321899414,0.0,0.0,1709851948.5619993,0.0,0.0,0.0
78,0.0,0.036101579666137695,0.0,0.0,1709851948.598101,0.0,0.0,0.0
79,0.0,0.027764081954956055,0.0,0.0,1709851948.625865,0.0,0.0,0.0
80,0.0,0.03962564468383789,0.0,0.0,1709851948.6654906,0.0,0.0,0.0
81,0.0,0.040946245193481445,0.0,0.0,1709851948.7064369,0.0,0.0,0.0
82,0.0,0.03852653503417969,0.0,0.0,1709851948.7449634,0.0,0.0,0.0
83,0.0,0.03180551528930664,0.0,0.0,1709851948.776769,0.0,0.0,0.0
84,0.0,0.026531457901000977,0.0,0.0,1709851948.8033004,0.0,0.0,0.0
85,0.0,0.029284954071044922,0.0,0.0,1709851948.8325853,0.0,0.0,0.0
86,0.0,0.031546592712402344,0.0,0.0,1709851948.864132,0.0,0.0,0.0
87,0.0,0.0419316291809082,0.0,0.0,1709851948.9060636,0.0,0.0,0.0
88,0.0,0.03575396537780762,0.0,0.0,1709851948.9418175,0.0,0.0,0.0
89,0.0,0.03984403610229492,0.0,0.0,1709851948.9816616,0.0,0.0,0.0
90,0.0,0.030132055282592773,0.0,0.0,1709851949.0117936,0.0,0.0,0.0
91,0.0,0.037912607192993164,0.0,0.0,1709851949.0497062,0.0,0.0,0.0
92,0.0,0.03542351722717285,0.0,0.0,1709851949.0851297,0.0,0.0,0.0
93,0.0,0.03438711166381836,0.0,0.0,1709851949.1195168,0.0,0.0,0.0
94,0.0,0.03171110153198242,0.0,0.0,1709851949.151228,0.0,0.0,0.0
95,0.0,0.03519415855407715,0.0,0.0,1709851949.186422,0.0,0.0,0.0
96,0.0,0.03740191459655762,0.0,0.0,1709851949.223824,0.0,0.0,0.0
97,0.0,0.032854557037353516,0.0,0.0,1709851949.2566786,0.0,0.0,0.0
98,0.0,0.03151988983154297,0.0,0.0,1709851949.2881985,0.0,0.0,0.0
99,0.0,0.03932499885559082,0.0,0.0,1709851949.3275235,0.0,0.0,0.0
100,0.0,0.04197072982788086,0.0,0.0,1709851949.3694942,0.0,0.0,0.0
101,0.0,0.026358842849731445,0.0,0.0,1709851949.395853,0.0,0.0,0.0
102,0.0,0.03846335411071777,0.0,0.0,1709851949.4343164,0.0,0.0,0.0
103,0.0,0.0334317684173584,0.0,0.0,1709851949.4677482,0.0,0.0,0.0
104,0.0,0.03199505805969238,0.0,0.0,1709851949.4997432,0.0,0.0,0.0
105,0.0,0.034815311431884766,0.0,0.0,1709851949.5345585,0.0,0.0,0.0
106,0.0,0.03809165954589844,0.0,0.0,1709851949.5726502,0.0,0.0,0.0
107,0.0,0.03326821327209473,0.0,0.0,1709851949.6059184,0.0,0.0,0.0
108,0.0,0.03701925277709961,0.0,0.0,1709851949.6429377,0.0,0.0,0.0
109,0.0,0.03348088264465332,0.0,0.0,1709851949.6764185,0.0,0.0,0.0
110,0.0,0.03800606727600098,0.0,0.0,1709851949.7144246,0.0,0.0,0.0
111,0.0,0.03547310829162598,0.0,0.0,1709851949.7498977,0.0,0.0,0.0
112,0.0,0.031341552734375,0.0,0.0,1709851949.7812393,0.0,0.0,0.0
113,0.0,0.03743314743041992,0.0,0.0,1709851949.8186724,0.0,0.0,0.0
114,0.0,0.0311279296875,0.0,0.0,1709851949.8498003,0.0,0.0,0.0
115,0.0,0.035368919372558594,0.0,0.0,1709851949.8851693,0.0,0.0,0.0
116,0.0,0.03497123718261719,0.0,0.0,1709851949.9201405,0.0,0.0,0.0
117,0.0,0.03722548484802246,0.0,0.0,1709851949.957366,0.0,0.0,0.0
118,0.0,0.033794403076171875,0.0,0.0,1709851949.9911604,0.0,0.0,0.0
119,0.0,0.03159976005554199,0.0,0.0,1709851950.0227602,0.0,0.0,0.0
120,0.0,0.039762258529663086,0.0,0.0,1709851950.0625224,0.0,0.0,0.0
121,0.0,0.03438425064086914,0.0,0.0,1709851950.0969067,0.0,0.0,0.0
122,0.0,0.035225868225097656,0.0,0.0,1709851950.1321325,0.0,0.0,0.0
123,0.0,0.0324549674987793,0.0,0.0,1709851950.1645875,0.0,0.0,0.0
124,0.0,0.03672194480895996,0.0,0.0,1709851950.2013094,0.0,0.0,0.0
125,0.0,0.03334808349609375,0.0,0.0,1709851950.2346575,0.0,0.0,0.0
126,0.0,0.03743410110473633,0.0,0.0,1709851950.2720916,0.0,0.0,0.0
127,0.0,0.03412985801696777,0.0,0.0,1709851950.3062215,0.0,0.0,0.0
128,0.0,0.03205084800720215,0.0,0.0,1709851950.3382723,0.0,0.0,0.0
129,0.0,0.03774261474609375,0.0,0.0,1709851950.376015,0.0,0.0,0.0
130,0.0,0.038068532943725586,0.0,0.0,1709851950.4140835,0.0,0.0,0.0
131,0.0,0.028882980346679688,0.0,0.0,1709851950.4429665,0.0,0.0,0.0
132,0.0,0.031749725341796875,0.0,0.0,1709851950.4747162,0.0,0.0,0.0
133,0.0,0.033447980880737305,0.0,0.0,1709851950.5081642,0.0,0.0,0.0
134,0.0,0.03159499168395996,0.0,0.0,1709851950.5397592,0.0,0.0,0.0
135,0.0,0.03791975975036621,0.0,0.0,1709851950.577679,0.0,0.0,0.0
136,0.0,0.03516411781311035,0.0,0.0,1709851950.612843,0.0,0.0,0.0
137,0.0,0.03494620323181152,0.0,0.0,1709851950.6477892,0.0,0.0,0.0
138,0.0,0.03221607208251953,0.0,0.0,1709851950.6800053,0.0,0.0,0.0
139,0.0,0.04092550277709961,0.0,0.0,1709851950.7209308,0.0,0.0,0.0
140,0.0,0.035141706466674805,0.0,0.0,1709851950.7560725,0.0,0.0,0.0
141,0.0,0.03758430480957031,0.0,0.0,1709851950.7936568,0.0,0.0,0.0
142,0.0,0.03136420249938965,0.0,0.0,1709851950.825021,0.0,0.0,0.0
143,0.0,0.03717684745788574,0.0,0.0,1709851950.8621979,0.0,0.0,0.0
144,0.0,0.04673194885253906,0.0,0.0,1709851950.9089298,0.0,0.0,0.0
145,0.0,0.022481203079223633,0.0,0.0,1709851950.931411,0.0,0.0,0.0
146,0.0,0.03721141815185547,0.0,0.0,1709851950.9686224,0.0,0.0,0.0
147,0.0,0.03668546676635742,0.0,0.0,1709851951.005308,0.0,0.0,0.0
148,0.0,0.03608083724975586,0.0,0.0,1709851951.0413888,0.0,0.0,0.0
149,0.0,0.028880834579467773,0.0,0.0,1709851951.0702696,0.0,0.0,0.0
150,0.0,0.03661632537841797,0.0,0.0,1709851951.106886,0.0,0.0,0.0
151,0.0,0.038883209228515625,0.0,0.0,1709851951.1457691,0.0,0.0,0.0
152,0.0,0.03170347213745117,0.0,0.0,1709851951.1774726,0.0,0.0,0.0
153,0.0,0.03652453422546387,0.0,0.0,1709851951.2139971,0.0,0.0,0.0
154,0.0,0.03423571586608887,0.0,0.0,1709851951.2482328,0.0,0.0,0.0
155,0.0,0.03389406204223633,0.0,0.0,1709851951.282127,0.0,0.0,0.0
156,0.0,0.03878426551818848,0.0,0.0,1709851951.3209112,0.0,0.0,0.0
157,0.0,0.030318498611450195,0.0,0.0,1709851951.3512297,0.0,0.0,0.0
158,0.0,0.03587007522583008,0.0,0.0,1709851951.3870997,0.0,0.0,0.0
159,0.0,0.0365748405456543,0.0,0.0,1709851951.4236746,0.0,0.0,0.0
160,0.0,0.031923770904541016,0.0,0.0,1709851951.4555984,0.0,0.0,0.0
161,0.0,0.036657094955444336,0.0,0.0,1709851951.4922554,0.0,0.0,0.0
162,0.0,0.03711271286010742,0.0,0.0,1709851951.5293682,0.0,0.0,0.0
163,0.0,0.031229257583618164,0.0,0.0,1709851951.5605974,0.0,0.0,0.0
164,0.0,0.03691983222961426,0.0,0.0,1709851951.5975173,0.0,0.0,0.0
165,0.0,0.03349947929382324,0.0,0.0,1709851951.6310167,0.0,0.0,0.0
166,0.0,0.03907132148742676,0.0,0.0,1709851951.670088,0.0,0.0,0.0
167,0.0,0.02956533432006836,0.0,0.0,1709851951.6996534,0.0,0.0,0.0
168,0.0,0.03400397300720215,0.0,0.0,1709851951.7336574,0.0,0.0,0.0
169,0.0,0.04045748710632324,0.0,0.0,1709851951.7741148,0.0,0.0,0.0
170,0.0,0.030712366104125977,0.0,0.0,1709851951.8048272,0.0,0.0,0.0
171,0.0,0.03177762031555176,0.0,0.0,1709851951.8366048,0.0,0.0,0.0
172,0.0,0.038710594177246094,0.0,0.0,1709851951.8753154,0.0,0.0,0.0
173,0.0,0.03940439224243164,0.0,0.0,1709851951.9147198,0.0,0.0,0.0
174,0.0,0.03299379348754883,0.0,0.0,1709851951.9477136,0.0,0.0,0.0
175,0.0,0.03316450119018555,0.0,0.0,1709851951.980878,0.0,0.0,0.0
176,0.0,0.034501075744628906,0.0,0.0,1709851952.0153792,0.0,0.0,0.0
177,0.0,0.03780245780944824,0.0,0.0,1709851952.0531816,0.0,0.0,0.0
178,0.0,0.02977132797241211,0.0,0.0,1709851952.082953,0.0,0.0,0.0
179,0.0,0.03625798225402832,0.0,0.0,1709851952.119211,0.0,0.0,0.0
180,0.0,0.03693890571594238,0.0,0.0,1709851952.1561499,0.0,0.0,0.0
181,0.0,0.03654932975769043,0.0,0.0,1709851952.1926992,0.0,0.0,0.0
182,0.0,0.03199458122253418,0.0,0.0,1709851952.2246938,0.0,0.0,0.0
183,0.0,0.03337359428405762,0.0,0.0,1709851952.2580674,0.0,0.0,0.0
184,0.0,0.04049062728881836,0.0,0.0,1709851952.298558,0.0,0.0,0.0
185,0.0,0.027899742126464844,0.0,0.0,1709851952.3264577,0.0,0.0,0.0
186,0.0,0.037679433822631836,0.0,0.0,1709851952.3641372,0.0,0.0,0.0
187,0.0,0.03597307205200195,0.0,0.0,1709851952.4001102,0.0,0.0,0.0
188,0.0,0.034859418869018555,0.0,0.0,1709851952.4349697,0.0,0.0,0.0
189,0.0,0.032169342041015625,0.0,0.0,1709851952.467139,0.0,0.0,0.0
190,0.0,0.03853607177734375,0.0,0.0,1709851952.505675,0.0,0.0,0.0
191,0.0,0.03533649444580078,0.0,0.0,1709851952.5410116,0.0,0.0,0.0
192,0.0,0.03772449493408203,0.0,0.0,1709851952.578736,0.0,0.0,0.0
193,0.0,0.030817747116088867,0.0,0.0,1709851952.6095538,0.0,0.0,0.0
194,0.0,0.0343475341796875,0.0,0.0,1709851952.6439013,0.0,0.0,0.0
195,0.0,0.039984703063964844,0.0,0.0,1709851952.683886,0.0,0.0,0.0
196,0.0,0.029858112335205078,0.0,0.0,1709851952.7137442,0.0,0.0,0.0
197,0.0,0.034215450286865234,0.0,0.0,1709851952.7479596,0.0,0.0,0.0
198,0.0,0.035195112228393555,0.0,0.0,1709851952.7831547,0.0,0.0,0.0
199,0.0,0.03763127326965332,0.0,0.0,1709851952.820786,0.0,0.0,0.0
200,0.0,0.030588626861572266,0.0,0.0,1709851952.8513746,0.0,0.0,0.0
201,0.0,0.037065744400024414,0.0,0.0,1709851952.8884404,0.0,0.0,0.0
202,0.0,0.03439903259277344,0.0,0.0,1709851952.9228394,0.0,0.0,0.0
203,0.0,0.03467512130737305,0.0,0.0,1709851952.9575145,0.0,0.0,0.0
204,0.0,0.03269815444946289,0.0,0.0,1709851952.9902127,0.0,0.0,0.0
205,0.0,0.04087948799133301,0.0,0.0,1709851953.0310922,0.0,0.0,0.0
206,0.0,0.03425765037536621,0.0,0.0,1709851953.0653498,0.0,0.0,0.0
207,0.0,0.03728795051574707,0.0,0.0,1709851953.1026378,0.0,0.0,0.0
208,0.0,0.030184507369995117,0.0,0.0,1709851953.1328223,0.0,0.0,0.0
209,0.0,0.0329439640045166,0.0,0.0,1709851953.1657662,0.0,0.0,0.0
210,0.0,0.037027835845947266,0.0,0.0,1709851953.202794,0.0,0.0,0.0
211,0.0,0.03240561485290527,0.0,0.0,1709851953.2351997,0.0,0.0,0.0
212,0.0,0.0351412296295166,0.0,0.0,1709851953.270341,0.0,0.0,0.0
213,0.0,0.035871028900146484,0.0,0.0,1709851953.306212,0.0,0.0,0.0
214,0.0,0.04028964042663574,0.0,0.0,1709851953.3465016,0.0,0.0,0.0
215,0.0,0.028111696243286133,0.0,0.0,1709851953.3746133,0.0,0.0,0.0
216,0.0,0.03897714614868164,0.0,0.0,1709851953.4135904,0.0,0.0,0.0
217,0.0,0.037108659744262695,0.0,0.0,1709851953.450699,0.0,0.0,0.0
218,0.0,0.029465436935424805,0.0,0.0,1709851953.4801645,0.0,0.0,0.0
219,0.0,0.03416609764099121,0.0,0.0,1709851953.5143306,0.0,0.0,0.0
220,0.0,0.0426182746887207,0.0,0.0,1709851953.556949,0.0,0.0,0.0
221,0.0,0.027434825897216797,0.0,0.0,1709851953.5843837,0.0,0.0,0.0
222,0.0,0.03486180305480957,0.0,0.0,1709851953.6192455,0.0,0.0,0.0
223,0.0,0.03504228591918945,0.0,0.0,1709851953.6542878,0.0,0.0,0.0
224,0.0,0.0347743034362793,0.0,0.0,1709851953.689062,0.0,0.0,0.0
225,0.0,0.04129767417907715,0.0,0.0,1709851953.7303598,0.0,0.0,0.0
226,0.0,0.028628826141357422,0.0,0.0,1709851953.7589886,0.0,0.0,0.0
227,0.0,0.03988313674926758,0.0,0.0,1709851953.7988718,0.0,0.0,0.0
228,0.0,0.03335070610046387,0.0,0.0,1709851953.8322225,0.0,0.0,0.0
229,0.0,0.031636714935302734,0.0,0.0,1709851953.8638592,0.0,0.0,0.0
230,0.0,0.0355839729309082,0.0,0.0,1709851953.8994431,0.0,0.0,0.0
231,0.0,0.03634023666381836,0.0,0.0,1709851953.9357834,0.0,0.0,0.0
232,0.0,0.03263139724731445,0.0,0.0,1709851953.9684148,0.0,0.0,0.0
233,0.0,0.03439450263977051,0.0,0.0,1709851954.0028093,0.0,0.0,0.0
234,0.0,0.03716921806335449,0.0,0.0,1709851954.0399785,0.0,0.0,0.0
235,0.0,0.03789043426513672,0.0,0.0,1709851954.077869,0.0,0.0,0.0
236,0.0,0.028165340423583984,0.0,0.0,1709851954.1060343,0.0,0.0,0.0
237,0.0,0.040788888931274414,0.0,0.0,1709851954.1468232,0.0,0.0,0.0
238,0.0,0.034072160720825195,0.0,0.0,1709851954.1808953,0.0,0.0,0.0
239,0.0,0.03486990928649902,0.0,0.0,1709851954.2157652,0.0,0.0,0.0
240,0.0,0.034517765045166016,0.0,0.0,1709851954.250283,0.0,0.0,0.0
241,0.0,0.03276658058166504,0.0,0.0,1709851954.2830496,0.0,0.0,0.0
242,0.0,0.03563380241394043,0.0,0.0,1709851954.3186834,0.0,0.0,0.0
243,0.0,0.03662919998168945,0.0,0.0,1709851954.3553126,0.0,0.0,0.0
244,0.0,0.036171913146972656,0.0,0.0,1709851954.3914845,0.0,0.0,0.0
245,0.0,0.02975320816040039,0.0,0.0,1709851954.4212377,0.0,0.0,0.0
246,0.0,0.037596702575683594,0.0,0.0,1709851954.4588344,0.0,0.0,0.0
247,0.0,0.03105926513671875,0.0,0.0,1709851954.4898937,0.0,0.0,0.0
248,0.0,0.038799285888671875,0.0,0.0,1709851954.528693,0.0,0.0,0.0
249,0.0,0.03958582878112793,0.0,0.0,1709851954.5682788,0.0,0.0,0.0
250,0.0,0.037719011306762695,0.0,0.0,1709851954.6059978,0.0,0.0,0.0
251,0.0,0.030427932739257812,0.0,0.0,1709851954.6364257,0.0,0.0,0.0
252,0.0,0.04506230354309082,0.0,0.0,1709851954.681488,0.0,0.0,0.0
253,0.0,0.028070688247680664,0.0,0.0,1709851954.7095587,0.0,0.0,0.0
254,0.0,0.024508953094482422,0.0,0.0,1709851954.7340677,0.0,0.0,0.0
255,0.0,0.030121564865112305,0.0,0.0,1709851954.7641892,0.0,0.0,0.0
256,0.0,0.04466986656188965,0.0,0.0,1709851954.808859,0.0,0.0,0.0
257,0.0,0.0335392951965332,0.0,0.0,1709851954.8423984,0.0,0.0,0.0
258,0.0,0.037980079650878906,0.0,0.0,1709851954.8803785,0.0,0.0,0.0
259,0.0,0.034494638442993164,0.0,0.0,1709851954.9148731,0.0,0.0,0.0
260,0.0,0.029073476791381836,0.0,0.0,1709851954.9439466,0.0,0.0,0.0
261,0.0,0.03383803367614746,0.0,0.0,1709851954.9777846,0.0,0.0,0.0
262,0.0,0.04028916358947754,0.0,0.0,1709851955.0180738,0.0,0.0,0.0
263,0.0,0.03201127052307129,0.0,0.0,1709851955.050085,0.0,0.0,0.0
264,0.0,0.03722643852233887,0.0,0.0,1709851955.0873115,0.0,0.0,0.0
265,0.0,0.03192710876464844,0.0,0.0,1709851955.1192386,0.0,0.0,0.0
266,0.0,0.037120819091796875,0.0,0.0,1709851955.1563594,0.0,0.0,0.0
267,0.0,0.039307355880737305,0.0,0.0,1709851955.1956668,0.0,0.0,0.0
268,0.0,0.03055429458618164,0.0,0.0,1709851955.226221,0.0,0.0,0.0
269,0.0,0.034859657287597656,0.0,0.0,1709851955.2610807,0.0,0.0,0.0
270,0.0,0.0377812385559082,0.0,0.0,1709851955.298862,0.0,0.0,0.0
271,0.0,0.03255510330200195,0.0,0.0,1709851955.331417,0.0,0.0,0.0
272,0.0,0.039458274841308594,0.0,0.0,1709851955.3708754,0.0,0.0,0.0
273,0.0,0.028706073760986328,0.0,0.0,1709851955.3995814,0.0,0.0,0.0
274,0.0,0.03542447090148926,0.0,0.0,1709851955.435006,0.0,0.0,0.0
275,0.0,0.03824329376220703,0.0,0.0,1709851955.4732492,0.0,0.0,0.0
276,0.0,0.036238908767700195,0.0,0.0,1709851955.509488,0.0,0.0,0.0
277,0.0,0.029291868209838867,0.0,0.0,1709851955.53878,0.0,0.0,0.0
278,0.0,0.03976774215698242,0.0,0.0,1709851955.5785477,0.0,0.0,0.0
279,0.0,0.036885976791381836,0.0,0.0,1709851955.6154337,0.0,0.0,0.0
280,0.0,0.031084060668945312,0.0,0.0,1709851955.6465178,0.0,0.0,0.0
281,0.0,0.032933712005615234,0.0,0.0,1709851955.6794515,0.0,0.0,0.0
282,0.0,0.04078388214111328,0.0,0.0,1709851955.7202353,0.0,0.0,0.0
283,0.0,0.03169512748718262,0.0,0.0,1709851955.7519305,0.0,0.0,0.0
284,0.0,0.03217124938964844,0.0,0.0,1709851955.7841017,0.0,0.0,0.0
285,0.0,0.0366826057434082,0.0,0.0,1709851955.8207843,0.0,0.0,0.0
286,0.0,0.03604459762573242,0.0,0.0,1709851955.856829,0.0,0.0,0.0
287,0.0,0.02910137176513672,0.0,0.0,1709851955.8859303,0.0,0.0,0.0
288,0.0,0.0363163948059082,0.0,0.0,1709851955.9222467,0.0,0.0,0.0
289,0.0,0.040555715560913086,0.0,0.0,1709851955.9628024,0.0,0.0,0.0
290,0.0,0.03742170333862305,0.0,0.0,1709851956.000224,0.0,0.0,0.0
291,0.0,0.02967047691345215,0.0,0.0,1709851956.0298946,0.0,0.0,0.0
292,0.0,0.033553123474121094,0.0,0.0,1709851956.0634477,0.0,0.0,0.0
293,0.0,0.03694939613342285,0.0,0.0,1709851956.100397,0.0,0.0,0.0
294,0.0,0.03478240966796875,0.0,0.0,1709851956.1351795,0.0,0.0,0.0
295,0.0,0.03237652778625488,0.0,0.0,1709851956.167556,0.0,0.0,0.0
296,0.0,0.03674960136413574,0.0,0.0,1709851956.2043056,0.0,0.0,0.0
297,0.0,0.03441452980041504,0.0,0.0,1709851956.2387202,0.0,0.0,0.0
298,0.0,0.03349733352661133,0.0,0.0,1709851956.2722175,0.0,0.0,0.0
299,0.0,0.03460073471069336,0.0,0.0,1709851956.3068182,0.0,0.0,0.0
300,0.0,0.03954482078552246,0.0,0.0,1709851956.346363,0.0,0.0,0.0
301,0.0,0.039049625396728516,0.0,0.0,1709851956.3854127,0.0,0.0,0.0
302,0.0,0.030491352081298828,0.0,0.0,1709851956.415904,0.0,0.0,0.0
303,0.0,0.035402536392211914,0.0,0.0,1709851956.4513066,0.0,0.0,0.0
304,0.0,0.03561735153198242,0.0,0.0,1709851956.486924,0.0,0.0,0.0
305,0.0,0.03237724304199219,0.0,0.0,1709851956.5193012,0.0,0.0,0.0
306,0.0,0.03227806091308594,0.0,0.0,1709851956.5515792,0.0,0.0,0.0
307,0.0,0.03504347801208496,0.0,0.0,1709851956.5866227,0.0,0.0,0.0
308,0.0,0.039571523666381836,0.0,0.0,1709851956.6261942,0.0,0.0,0.0
309,0.0,0.02834177017211914,0.0,0.0,1709851956.654536,0.0,0.0,0.0
310,0.0,0.03509855270385742,0.0,0.0,1709851956.6896346,0.0,0.0,0.0
311,0.0,0.03903365135192871,0.0,0.0,1709851956.7286682,0.0,0.0,0.0
312,0.0,0.03576254844665527,0.0,0.0,1709851956.7644308,0.0,0.0,0.0
313,0.0,0.03877711296081543,0.0,0.0,1709851956.8032079,0.0,0.0,0.0
314,0.0,0.03038620948791504,0.0,0.0,1709851956.833594,0.0,0.0,0.0
315,0.0,0.03514575958251953,0.0,0.0,1709851956.8687398,0.0,0.0,0.0
316,0.0,0.030118227005004883,0.0,0.0,1709851956.898858,0.0,0.0,0.0
