,CurrEncVal,DeltEncVal,CurrTime,DeltTime,CurrRpm,DeltRpm,SetRpm,PWMEst
0,0.0,0.0,1701288666.0429435,0.21155571937561035,-118.1721773998145,148.1721773998145,30,148.91451000858757
1,0.0,0.0,1701288666.2439356,0.20099210739135742,0.0,30.0,30,30.148818278226
2,0.0,0.0,1701288666.4447055,0.20076990127563477,0.0,30.0,30,30.15
3,0.0,0.0,1701288666.6458313,0.2011258602142334,0.0,30.0,30,30.15
4,0.0,0.0,1701288666.8467486,0.20091724395751953,0.0,30.0,30,30.15
5,0.0,0.0,1701288667.0478666,0.20111799240112305,0.0,30.0,30,30.15
6,0.0,0.0,1701288667.2488503,0.20098376274108887,0.0,30.0,30,30.15
7,0.0,0.0,1701288667.4499738,0.20112347602844238,0.0,30.0,30,30.15
8,0.0,0.0,1701288667.651132,0.2011582851409912,0.0,30.0,30,30.15
9,0.0,0.0,1701288667.8520644,0.20093226432800293,0.0,30.0,30,30.15
10,0.0,0.0,1701288668.0529392,0.20087480545043945,0.0,30.0,30,30.15
11,0.0,0.0,1701288668.2538426,0.20090341567993164,0.0,30.0,30,30.15
12,0.0,0.0,1701288668.454868,0.20102548599243164,0.0,30.0,30,30.15
13,0.0,0.0,1701288668.655909,0.20104098320007324,0.0,30.0,30,30.15
14,0.0,0.0,1701288668.8569727,0.2010636329650879,0.0,30.0,30,30.15
15,0.0,0.0,1701288669.0580516,0.2010788917541504,0.0,30.0,30,30.15
16,0.0,0.0,1701288669.2591693,0.20111775398254395,0.0,30.0,30,30.15
17,0.0,0.0,1701288669.46019,0.2010207176208496,0.0,30.0,30,30.15
18,0.0,0.0,1701288669.6608517,0.20066165924072266,0.0,30.0,30,30.15
19,0.0,0.0,1701288669.8619366,0.20108485221862793,0.0,30.0,30,30.15
20,0.0,0.0,1701288670.0629618,0.20102524757385254,0.0,30.0,30,30.15
21,0.0,0.0,1701288670.2639658,0.2010040283203125,0.0,30.0,30,30.15
22,0.0,0.0,1701288670.4650824,0.20111656188964844,0.0,30.0,30,30.15
23,0.0,0.0,1701288670.6661696,0.20108723640441895,0.0,30.0,30,30.15
24,0.0,0.0,1701288670.867279,0.2011094093322754,0.0,30.0,30,30.15
25,0.0,0.0,1701288671.068225,0.20094585418701172,0.0,30.0,30,30.15
26,0.0,0.0,1701288671.2692711,0.20104622840881348,0.0,30.0,30,30.15
27,0.0,0.0,1701288671.4699764,0.20070528984069824,0.0,30.0,30,30.15
28,0.0,0.0,1701288671.6710272,0.2010507583618164,0.0,30.0,30,30.15
29,0.0,0.0,1701288671.8720903,0.2010631561279297,0.0,30.0,30,30.15
30,0.0,0.0,1701288672.073257,0.20116662979125977,0.0,30.0,30,30.15
31,0.0,0.0,1701288672.274138,0.2008810043334961,0.0,30.0,30,30.15
32,0.0,0.0,1701288672.475315,0.20117712020874023,0.0,30.0,30,30.15
33,0.0,0.0,1701288672.6762683,0.20095324516296387,0.0,30.0,30,30.15
34,0.0,0.0,1701288672.8773727,0.20110440254211426,0.0,30.0,30,30.15
35,0.0,0.0,1701288673.0780187,0.20064592361450195,0.0,30.0,30,30.15
36,0.0,0.0,1701288673.2791724,0.20115375518798828,0.0,30.0,30,30.15
37,0.0,0.0,1701288673.4802167,0.20104432106018066,0.0,30.0,30,30.15
