,DeltEncoder,LoopTimes,CurrRpm,SetPoint,CurrTime,KpContrib,KiContrib,KdContrib
165,0.0,0.03741455078125,0.0,-46.0,1709853088.777412,-195.5,-0.0,5.6
166,0.0,0.03036332130432129,0.0,-44.0,1709853088.8077753,-187.0,-0.0,5.6
167,0.0,0.0396573543548584,0.0,-43.0,1709853088.8474326,-182.75,-0.0,2.8
168,0.0,0.03337669372558594,0.0,-41.0,1709853088.8808093,-174.25,-0.0,5.6
169,0.0,0.03042459487915039,0.0,-40.0,1709853088.911234,-170.0,-0.0,2.8
170,0.0,0.03835272789001465,0.0,-39.0,1709853088.9495866,-165.75,-0.0,2.8
171,0.0,0.032776832580566406,0.0,-37.0,1709853088.9823635,-157.25,-0.0,5.6
172,0.0,0.037132978439331055,0.0,-36.0,1709853089.0194964,-153.0,-0.0,2.8
173,0.0,0.038599252700805664,0.0,-34.0,1709853089.0580957,-144.5,-0.0,5.6
174,0.0,0.026555299758911133,0.0,-31.0,1709853089.084651,-131.75,-0.0,8.399999999999999
175,0.0,0.0415952205657959,0.0,-27.0,1709853089.1262462,-114.75,-0.0,11.2
176,0.0,0.036232709884643555,0.0,-24.0,1709853089.162479,-102.0,-0.0,8.399999999999999
177,0.0,0.030188798904418945,0.0,-22.0,1709853089.1926677,-93.5,-0.0,5.6
178,0.0,0.03815436363220215,0.0,-20.0,1709853089.230822,-85.0,-0.0,5.6
179,0.0,0.02884817123413086,0.0,-18.0,1709853089.2596703,-76.5,-0.0,5.6
180,0.0,0.0386967658996582,0.0,-13.0,1709853089.298367,-55.25,-0.0,14.0
181,0.0,0.037329912185668945,0.0,-15.0,1709853089.335697,-63.75,-0.0,-5.6
182,0.0,0.036690473556518555,0.0,-11.0,1709853089.3723874,-46.75,-0.0,11.2
183,0.0,0.028564929962158203,0.0,-13.0,1709853089.4009523,-55.25,-0.0,-5.6
184,0.0,0.03921365737915039,0.0,-12.0,1709853089.440166,-51.0,-0.0,2.8
185,0.0,0.04276704788208008,0.0,-8.0,1709853089.482933,-34.0,-0.0,11.2
186,0.0,0.02656865119934082,0.0,-10.0,1709853089.5095017,-42.5,-0.0,-5.6
187,0.0,0.03473854064941406,0.0,-8.0,1709853089.5442402,-34.0,-0.0,5.6
188,0.0,0.03625059127807617,0.0,-7.0,1709853089.5804908,-29.75,-0.0,2.8
189,0.0,0.032896995544433594,0.0,-5.0,1709853089.6133878,-21.25,-0.0,5.6
190,0.0,0.03996634483337402,0.0,0.0,1709853089.6533542,0.0,-0.0,14.0
191,0.0,0.03152179718017578,0.0,1.0,1709853089.684876,4.25,-0.0,2.8
192,0.0,0.031215190887451172,0.0,-1.0,1709853089.7160912,-4.25,-0.0,-5.6
193,0.0,0.04107522964477539,0.0,0.0,1709853089.7571664,0.0,-0.0,2.8
194,0.0,0.03292250633239746,0.0,5.0,1709853089.790089,21.25,-0.0,14.0
195,0.0,0.03284287452697754,0.0,6.0,1709853089.8229318,25.5,-0.0,2.8
196,0.0,0.03702855110168457,0.0,6.0,1709853089.8599603,25.5,-0.0,0.0
197,0.0,0.03730154037475586,0.0,2.0,1709853089.8972619,8.5,-0.0,-11.2
198,0.0,0.0322721004486084,0.0,6.0,1709853089.929534,25.5,-0.0,11.2
199,0.0,0.03515481948852539,0.0,7.0,1709853089.9646888,29.75,-0.0,2.8
200,0.0,0.031183481216430664,0.0,8.0,1709853089.9958723,34.0,-0.0,2.8
201,0.0,0.03492259979248047,0.0,5.0,1709853090.0307949,21.25,-0.0,-8.399999999999999
202,0.0,0.0413060188293457,0.0,6.0,1709853090.0721009,25.5,-0.0,2.8
203,0.0,0.03770160675048828,0.0,7.0,1709853090.1098025,29.75,-0.0,2.8
204,0.0,0.030704021453857422,0.0,12.0,1709853090.1405065,51.0,-0.0,14.0
205,0.0,0.03235936164855957,0.0,12.0,1709853090.1728659,51.0,-0.0,0.0
206,0.0,0.037627458572387695,0.0,8.0,1709853090.2104933,34.0,-0.0,-11.2
207,0.0,0.03138566017150879,0.0,7.0,1709853090.241879,29.75,-0.0,-2.8
208,0.0,0.03441786766052246,0.0,5.0,1709853090.2762969,21.25,-0.0,-5.6
209,0.0,0.038286447525024414,0.0,3.0,1709853090.3145833,12.75,-0.0,-5.6
210,0.0,0.03630232810974121,0.0,5.0,1709853090.3508856,21.25,-0.0,5.6
211,0.0,0.0377812385559082,0.0,1.0,1709853090.3886669,4.25,-0.0,-11.2
212,0.0,0.032176971435546875,0.0,1.0,1709853090.4208438,4.25,-0.0,0.0
213,0.0,0.03498506546020508,0.0,1.0,1709853090.455829,4.25,-0.0,0.0
214,0.0,0.03385210037231445,0.0,1.0,1709853090.489681,4.25,-0.0,0.0
215,0.0,0.03639864921569824,0.0,1.0,1709853090.5260797,4.25,-0.0,0.0
216,0.0,0.031212806701660156,0.0,1.0,1709853090.5572925,4.25,-0.0,0.0
217,0.0,0.035181283950805664,0.0,2.0,1709853090.5924737,8.5,-0.0,2.8
218,0.0,0.040480613708496094,0.0,2.0,1709853090.6329544,8.5,-0.0,0.0
219,0.0,0.02899479866027832,0.0,2.0,1709853090.6619492,8.5,-0.0,0.0
220,0.0,0.033780813217163086,0.0,2.0,1709853090.69573,8.5,-0.0,0.0
221,0.0,0.04038524627685547,0.0,1.0,1709853090.7361152,4.25,-0.0,-2.8
222,0.0,0.03732585906982422,0.0,3.0,1709853090.773441,12.75,-0.0,5.6
223,0.0,0.03361678123474121,0.0,0.0,1709853090.8070579,0.0,-0.0,-8.399999999999999
224,0.0,0.033005714416503906,0.0,-1.0,1709853090.8400636,-4.25,-0.0,-2.8
225,0.0,0.03361916542053223,0.0,-2.0,1709853090.8736827,-8.5,-0.0,-2.8
226,0.0,0.036251068115234375,0.0,-3.0,1709853090.9099338,-12.75,-0.0,-2.8
227,0.0,0.03465604782104492,0.0,-4.0,1709853090.9445899,-17.0,-0.0,-2.8
228,0.0,0.03305625915527344,0.0,-5.0,1709853090.977646,-21.25,-0.0,-2.8
229,0.0,0.03475689888000488,0.0,-6.0,1709853091.012403,-25.5,-0.0,-2.8
230,0.0,0.03862309455871582,0.0,-7.0,1709853091.051026,-29.75,-0.0,-2.8
231,0.0,0.031806230545043945,0.0,-8.0,1709853091.0828323,-34.0,-0.0,-2.8
232,0.0,0.03446006774902344,0.0,-9.0,1709853091.1172924,-38.25,-0.0,-2.8
233,0.0,0.03849506378173828,0.0,-10.0,1709853091.1557875,-42.5,-0.0,-2.8
234,0.0,0.03759312629699707,0.0,-11.0,1709853091.1933806,-46.75,-0.0,-2.8
235,0.0,0.0327146053314209,0.0,-12.0,1709853091.2260952,-51.0,-0.0,-2.8
236,0.0,0.03357243537902832,0.0,-14.0,1709853091.2596676,-59.5,-0.0,-5.6
237,0.0,0.0327458381652832,0.0,-15.0,1709853091.2924135,-63.75,-0.0,-2.8
238,0.0,0.03995823860168457,0.0,-16.0,1709853091.3323717,-68.0,-0.0,-2.8
239,0.0,0.035836219787597656,0.0,-18.0,1709853091.368208,-76.5,-0.0,-5.6
240,0.0,0.03064441680908203,0.0,-19.0,1709853091.3988523,-80.75,-0.0,-2.8
241,0.0,0.03523421287536621,0.0,-20.0,1709853091.4340866,-85.0,-0.0,-2.8
242,0.0,0.03789162635803223,0.0,-21.0,1709853091.4719782,-89.25,-0.0,-2.8
243,0.0,0.03213953971862793,0.0,-21.0,1709853091.5041177,-89.25,-0.0,0.0
244,0.0,0.03709983825683594,0.0,-23.0,1709853091.5412176,-97.75,-0.0,-5.6
245,0.0,0.034308671951293945,0.0,-24.0,1709853091.5755262,-102.0,-0.0,-2.8
246,0.0,0.03200984001159668,0.0,-25.0,1709853091.607536,-106.25,-0.0,-2.8
247,0.0,0.036020517349243164,0.0,-28.0,1709853091.6435566,-119.0,-0.0,-8.399999999999999
248,0.0,0.03367328643798828,0.0,-30.0,1709853091.67723,-127.5,-0.0,-5.6
249,0.0,0.03578352928161621,0.0,-33.0,1709853091.7130134,-140.25,-0.0,-8.399999999999999
250,0.0,0.03324556350708008,0.0,-37.0,1709853091.746259,-157.25,-0.0,-11.2
251,0.0,0.04262900352478027,0.0,-41.0,1709853091.788888,-174.25,-0.0,-11.2
252,0.0,0.027392148971557617,0.0,-45.0,1709853091.8162801,-191.25,-0.0,-11.2
253,0.0,0.040891170501708984,0.0,-49.0,1709853091.8571713,-208.25,-0.0,-11.2
254,0.0,0.03392219543457031,0.0,-53.0,1709853091.8910935,-225.25,-0.0,-11.2
255,0.0,0.031046390533447266,0.0,-57.0,1709853091.92214,-242.25,-0.0,-11.2
256,0.0,0.03633284568786621,0.0,-62.0,1709853091.9584727,-263.5,-0.0,-14.0
257,0.0,0.033547163009643555,0.0,-67.0,1709853091.99202,-284.75,-0.0,-14.0
258,0.0,0.03832530975341797,0.0,-74.0,1709853092.0303452,-314.5,-0.0,-19.599999999999998
259,0.0,0.034662485122680664,0.0,-82.0,1709853092.0650077,-348.5,-0.0,-22.4
260,0.0,0.031846046447753906,0.0,-92.0,1709853092.0968537,-391.0,-0.0,-28.0
261,0.0,0.037981510162353516,0.0,-105.0,1709853092.1348352,-446.25,-0.0,-36.4
262,0.0,0.03801584243774414,0.0,-120.0,1709853092.172851,-510.0,-0.0,-42.0
263,0.0,0.035822391510009766,0.0,-138.0,1709853092.2086735,-586.5,-0.0,-50.4
264,0.0,0.031702518463134766,0.0,-156.0,1709853092.240376,-663.0,-0.0,-50.4
265,11.0,0.032340288162231445,8.50332559253935,0.0,1709853092.2727163,0.0,-0.0,436.79999999999995
266,90.0,0.036726951599121094,61.26291189530264,0.0,1709853092.3094432,0.0,-0.0,0.0
267,147.0,0.03530406951904297,104.09564818066399,0.0,1709853092.3447473,0.0,-0.0,0.0
268,145.0,0.031587839126586914,114.75935360671453,0.0,1709853092.3763351,0.0,-0.0,0.0
269,129.0,0.035575151443481445,90.6531629281631,0.0,1709853092.4119103,0.0,-0.0,0.0
270,-1.0,0.03582596778869629,-0.6978178551226167,0.0,1709853092.4477363,0.0,-0.0,0.0
271,27.0,0.04047369956970215,16.677496922107224,0.0,1709853092.48821,0.0,-0.0,0.0
272,88.0,0.02919912338256836,75.34472768841349,0.0,1709853092.517409,0.0,-0.0,0.0
273,119.0,0.039130210876464844,76.02821281470108,0.0,1709853092.5565393,0.0,-0.0,0.0
274,137.0,0.036348581314086914,94.22651108181323,0.0,1709853092.5928879,0.0,-0.0,0.0
275,148.0,0.0337982177734375,109.47322799097066,0.0,1709853092.626686,0.0,-0.0,0.0
276,154.0,0.030535459518432617,126.08292328713644,0.0,1709853092.6572216,0.0,-0.0,0.0
277,157.0,0.03549957275390625,110.56471093917902,0.0,1709853092.6927211,0.0,-0.0,0.0
278,160.0,0.03706717491149902,107.91218941153012,0.0,1709853092.7297883,0.0,-0.0,0.0
279,161.0,0.03546881675720215,113.47996262612004,0.0,1709853092.7652571,0.0,-0.0,0.0
280,163.0,0.03870725631713867,105.27741792423775,0.0,1709853092.8039644,0.0,-0.0,0.0
281,162.0,0.028290510177612305,143.15754557176447,0.0,1709853092.832255,0.0,-0.0,0.0
282,161.0,0.04114961624145508,97.8137919047012,0.0,1709853092.8734045,0.0,-0.0,0.0
283,159.0,0.03310227394104004,120.0823848863088,0.0,1709853092.9065068,0.0,-0.0,0.0
284,157.0,0.03232216835021973,121.4336846919281,0.0,1709853092.938829,0.0,-0.0,0.0
285,157.0,0.034545183181762695,113.61931356242192,0.0,1709853092.9733741,0.0,-0.0,0.0
286,157.0,0.03555488586425781,110.39270425406362,0.0,1709853093.008929,0.0,-0.0,0.0
287,155.0,0.035784244537353516,108.28788060497035,0.0,1709853093.0447133,0.0,-0.0,0.0
288,155.0,0.03379201889038086,114.67204763853415,0.0,1709853093.0785053,0.0,-0.0,0.0
289,153.0,0.0342557430267334,111.66010899296349,0.0,1709853093.112761,0.0,-0.0,0.0
290,152.0,0.04001331329345703,94.96839144838764,0.0,1709853093.1527743,0.0,-0.0,0.0
291,152.0,0.03237032890319824,117.39145472891855,0.0,1709853093.1851447,0.0,-0.0,0.0
292,149.0,0.03931427001953125,94.74931108092373,0.0,1709853093.224459,0.0,-0.0,0.0
293,149.0,0.028586149215698242,130.30786245089618,0.0,1709853093.253045,0.0,-0.0,0.0
294,147.0,0.04131484031677246,88.95108807931351,0.0,1709853093.29436,0.0,-0.0,0.0
295,146.0,0.03332328796386719,109.53300898632018,0.0,1709853093.3276832,0.0,-0.0,0.0
296,144.0,0.03270411491394043,110.07789109943064,0.0,1709853093.3603873,0.0,-0.0,0.0
297,142.0,0.036786794662475586,96.5020201561943,0.0,1709853093.3971741,0.0,-0.0,0.0
298,140.0,0.03168630599975586,110.45781101864532,0.0,1709853093.4288604,0.0,-0.0,0.0
299,140.0,0.03860878944396973,90.65293293070762,0.0,1709853093.4674692,0.0,-0.0,0.0
300,137.0,0.031020402908325195,110.4112029144794,0.0,1709853093.4984896,0.0,-0.0,0.0
