,DeltEncVal,CurrTime,DeltTime,CurrRpm,DeltRpm,SetRpm,PWMEst
0,-1.0,1701644280.1363726,0.022619247436523438,-1.1052533940467155,31.105253394046716,30,62.5215593220339
1,0.0,1701644280.1572044,0.020831823348999023,0.0,30.0,30,60.30647979143931
2,0.0,1701644280.1784678,0.02126336097717285,0.0,30.0,30,60.31285879973246
3,0.0,1701644280.1992443,0.02077651023864746,0.0,30.0,30,60.319091752804056
4,0.0,1701644280.220672,0.021427631378173828,0.0,30.0,30,60.325520042217505
5,0.0,1701644280.2412581,0.020586252212524414,0.0,30.0,30,60.33169591788126
6,0.0,1701644280.2624269,0.02116870880126953,0.0,30.0,30,60.338046530521645
7,0.0,1701644280.2832832,0.020856380462646484,0.0,30.0,30,60.34430344466044
8,0.0,1701644280.3043609,0.021077632904052734,0.0,30.0,30,60.35062673453165
9,0.0,1701644280.3252683,0.02090740203857422,0.0,30.0,30,60.35689895514322
10,0.0,1701644280.3463984,0.021130084991455078,0.0,30.0,30,60.36323798064066
11,0.0,1701644280.3675346,0.02113628387451172,0.0,30.0,30,60.369578865803014
12,0.0,1701644280.3883543,0.020819664001464844,0.0,30.0,30,60.37582476500346
13,0.0,1701644280.4095318,0.02117753028869629,0.0,30.0,30,60.38217802409007
14,0.0,1701644280.430354,0.02082228660583496,0.0,30.0,30,60.38842471007182
15,0.0,1701644280.4514844,0.02113032341003418,0.0,30.0,30,60.394763807094826
16,0.0,1701644280.4722893,0.020804882049560547,0.0,30.0,30,60.40100527170969
17,0.0,1701644280.4934642,0.021174907684326172,0.0,30.0,30,60.40735774401499
18,0.0,1701644280.5143483,0.020884037017822266,0.0,30.0,30,60.41362295512034
19,0.0,1701644280.5354948,0.021146535873413086,0.0,30.0,30,60.41996691588236
20,0.0,1701644280.5562286,0.02073383331298828,0.0,30.0,30,60.426187065876256
21,0.0,1701644280.577464,0.02123546600341797,0.0,30.0,30,60.43255770567728
22,0.0,1701644280.5983694,0.020905256271362305,0.0,30.0,30,60.43882928255869
23,0.0,1701644280.619497,0.021127700805664062,0.0,30.0,30,60.44516759280039
24,0.0,1701644280.6402502,0.020753145217895508,0.0,30.0,30,60.45139353636576
25,0.0,1701644280.6614947,0.021244525909423828,0.0,30.0,30,60.45776689413859
26,0.0,1701644280.682286,0.020791292190551758,0.0,30.0,30,60.46400428179575
27,0.0,1701644280.7033749,0.021088838577270508,0.0,30.0,30,60.470330933368935
28,0.0,1701644280.7242973,0.020922422409057617,0.0,30.0,30,60.47660766009165
29,0.0,1701644280.7454686,0.02117133140563965,0.0,30.0,30,60.48295905951334
30,0.0,1701644280.7662156,0.020746946334838867,0.0,30.0,30,60.4891831434138
31,0.0,1701644280.7875361,0.021320581436157227,0.0,30.0,30,60.495579317844644
