,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime,PWMReq
0,-1.0,0.7972278594970703,-0.03135866327573048,-1.9686413367242694,-2.0,1709503456.789971,-11.811848020345616
1,0.0,0.000457763671875,0.0,-1.9,-1.9,1709503456.7904289,-11.401802344973808
2,0.0,0.00033164024353027344,0.0,-1.8,-1.8,1709503456.7907605,-10.803062577899222
3,0.0,0.0002570152282714844,0.0,-1.7,-1.7,1709503456.7910175,-10.203987832721
4,0.0,0.00023651123046875,0.0,-1.6,-1.6,1709503456.791254,-9.604791970904595
5,0.0,0.00022935867309570312,0.0,-1.5,-1.5,1709503456.7914834,-9.005525918658499
6,0.0,0.00021982192993164062,0.0,-1.4,-1.4,1709503456.7917032,-8.406185384448294
7,0.0,0.00021505355834960938,0.0,-1.3,-1.3,1709503456.7919183,-7.806787534411674
8,0.0,0.00023674964904785156,0.0,-1.2,-1.2,1709503456.792155,-7.207403083499198
9,0.0,0.00020813941955566406,0.0,-1.1,-1.1,1709503456.7923632,-6.607902618106133
10,0.0,0.00019693374633789062,0.0,-1.0,-1.0,1709503456.79256,-6.008335872348075
11,0.0,0.00019478797912597656,0.0,-0.9,-0.9,1709503456.792755,-5.408725448306328
12,0.0,0.0001933574676513672,0.0,-0.8,-0.8,1709503456.7929482,-4.8090734917481
13,0.0,0.00019025802612304688,0.0,-0.7,-0.7,1709503456.7931385,-4.209377904589896
14,0.0,0.00019884109497070312,0.0,-0.6,-0.6,1709503456.7933373,-3.609656282122855
15,0.0,0.0001723766326904297,0.0,-0.5,-0.5,1709503456.7935097,-3.0098631340820843
16,0.0,0.00017523765563964844,0.0,-0.4,-0.4,1709503456.793685,-2.410038371737724
17,0.0,0.0002307891845703125,0.0,-0.3,-0.3,1709503456.7939157,-1.8102230030853799
18,0.0,0.0001971721649169922,0.0,-0.2,-0.2,1709503456.794113,-1.21034130638433
19,0.0,0.00018858909606933594,0.0,-0.1,-0.1,1709503456.7943015,-0.6104167420227579
20,0.0,0.0002105236053466797,0.0,0.0,0.0,1709503456.794512,-0.01045884674382715
21,0.0,0.0001952648162841797,0.0,0.1,0.1,1709503456.7947073,0.5895411532561728
22,0.0,0.000186920166015625,0.0,0.2,0.2,1709503456.7948942,1.1895785372893761
23,0.0,0.00019025802612304688,0.0,0.3,0.3,1709503456.7950845,1.7896546404998253
24,0.0,0.0001983642578125,0.0,0.4,0.4,1709503456.7952828,2.3897736590545127
25,0.0,0.0003116130828857422,0.0,0.5,0.5,1709503456.7955945,2.9900229495208213
26,0.0,0.0002052783966064453,0.0,0.6,0.6,1709503456.7957997,3.590228227917428
27,0.0,0.0001895427703857422,0.0,0.7,0.7,1709503456.7959893,4.19045567924189
28,0.0,0.00018739700317382812,0.0,0.8,0.8,1709503456.7961767,4.790718035046334
29,0.0,0.00018596649169921875,0.0,0.9,0.9,1709503456.7963626,5.391015581433053
30,0.0,0.0002644062042236328,0.0,1.0,1.0,1709503456.796627,5.991491512600655
31,0.0,0.00030231475830078125,0.0,1.1,1.1,1709503456.7969294,6.592096142117257
32,0.0,0.00020933151245117188,0.0,1.2,1.2,1709503456.7971387,7.192556671444649
33,0.0,0.0001919269561767578,0.0,1.3,1.3,1709503456.7973306,7.793017296139474
34,0.0,0.00019025802612304688,0.0,1.4,1.4,1709503456.7975209,8.393511967007393
