,DeltEncoder,LoopTimess,CurrRpm,ChangeInRpm
794,34.0,0.02077651023864746,40.91158670231688,-0.9115867023168818
795,34.0,0.021140098571777344,40.20794875265034,-0.20794875265033852
796,34.0,0.02090597152709961,40.6582396277627,-0.658239627762697
797,33.0,0.020862817764282227,39.544035197988684,0.45596480201131584
798,34.0,0.021038055419921875,40.402973708068906,-0.402973708068906
799,35.0,0.020734548568725586,42.200098888083986,-2.2000988880839856
800,34.0,0.020771265029907227,40.92191779249549,-0.921917792495492
801,33.0,0.021145343780517578,39.015681587552145,0.9843184124478555
802,35.0,0.021246910095214844,41.18245881772072,-1.1824588177207218
803,34.0,0.021241188049316406,40.016594082521436,-0.01659408252143635
804,33.0,0.021097898483276367,39.10342068684951,0.8965793131504896
805,34.0,0.021253347396850586,39.993700010096134,0.006299989903865821
806,34.0,0.02117133140563965,40.148632304417845,-0.1486323044178448
807,34.0,0.02122974395751953,40.0381654013746,-0.03816540137459867
808,33.0,0.02075815200805664,39.743422231410655,0.2565777685893451
809,33.0,0.020981788635253906,39.31981273578474,0.6801872642152631
810,33.0,0.021068334579467773,39.158292122624964,0.8417078773750362
811,34.0,0.021184921264648438,40.122877464661926,-0.12287746466192573
812,33.0,0.020700454711914062,39.85419699622224,0.14580300377775757
813,33.0,0.020793437957763672,39.67597862728461,0.3240213727153929
814,33.0,0.020972251892089844,39.3376926924651,0.6623073075349026
815,34.0,0.020818710327148438,40.82865781035272,-0.8286578103527233
816,33.0,0.02088308334350586,39.505660463523235,0.4943395364767653
817,34.0,0.020964622497558594,40.54449347222854,-0.5444934722285382
818,34.0,0.0209043025970459,40.661485646506,-0.6614856465060015
819,33.0,0.020773649215698242,39.713773513445275,0.2862264865547246
820,33.0,0.020853757858276367,39.561215086832746,0.4387849131672539
821,34.0,0.020859479904174805,40.74885873975609,-0.7488587397560877
822,34.0,0.021162033081054688,40.16627309598918,-0.16627309598918316
823,32.0,0.021122455596923828,37.87438426981511,2.12561573018489
824,33.0,0.02114129066467285,39.023161503501626,0.9768384964983738
825,35.0,0.021155357360839844,41.36068160302935,-1.3606816030293487
826,33.0,0.02099132537841797,39.301949025487254,0.6980509745127463
827,32.0,0.021070480346679688,37.967810265230376,2.0321897347696236
828,35.0,0.02114415168762207,41.382601341827815,-1.3826013418278151
829,34.0,0.02120232582092285,40.08994141393696,-0.08994141393696253
830,33.0,0.021219730377197266,38.87891058627896,1.1210894137210374
831,32.0,0.021201372146606445,37.73340680348608,2.2665931965139166
832,35.0,0.02112269401550293,41.42464021671652,-1.4246402167165186
833,34.0,0.020764827728271484,40.934603991090086,-0.9346039910900856
834,32.0,0.020919084548950195,38.24259126292155,1.7574087370784497
835,34.0,0.020879745483398438,40.70930848634329,-0.7093084863432892
836,35.0,0.020968914031982422,41.7284366117112,-1.7284366117112029
837,34.0,0.020914316177368164,40.64201730486428,-0.6420173048642823
838,33.0,0.020861148834228516,39.54719879311527,0.4528012068847289
839,34.0,0.020880460739135742,40.707913997647836,-0.7079139976478359
840,34.0,0.020803213119506836,40.859072832502434,-0.8590728325024344
841,33.0,0.020885944366455078,39.50024885276592,0.499751147234079
842,34.0,0.021114110946655273,40.25743741460495,-0.25743741460495073
843,35.0,0.021142959594726562,41.384934596301306,-1.3849345963013064
844,34.0,0.021109342575073242,40.266531133172954,-0.26653113317295407
845,33.0,0.02112579345703125,39.051787648970745,0.9482123510292553
846,34.0,0.021274805068969727,39.95336254524671,0.046637454753287955
847,34.0,0.021235227584838867,40.02782624316526,-0.027826243165257836
848,33.0,0.021242856979370117,38.83658402451206,1.1634159754879434
849,33.0,0.02114391326904297,39.01832123043616,0.9816787695638425
850,34.0,0.021139860153198242,40.20840222405179,-0.2084022240517882
851,35.0,0.021158456802368164,41.35462279565046,-1.3546227956504566
852,33.0,0.020797252655029297,39.66870113493064,0.3312988650693569
853,33.0,0.0208437442779541,39.58022076065199,0.41977923934801
854,34.0,0.0208280086517334,40.81043052232741,-0.8104305223274082
855,33.0,0.020793676376342773,39.675523705784556,0.3244762942154438
856,33.0,0.020537614822387695,40.170195377346445,-0.1701953773464453
857,33.0,0.020865440368652344,39.53906485671192,0.4609351432880828
858,34.0,0.020595550537109375,41.27105019448046,-1.271050194480459
859,34.0,0.020906686782836914,40.656848635518706,-0.6568486355187062
860,34.0,0.02067422866821289,41.11398851396545,-1.1139885139654524
861,33.0,0.020833253860473633,39.600151062587976,0.399848937412024
862,34.0,0.02116227149963379,40.16582057435135,-0.16582057435135056
863,34.0,0.021159648895263672,40.170798873239434,-0.1707988732394341
864,33.0,0.021120071411132812,39.06236792197237,0.937632078027633
865,34.0,0.021234989166259766,40.02827566074596,-0.028275660745961773
866,36.0,0.021161556243896484,42.52995335631718,-2.529953356317179
867,34.0,0.021158695220947266,40.17260946972258,-0.1726094697225804
868,33.0,0.021180391311645508,38.95112171730248,1.0488782826975225
869,34.0,0.021077871322631836,40.32665286685443,-0.32665286685443107
870,34.0,0.021211624145507812,40.07236759284237,-0.07236759284236882
871,33.0,0.021093130111694336,39.112260514744946,0.8877394852550538
872,33.0,0.021258115768432617,38.808707647791124,1.191292352208876
873,35.0,0.020674705505371094,42.32224733613174,-2.3222473361317384
874,35.0,0.020833492279052734,41.99967956787439,-1.999679567874388
875,32.0,0.020641565322875977,38.75675063816025,1.2432493618397515
876,33.0,0.020819902420043945,39.62554594904094,0.37445405095905926
877,35.0,0.020766019821166992,42.13614392817369,-2.136143928173688
878,34.0,0.020900249481201172,40.669370993132716,-0.6693709931327163
879,32.0,0.02099895477294922,38.09713429311049,1.9028657068895072
880,34.0,0.0208127498626709,40.84035053554041,-0.8403505355404093
881,36.0,0.020679473876953125,43.52141671278362,-3.521416712783619
882,33.0,0.02086329460144043,39.54313140663033,0.4568685933696699
883,32.0,0.02123093605041504,37.6808633449,2.319136655100003
884,34.0,0.02117300033569336,40.145467648582304,-0.14546764858230432
885,34.0,0.021188020706176758,40.117008180580406,-0.11700818058040596
886,32.0,0.02115774154663086,37.81121903946271,2.1887809605372865
887,33.0,0.021152973175048828,39.00160952187733,0.9983904781226727
888,34.0,0.020885229110717773,40.69861984725853,-0.6986198472585272
889,34.0,0.021210670471191406,40.074169326918756,-0.07416932691875644
890,32.0,0.021271467208862305,37.60906533361728,2.3909346663827193
891,33.0,0.02112412452697754,39.05487296983104,0.9451270301689618
892,33.0,0.02112603187561035,39.05134692864156,0.9486530713584429
893,34.0,0.020980358123779297,40.51408441100934,-0.5140844110093425
894,33.0,0.020839691162109375,39.58791872597474,0.41208127402526173
895,34.0,0.020809650421142578,40.84643339978461,-0.8464333997846083
896,34.0,0.021032333374023438,40.413965720504216,-0.41396572050421554
897,34.0,0.020746231079101562,40.97129723269284,-0.9712972326928409
898,33.0,0.020982742309570312,39.31802563403327,0.681974365966731
899,34.0,0.020977497100830078,40.51960993794467,-0.5196099379446721
900,35.0,0.0208742618560791,41.91764988064372,-1.9176498806437223
901,33.0,0.020814180374145508,39.63643944513809,0.3635605548619125
902,34.0,0.02089691162109375,40.67586710478277,-0.6758671047827676
903,35.0,0.02110910415649414,41.451309042445054,-1.4513090424450539
904,33.0,0.021110057830810547,39.080897201328185,0.9191027986718154
905,33.0,0.021105289459228516,39.08972684756332,0.9102731524366803
906,33.0,0.02115464210510254,38.998532610533196,1.0014673894668036
907,34.0,0.021221637725830078,40.05345916189192,-0.053459161891922236
908,34.0,0.021182537078857422,40.12739346734799,-0.12739346734799284
909,33.0,0.021013975143432617,39.25958769670634,0.7404123032936596
910,33.0,0.021306276321411133,38.7209847255637,1.279015274436297
911,35.0,0.0211336612701416,41.403143015083316,-1.403143015083316
912,34.0,0.021250009536743164,39.99998204849151,1.7951508489488788e-05
913,33.0,0.020915746688842773,39.44396593979049,0.5560340602095124
914,35.0,0.020837783813476562,41.99102974828375,-1.9910297482837507
915,33.0,0.020658493041992188,39.93514910903887,0.06485089096113228
916,32.0,0.020858287811279297,38.35405893514391,1.645941064856089
917,34.0,0.020865201950073242,40.737683825629894,-0.7376838256298939
918,35.0,0.020845651626586914,41.97518099573388,-1.9751809957338793
919,34.0,0.020709991455078125,41.042991342788724,-1.0429913427887243
920,32.0,0.020786523818969727,38.48647359064059,1.5135264093594074
921,34.0,0.0209653377532959,40.5431102518906,-0.543110251890603
922,35.0,0.020936965942382812,41.79211077707935,-1.7921107770793512
923,32.0,0.02118062973022461,37.7703595308314,2.2296404691686007
924,32.0,0.02111077308654785,37.895343610593486,2.1046563894065144
925,35.0,0.021200895309448242,41.27184193065911,-1.2718419306591073
926,34.0,0.0211026668548584,40.279269243370884,-0.27926924337088366
927,31.0,0.021166324615478516,36.61476491923675,3.385235080763252
928,33.0,0.02128887176513672,38.75264077408951,1.2473592259104933
929,36.0,0.021079301834106445,42.69591123477316,-2.6959112347731633
