,CurrEncVal,DeltEncVal,CurrTime,DeltTime,CurrRpm,DeltRpm,SetRpm,PWMEst
0,14060.0,14060.0,1701289505.2038434,0.08801746368408203,3709.49112067004,-3679.49112067004,30,-5887.285793072064
1,15448.0,15448.0,1701289505.4047134,0.20087003707885742,172.74851194644575,-142.74851194644575,30,139.5514929526908
2,16109.0,16109.0,1701289505.6055634,0.2008500099182129,82.27532578529153,-52.27532578529153,30,-69.36567006182187
3,113.0,113.0,1701289505.806539,0.20097565650939941,-1989.793226431367,2019.793226431367,30,3236.8966948687166
4,463.0,463.0,1701289506.0076694,0.20113039016723633,43.50411687027769,-13.504116870277691,30,-223.585909635581
5,816.0,816.0,1701289506.2088847,0.20121526718139648,43.85850101545338,-13.858501015453378,30,-20.823189937697634
6,1168.0,1168.0,1701289506.4097013,0.20081663131713867,43.82107170248585,-13.821071702485852,30,-20.727864622432026
7,1521.0,1521.0,1701289506.6107485,0.20104718208312988,43.89516882833503,-13.89516882833503,30,-20.850162955087463
8,1873.0,1873.0,1701289506.811844,0.2010955810546875,43.76028530237499,-13.760285302374989,30,-20.62693960096648
9,2225.0,2225.0,1701289507.0128343,0.2009902000427246,43.78322922276498,-13.78322922276498,30,-20.677138226186468
10,2578.0,2578.0,1701289507.2138062,0.2009718418121338,43.91162423763579,-13.911624237635792,30,-20.88027585794077
11,2929.0,2929.0,1701289507.4146297,0.20082354545593262,43.69507559523456,-13.695075595234563,30,-20.52095852861172
12,3283.0,3283.0,1701289507.6157281,0.20109844207763672,44.008297173099635,-14.008297173099635,30,-21.04376791743596
13,3635.0,3635.0,1701289507.8168578,0.20112967491149902,43.75286741686512,-13.752867416865122,30,-20.60375814967423
14,3987.0,3987.0,1701289508.017776,0.20091819763183594,43.79891967837173,-13.798919678371732,30,-20.70298474370826
15,4341.0,4341.0,1701289508.2188761,0.20110011100769043,44.007931948190524,-14.007931948190524,30,-21.032799149267667
16,4692.0,4692.0,1701289508.4198806,0.2010045051574707,43.655737930478224,-13.655737930478224,30,-20.448387493946107
17,5046.0,5046.0,1701289508.6205428,0.20066213607788086,44.10398579912029,-14.103985799120288,30,-21.20080348554464
18,5397.0,5397.0,1701289508.8217661,0.20122337341308594,43.608254106673996,-13.608254106673996,30,-20.362807990766367
19,5751.0,5751.0,1701289509.0226865,0.20092034339904785,44.04730675988851,-14.047306759888507,30,-21.114865405154212
20,6104.0,6104.0,1701289509.2236962,0.20100975036621094,43.90334291705808,-13.903342917058083,30,-20.840617991304082
21,6456.0,6456.0,1701289509.4247189,0.20102262496948242,43.77616699282453,-13.776166992824528,30,-20.651532896813436
22,6810.0,6810.0,1701289509.625891,0.2011721134185791,43.992180872434304,-13.992180872434304,30,-21.009872696612433
23,7161.0,7161.0,1701289509.826901,0.20100998878479004,43.65454698569678,-13.654546985696783,30,-20.448057089871423
24,7515.0,7515.0,1701289510.0279288,0.20102787017822266,44.02374651909693,-14.023746519096932,30,-21.07253973198541
25,7867.0,7867.0,1701289510.228932,0.2010030746459961,43.78042482931389,-13.780424829313887,30,-20.646305074992526
26,8220.0,8220.0,1701289510.4295962,0.20066428184509277,43.97892798287168,-13.978927982871681,30,-20.9882422896633
27,8573.0,8573.0,1701289510.6307657,0.20116949081420898,43.86848107176634,-13.86848107176634,30,-20.791676916538975
28,8925.0,8925.0,1701289510.8317273,0.20096158981323242,43.78946249469091,-13.789462494690909,30,-20.67629188432882
29,9279.0,9279.0,1701289511.0328124,0.20108509063720703,44.011219190620956,-14.011219190620956,30,-21.039004455524438
30,9631.0,9631.0,1701289511.2338247,0.20101237297058105,43.77839965745748,-13.778399657457477,30,-20.644317532869866
31,9984.0,9984.0,1701289511.4348605,0.201035737991333,43.89766758973204,-13.897667589732038,30,-20.858428177825513
32,10338.0,10338.0,1701289511.6359086,0.2010481357574463,44.01930894140221,-14.019308941402208,30,-21.041127547270328
33,10689.0,10689.0,1701289511.8370707,0.20116209983825684,43.621537093992785,-13.621537093992785,30,-20.392528456248236
34,11044.0,11044.0,1701289512.037771,0.2007002830505371,44.22016683337333,-14.220166833373327,30,-21.390113223998043
35,11396.0,11396.0,1701289512.2386992,0.2009282112121582,43.796736888819275,-13.796736888819275,30,-20.652762338773506
36,11749.0,11749.0,1701289512.439782,0.20108270645141602,43.887414068261634,-13.887414068261634,30,-20.84018882033669
37,12102.0,12102.0,1701289512.6408563,0.20107436180114746,43.8892354099698,-13.8892354099698,30,-20.834035249125517
38,12454.0,12454.0,1701289512.841817,0.20096063613891602,43.78967030098827,-13.78967030098827,30,-20.674548940584252
39,12808.0,12808.0,1701289513.042854,0.20103716850280762,44.02171034296279,-14.021710342962791,30,-21.05576951864164
40,13160.0,13160.0,1701289513.2438745,0.2010204792022705,43.77663427588031,-13.776634275880312,30,-20.64044380711222
41,13514.0,13514.0,1701289513.4450657,0.20119118690490723,43.988010290843114,-13.988010290843114,30,-21.003153037760953
42,13866.0,13866.0,1701289513.6456442,0.2005784511566162,43.873107750387206,-13.873107750387206,30,-20.79817137153522
43,14219.0,14219.0,1701289513.8467078,0.2010636329650879,43.891577357166064,-13.891577357166064,30,-20.83921299642698
44,14573.0,14573.0,1701289514.0477405,0.2010326385498047,44.0227023026784,-14.022702302678397,30,-21.04716594856883
45,14924.0,14924.0,1701289514.2488358,0.2010953426361084,43.63601804482752,-13.636018044827523,30,-20.415358641456198
46,15279.0,15279.0,1701289514.4502037,0.20136785507202148,44.07356872737089,-14.07356872737089,30,-21.154108159310674
47,15631.0,15631.0,1701289514.6508794,0.20067572593688965,43.85184086872323,-13.85184086872323,30,-20.75558851722008
48,15984.0,15984.0,1701289514.8519366,0.20105719566345215,43.892982645456215,-13.892982645456215,30,-20.84358814585762
49,16338.0,16338.0,1701289515.0531645,0.20122790336608887,43.979984147126046,-13.979984147126046,30,-20.978676370856054
50,306.0,306.0,1701289515.2540152,0.2008507251739502,-1995.5118392173108,2025.5118392173108,30,3242.21694116241
51,660.0,660.0,1701289515.454653,0.2006378173828125,44.10933150809947,-14.109331508099473,30,-225.12611433469027
52,1012.0,1012.0,1701289515.655854,0.2012009620666504,43.73736541619959,-13.737365416199587,30,-20.568851515109394
53,1365.0,1365.0,1701289515.856799,0.2009449005126953,43.917511603846116,-13.917511603846116,30,-20.894282024533826
54,1718.0,1718.0,1701289516.0582073,0.20140838623046875,43.816447592711846,-13.816447592711846,30,-20.714564987954343
55,2071.0,2071.0,1701289516.258976,0.20076870918273926,43.95605289252273,-13.956052892522727,30,-20.94803986876518
56,2425.0,2425.0,1701289516.4600084,0.20103240013122559,44.022754512322834,-14.022754512322834,30,-21.040801930464262
57,2776.0,2776.0,1701289516.661276,0.20126771926879883,43.59864578323529,-13.598645783235291,30,-20.355557801944183
58,3130.0,3130.0,1701289516.8620608,0.20078468322753906,44.07706732276359,-14.07706732276359,30,-21.163443138098213
59,3482.0,3482.0,1701289517.0627453,0.2006845474243164,43.84991327405873,-13.849913274058729,30,-20.752154506217607
60,3835.0,3835.0,1701289517.2641096,0.20136427879333496,43.82604527914959,-13.82604527914959,30,-20.73668111923347
61,4189.0,4189.0,1701289517.4648206,0.20071101188659668,44.09324589026695,-14.09324589026695,30,-21.16658889651216
62,4541.0,4541.0,1701289517.665927,0.20110630989074707,43.7579507315344,-13.7579507315344,30,-20.603396581428346
63,4895.0,4895.0,1701289517.8669062,0.20097923278808594,44.034400356834425,-14.034400356834425,30,-21.07924549778164
64,5246.0,5246.0,1701289518.0680177,0.2011115550994873,43.632500358615,-13.632500358614998,30,-20.408560538100552
65,5600.0,5600.0,1701289518.2690141,0.20099639892578125,44.03063959005504,-14.030639590055038,30,-21.08577330822656
66,5953.0,5953.0,1701289518.470448,0.20143389701843262,43.81089841692558,-13.810898416925582,30,-20.694373508075426
67,6305.0,6305.0,1701289518.671135,0.20068693161010742,43.849392331617054,-13.849392331617054,30,-20.777937888894726
68,6660.0,6660.0,1701289518.8720057,0.20087075233459473,44.18263931832506,-14.182639318325059,30,-21.307283676158388
69,7011.0,7011.0,1701289519.072969,0.20096325874328613,43.6646979894436,-13.664697989443603,30,-20.44525285127726
70,7364.0,7364.0,1701289519.2739556,0.20098662376403809,43.9083946718798,-13.908394671879797,30,-20.886961676063315
71,7717.0,7717.0,1701289519.4750776,0.20112204551696777,43.87882977878461,-13.878829778784613,30,-20.8152881788674
72,8070.0,8070.0,1701289519.6761186,0.20104098320007324,43.896522288778705,-13.896522288778705,30,-20.846552684167467
73,8424.0,8424.0,1701289519.8773613,0.20124268531799316,43.97675366941011,-13.976753669410108,30,-20.973153642178303
74,8776.0,8776.0,1701289520.0783691,0.20100784301757812,43.77938625623897,-13.779386256238972,30,-20.649342643041344
75,9130.0,9130.0,1701289520.2792501,0.2008810043334961,44.05593266204264,-14.055932662042643,30,-21.11155363364433
76,9482.0,9482.0,1701289520.4802854,0.2010352611541748,43.77341541716526,-13.77341541716526,30,-20.631871401260153
77,9834.0,9834.0,1701289520.681208,0.20092248916625977,43.797984170493514,-13.797984170493514,30,-20.699433131073096
78,10188.0,10188.0,1701289520.882102,0.20089411735534668,44.05305698596387,-14.05305698596387,30,-21.10509276049284
79,10540.0,10540.0,1701289521.083172,0.20107007026672363,43.76583739353459,-13.76583739353459,30,-20.620034131058954
80,10894.0,10894.0,1701289521.2840824,0.20091032981872559,44.049502123584425,-14.049502123584425,30,-21.10261965838162
81,11246.0,11246.0,1701289521.4851942,0.2011117935180664,43.75675760262897,-13.756757602628973,30,-20.605861951847913
82,11599.0,11599.0,1701289521.6865156,0.20132136344909668,43.835387605207465,-13.835387605207465,30,-20.760944408069047
83,11953.0,11953.0,1701289521.8876302,0.20111465454101562,44.0047495305476,-14.004749530547599,30,-21.024060488355413
84,12305.0,12305.0,1701289522.0882616,0.20063138008117676,43.86153350706885,-13.861533507068849,30,-20.7779786582554
85,12659.0,12659.0,1701289522.2893598,0.20109820365905762,44.00834934858151,-14.008349348581511,30,-21.027205607023532
86,13010.0,13010.0,1701289522.490122,0.20076227188110352,43.70841153459738,-13.708411534597381,30,-20.53262352049766
87,13364.0,13364.0,1701289522.6913307,0.20120859146118164,43.9842053250862,-13.9842053250862,30,-21.003887366678182
88,13717.0,13717.0,1701289522.892546,0.20121526718139648,43.85850101545338,-13.858501015453378,30,-20.775181092216783
89,14070.0,14070.0,1701289523.0936007,0.20105481147766113,43.89350314543719,-13.893503145437187,30,-20.843754931154162
90,14424.0,14424.0,1701289523.2946458,0.20104503631591797,44.01998757180603,-14.019987571806027,30,-21.042629800345924
91,14776.0,14776.0,1701289523.4956071,0.20096135139465332,43.78951444608035,-13.789514446080346,30,-20.66122435654795
92,15130.0,15130.0,1701289523.6964006,0.20079350471496582,44.0751308791732,-14.075130879173201,30,-21.141257962069087
93,15483.0,15483.0,1701289523.8972478,0.20084714889526367,43.93888610588143,-13.93888610588143,30,-20.894704681492968
94,15836.0,15836.0,1701289524.098144,0.2008962631225586,43.92814412190548,-13.928144121905483,30,-20.891141984460628
95,16190.0,16190.0,1701289524.2994547,0.2013106346130371,43.96190999552323,-13.961909995523229,30,-20.946241580646618
96,158.0,158.0,1701289524.5003,0.20084524154663086,-1995.5663221771924,2025.5663221771924,30,3242.3023064830604
97,512.0,512.0,1701289524.7011225,0.2008225917816162,44.06874705423531,-14.06874705423531,30,-225.06662750449573
98,864.0,864.0,1701289524.902342,0.2012195587158203,43.7333232224613,-13.733323222461301,30,-20.56644245051455
99,1217.0,1217.0,1701289525.1033154,0.2009732723236084,43.91131167825108,-13.911311678251082,30,-20.8847663629556
100,1571.0,1571.0,1701289525.3040242,0.20070886611938477,44.09371728868162,-14.093717288681617,30,-21.15881649406548
101,1923.0,1923.0,1701289525.5050893,0.2010650634765625,43.76692722167413,-13.76692722167413,30,-20.617711825810446
102,2278.0,2278.0,1701289525.7061355,0.20104622840881348,44.14407606768582,-14.144076067685823,30,-21.253828986129903
103,2630.0,2630.0,1701289525.9071794,0.20104384422302246,43.77154661964165,-13.771546619641647,30,-20.620066984658052
104,2983.0,2983.0,1701289526.1082237,0.20104432106018066,43.89579349201474,-13.89579349201474,30,-20.85611492525942
105,3336.0,3336.0,1701289526.3092425,0.2010188102722168,43.901364195964106,-13.901364195964106,30,-20.852603364341096
106,3689.0,3689.0,1701289526.5104587,0.2012162208557129,43.858293145899935,-13.858293145899935,30,-20.783132613843485
107,4043.0,4043.0,1701289526.711391,0.20093226432800293,44.04469351698148,-14.044693516981482,30,-21.08568031258038
108,4395.0,4395.0,1701289526.912371,0.20097994804382324,43.78546260784772,-13.78546260784772,30,-20.652270820858202
109,4749.0,4749.0,1701289527.1130571,0.20068621635437012,44.098693775624035,-14.098693775624035,30,-21.179363780213684
110,5102.0,5102.0,1701289527.3141294,0.20107221603393555,43.88970377941515,-13.88970377941515,30,-20.813656669501835
111,5455.0,5455.0,1701289527.515153,0.20102357864379883,43.900322835448804,-13.900322835448804,30,-20.85154615877657
112,5809.0,5809.0,1701289527.7162635,0.2011106014251709,44.005636387562106,-14.005636387562106,30,-21.01898593655449
113,6161.0,6161.0,1701289527.9173393,0.20107579231262207,43.76459194211814,-13.764591942118138,30,-20.62278346863281
114,6515.0,6515.0,1701289528.118246,0.20090675354003906,44.05028623508302,-14.050286235083021,30,-21.10399878192102
115,6868.0,6868.0,1701289528.3195596,0.20131349563598633,43.83710079704395,-13.837100797043952,30,-20.73433265176202
116,7221.0,7221.0,1701289528.520548,0.2009885311126709,43.90797798832038,-13.907977988320383,30,-20.869054701608217
117,7575.0,7575.0,1701289528.7210639,0.2005157470703125,44.13618446084773,-14.13618446084773,30,-21.22709733852433
118,7927.0,7927.0,1701289528.922193,0.20112919807434082,43.75297114617525,-13.752971146175248,30,-20.591135387795624
119,8281.0,8281.0,1701289529.1231413,0.20094823837280273,44.041192257586864,-14.041192257586864,30,-21.090610497521457
120,8633.0,8633.0,1701289529.324586,0.2014446258544922,43.6844614874781,-13.684461487478103,30,-20.491019154206278
121,8987.0,8987.0,1701289529.5252948,0.20070886611938477,44.09371728868162,-14.093717288681617,30,-21.181501513142777
122,9341.0,9341.0,1701289529.726293,0.20099830627441406,44.03022176673214,-14.03022176673214,30,-21.038983097903262
123,9693.0,9693.0,1701289529.927377,0.20108389854431152,43.76282767394627,-13.76282767394627,30,-20.617502101640817
