,DeltEncoder,LoopTimes,CurrRpm,SetPoint,CurrTime,KpContrib,KiContrib,KdContrib,KwContrib
0,0,0.2931528091430664,0.0,0,1710453943.5545776,-40,0,0,0
1,0,0.02124929428100586,0.0,0,1710453943.575827,-40,0,0,0
2,1,0.020726680755615234,1.2061747992730116,0,1710453943.5965536,-40,0,0,0
3,2,0.021123409271240234,2.3670421454208896,0,1710453943.617677,-40,0,0,0
4,4,0.020987749099731445,4.7646843653795905,0,1710453943.6386647,-40,0,0,0
5,5,0.02178788185119629,5.7371341029709475,0,1710453943.6604526,-40,0,0,0
6,6,0.02009272575378418,7.465388312073569,0,1710453943.6805453,-40,0,0,0
7,7,0.020920991897583008,8.364804157312333,0,1710453943.7014663,-40,0,0,0
8,7,0.020927906036376953,8.362040602428854,0,1710453943.7223942,-40,0,0,0
9,8,0.020734071731567383,9.645958719024895,0,1710453943.7431283,-40,0,0,0
10,7,0.02138066291809082,8.184966044805245,0,1710453943.764509,-40,0,0,0
11,8,0.02071237564086914,9.656062803600618,0,1710453943.7852213,-40,0,0,0
12,8,0.020845651626586914,9.594327084739172,0,1710453943.806067,-40,0,0,0
13,8,0.02123856544494629,9.416831872116388,0,1710453943.8273056,-40,0,0,0
14,7,0.0208590030670166,8.389662700453771,0,1710453943.8481646,-40,0,0,0
15,8,0.021027326583862305,9.511432620896876,0,1710453943.869192,-40,0,0,0
16,8,0.02105116844177246,9.500660286539441,0,1710453943.890243,-40,0,0,0
17,7,0.021127939224243164,8.282871232382048,0,1710453943.911371,-40,0,0,0
18,8,0.020922183990478516,9.559231488023338,0,1710453943.9322932,-40,0,0,0
19,8,0.020861387252807617,9.587090138173007,0,1710453943.9531546,-40,0,0,0
20,8,0.02121758460998535,9.426143629274213,0,1710453943.9743721,-40,0,0,0
21,8,0.020725727081298828,9.64984240193259,0,1710453943.9950979,-40,0,0,0
22,9,0.020509958267211914,10.970280732345248,0,1710453944.0156078,-40,0,0,0
23,8,0.020937442779541016,9.552264911521556,0,1710453944.0365453,-40,0,0,0
24,9,0.021068334579467773,10.679534215261354,0,1710453944.0576136,-40,0,0,0
25,9,0.020952224731445312,10.738716431497497,0,1710453944.0785658,-40,0,0,0
26,9,0.021348237991333008,10.539511508694341,0,1710453944.099914,-40,0,0,0
