,DeltEncoder,LoopTimes,CurrRpm,SetPoint,CurrTime,KpContrib,KiContrib,KdContrib,KwContrib
0,0,1.8270671367645264,0.0,0.0,1710289896.5745273,0.0,0.0,0.0,0.0
1,0,0.020652294158935547,0.0,0.0,1710289896.5951796,0.0,0.0,0.0,0.0
2,0,0.06260347366333008,0.0,0.0,1710289896.657783,0.0,0.0,0.0,0.0
3,0,0.08421969413757324,0.0,0.0,1710289896.7420027,0.0,0.0,0.0,0.0
4,0,0.06271529197692871,0.0,0.0,1710289896.804718,0.0,0.0,0.0,0.0
5,0,0.0838315486907959,0.0,0.0,1710289896.8885496,0.0,0.0,0.0,0.0
6,0,0.06301450729370117,0.0,0.0,1710289896.951564,0.0,0.0,0.0,0.0
7,0,0.06366944313049316,0.0,0.0,1710289897.0152335,0.0,0.0,0.0,0.0
8,0,0.08370137214660645,0.0,0.0,1710289897.098935,0.0,0.0,0.0,0.0
9,0,0.06281590461730957,0.0,0.0,1710289897.1617508,0.0,0.0,0.0,0.0
10,0,0.06270575523376465,0.0,0.0,1710289897.2244565,0.0,0.0,0.0,0.0
11,0,0.08392620086669922,0.0,0.0,1710289897.3083827,0.0,0.0,0.0,0.0
12,0,0.06259965896606445,0.0,0.0,1710289897.3709824,0.0,0.0,0.0,0.0
13,0,0.06334352493286133,0.0,0.0,1710289897.434326,0.0,0.0,0.0,0.0
14,0,0.08456540107727051,0.0,0.0,1710289897.5188913,0.0,0.0,0.0,0.0
15,0,0.06259036064147949,0.0,0.0,1710289897.5814817,0.0,0.0,0.0,0.0
16,0,0.06231880187988281,0.0,0.0,1710289897.6438005,0.0,0.0,0.0,0.0
17,0,0.06325244903564453,0.0,0.0,1710289897.707053,0.0,0.0,0.0,0.0
18,0,0.08408117294311523,0.0,0.0,1710289897.791134,0.0,0.0,0.0,0.0
19,0,0.062442779541015625,0.0,0.0,1710289897.853577,0.0,0.0,0.0,0.0
20,0,0.06297969818115234,0.0,0.0,1710289897.9165566,0.0,0.0,0.0,0.0
21,0,0.08425617218017578,0.0,0.0,1710289898.0008128,0.0,0.0,0.0,0.0
22,0,0.06250262260437012,0.0,0.0,1710289898.0633154,0.0,0.0,0.0,0.0
23,0,0.06377601623535156,0.0,0.0,1710289898.1270914,0.0,0.0,0.0,0.0
24,0,0.08353710174560547,0.0,0.0,1710289898.2106285,0.0,0.0,0.0,0.0
25,0,0.06315302848815918,0.0,0.0,1710289898.2737815,0.0,0.0,0.0,0.0
26,0,0.062413692474365234,0.0,0.0,1710289898.3361952,0.0,0.0,0.0,0.0
27,0,0.0840766429901123,0.0,0.0,1710289898.4202719,0.0,0.0,0.0,0.0
28,0,0.06264376640319824,0.0,0.0,1710289898.4829156,0.0,0.0,0.0,0.0
29,0,0.06318926811218262,0.0,0.0,1710289898.546105,0.0,0.0,0.0,0.0
30,0,0.08375668525695801,0.0,0.0,1710289898.6298616,0.0,0.0,0.0,0.0
31,0,0.06261992454528809,0.0,0.0,1710289898.6924815,0.0,0.0,0.0,0.0
32,0,0.06279826164245605,0.0,0.0,1710289898.7552798,0.0,0.0,0.0,0.0
33,0,0.06324052810668945,0.0,0.0,1710289898.8185203,0.0,0.0,0.0,0.0
