,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime,PWMReq
0,-1.0,0.7936050891876221,-0.03150181411461383,20.031501814114613,20,1709504267.844167,80.12600725645845
1,0.0,0.0006477832794189453,0.0,20.0,20,1709504267.8448148,80.0
2,0.0,0.0004477500915527344,0.0,20.0,20,1709504267.8452625,80.0
3,0.0,0.0003521442413330078,0.0,20.0,20,1709504267.8456147,80.0
4,0.0,0.0004394054412841797,0.0,20.0,20,1709504267.846054,80.0
5,0.0,0.0003638267517089844,0.0,20.0,20,1709504267.846418,80.0
6,0.0,0.0004029273986816406,0.0,20.0,20,1709504267.8468208,80.0
7,0.0,0.00038051605224609375,0.0,20.0,20,1709504267.8472013,80.0
8,0.0,0.0003819465637207031,0.0,20.0,20,1709504267.8475833,80.0
9,0.0,0.0003571510314941406,0.0,20.0,20,1709504267.8479404,80.0
10,0.0,0.0003218650817871094,0.0,20.0,20,1709504267.8482623,80.0
11,0.0,0.00031495094299316406,0.0,20.0,20,1709504267.8485773,80.0
12,0.0,0.00032448768615722656,0.0,20.0,20,1709504267.8489017,80.0
13,0.0,0.000339508056640625,0.0,20.0,20,1709504267.8492413,80.0
14,0.0,0.0003502368927001953,0.0,20.0,20,1709504267.8495915,80.0
15,0.0,0.0004162788391113281,0.0,20.0,20,1709504267.8500078,80.0
16,0.0,0.0003826618194580078,0.0,20.0,20,1709504267.8503904,80.0
17,0.0,0.0003342628479003906,0.0,20.0,20,1709504267.8507247,80.0
18,0.0,0.00033020973205566406,0.0,20.0,20,1709504267.851055,80.0
19,0.0,0.0003273487091064453,0.0,20.0,20,1709504267.8513823,80.0
20,0.0,0.00026702880859375,0.0,20.0,20,1709504267.8516493,80.0
21,0.0,0.00029015541076660156,0.0,20.0,20,1709504267.8519394,80.0
22,0.0,0.00028634071350097656,0.0,20.0,20,1709504267.8522258,80.0
23,0.0,0.00023865699768066406,0.0,20.0,20,1709504267.8524644,80.0
24,0.0,0.00019860267639160156,0.0,20.0,20,1709504267.852663,80.0
25,0.0,0.00016188621520996094,0.0,20.0,20,1709504267.852825,80.0
26,0.0,0.00016832351684570312,0.0,20.0,20,1709504267.8529932,80.0
27,0.0,0.0003197193145751953,0.0,20.0,20,1709504267.853313,80.0
28,0.0,0.0003151893615722656,0.0,20.0,20,1709504267.8536282,80.0
29,0.0,0.0003981590270996094,0.0,20.0,20,1709504267.8540263,80.0
30,0.0,0.0003294944763183594,0.0,20.0,20,1709504267.8543558,80.0
31,0.0,0.0003211498260498047,0.0,20.0,20,1709504267.854677,80.0
32,0.0,0.0003445148468017578,0.0,20.0,20,1709504267.8550215,80.0
33,0.0,0.0003516674041748047,0.0,20.0,20,1709504267.8553731,80.0
34,0.0,0.00035643577575683594,0.0,20.0,20,1709504267.8557296,80.0
35,0.0,0.0003445148468017578,0.0,20.0,20,1709504267.856074,80.0
36,0.0,0.00031375885009765625,0.0,20.0,20,1709504267.8563879,80.0
37,0.0,0.00032901763916015625,0.0,20.0,20,1709504267.8567169,80.0
38,0.0,0.0002837181091308594,0.0,20.0,20,1709504267.8570006,80.0
39,0.0,0.00029015541076660156,0.0,20.0,20,1709504267.8572907,80.0
40,0.0,0.0003254413604736328,0.0,20.0,20,1709504267.8576162,80.0
41,0.0,0.0003552436828613281,0.0,20.0,20,1709504267.8579714,80.0
42,0.0,0.000316619873046875,0.0,20.0,20,1709504267.858288,80.0
43,0.0,0.0002872943878173828,0.0,20.0,20,1709504267.8585753,80.0
44,0.0,0.0003018379211425781,0.0,20.0,20,1709504267.8588772,80.0
45,0.0,0.00035071372985839844,0.0,20.0,20,1709504267.859228,80.0
46,0.0,0.0003426074981689453,0.0,20.0,20,1709504267.8595705,80.0
47,0.0,0.0003139972686767578,0.0,20.0,20,1709504267.8598845,80.0
48,0.0,0.0003190040588378906,0.0,20.0,20,1709504267.8602035,80.0
49,0.0,0.0002741813659667969,0.0,20.0,20,1709504267.8604777,80.0
50,0.0,0.00031280517578125,0.0,20.0,20,1709504267.8607905,80.0
51,0.0,0.00031113624572753906,0.0,20.0,20,1709504267.8611016,80.0
52,0.0,0.0003161430358886719,0.0,20.0,20,1709504267.8614178,80.0
53,0.0,0.0003731250762939453,0.0,20.0,20,1709504267.861791,80.0
54,0.0,0.00033092498779296875,0.0,20.0,20,1709504267.8621218,80.0
