,CurrEncVal,DeltEncVal,CurrTime,DeltTime,CurrRpm,DeltRpm,SetRpm,PWMEst
0,6824.0,6824.0,1701289473.6304324,0.24743223190307617,588.4439504107704,-558.4439504107704,30,-893.6103206572327
1,6824.0,6824.0,1701289473.831432,0.20099973678588867,0.0,30.0,30,103.84439504107704
2,6824.0,6824.0,1701289474.0324671,0.2010350227355957,0.0,30.0,30,45.0
3,6824.0,6824.0,1701289474.233805,0.2013378143310547,0.0,30.0,30,45.0
4,6824.0,6824.0,1701289474.4345083,0.20070338249206543,0.0,30.0,30,45.0
5,6824.0,6824.0,1701289474.6352398,0.20073151588439941,0.0,30.0,30,45.0
6,6824.0,6824.0,1701289474.836308,0.20106816291809082,0.0,30.0,30,45.0
7,6824.0,6824.0,1701289475.0375504,0.20124244689941406,0.0,30.0,30,45.0
8,6824.0,6824.0,1701289475.238625,0.20107460021972656,0.0,30.0,30,45.0
9,6824.0,6824.0,1701289475.4393969,0.20077180862426758,0.0,30.0,30,45.0
10,6824.0,6824.0,1701289475.6404715,0.20107460021972656,0.0,30.0,30,45.0
11,6824.0,6824.0,1701289475.8415935,0.20112204551696777,0.0,30.0,30,45.0
12,6824.0,6824.0,1701289476.0422142,0.2006206512451172,0.0,30.0,30,45.0
13,6824.0,6824.0,1701289476.2434347,0.20122051239013672,0.0,30.0,30,45.0
14,6824.0,6824.0,1701289476.4443295,0.20089483261108398,0.0,30.0,30,45.0
15,6824.0,6824.0,1701289476.6456032,0.20127367973327637,0.0,30.0,30,45.0
16,6824.0,6824.0,1701289476.8463821,0.20077896118164062,0.0,30.0,30,45.0
17,6824.0,6824.0,1701289477.0475168,0.20113468170166016,0.0,30.0,30,45.0
18,6824.0,6824.0,1701289477.24869,0.2011730670928955,0.0,30.0,30,45.0
19,6824.0,6824.0,1701289477.4496732,0.20098328590393066,0.0,30.0,30,45.0
20,6824.0,6824.0,1701289477.6502526,0.20057940483093262,0.0,30.0,30,45.0
21,6824.0,6824.0,1701289477.8513637,0.2011110782623291,0.0,30.0,30,45.0
22,6824.0,6824.0,1701289478.0522935,0.20092988014221191,0.0,30.0,30,45.0
23,6824.0,6824.0,1701289478.2535026,0.20120906829833984,0.0,30.0,30,45.0
24,6824.0,6824.0,1701289478.4543898,0.20088720321655273,0.0,30.0,30,45.0
25,6824.0,6824.0,1701289478.6556153,0.20122551918029785,0.0,30.0,30,45.0
26,6824.0,6824.0,1701289478.8566477,0.20103240013122559,0.0,30.0,30,45.0
27,6824.0,6824.0,1701289479.0575192,0.20087146759033203,0.0,30.0,30,45.0
28,6824.0,6824.0,1701289479.2586105,0.20109128952026367,0.0,30.0,30,45.0
29,6824.0,6824.0,1701289479.4594965,0.20088601112365723,0.0,30.0,30,45.0
30,6824.0,6824.0,1701289479.6604877,0.20099115371704102,0.0,30.0,30,45.0
31,6824.0,6824.0,1701289479.8614855,0.20099782943725586,0.0,30.0,30,45.0
32,6824.0,6824.0,1701289480.0626545,0.20116901397705078,0.0,30.0,30,45.0
33,6824.0,6824.0,1701289480.2635674,0.2009129524230957,0.0,30.0,30,45.0
