,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime
0,-1.0,1.6808748245239258,-0.014873207472234437,-0.0,-0.0,1701923374.2391324
1,0.0,0.004069805145263672,0.0,-0.0,-0.0,1701923374.2432022
2,0.0,0.0051975250244140625,0.0,-0.0,-0.0,1701923374.2483997
3,0.0,0.0059545040130615234,0.0,-0.0,-0.0,1701923374.2543542
4,0.0,0.004778146743774414,0.0,-0.0,-0.0,1701923374.2591324
5,0.0,0.061277151107788086,0.0,-0.0,-0.0,1701923374.3204095
6,0.0,0.018241405487060547,0.0,-0.0,-0.0,1701923374.338651
7,0.0,0.043412208557128906,0.0,-0.0,-0.0,1701923374.3820632
8,0.0,0.02462911605834961,0.0,-0.0,-0.0,1701923374.4066923
9,0.0,0.03724837303161621,0.0,-0.0,-0.0,1701923374.4439406
10,0.0,0.03158116340637207,0.0,-0.0,-0.0,1701923374.4755218
11,0.0,0.04203462600708008,0.0,-0.0,-0.0,1701923374.5175564
12,0.0,0.04569697380065918,0.0,-0.0,-0.0,1701923374.5632534
13,0.0,0.029806852340698242,0.0,-0.0,-0.0,1701923374.5930603
14,0.0,0.03410005569458008,0.0,-0.0,-0.0,1701923374.6271603
15,0.0,0.040061235427856445,0.0,-0.0,-0.0,1701923374.6672215
16,0.0,0.03288698196411133,0.0,-0.0,-0.0,1701923374.7001085
17,0.0,0.03681373596191406,0.0,-0.0,-0.0,1701923374.7369223
18,0.0,0.0344691276550293,0.0,-0.0,-0.0,1701923374.7713914
19,0.0,0.03800320625305176,0.0,-0.0,-0.0,1701923374.8093946
20,0.0,0.027927398681640625,0.0,-0.0,-0.0,1701923374.837322
21,0.0,0.039327144622802734,0.0,-0.0,-0.0,1701923374.8766491
22,0.0,0.028923511505126953,0.0,-0.0,-0.0,1701923374.9055727
23,0.0,0.03406333923339844,0.0,-0.0,-0.0,1701923374.939636
24,0.0,0.04044079780578613,0.0,-0.0,-0.0,1701923374.9800768
25,0.0,0.035500526428222656,0.0,-0.0,-0.0,1701923375.0155773
26,0.0,0.029555559158325195,0.0,-0.0,-0.0,1701923375.0451329
27,0.0,0.03622150421142578,0.0,-0.0,-0.0,1701923375.0813544
28,0.0,0.03829050064086914,0.0,-0.0,-0.0,1701923375.1196449
29,0.0,0.03235769271850586,0.0,-0.0,-0.0,1701923375.1520026
30,0.0,0.036742448806762695,0.0,-0.0,-0.0,1701923375.188745
31,0.0,0.03341317176818848,0.0,-0.0,-0.0,1701923375.2221582
32,0.0,0.03422188758850098,0.0,-0.0,-0.0,1701923375.25638
33,0.0,0.03501749038696289,0.0,-0.0,-0.0,1701923375.2913976
34,0.0,0.0379796028137207,0.0,-0.0,-0.0,1701923375.3293772
35,0.0,0.030709028244018555,0.0,-0.0,-0.0,1701923375.3600862
36,0.0,0.03652811050415039,0.0,-0.0,-0.0,1701923375.3966143
37,0.0,0.0366978645324707,0.0,-0.0,-0.0,1701923375.4333122
38,0.0,0.03511953353881836,0.0,-0.0,-0.0,1701923375.4684317
39,0.0,0.03499770164489746,0.0,-0.0,-0.0,1701923375.5034294
40,0.0,0.031504154205322266,0.0,-0.0,-0.0,1701923375.5349336
41,0.0,0.03282475471496582,0.0,-0.0,-0.0,1701923375.5677583
42,0.0,0.03931856155395508,0.0,-0.0,-0.0,1701923375.607077
43,0.0,0.030354976654052734,0.0,-0.0,-0.0,1701923375.6374319
44,0.0,0.03728914260864258,0.0,-0.0,-0.0,1701923375.674721
45,0.0,0.036664485931396484,0.0,-0.0,-0.0,1701923375.7113855
46,0.0,0.037001848220825195,0.0,-0.0,-0.0,1701923375.7483873
47,0.0,0.03244972229003906,0.0,-0.0,-0.0,1701923375.780837
48,0.0,0.037928104400634766,0.0,-0.0,-0.0,1701923375.8187652
49,0.0,0.03458142280578613,0.0,-0.0,-0.0,1701923375.8533466
50,0.0,0.03499150276184082,0.0,-0.0,-0.0,1701923375.888338
51,0.0,0.03375434875488281,0.0,-0.0,-0.0,1701923375.9220924
52,0.0,0.03382301330566406,0.0,-0.0,-0.0,1701923375.9559155
53,0.0,0.03584432601928711,0.0,-0.0,-0.0,1701923375.9917598
54,0.0,0.03344988822937012,0.0,-0.0,-0.0,1701923376.0252097
55,0.0,0.036608219146728516,0.0,-0.0,-0.0,1701923376.061818
56,0.0,0.03241395950317383,0.0,-0.0,-0.0,1701923376.0942318
57,0.0,0.03606367111206055,0.0,-0.0,-0.0,1701923376.1302955
58,0.0,0.03340005874633789,0.0,-0.0,-0.0,1701923376.1636956
