,DeltEncVal,CurrTime,DeltTime,CurrRpm,DeltRpm,SetRpm,PWMEst
0,-1.0,1701644647.8851786,0.014866352081298828,-1.6816499342463995,31.6816499342464,30,12.989476473041025
1,0.0,1701644647.9060583,0.020879745483398438,0.0,30.0,30,12.306615047871212
2,8.0,1701644647.9272254,0.02116703987121582,9.448652301731226,20.551347698268774,30,8.439017716122775
3,31.0,1701644647.948127,0.02090167999267578,37.07835926449788,-7.078359264497877,30,10.0
4,42.0,1701644647.9691865,0.021059513092041016,49.858702592550664,-19.858702592550664,30,10.0
5,44.0,1701644647.9900334,0.020846843719482422,52.76578146801162,-22.765781468011618,30,10.0
6,46.0,1701644648.0112286,0.021195173263549805,54.257636193882945,-24.257636193882945,30,10.0
7,48.0,1701644648.0320563,0.020827770233154297,57.61538496760457,-27.61538496760457,30,10.0
8,49.0,1701644648.0532238,0.021167516708374023,57.87169165268126,-27.871691652681257,30,10.0
9,52.0,1701644648.0740094,0.02078557014465332,62.54338904119017,-32.54338904119017,30,10.0
10,53.0,1701644648.0951061,0.02109670639038086,62.806012250525505,-32.806012250525505,30,10.0
11,53.0,1701644648.1159327,0.02082657814025879,63.62062894233741,-33.62062894233741,30,10.0
12,54.0,1701644648.1371098,0.021177053451538086,63.74824538689303,-33.74824538689303,30,10.0
13,54.0,1701644648.1579702,0.02086043357849121,64.71581690382308,-34.71581690382308,30,10.0
14,54.0,1701644648.1792326,0.021262407302856445,63.49234029669997,-33.49234029669997,30,10.0
15,55.0,1701644648.200323,0.02109050750732422,65.19520687316302,-35.195206873163016,30,10.0
16,54.0,1701644648.2211168,0.020793676376342773,64.92358424582928,-34.923584245829275,30,10.0
17,54.0,1701644648.24234,0.02122330665588379,63.60931507464866,-33.60931507464866,30,10.0
18,54.0,1701644648.2631097,0.020769596099853516,64.9988566705696,-34.998856670569594,30,10.0
19,54.0,1701644648.2843,0.021190404891967773,63.708079523847026,-33.708079523847026,30,10.0
20,55.0,1701644648.305106,0.020805835723876953,66.0872275571242,-36.087227557124194,30,10.0
21,55.0,1701644648.3263001,0.0211942195892334,64.87617976264131,-34.876179762641314,30,10.0
22,55.0,1701644648.3470447,0.02074456214904785,66.28243055316116,-36.28243055316116,30,10.0
23,55.0,1701644648.3682709,0.021226167678833008,64.7785328376147,-34.778532837614705,30,10.0
24,55.0,1701644648.3890605,0.020789623260498047,66.13876465056538,-36.13876465056538,30,10.0
25,54.0,1701644648.410239,0.021178483963012695,63.743939479224125,-33.743939479224125,30,10.0
26,55.0,1701644648.4310176,0.020778656005859375,66.17367358178814,-36.17367358178814,30,10.0
27,54.0,1701644648.452151,0.0211334228515625,63.87985559566787,-33.87985559566787,30,10.0
28,54.0,1701644648.4730628,0.020911693572998047,64.55718162125186,-34.55718162125186,30,10.0
29,56.0,1701644648.4943087,0.021245956420898438,65.89489182152796,-35.89489182152796,30,10.0
30,54.0,1701644648.5150182,0.020709514617919922,65.18742833459972,-35.187428334599716,30,10.0
31,55.0,1701644648.5362384,0.02122020721435547,64.79672823693318,-34.79672823693318,30,10.0
32,56.0,1701644648.557032,0.020793676376342773,67.32816144011925,-37.328161440119246,30,10.0
33,55.0,1701644648.5782921,0.02126002311706543,64.67537652375772,-34.67537652375772,30,10.0
34,56.0,1701644648.5993385,0.02104640007019043,66.51968960634382,-36.51968960634382,30,10.0
35,55.0,1701644648.6201963,0.020857810974121094,65.92254583695305,-35.92254583695305,30,10.0
36,55.0,1701644648.6413622,0.021165847778320312,64.96314319185366,-34.96314319185366,30,10.0
37,55.0,1701644648.662215,0.02085280418395996,65.93837394098075,-35.93837394098075,30,10.0
38,55.0,1701644648.6833293,0.021114349365234375,65.12158988256549,-35.12158988256549,30,10.0
39,55.0,1701644648.7041597,0.020830392837524414,66.00931680573201,-36.00931680573201,30,10.0
40,54.0,1701644648.7252889,0.021129131317138672,63.89283022274379,-33.89283022274379,30,10.0
41,55.0,1701644648.746109,0.020820140838623047,66.04182030552184,-36.04182030552184,30,10.0
42,56.0,1701644648.7672985,0.021189451217651367,66.07061153305204,-36.070611533052045,30,10.0
43,54.0,1701644648.7880454,0.020746946334838867,65.0698169365311,-35.0698169365311,30,10.0
44,54.0,1701644648.8092132,0.021167755126953125,63.77624797260768,-33.77624797260768,30,10.0
45,54.0,1701644648.8300521,0.02083897590637207,64.78245409301528,-34.782454093015275,30,10.0
46,54.0,1701644648.8512342,0.02118206024169922,63.73317725451353,-33.73317725451353,30,10.0
47,54.0,1701644648.8720906,0.020856380462646484,64.72839342463247,-34.72839342463247,30,10.0
48,54.0,1701644648.8932343,0.021143674850463867,63.84888197286966,-33.84888197286966,30,10.0
49,54.0,1701644648.914093,0.0208587646484375,64.72099487929773,-34.720994879297734,30,10.0
50,55.0,1701644648.9352357,0.02114272117614746,65.03420200949492,-35.03420200949492,30,10.0
51,54.0,1701644648.9560323,0.020796537399291992,64.91465257317115,-34.91465257317115,30,10.0
52,55.0,1701644648.9771948,0.02116250991821289,64.97338951353056,-34.97338951353056,30,10.0
53,53.0,1701644648.9980726,0.020877838134765625,63.464425360862414,-33.464425360862414,30,10.0
54,54.0,1701644649.0191767,0.021104097366333008,63.968620716924434,-33.968620716924434,30,10.0
55,53.0,1701644649.0405014,0.021324634552001953,62.1347107622817,-32.1347107622817,30,10.0
56,54.0,1701644649.0611598,0.020658493041992188,65.34842581479087,-35.34842581479087,30,10.0
57,54.0,1701644649.0824587,0.021298885345458984,63.38359862986097,-33.38359862986097,30,10.0
58,53.0,1701644649.1031072,0.020648479461669922,64.16937394637785,-34.169373946377846,30,10.0
59,55.0,1701644649.1242929,0.021185636520385742,64.90246345333618,-34.90246345333618,30,10.0
60,54.0,1701644649.1450768,0.02078390121459961,64.95411934751188,-34.95411934751188,30,10.0
