,DeltEncVal,CurrTime,DeltTime,CurrRpm,DeltRpm,SetRpm,PWMEst
0,-1.0,1701644198.3605611,0.013881921768188477,-1.8009033920137398,31.80090339201374,30,25.47252361700301
1,0.0,1701644198.3813612,0.020800113677978516,0.0,30.0,30,24.030661462405618
2,0.0,1701644198.4023066,0.020945310592651367,0.0,30.0,30,24.031289821723394
3,0.0,1701644198.423365,0.02105855941772461,0.0,30.0,30,24.031921578505926
4,0.0,1701644198.4444654,0.021100282669067383,0.0,30.0,30,24.032554586986
5,0.0,1701644198.4652846,0.02081918716430664,0.0,30.0,30,24.03317916260093
6,0.0,1701644198.486454,0.021169424057006836,0.0,30.0,30,24.033814245322638
7,0.0,1701644198.5073493,0.02089524269104004,0.0,30.0,30,24.03444110260337
8,0.0,1701644198.5285072,0.02115797996520996,0.0,30.0,30,24.03507584200233
9,0.0,1701644198.549341,0.020833730697631836,0.0,30.0,30,24.035700853923256
10,0.0,1701644198.5704823,0.02114129066467285,0.0,30.0,30,24.036335092643196
11,0.0,1701644198.5912676,0.02078533172607422,0.0,30.0,30,24.03695865259498
12,0.0,1701644198.6126695,0.02140188217163086,0.0,30.0,30,24.037600709060126
13,0.0,1701644198.6333008,0.02063131332397461,0.0,30.0,30,24.038219648459847
14,0.0,1701644198.6545093,0.021208524703979492,0.0,30.0,30,24.038855904200965
15,0.0,1701644198.6752665,0.020757198333740234,0.0,30.0,30,24.039478620150977
16,0.0,1701644198.6963534,0.021086931228637695,0.0,30.0,30,24.040111228087838
17,0.0,1701644198.7172759,0.020922422409057617,0.0,30.0,30,24.040738900760108
18,0.0,1701644198.7384348,0.021158933639526367,0.0,30.0,30,24.041373668769296
19,0.0,1701644198.7591984,0.020763635635375977,0.0,30.0,30,24.041996577838354
20,0.0,1701644198.7804294,0.02123093605041504,0.0,30.0,30,24.042633505919866
21,0.0,1701644198.801203,0.020773649215698242,0.0,30.0,30,24.04325671539634
22,0.0,1701644198.822453,0.021250009536743164,0.0,30.0,30,24.043894215682442
23,0.0,1701644198.8435042,0.02105116844177246,0.0,30.0,30,24.044525750735694
24,0.0,1701644198.8643281,0.020823955535888672,0.0,30.0,30,24.045150469401772
25,0.0,1701644198.8855553,0.021227121353149414,0.0,30.0,30,24.045787283042365
26,0.0,1701644198.9063842,0.020828962326049805,0.0,30.0,30,24.046412151912147
27,0.0,1701644198.927482,0.021097660064697266,0.0,30.0,30,24.04704508171409
28,0.0,1701644198.948354,0.020872116088867188,0.0,30.0,30,24.047671245196753
29,0.0,1701644198.969493,0.021138906478881836,0.0,30.0,30,24.04830541239112
30,0.0,1701644198.990305,0.020812034606933594,0.0,30.0,30,24.04892977342933
31,0.0,1701644199.0113847,0.02107977867126465,0.0,30.0,30,24.049562166789467
32,0.0,1701644199.0322394,0.020854711532592773,0.0,30.0,30,24.050187808135444
33,0.0,1701644199.0535588,0.02131938934326172,0.0,30.0,30,24.05082738981574
34,0.0,1701644199.0742915,0.020732641220092773,0.0,30.0,30,24.051449369052346
35,0.0,1701644199.0954301,0.021138668060302734,0.0,30.0,30,24.052083529094155
36,0.0,1701644199.116204,0.020773887634277344,0.0,30.0,30,24.05270674572318
37,0.0,1701644199.1374223,0.021218299865722656,0.0,30.0,30,24.053343294719156
38,0.0,1701644199.158235,0.0208127498626709,0.0,30.0,30,24.053967677215034
39,0.0,1701644199.179365,0.021129846572875977,0.0,30.0,30,24.05460157261222
40,0.0,1701644199.2002096,0.020844697952270508,0.0,30.0,30,24.05522691355079
41,0.0,1701644199.2213893,0.021179676055908203,0.0,30.0,30,24.055862303832466
42,0.0,1701644199.2422957,0.020906448364257812,0.0,30.0,30,24.056489497283394
43,0.0,1701644199.263404,0.021108150482177734,0.0,30.0,30,24.05712274179786
44,0.0,1701644199.2845278,0.021123886108398438,0.0,30.0,30,24.05775645838111
