,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime
0,-1,0.8082706928253174,-0.030930231940752766,50.03093023194075,50,1706665540.7270892
1,-1,0.00022125244140625,-112.99310344827586,162.99310344827586,50,1706665540.7273104
2,-1,0.00025177001953125,-99.2969696969697,149.2969696969697,50,1706665540.7275622
3,-1,0.00015687942504882812,-159.3580547112462,209.3580547112462,50,1706665540.727719
4,-1,0.00025916099548339844,-96.4651333946642,146.4651333946642,50,1706665540.7279782
5,-1,0.00013518333435058594,-184.93403880070548,234.93403880070548,50,1706665540.7281134
6,-1,0.00014090538024902344,-177.42402707275804,227.42402707275804,50,1706665540.7282543
7,-1,0.00011324882507324219,-220.75284210526317,270.7528421052632,50,1706665540.7283676
8,-1,0.00016498565673828125,-151.52832369942197,201.52832369942197,50,1706665540.7285326
9,-1,9.632110595703125e-05,-259.54851485148515,309.54851485148515,50,1706665540.7286289
10,-1,0.00012731552124023438,-196.3625468164794,246.3625468164794,50,1706665540.7287562
11,-1,8.487701416015625e-05,-294.5438202247191,344.5438202247191,50,1706665540.728841
12,-1,0.0001220703125,-204.8,254.8,50,1706665540.7289631
13,-1,7.987022399902344e-05,-313.00776119402985,363.00776119402985,50,1706665540.729043
14,-1,0.00011968612670898438,-208.8796812749004,258.8796812749004,50,1706665540.7291627
15,-1,0.00010037422180175781,-249.06793349168646,299.06793349168646,50,1706665540.729263
16,-1,0.0001163482666015625,-214.87213114754098,264.872131147541,50,1706665540.7293794
17,-1,7.867813110351562e-05,-317.75030303030303,367.75030303030303,50,1706665540.729458
18,-1,0.00012159347534179688,-205.60313725490195,255.60313725490195,50,1706665540.7295797
19,-1,7.915496826171875e-05,-315.8361445783133,365.8361445783133,50,1706665540.7296588
20,-1,0.00011754035949707031,-212.69290060851927,262.69290060851927,50,1706665540.7297764
21,-1,7.557868957519531e-05,-330.78107255520507,380.78107255520507,50,1706665540.729852
22,-1,0.000118255615234375,-211.40645161290323,261.4064516129032,50,1706665540.7299702
23,-1,7.486343383789062e-05,-333.94140127388533,383.94140127388533,50,1706665540.730045
24,-1,0.00011563301086425781,-216.20123711340207,266.20123711340204,50,1706665540.7301607
25,-1,7.843971252441406e-05,-318.7161094224924,368.7161094224924,50,1706665540.7302392
26,-1,0.00011491775512695312,-217.54688796680497,267.546887966805,50,1706665540.730354
27,-1,7.510185241699219e-05,-332.88126984126984,382.88126984126984,50,1706665540.7304292
28,-1,0.00011444091796875,-218.45333333333335,268.4533333333334,50,1706665540.7305436
29,-1,7.62939453125e-05,-327.68,377.68,50,1706665540.73062
30,-1,0.00011467933654785156,-217.9991683991684,267.9991683991684,50,1706665540.7307346
31,-1,7.510185241699219e-05,-332.88126984126984,382.88126984126984,50,1706665540.7308097
32,-1,0.00011587142944335938,-215.75637860082304,265.75637860082304,50,1706665540.7309256
33,-1,7.557868957519531e-05,-330.78107255520507,380.78107255520507,50,1706665540.7310011
34,-1,0.00011682510375976562,-213.99510204081633,263.99510204081633,50,1706665540.731118
35,-1,7.176399230957031e-05,-348.3641196013289,398.3641196013289,50,1706665540.7311897
36,-1,0.000118255615234375,-211.40645161290323,261.4064516129032,50,1706665540.731308
37,-1,7.152557373046875e-05,-349.5253333333333,399.5253333333333,50,1706665540.7313795
38,-1,0.00011110305786132812,-225.01630901287552,275.0163090128755,50,1706665540.7314906
39,-1,7.462501525878906e-05,-335.0083067092652,385.0083067092652,50,1706665540.7315652
40,-1,0.00011491775512695312,-217.54688796680497,267.546887966805,50,1706665540.7316802
41,-1,0.00011610984802246094,-215.31334702258727,265.31334702258727,50,1706665540.7317963
42,-1,0.0001246929168701172,-200.4925430210325,250.4925430210325,50,1706665540.731921
43,-1,7.62939453125e-05,-327.68,377.68,50,1706665540.7319973
44,-1,0.00011444091796875,-218.45333333333335,268.4533333333334,50,1706665540.7321117
45,-1,7.343292236328125e-05,-340.44675324675325,390.44675324675325,50,1706665540.7321851
46,-1,0.00011587142944335938,-215.75637860082304,265.75637860082304,50,1706665540.732301
47,-1,8.487701416015625e-05,-294.5438202247191,344.5438202247191,50,1706665540.7323859
48,-1,0.00018405914306640625,-135.8259067357513,185.8259067357513,50,1706665540.73257
49,-1,0.00011420249938964844,-218.90939457202506,268.90939457202506,50,1706665540.7326841
50,-1,0.00012063980102539062,-207.2284584980237,257.2284584980237,50,1706665540.7328048
51,-1,8.249282836914062e-05,-303.05664739884395,353.05664739884395,50,1706665540.7328873
52,-1,0.00011706352233886719,-213.559266802444,263.559266802444,50,1706665540.7330043
53,-1,7.963180541992188e-05,-313.9449101796407,363.9449101796407,50,1706665540.733084
54,-1,0.0021469593048095703,-11.644375347029428,61.644375347029424,50,1706665540.735231
55,-1,0.00014209747314453125,-175.93557046979865,225.93557046979865,50,1706665540.735373
