,CurrEncVal,DeltEncVal,CurrTime,DeltTime,CurrRpm,DeltRpm,SetRpm,PWMEst
0,4738.0,4738.0,1701633215.8567953,0.20088577270507812,0.0,-30.0,30,-69.0
1,4738.0,4738.0,1701633216.0577762,0.20098090171813965,0.0,-30.0,30,-42.014713525772095
2,5506.0,4738.0,1701633216.2588017,0.20102548599243164,95.51027774022074,65.51027774022074,30,174.64354298684913
3,6238.0,5506.0,1701633216.4593968,0.20059514045715332,91.22853105162255,61.228531051622554,30,75.85576954519593
4,6356.0,6238.0,1701633216.6608374,0.20144057273864746,14.644517536332573,-15.355482463667427,30,-89.8387596698804
5,7193.0,6356.0,1701633216.8614383,0.20060086250305176,104.3116153086414,74.3116153086414,30,191.43941720853877
6,8421.0,7193.0,1701633217.062554,0.20111560821533203,152.64852028356688,122.64852028356688,30,220.41981373368918
7,8670.0,8421.0,1701633217.2634203,0.2008664608001709,30.990738698745986,0.9907386987459859,30,-95.41200179045534
8,8670.0,8670.0,1701633217.464576,0.2011556625366211,0.0,-30.0,30,-44.93327286307675
9,9733.0,8670.0,1701633217.6654756,0.20089960098266602,132.28000389255595,102.28000389255595,30,287.28798077380793
10,10658.0,9733.0,1701633217.8664906,0.20101499557495117,115.04116861459487,85.04116861459487,30,125.63856300687554
11,10794.0,10658.0,1701633218.0672903,0.20079970359802246,16.932295910189204,-13.067704089810796,30,-74.23488820957633
12,10794.0,10794.0,1701633218.2682672,0.20097684860229492,0.0,-30.0,30,-16.383449091824595
13,11620.0,10794.0,1701633218.469385,0.20111775398254395,102.67616652974516,72.67616652974516,30,233.68726352704033
14,12034.0,11620.0,1701633218.6703777,0.20099282264709473,51.49437608611844,21.494376086118443,30,20.596672901945603
15,12080.0,12034.0,1701633218.8716397,0.2012619972229004,5.713945085849264,-24.286054914150736,30,-31.35352742497061
16,12295.0,12080.0,1701633219.072433,0.20079326629638672,26.76882596284915,-3.2311740371508506,30,60.414891446565434
17,12697.0,12295.0,1701633219.273729,0.20129609107971191,49.92645384266437,19.926453842664372,30,92.2973433415022
18,13463.0,12697.0,1701633219.4747794,0.2010502815246582,95.24980445079014,65.24980445079014,30,175.38653143780414
19,14677.0,13463.0,1701633219.675184,0.20040464401245117,151.44359627771075,121.44359627771075,30,265.84708394801714
20,14925.0,14677.0,1701633219.8762677,0.20108366012573242,30.832937873337396,0.8329378733373964,30,-55.541060789785305
21,14927.0,14925.0,1701633220.077312,0.20104432106018066,0.24870137955815716,-29.751298620441844,30,-5.190417606488989
22,15542.0,14927.0,1701633220.278378,0.2010660171508789,76.46742208288076,46.46742208288076,30,197.7058889455929
23,168.0,15542.0,1701633220.4791448,0.20076680183410645,-1914.410133990122,-1944.410133990122,30,-4452.866652865108
24,372.0,168.0,1701633220.68032,0.20117521286010742,25.35103568423423,-4.64896431576577,30,1803.8780321625072
25,957.0,372.0,1701633220.8813097,0.2009897232055664,72.76491437844301,42.76491437844301,30,-27.298413540677814
26,1101.0,957.0,1701633221.0822449,0.20093512535095215,17.91623039382617,-12.083769606173831,30,-196.5677786838777
27,1397.0,1101.0,1701633221.2830386,0.20079374313354492,36.85373799261449,6.853737992614491,30,-99.37599988724125
28,2551.0,1397.0,1701633221.483988,0.20094943046569824,143.56845865718765,113.56845865718765,30,127.8189774155772
29,3963.0,2551.0,1701633221.6849918,0.2010037899017334,175.61857921812043,145.61857921812043,30,106.23337934284596
30,4232.0,3963.0,1701633221.8859415,0.20094966888427734,33.46609147125684,3.4660914712568385,30,-238.13646039723298
31,4234.0,4232.0,1701633222.0871353,0.20119380950927734,0.24851659264245118,-29.751483407357547,30,-172.03571679757758
32,4657.0,4234.0,1701633222.2881215,0.20098614692687988,52.615566603439866,22.615566603439866,30,-21.363744901831055
33,5580.0,4657.0,1701633222.4892437,0.20112228393554688,114.73119511408683,84.73119511408683,30,71.4093978657497
34,6061.0,5580.0,1701633222.69021,0.20096635818481445,59.83588551145194,29.83588551145194,30,-108.45138287759502
35,6899.0,6061.0,1701633222.891264,0.20105385780334473,104.2009351568457,74.2009351568457,30,51.48285085097368
36,7200.0,6899.0,1701633223.0919693,0.20070528984069824,37.492783603126085,7.492783603126085,30,-138.8646872694224
37,7792.0,7200.0,1701633223.2930882,0.20111894607543945,73.58829333984546,43.588293339845464,30,11.61660704946781
38,8383.0,7792.0,1701633223.4939277,0.20083951950073242,73.5661987079496,43.566198707949596,30,-20.1525943954963
