,DeltEncoder,LoopTimes,CurrRpm,SetPoint,CurrTime,KpContrib,KiContrib,KdContrib,KwContrib
0,0,1.7207026481628418,0.0,0.0,1710290622.0393386,0.0,0.0,0.0,0.0
1,0,0.015674352645874023,0.0,0.0,1710290622.055013,0.0,0.0,0.0,0.0
2,0,0.0628502368927002,0.0,0.0,1710290622.1178632,0.0,0.0,0.0,0.0
3,0,0.08416104316711426,0.0,0.0,1710290622.2020242,0.0,0.0,0.0,0.0
4,0,0.06261515617370605,0.0,0.0,1710290622.2646394,0.0,0.0,0.0,0.0
5,0,0.08423614501953125,0.0,0.0,1710290622.3488755,0.0,0.0,0.0,0.0
6,0,0.06286191940307617,0.0,0.0,1710290622.4117374,0.0,0.0,0.0,0.0
7,0,0.0631418228149414,0.0,0.0,1710290622.4748793,0.0,0.0,0.0,0.0
8,0,0.06270480155944824,0.0,0.0,1710290622.537584,0.0,0.0,0.0,0.0
9,0,0.08410787582397461,0.0,0.0,1710290622.621692,0.0,0.0,0.0,0.0
10,0,0.0630643367767334,0.0,0.0,1710290622.6847563,0.0,0.0,0.0,0.0
11,0,0.06257033348083496,0.0,0.0,1710290622.7473266,0.0,0.0,0.0,0.0
12,0,0.08432364463806152,0.0,0.0,1710290622.8316503,0.0,0.0,0.0,0.0
13,0,0.06288456916809082,0.0,0.0,1710290622.8945348,0.0,0.0,0.0,0.0
14,0,0.0627131462097168,0.0,0.0,1710290622.957248,0.0,0.0,0.0,0.0
15,0,0.0630342960357666,0.0,0.0,1710290623.0202823,0.0,0.0,0.0,0.0
16,0,0.08402824401855469,0.0,0.0,1710290623.1043105,0.0,0.0,0.0,0.0
17,0,0.06254863739013672,0.0,2.0,1710290623.1668591,7.4,0.0,6.395023404028238,0.0
18,-1,0.06305742263793945,-0.3964640315787086,-1.0,1710290623.2299166,-3.7,-0.0,-9.515136757889007,-0.0
19,0,0.06294798851013184,0.0,-3.0,1710290623.2928646,-11.100000000000001,-0.0,-6.3544524530059885,0.0
20,3,0.08435320854187012,0.8891185207587273,-3.0,1710290623.3772178,-11.100000000000001,-0.0,0.0,0.0
21,3,0.06280303001403809,1.1942098969306987,-2.0,1710290623.4400208,-7.4,-0.0,3.1845597251485303,0.0
22,0,0.06272149085998535,0.0,-1.0,1710290623.5027423,-3.7,-0.0,3.188699714527907,0.0
23,0,0.08385801315307617,0.0,1.0,1710290623.5866003,3.7,0.0,4.769967531544441,0.0
24,0,0.06291699409484863,0.0,2.0,1710290623.6495173,7.4,0.0,3.17879140409181,0.0
25,0,0.06278085708618164,0.0,2.0,1710290623.7122982,7.4,0.0,0.0,0.0
26,0,0.08408498764038086,0.0,0.0,1710290623.7963831,0.0,-0.0,-4.75709173807269,0.0
27,0,0.06268787384033203,0.0,-1.0,1710290623.859071,-3.7,-0.0,-3.1904096876759014,0.0
