,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime,PWMReq
0,-1.0,0.012387990951538086,-2.0180834889047135,-1,-1,1706746387.6665263,-50.0
1,0.0,0.01091909408569336,0.0,-1,-1,1706746387.6774454,-49.9
2,0.0,0.010915517807006836,0.0,-1,-1,1706746387.688361,-49.8
3,-2.0,0.011377334594726562,-4.394702430846605,-1,-1,1706746387.6997383,-49.7
4,-3.0,0.011093854904174805,-6.760499451978251,-1,-1,1706746387.710832,-49.6
5,-3.0,0.011144876480102539,-6.729549684458231,-1,-1,1706746387.721977,-49.5
6,-5.0,0.010812759399414062,-11.56041629917093,-1,-1,1706746387.7327898,-49.4
7,-6.0,0.01119375228881836,-13.400332268370606,-1,-1,1706746387.7439835,-49.3
8,-7.0,0.010860919952392578,-16.112815559555692,-1,-1,1706746387.7548444,-49.2
9,-6.0,0.011034727096557617,-13.593448998552384,-1,-1,1706746387.7658792,-49.1
10,-7.0,0.011062860488891602,-15.818693562638737,-1,-1,1706746387.776942,-49.0
11,-7.0,0.011232614517211914,-15.579631948719037,-1,-1,1706746387.7881746,-48.9
12,-8.0,0.010877132415771484,-18.38719915830082,-1,-1,1706746387.7990518,-48.8
13,-8.0,0.010970830917358398,-18.230159730522654,-1,-1,1706746387.8100226,-48.7
14,-7.0,0.010808706283569336,-16.190651814271533,-1,-1,1706746387.8208313,-48.6
15,-8.0,0.010997772216796875,-18.18550121401318,-1,-1,1706746387.831829,-48.5
16,-8.0,0.01134943962097168,-17.62201541919627,-1,-1,1706746387.8431785,-48.4
17,-8.0,0.010942220687866211,-18.277825471184226,-1,-1,1706746387.8541207,-48.3
18,-7.0,0.010793685913085938,-16.213182541084997,-1,-1,1706746387.8649144,-48.2
19,-8.0,0.010957479476928711,-18.252372767031485,-1,-1,1706746387.875872,-48.1
20,-8.0,0.010968923568725586,-18.2333297106962,-1,-1,1706746387.8868408,-48.0
21,-7.0,0.010924100875854492,-16.01962504637814,-1,-1,1706746387.897765,-47.9
22,-8.0,0.011217594146728516,-17.829134962805526,-1,-1,1706746387.9089825,-47.8
23,-8.0,0.010986328125,-18.204444444444444,-1,-1,1706746387.9199688,-47.7
24,-7.0,0.010869741439819336,-16.099738983571317,-1,-1,1706746387.9308386,-47.6
25,-7.0,0.011314630508422852,-15.466700381397898,-1,-1,1706746387.9421532,-47.5
26,-8.0,0.010842323303222656,-18.446230978977923,-1,-1,1706746387.9529955,-47.4
27,-7.0,0.010959863662719727,-15.967351911070503,-1,-1,1706746387.9639554,-47.3
28,-9.0,0.010643482208251953,-21.13969804220241,-1,-1,1706746387.974599,-47.2
29,-8.0,0.011612415313720703,-17.222945838295075,-1,-1,1706746387.9862113,-47.1
30,-7.0,0.010849237442016602,-16.130165915833423,-1,-1,1706746387.9970605,-47.0
31,-8.0,0.010886669158935547,-18.37109193640226,-1,-1,1706746388.0079472,-46.9
32,-8.0,0.010756492614746094,-18.593421402606616,-1,-1,1706746388.0187037,-46.8
33,-8.0,0.011501073837280273,-17.389680548933434,-1,-1,1706746388.0302048,-46.7
34,-9.0,0.010905742645263672,-20.631332254820514,-1,-1,1706746388.0411105,-46.6
35,-8.0,0.010875225067138672,-18.390423992633842,-1,-1,1706746388.0519857,-46.5
36,-8.0,0.010668277740478516,-18.747168461985428,-1,-1,1706746388.062654,-46.4
37,-8.0,0.010888338088989258,-18.368276073485298,-1,-1,1706746388.0735424,-46.3
38,-7.0,0.011572837829589844,-15.12161516275237,-1,-1,1706746388.0851152,-46.2
39,-9.0,0.010832071304321289,-20.771650562366563,-1,-1,1706746388.0959473,-46.1
40,-9.0,0.010741233825683594,-20.947314214685253,-1,-1,1706746388.1066885,-46.0
41,-8.0,0.01130056381225586,-17.698231992911094,-1,-1,1706746388.117989,-45.9
42,-8.0,0.011120080947875977,-17.985480585750736,-1,-1,1706746388.1291091,-45.8
43,-8.0,0.01102137565612793,-18.146555043589245,-1,-1,1706746388.1401305,-45.7
44,-8.0,0.0108642578125,-18.408988764044945,-1,-1,1706746388.1509948,-45.6
45,-8.0,0.011014461517333984,-18.15794623143859,-1,-1,1706746388.1620092,-45.5
46,-8.0,0.010843992233276367,-18.4433920365851,-1,-1,1706746388.1728532,-45.4
47,-7.0,0.011321783065795898,-15.456929264851434,-1,-1,1706746388.184175,-45.3
48,-7.0,0.01080942153930664,-16.189580484361905,-1,-1,1706746388.1949844,-45.2
49,-8.0,0.011031866073608398,-18.12929912904411,-1,-1,1706746388.2060163,-45.1
50,-6.0,0.010916709899902344,-13.740403599196297,-1,-1,1706746388.216933,-45.0
51,-7.0,0.011262655258178711,-15.538076589258875,-1,-1,1706746388.2281957,-44.9
52,-7.0,0.010941267013549805,-15.994491294589354,-1,-1,1706746388.239137,-44.8
53,-6.0,0.01095128059387207,-13.697028280321337,-1,-1,1706746388.2500882,-44.7
54,-6.0,0.010644674301147461,-14.091553743812574,-1,-1,1706746388.260733,-44.6
55,-6.0,0.01089787483215332,-13.764151480014876,-1,-1,1706746388.2716308,-44.5
56,-6.0,0.010832071304321289,-13.847767041577708,-1,-1,1706746388.2824628,-44.4
57,-6.0,0.01129460334777832,-13.280678867709454,-1,-1,1706746388.2937574,-44.3
58,-5.0,0.011007547378540039,-11.355844830947172,-1,-1,1706746388.304765,-44.2
59,-6.0,0.010779142379760742,-13.915763862776759,-1,-1,1706746388.3155441,-44.1
60,-6.0,0.011283636093139648,-13.29358717011431,-1,-1,1706746388.3268278,-44.0
61,-6.0,0.011246681213378906,-13.337267870770797,-1,-1,1706746388.3380744,-43.9
62,-7.0,0.010849237442016602,-16.130165915833423,-1,-1,1706746388.3489237,-43.8
63,-7.0,0.010918140411376953,-16.028370528890246,-1,-1,1706746388.3598418,-43.7
64,-7.0,0.011197805404663086,-15.628062256477953,-1,-1,1706746388.3710396,-43.6
65,-6.0,0.011048316955566406,-13.576728528269314,-1,-1,1706746388.382088,-43.5
66,-7.0,0.010865926742553711,-16.105391113549096,-1,-1,1706746388.3929539,-43.4
67,-7.0,0.01098489761352539,-15.93096323305986,-1,-1,1706746388.4039388,-43.3
68,-7.0,0.010591745376586914,-16.52230050647158,-1,-1,1706746388.4145305,-43.2
69,-8.0,0.011628389358520508,-17.19928649047629,-1,-1,1706746388.426159,-43.1
70,-7.0,0.010831356048583984,-16.15679506933744,-1,-1,1706746388.4369903,-43.0
71,-8.0,0.01096653938293457,-18.237293736548036,-1,-1,1706746388.4479568,-42.9
72,-7.0,0.010617733001708984,-16.481861049984282,-1,-1,1706746388.4585745,-42.8
73,-8.0,0.011622905731201172,-17.207401025641026,-1,-1,1706746388.4701974,-42.7
74,-7.0,0.010843753814697266,-16.13832285299679,-1,-1,1706746388.4810412,-42.6
75,-7.0,0.010857582092285156,-16.117768994290735,-1,-1,1706746388.4918988,-42.5
76,-7.0,0.011181354522705078,-15.651055482110111,-1,-1,1706746388.5030801,-42.4
77,-7.0,0.010791540145874023,-16.216406336301173,-1,-1,1706746388.5138717,-42.3
78,-7.0,0.01122140884399414,-15.59518973356563,-1,-1,1706746388.525093,-42.2
79,-7.0,0.010972976684570312,-15.94827046758213,-1,-1,1706746388.536066,-42.1
80,-6.0,0.010915756225585938,-13.741604053817928,-1,-1,1706746388.5469818,-42.0
81,-7.0,0.010995626449584961,-15.915418807866606,-1,-1,1706746388.5579774,-41.9
82,-6.0,0.011185169219970703,-13.410615168180074,-1,-1,1706746388.5691626,-41.8
83,-7.0,0.010950326919555664,-15.981258028696466,-1,-1,1706746388.580113,-41.7
84,-6.0,0.010875940322875977,-13.791910910406209,-1,-1,1706746388.5909889,-41.6
85,-6.0,0.01099705696105957,-13.640013008130081,-1,-1,1706746388.601986,-41.5
86,-6.0,0.011187076568603516,-13.408328715741018,-1,-1,1706746388.613173,-41.4
87,-6.0,0.010981321334838867,-13.65955839249658,-1,-1,1706746388.6241543,-41.3
88,-6.0,0.010664701461791992,-14.065091323690506,-1,-1,1706746388.634819,-41.2
89,-6.0,0.011207103729248047,-13.384367953027272,-1,-1,1706746388.6460261,-41.1
90,-5.0,0.010891437530517578,-11.476905564554967,-1,-1,1706746388.6569176,-41.0
91,-6.0,0.011267662048339844,-13.312433347439695,-1,-1,1706746388.6681852,-40.9
92,-5.0,0.010665178298950195,-11.720385397804753,-1,-1,1706746388.6788504,-40.8
93,-5.0,0.011188983917236328,-11.171702535691455,-1,-1,1706746388.6900394,-40.7
94,-6.0,0.010844230651855469,-13.832239908539266,-1,-1,1706746388.7008836,-40.6
95,-6.0,0.01126718521118164,-13.31299674129248,-1,-1,1706746388.7121508,-40.5
96,-5.0,0.010607242584228516,-11.784400988986288,-1,-1,1706746388.722758,-40.4
97,-5.0,0.011266708374023438,-11.094633485694938,-1,-1,1706746388.7340248,-40.3
98,-5.0,0.010935068130493164,-11.431113049166031,-1,-1,1706746388.7449598,-40.2
99,-5.0,0.011220932006835938,-11.139894611592725,-1,-1,1706746388.7561808,-40.1
100,-5.0,0.010943889617919922,-11.421898827937781,-1,-1,1706746388.7671247,-40.0
101,-5.0,0.010972023010253906,-11.392611907866145,-1,-1,1706746388.7780967,-39.9
102,-6.0,0.01085042953491211,-13.824337508239948,-1,-1,1706746388.788947,-39.8
103,-6.0,0.010902166366577148,-13.758733352286395,-1,-1,1706746388.7998493,-39.7
104,-6.0,0.011363029479980469,-13.200704993705413,-1,-1,1706746388.8112123,-39.6
105,-4.0,0.010862112045288086,-9.206312693430498,-1,-1,1706746388.8220744,-39.5
106,-5.0,0.010875463485717773,-11.493763016551572,-1,-1,1706746388.8329499,-39.4
107,-6.0,0.01100921630859375,-13.624948024948026,-1,-1,1706746388.843959,-39.3
108,-5.0,0.01126241683959961,-11.09886108641348,-1,-1,1706746388.8552215,-39.2
109,-5.0,0.010889768600463867,-11.478664477285166,-1,-1,1706746388.8661113,-39.1
110,-4.0,0.01087045669555664,-9.199245514760714,-1,-1,1706746388.8769817,-39.0
111,-5.0,0.01094508171081543,-11.420654802099898,-1,-1,1706746388.8879268,-38.9
112,-6.0,0.010617971420288086,-14.126992253283934,-1,-1,1706746388.8985448,-38.8
113,-5.0,0.011676311492919922,-10.705435537223833,-1,-1,1706746388.910221,-38.7
114,-5.0,0.010797977447509766,-11.576241996025614,-1,-1,1706746388.921019,-38.6
115,-5.0,0.010855913162231445,-11.514462038521511,-1,-1,1706746388.931875,-38.5
116,-4.0,0.010739564895629883,-9.311364191364191,-1,-1,1706746388.9426146,-38.4
117,-5.0,0.01159977912902832,-10.77606725176248,-1,-1,1706746388.9542143,-38.3
118,-4.0,0.010731935501098633,-9.317983693599627,-1,-1,1706746388.9649463,-38.2
119,-4.0,0.01105952262878418,-9.04198158966952,-1,-1,1706746388.9760058,-38.1
120,-4.0,0.01092076301574707,-9.15686933740858,-1,-1,1706746388.9869266,-38.0
121,-4.0,0.011182308197021484,-8.942697539550553,-1,-1,1706746388.9981089,-37.9
122,-6.0,0.010972261428833008,-13.670837226483561,-1,-1,1706746389.0090811,-37.8
123,-4.0,0.010860204696655273,-9.20792957344515,-1,-1,1706746389.0199413,-37.7
124,-3.0,0.010951042175292969,-6.848663241313246,-1,-1,1706746389.0308924,-37.6
125,-5.0,0.011021852493286133,-11.341106232018863,-1,-1,1706746389.0419142,-37.5
126,-5.0,0.011179447174072266,-11.181232672211559,-1,-1,1706746389.0530937,-37.4
127,-4.0,0.01088857650756836,-9.183936938909568,-1,-1,1706746389.0639822,-37.3
128,-4.0,0.01109004020690918,-9.017099860260132,-1,-1,1706746389.0750723,-37.2
129,-4.0,0.01047968864440918,-9.542268228870435,-1,-1,1706746389.085552,-37.1
130,-3.0,0.011590003967285156,-6.471093557146384,-1,-1,1706746389.097142,-37.0
131,-4.0,0.010962486267089844,-9.122018268812527,-1,-1,1706746389.1081045,-36.9
132,-3.0,0.010738611221313477,-6.984143336071579,-1,-1,1706746389.118843,-36.8
133,-4.0,0.010917425155639648,-9.159668930575878,-1,-1,1706746389.1297605,-36.7
134,-3.0,0.01095128059387207,-6.848514140160669,-1,-1,1706746389.1407118,-36.6
135,-4.0,0.011430025100708008,-8.748887173817817,-1,-1,1706746389.1521418,-36.5
136,-3.0,0.01087045669555664,-6.899434136070536,-1,-1,1706746389.1630123,-36.4
137,-3.0,0.010960817337036133,-6.842555412959781,-1,-1,1706746389.173973,-36.3
138,-3.0,0.010937690734863281,-6.857023280146482,-1,-1,1706746389.1849108,-36.2
139,-2.0,0.011267662048339844,-4.437477782479898,-1,-1,1706746389.1961784,-36.1
140,-2.0,0.010899782180786133,-4.58724763217184,-1,-1,1706746389.2070782,-36.0
141,-3.0,0.010894536972045898,-6.884184265236897,-1,-1,1706746389.2179728,-35.9
142,-4.0,0.010894536972045898,-9.178912353649196,-1,-1,1706746389.2288673,-35.8
143,-2.0,0.011296749114990234,-4.4260520872905325,-1,-1,1706746389.240164,-35.7
144,-3.0,0.010907888412475586,-6.875757906930996,-1,-1,1706746389.251072,-35.6
145,-2.0,0.010965347290039062,-4.559819098973734,-1,-1,1706746389.2620373,-35.5
146,-2.0,0.01091909408569336,-4.5791344600200885,-1,-1,1706746389.2729564,-35.4
147,-3.0,0.010851383209228516,-6.911561277848574,-1,-1,1706746389.2838078,-35.3
148,-3.0,0.010989665985107422,-6.824593222545234,-1,-1,1706746389.2947974,-35.2
149,-3.0,0.010865449905395508,-6.902613389506945,-1,-1,1706746389.3056629,-35.1
150,-3.0,0.011226177215576172,-6.680813830013167,-1,-1,1706746389.316889,-35.0
151,-3.0,0.010923624038696289,-6.865853285898248,-1,-1,1706746389.3278127,-34.9
152,-3.0,0.011178255081176758,-6.709455049589421,-1,-1,1706746389.338991,-34.8
153,-2.0,0.011094808578491211,-4.506612227355753,-1,-1,1706746389.3500857,-34.7
154,-3.0,0.010815858840942383,-6.934262096329769,-1,-1,1706746389.3609016,-34.6
155,-2.0,0.010932445526123047,-4.573542111920443,-1,-1,1706746389.371834,-34.5
156,-3.0,0.010689020156860352,-7.01654584792452,-1,-1,1706746389.382523,-34.4
157,-3.0,0.011630058288574219,-6.448806888068881,-1,-1,1706746389.394153,-34.3
158,-2.0,0.01082921028137207,-4.617141850685806,-1,-1,1706746389.4049823,-34.2
159,-3.0,0.01093912124633789,-6.85612658558912,-1,-1,1706746389.4159214,-34.1
160,-3.0,0.010983705520629883,-6.828296685406673,-1,-1,1706746389.4269052,-34.0
161,-2.0,0.011107206344604492,-4.501581986391053,-1,-1,1706746389.4380124,-33.9
