,DeltEncoder,LoopTimes,CurrRpm,SetPoint,CurrTime,KpContrib,KiContrib,KdContrib,KwContrib
0,0,1.7720990180969238,0.0,6.0,1710114673.1147757,27.0,13.5,0.0,0.0
1,0,0.020606279373168945,0.0,2.0,1710114673.135382,9.0,4.778184771537781,-0.0,0.0
2,-3,0.06344771385192871,-1.1820756879441152,2.0,1710114673.1988297,9.0,5.06369948387146,0.0,-0.0
3,-2,0.06300067901611328,-0.7936422397481115,2.0,1710114673.2618303,9.0,5.34720253944397,0.0,-0.0
4,-2,0.06268668174743652,-0.7976175896731792,4.0,1710114673.324517,18.0,10.129292607307434,0.0,-0.0
5,-3,0.06283736228942871,-1.1935574197807701,5.0,1710114673.3873544,22.5,12.944828867912292,0.0,-0.0
6,-6,0.08434534072875977,-1.7784029171495606,6.0,1710114673.4716997,27.0,16.14371395111084,0.0,-0.0
7,-8,0.0627129077911377,-3.189136129137726,5.0,1710114673.5344126,22.5,14.740338206291199,-0.0,-0.0
8,-9,0.06262564659118652,-3.592777276517012,3.0,1710114673.5970383,13.5,10.944876730442047,-0.0,-0.0
9,-5,0.0840005874633789,-1.4880848310078223,1.0,1710114673.6810389,4.5,7.011880695819855,-0.0,-0.0
10,-3,0.06331896781921387,-1.1844791945146265,-3.0,1710114673.7443578,-13.5,-1.845651626586914,-0.0,-0.0
11,2,0.08374595642089844,0.5970437515658096,-8.0,1710114673.8281038,-36.0,-13.660936832427979,-0.0,0.0
12,5,0.06270527839660645,1.9934525959582516,-10.0,1710114673.890809,-45.0,-19.289631843566895,-0.0,0.0
13,9,0.06299471855163574,3.5717279983649926,-8.0,1710114673.9538038,-36.0,-16.2070130109787,0.0,0.0
14,8,0.0632014274597168,3.164485487728511,-2.0,1710114674.0170052,-9.0,-3.844638705253601,0.0,0.0
15,6,0.062201738357543945,2.4115081661830713,8.0,1710114674.079207,36.0,18.37545347213745,0.0,0.0
16,-7,0.08422422409057617,-2.077787024927674,17.0,1710114674.1634312,76.5,40.14148950576782,0.0,-0.0
17,-12,0.06313419342041016,-4.751783205691757,18.0,1710114674.2265654,81.0,44.80637240409851,0.0,-0.0
18,-26,0.06269407272338867,-10.367806265639379,18.0,1710114674.2892594,81.0,47.34548234939575,0.0,-0.0
19,-35,0.08375430107116699,-10.447224665590635,17.0,1710114674.3730137,76.5,48.487531542778015,-0.0,-0.0
20,-36,0.0634000301361084,-14.195576848589232,13.0,1710114674.4364138,58.5,41.91258269548416,-0.0,-0.0
21,-33,0.06266045570373535,-13.1661985335804,11.0,1710114674.4990742,49.5,39.24540102481842,-0.0,-0.0
22,-27,0.08436417579650879,-8.00102642652657,7.0,1710114674.5834384,31.5,32.33341437578201,-0.0,-0.0
23,-22,0.06269192695617676,-8.77305941456328,5.0,1710114674.6461303,22.5,28.820812225341797,-0.0,-0.0
24,-17,0.06241488456726074,-6.8092731877442345,3.0,1710114674.7085452,13.5,25.02297967672348,-0.0,-0.0
25,-12,0.08425259590148926,-3.5607211479960723,2.0,1710114674.7927978,9.0,23.341684699058533,-0.0,-0.0
