,DeltEncVal,CurrTime,DeltTime,CurrRpm,DeltRpm,SetRpm,PWMEst
0,-1.0,1701643801.450731,0.015717506408691406,-1.5905830956859415,-31.590583095685943,30,-72.65834112007767
1,0.0,1701643801.4719439,0.02121281623840332,0.0,-30.0,30,-37.744479521350456
2,0.0,1701643801.492813,0.02086925506591797,0.0,-30.0,30,-39.64810144302517
3,0.0,1701643801.5138922,0.021079063415527344,0.0,-30.0,30,-39.96428739425808
4,0.0,1701643801.5347636,0.020871400833129883,0.0,-30.0,30,-40.27735840675503
5,0.0,1701643801.5559685,0.02120494842529297,0.0,-30.0,30,-40.59543263313442
6,0.0,1701643801.5767171,0.020748615264892578,0.0,-30.0,30,-40.90666186210781
7,0.0,1701643801.5978851,0.021167993545532227,0.0,-30.0,30,-41.224181765290794
8,0.0,1701643801.6187758,0.02089071273803711,0.0,-30.0,30,-41.53754245636135
9,0.0,1701643801.6399524,0.021176576614379883,0.0,-30.0,30,-41.85519110557705
10,0.0,1701643801.6608112,0.0208587646484375,0.0,-30.0,30,-42.16807257530361
11,0.0,1701643801.6818805,0.02106928825378418,0.0,-30.0,30,-42.484111899110374
12,0.0,1701643801.702643,0.02076244354248047,0.0,-30.0,30,-42.79554855224758
13,0.0,1701643801.723931,0.021288156509399414,0.0,-30.0,30,-43.11487089988857
14,0.0,1701643801.7447658,0.020834684371948242,0.0,-30.0,30,-43.427391165467796
15,0.0,1701643801.766069,0.021303176879882812,0.0,-30.0,30,-43.74693881866604
16,0.0,1701643801.7870934,0.021024465560913086,0.0,-30.0,30,-44.062305802079734
17,0.0,1701643801.8078127,0.020719289779663086,0.0,-30.0,30,-44.37309514877468
18,0.0,1701643801.8290508,0.021238088607788086,0.0,-30.0,30,-44.6916664778915
19,0.0,1701643801.8498268,0.020776033401489258,0.0,-30.0,30,-45.00330697891384
20,0.0,1701643801.871121,0.021294116973876953,0.0,-30.0,30,-45.322718733521995
21,0.0,1701643801.891799,0.020678043365478516,0.0,-30.0,30,-45.63288938400417
22,0.0,1701643801.9129689,0.02116990089416504,0.0,-30.0,30,-45.95043789741665
23,0.0,1701643801.9337733,0.020804405212402344,0.0,-30.0,30,-46.262503975602684
24,0.0,1701643801.954964,0.021190643310546875,0.0,-30.0,30,-46.58036362526089
25,0.0,1701643801.9757712,0.020807266235351562,0.0,-30.0,30,-46.89247261879116
26,0.0,1701643801.9970212,0.021250009536743164,0.0,-30.0,30,-47.21122276184231
27,0.0,1701643802.017807,0.020785808563232422,0.0,-30.0,30,-47.523009890290794
28,0.0,1701643802.0389016,0.021094560623168945,0.0,-30.0,30,-47.83942829963833
29,0.0,1701643802.0597844,0.020882844924926758,0.0,-30.0,30,-48.15267097351223
30,0.0,1701643802.0809937,0.021209239959716797,0.0,-30.0,30,-48.47080957290798
31,0.0,1701643802.101926,0.020932435989379883,0.0,-30.0,30,-48.78479611274868
32,0.0,1701643802.1229417,0.021015644073486328,0.0,-30.0,30,-49.100030773850975
33,0.0,1701643802.1437342,0.020792484283447266,0.0,-30.0,30,-49.411918038102684
34,0.0,1701643802.1649108,0.021176576614379883,0.0,-30.0,30,-49.72956668731838
35,0.0,1701643802.1857612,0.020850419998168945,0.0,-30.0,30,-50.042322987290916
36,0.0,1701643802.2073023,0.021541118621826172,0.0,-30.0,30,-50.36543976661831
37,0.0,1701643802.2279973,0.020694971084594727,0.0,-30.0,30,-50.67586433288723
38,0.0,1701643802.248824,0.02082657814025879,0.0,-30.0,30,-50.98826300499111
