,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime,PWMReq
0,-1.0,0.801182746887207,-0.03120386715406838,-9.968796132845931,-10.0,1707245395.0170028,-39.875184531383724
1,0.0,0.00036644935607910156,0.0,-9.9,-9.9,1707245395.0173693,-39.60365305892377
2,0.0,0.00027251243591308594,0.0,-9.8,-9.8,1707245395.0176418,-39.20635093203931
3,0.0,0.00019073486328125,0.0,-9.7,-9.7,1707245395.0178325,-38.80822013369946
4,0.0,0.00017786026000976562,0.0,-9.6,-9.6,1707245395.0180104,-38.40994537822155
5,0.0,0.00017213821411132812,0.0,-9.5,-9.5,1707245395.0181825,-38.011597905077025
6,0.0,0.0001537799835205078,0.0,-9.4,-9.4,1707245395.0183363,-37.61305881492047
7,0.0,0.00016236305236816406,0.0,-9.3,-9.3,1707245395.0184987,-37.214585027612735
8,0.0,0.0001862049102783203,0.0,-9.2,-9.2,1707245395.0186849,-36.81631673327831
9,0.0,0.0001556873321533203,0.0,-9.1,-9.1,1707245395.0188406,-36.417749056734124
10,0.0,0.00014281272888183594,0.0,-9.0,-9.0,1707245395.0189834,-36.01904865256695
11,0.0,0.00013899803161621094,0.0,-8.9,-8.9,1707245395.0191224,-35.620299634851506
12,0.0,0.0001385211944580078,0.0,-8.8,-8.8,1707245395.019261,-35.22153247348218
13,0.0,0.00013899803161621094,0.0,-8.7,-8.7,1707245395.0194,-34.822755656160396
14,0.0,0.00013828277587890625,0.0,-8.6,-8.6,1707245395.0195382,-34.423958716310544
15,0.0,0.00013828277587890625,0.0,-8.5,-8.5,1707245395.0196764,-34.025147948183104
16,0.0,0.0001392364501953125,0.0,-8.4,-8.4,1707245395.0198157,-33.626331458009766
17,0.0,0.0001399517059326172,0.0,-8.3,-8.3,1707245395.0199556,-33.227507052339604
18,0.0,0.00014257431030273438,0.0,-8.2,-8.2,1707245395.0200982,-32.828690419115105
19,0.0,0.00013875961303710938,0.0,-8.1,-8.1,1707245395.020237,-32.42982824794201
20,0.0,0.00015234947204589844,0.0,-8.0,-8.0,1707245395.0203893,-32.03106227866559
21,0.0,0.0001373291015625,0.0,-7.9,-7.9,1707245395.0205266,-31.63216091147809
22,0.0,0.0001354217529296875,0.0,-7.8,-7.8,1707245395.020662,-31.23323074332623
23,0.0,0.00013399124145507812,0.0,-7.7,-7.7,1707245395.020796,-30.83427587500958
24,0.0,0.00013399124145507812,0.0,-7.6,-7.6,1707245395.02093,-30.43530760756878
25,0.0,0.00013589859008789062,0.0,-7.5,-7.5,1707245395.021066,-30.036340436853454
26,0.0,0.0001354217529296875,0.0,-7.4,-7.4,1707245395.0212014,-29.637356100000428
27,0.0,0.00013375282287597656,0.0,-7.3,-7.3,1707245395.0213351,-29.238345870889706
28,0.0,0.0001518726348876953,0.0,-7.2,-7.2,1707245395.021487,-28.83945454112439
29,0.0,0.00013685226440429688,0.0,-7.1,-7.1,1707245395.0216238,-28.440439877428094
30,0.0,0.00013303756713867188,0.0,-7.0,-7.0,1707245395.021757,-28.041384444154783
31,0.0,0.0001327991485595703,0.0,-6.9,-6.9,1707245395.0218897,-27.642314038194705
32,0.0,0.0001327991485595703,0.0,-6.8,-6.8,1707245395.0220225,-27.24323035231976
33,0.0,0.00013589859008789062,0.0,-6.7,-6.7,1707245395.0221584,-26.844154462732362
34,0.0,0.0001354217529296875,0.0,-6.6,-6.6,1707245395.0222938,-26.445061788476984
35,0.0,0.00013327598571777344,0.0,-6.5,-6.5,1707245395.022427,-26.045941409982724
36,0.0,0.0001361370086669922,0.0,-6.4,-6.4,1707245395.0225632,-25.646826300539065
37,0.0,0.0001361370086669922,0.0,-6.3,-6.3,1707245395.0226994,-25.247697577394526
38,0.0,0.00015163421630859375,0.0,-6.2,-6.2,1707245395.022851,-24.848652872957274
39,0.0,0.0001270771026611328,0.0,-6.1,-6.1,1707245395.022978,-24.44944075099377
40,0.0,0.00011682510375976562,0.0,-6.0,-6.0,1707245395.023095,-24.05015338412671
41,0.0,0.00013065338134765625,0.0,-5.9,-5.9,1707245395.0232255,-23.650937304414796
42,0.0,0.00012564659118652344,0.0,-5.8,-5.8,1707245395.0233512,-23.251678619302794
43,0.0,0.00011777877807617188,0.0,-5.7,-5.7,1707245395.023469,-22.852361736215638
44,0.0,0.00011754035949707031,0.0,-5.6,-5.6,1707245395.0235865,-22.453031716264764
45,0.0,0.00011730194091796875,0.0,-5.5,-5.5,1707245395.0237038,-22.05368860713391
46,0.0,0.00011706352233886719,0.0,-5.4,-5.4,1707245395.0238209,-21.654332456506776
47,0.0,0.00011754035949707031,0.0,-5.3,-5.3,1707245395.0239384,-21.254967174448055
48,0.0,0.00011682510375976562,0.0,-5.2,-5.2,1707245395.0240552,-20.855586347497987
49,0.0,0.00011706352233886719,0.0,-5.1,-5.1,1707245395.0241723,-20.456195077814144
50,0.0,0.0001163482666015625,0.0,-5.0,-5.0,1707245395.0242887,-20.056788453973816
51,0.0,0.00011730194091796875,0.0,-4.9,-4.9,1707245395.024406,-19.657374963678407
52,0.0,0.00011706352233886719,0.0,-4.8,-4.8,1707245395.024523,-19.257948574937863
53,0.0,0.00012826919555664062,0.0,-4.7,-4.7,1707245395.0246513,-18.858564267076538
54,0.0,0.00011754035949707031,0.0,-4.6,-4.6,1707245395.0247688,-18.45911670676617
55,0.0,0.00011801719665527344,0.0,-4.5,-4.5,1707245395.0248868,-18.059659585870786
56,0.0,0.00011777877807617188,0.0,-4.4,-4.4,1707245395.0250046,-17.66018959037213
57,0.0,0.0018720626831054688,0.0,-4.3,-4.3,1707245395.0268767,-17.268426666177792
58,0.0,0.00016045570373535156,0.0,-4.2,-4.2,1707245395.0270371,-16.869116625703857
59,0.0,0.00012874603271484375,0.0,-4.1,-4.1,1707245395.027166,-16.469657359041257
60,0.0,0.00012350082397460938,0.0,-4.0,-4.0,1707245395.0272894,-16.070163712419554
61,0.0,0.0023949146270751953,0.0,-3.9,-3.9,1707245395.0296843,-15.679743370927854
62,0.0,0.0001575946807861328,0.0,-3.8,-3.8,1707245395.029842,-15.28035799018292
63,0.0,0.0001266002655029297,0.0,-3.7,-3.7,1707245395.0299685,-14.880839071191833
64,0.0,0.00012302398681640625,0.0,-3.6,-3.6,1707245395.0300915,-14.481294259943052
65,0.0,0.0001361370086669922,0.0,-3.5,-3.5,1707245395.0302277,-14.081784353174253
66,0.0,0.0021910667419433594,0.0,-3.4,-3.4,1707245395.0324187,-13.689453086771055
67,0.0,0.0001590251922607422,0.0,-3.3,-3.3,1707245395.0325778,-13.28999377242474
68,0.0,0.00012922286987304688,0.0,-3.2,-3.2,1707245395.032707,-12.890420207895325
69,0.0,0.00012254714965820312,0.0,-3.1,-3.1,1707245395.0328295,-12.49081235877423
70,0.0,0.002377748489379883,0.0,-3.0,-3.0,1707245395.0352073,-12.098183379091306
71,0.0,0.0001571178436279297,0.0,-2.9,-2.9,1707245395.0353644,-11.69865473262219
72,0.0,0.0001277923583984375,0.0,-2.8,-2.8,1707245395.0354922,-11.299025330461545
