,DeltEncVal,CurrTime,DeltTime,CurrRpm,DeltRpm,SetRpm,PWMEst
0,-1.0,1701644981.6269588,0.01287531852722168,-1.9416995352110067,31.941699535211008,30,3.8330039442253208
1,0.0,1701644981.6465008,0.01954197883605957,0.0,30.0,30,0.41207208664194783
2,1.0,1701644981.6673274,0.02082657814025879,1.200389225327121,28.799610774672878,30,0.46844330656587163
3,1.0,1701644981.6886494,0.021322011947631836,1.1724972325032708,28.82750276749673,30,0.597969924687693
4,-1.0,1701644981.7092748,0.02062535285949707,-1.2121004750950768,31.212100475095077,30,0.8872782244834875
5,-1.0,1701644981.7304738,0.02119898796081543,-1.1793015801608278,31.17930158016083,30,0.6514992357535757
6,-1.0,1701644981.751268,0.020794153213500977,-1.2022610270933418,31.202261027093343,30,0.6640177306203805
7,0.0,1701644981.7725837,0.021315813064575195,0.0,30.0,30,0.5241014783083839
8,0.0,1701644981.793209,0.02062535285949707,0.0,30.0,30,0.6505151868755674
9,0.0,1701644981.8144314,0.021222352981567383,0.0,30.0,30,0.6568818927700375
10,0.0,1701644981.835224,0.020792484283447266,0.0,30.0,30,0.6631196380550717
11,0.0,1701644981.8563857,0.021161794662475586,0.0,30.0,30,0.6694681764538144
12,0.0,1701644981.8775487,0.021162986755371094,0.0,30.0,30,0.6758170724804258
13,0.0,1701644981.8984365,0.02088785171508789,0.0,30.0,30,0.6820834279949521
14,0.0,1701644981.9195435,0.021106958389282227,0.0,30.0,30,0.6884155155117369
15,0.0,1701644981.9403565,0.02081298828125,0.0,30.0,30,0.6946594119961118
16,0.0,1701644981.961589,0.02123260498046875,0.0,30.0,30,0.7010291934902524
17,0.0,1701644981.9823809,0.02079176902770996,0.0,30.0,30,0.7072667241985654
18,0.0,1701644982.003532,0.021151065826416016,0.0,30.0,30,0.7136120439464901
19,0.0,1701644982.0243309,0.020798921585083008,0.0,30.0,30,0.7198517204220152
20,0.0,1701644982.0455053,0.02117443084716797,0.0,30.0,30,0.7262040496761655
21,0.0,1701644982.0663536,0.02084827423095703,0.0,30.0,30,0.7324585319454526
22,0.0,1701644982.0875154,0.021161794662475586,0.0,30.0,30,0.7388070703441953
23,0.0,1701644982.10832,0.020804643630981445,0.0,30.0,30,0.7450484634334897
24,0.0,1701644982.1295285,0.021208524703979492,0.0,30.0,30,0.7514110208446836
25,0.0,1701644982.1503537,0.02082514762878418,0.0,30.0,30,0.7576585651333188
26,0.0,1701644982.1714342,0.021080493927001953,0.0,30.0,30,0.7639827133114194
27,0.0,1701644982.1922042,0.02077007293701172,0.0,30.0,30,0.7702137351925229
28,0.0,1701644982.2134457,0.021241426467895508,0.0,30.0,30,0.7765861631328916
29,0.0,1701644982.2343009,0.020855188369750977,0.0,30.0,30,0.7828427196438168
30,0.0,1701644982.2553668,0.021065950393676758,0.0,30.0,30,0.78916250476192
31,0.0,1701644982.2762687,0.020901918411254883,0.0,30.0,30,0.7954330802852964
32,0.0,1701644982.2974162,0.021147489547729492,0.0,30.0,30,0.8017773271496151
33,0.0,1701644982.3185973,0.021181106567382812,0.0,30.0,30,0.80813165911983
34,0.0,1701644982.3393846,0.02078723907470703,0.0,30.0,30,0.8143678308422422
35,0.0,1701644982.3605387,0.021154165267944336,0.0,30.0,30,0.8207140804226254
36,0.0,1701644982.3813944,0.02085566520690918,0.0,30.0,30,0.8269707799846981
37,0.0,1701644982.402567,0.021172523498535156,0.0,30.0,30,0.8333225370342587
38,0.0,1701644982.4233336,0.020766735076904297,0.0,30.0,30,0.8395525575573302
39,0.0,1701644982.4445002,0.021166563034057617,0.0,30.0,30,0.8459025264675473
40,0.0,1701644982.4652658,0.02076554298400879,0.0,30.0,30,0.85213218936275
41,0.0,1701644982.486486,0.02122020721435547,0.0,30.0,30,0.8584982515270567
42,0.0,1701644982.5072892,0.020803213119506836,0.0,30.0,30,0.8647392154629088
43,0.0,1701644982.5284967,0.021207571029663086,0.0,30.0,30,0.8711014867718077
44,0.0,1701644982.549297,0.020800352096557617,0.0,30.0,30,0.8773415924007748
45,0.0,1701644982.5704656,0.02116847038269043,0.0,30.0,30,0.8836921335155821
46,0.0,1701644982.5912302,0.020764589309692383,0.0,30.0,30,0.8899215103084896
47,0.0,1701644982.6124086,0.021178483963012695,0.0,30.0,30,0.8962750554973935
48,0.0,1701644982.6333742,0.020965576171875,0.0,30.0,30,0.902564728348956
49,0.0,1701644982.6544101,0.02103590965270996,0.0,30.0,30,0.9088755012447691
50,0.0,1701644982.675241,0.020830869674682617,0.0,30.0,30,0.9151247621471739
51,0.0,1701644982.6964548,0.021213769912719727,0.0,30.0,30,0.9214888931209897
52,0.0,1701644982.717558,0.0211031436920166,0.0,30.0,30,0.9278198362285948
53,0.0,1701644982.7385142,0.02095627784729004,0.0,30.0,30,0.9341067195827817
54,0.0,1701644982.7594922,0.02097797393798828,0.0,30.0,30,0.9404001117641783
55,0.0,1701644982.780325,0.02083277702331543,0.0,30.0,30,0.9466499448711729
56,0.0,1701644982.8015397,0.021214723587036133,0.0,30.0,30,0.9530143619472837
57,0.0,1701644982.8223524,0.0208127498626709,0.0,30.0,30,0.959258186906085
58,0.0,1701644982.8435287,0.02117633819580078,0.0,30.0,30,0.9656110883648252
59,0.0,1701644982.8643863,0.020857572555541992,0.0,30.0,30,0.9718683601314877
60,0.0,1701644982.885509,0.02112269401550293,0.0,30.0,30,0.9782051683361386
61,0.0,1701644982.9063718,0.020862817764282227,0.0,30.0,30,0.9844640136654232
62,0.0,1701644982.9275916,0.021219730377197266,0.0,30.0,30,0.9908299327785826
63,0.0,1701644982.9482043,0.020612716674804688,0.0,30.0,30,0.9970137477810239
64,0.0,1701644982.9694424,0.021238088607788086,0.0,30.0,30,1.0033851743633604
65,0.0,1701644982.990326,0.020883560180664062,0.0,30.0,30,1.0096502424175595
66,0.0,1701644983.011443,0.021116971969604492,0.0,30.0,30,1.0159853340084408
67,0.0,1701644983.0322757,0.02083277702331543,0.0,30.0,30,1.0222351671154355
