,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime
0,-1.0,0.797797679901123,-0.03133626560946935,40.03133626560947,40,1701925049.4989367
1,0.0,0.0004608631134033203,0.0,40.0,40,1701925049.4993975
2,0.0,0.0003407001495361328,0.0,40.0,40,1701925049.4997382
3,0.0,0.00044465065002441406,0.0,40.0,40,1701925049.5001829
4,0.0,0.0004115104675292969,0.0,40.0,40,1701925049.5005944
5,0.0,0.00035381317138671875,0.0,40.0,40,1701925049.5009482
6,0.0,0.0004208087921142578,0.0,40.0,40,1701925049.501369
7,0.0,0.00035834312438964844,0.0,40.0,40,1701925049.5017273
8,0.0,0.0004439353942871094,0.0,40.0,40,1701925049.5021713
9,0.0,0.0004665851593017578,0.0,40.0,40,1701925049.5026379
10,0.0,0.00036215782165527344,0.0,40.0,40,1701925049.503
11,0.0,0.0002658367156982422,0.0,40.0,40,1701925049.5032659
12,0.0,0.00037217140197753906,0.0,40.0,40,1701925049.503638
13,0.0,0.0003228187561035156,0.0,40.0,40,1701925049.5039608
14,0.0,0.0003864765167236328,0.0,40.0,40,1701925049.5043473
15,0.0,0.00030303001403808594,0.0,40.0,40,1701925049.5046504
16,0.0,0.00038433074951171875,0.0,40.0,40,1701925049.5050347
17,0.0,0.0004086494445800781,0.0,40.0,40,1701925049.5054433
18,0.0,0.00043892860412597656,0.0,40.0,40,1701925049.5058823
19,0.0,0.0004532337188720703,0.0,40.0,40,1701925049.5063355
20,0.0,0.0004420280456542969,0.0,40.0,40,1701925049.5067775
21,0.0,0.00041222572326660156,0.0,40.0,40,1701925049.5071898
22,0.0,0.0003294944763183594,0.0,40.0,40,1701925049.5075192
23,0.0,0.0003056526184082031,0.0,40.0,40,1701925049.507825
24,0.0,0.00025081634521484375,0.0,40.0,40,1701925049.5080757
25,0.0,0.00022602081298828125,0.0,40.0,40,1701925049.5083017
26,0.0,0.000225067138671875,0.0,40.0,40,1701925049.5085268
27,0.0,0.0002124309539794922,0.0,40.0,40,1701925049.5087392
28,0.0,0.0002086162567138672,0.0,40.0,40,1701925049.5089478
29,0.0,0.0002186298370361328,0.0,40.0,40,1701925049.5091665
30,0.0,0.000217437744140625,0.0,40.0,40,1701925049.509384
31,0.0,0.0002181529998779297,0.0,40.0,40,1701925049.509602
32,0.0,0.0002148151397705078,0.0,40.0,40,1701925049.509817
33,0.0,0.00022292137145996094,0.0,40.0,40,1701925049.5100398
34,0.0,0.0002765655517578125,0.0,40.0,40,1701925049.5103164
35,0.0,0.00040030479431152344,0.0,40.0,40,1701925049.5107167
