,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime,PWMReq
0,-1.0,0.8024308681488037,-0.031155331870114412,-39.96884466812988,-40.0,1707432783.9281871,-199.84422334064942
1,0.0,0.00033092498779296875,0.0,-39.9,-39.9,1707432783.928518,-199.5132266894339
2,0.0,0.0002219676971435547,0.0,-39.8,-39.8,1707432783.92874,-199.0220832005499
3,0.0,0.00019097328186035156,0.0,-39.7,-39.7,1707432783.928931,-198.529683937168
4,0.0,0.00018215179443359375,0.0,-39.6,-39.6,1707432783.9291131,-198.036915363407
5,0.0,0.00017690658569335938,0.0,-39.5,-39.5,1707432783.92929,-197.54392086420043
6,0.0,0.000152587890625,0.0,-39.4,-39.4,1707432783.9294426,-197.04994808588012
7,0.0,0.00016164779663085938,0.0,-39.3,-39.3,1707432783.9296043,-196.55631700906736
8,0.0,0.00018715858459472656,0.0,-39.2,-39.2,1707432783.9297915,-196.063672341442
9,0.0,0.00015687942504882812,0.0,-39.1,-39.1,1707432783.9299483,-195.56982201490388
10,0.0,0.00014328956604003906,0.0,-39.0,-39.0,1707432783.9300916,-195.07542463693602
11,0.0,0.00013780593872070312,0.0,-38.9,-38.9,1707432783.9302294,-194.58079906854613
12,0.0,0.0001385211944580078,0.0,-38.8,-38.8,1707432783.930368,-194.08618754301054
13,0.0,0.00013494491577148438,0.0,-38.7,-38.7,1707432783.930503,-193.59142340574252
14,0.0,0.00013518333435058594,0.0,-38.6,-38.6,1707432783.930638,-193.09665500078188
15,0.0,0.00017309188842773438,0.0,-38.5,-38.5,1707432783.9308112,-192.60333634767517
16,0.0,0.00014162063598632812,0.0,-38.4,-38.4,1707432783.9309528,-192.10878874216064
17,0.0,0.00013899803161621094,0.0,-38.3,-38.3,1707432783.9310918,-191.6141262665747
18,0.0,0.0001404285430908203,0.0,-38.2,-38.2,1707432783.9312322,-191.1195046797751
19,0.0,0.00013947486877441406,0.0,-38.1,-38.1,1707432783.9313717,-190.6248326197623
20,0.0,0.00016927719116210938,0.0,-38.0,-38.0,1707432783.931541,-190.13128208074554
21,0.0,0.00013589859008789062,0.0,-37.9,-37.9,1707432783.9316769,-189.63644622716888
22,0.0,0.00013327598571777344,0.0,-37.8,-37.8,1707432783.9318101,-189.14149738702758
23,0.0,0.00013303756713867188,0.0,-37.7,-37.7,1707432783.9319432,-188.64652620706545
24,0.0,0.00014853477478027344,0.0,-37.6,-37.6,1707432783.9320917,-188.15212596807464
25,0.0,0.00011873245239257812,0.0,-37.5,-37.5,1707432783.9322104,-187.6565903082846
26,0.0,0.00011682510375976562,0.0,-37.4,-37.4,1707432783.9323273,-187.16097124967558
27,0.0,0.00011563301086425781,0.0,-37.3,-37.3,1707432783.932443,-186.6652959242819
28,0.0,0.00011610984802246094,0.0,-37.2,-37.2,1707432783.932559,-186.16962682161318
29,0.0,0.00011754035949707031,0.0,-37.1,-37.1,1707432783.9326766,-185.67399932298645
30,0.0,0.00011658668518066406,0.0,-37.0,-37.0,1707432783.9327931,-185.17832468900664
31,0.0,0.00011563301086425781,0.0,-36.9,-36.9,1707432783.9329088,-184.68260311040862
32,0.0,0.00011515617370605469,0.0,-36.8,-36.8,1707432783.933024,-184.18685237321836
33,0.0,0.000118255615234375,0.0,-36.7,-36.7,1707432783.9331422,-183.69120417985903
34,0.0,6.008148193359375e-05,0.0,-36.6,-36.6,1707432783.9332023,-183.19340917024599
35,0.0,3.9577484130859375e-05,0.0,-36.5,-36.5,1707432783.9332418,-182.69485770616515
36,0.0,4.0531158447265625e-05,0.0,-36.4,-36.4,1707432783.9332824,-182.19633709344848
37,0.0,3.9577484130859375e-05,0.0,-36.3,-36.3,1707432783.933322,-181.69777771387083
38,0.0,4.38690185546875e-05,0.0,-36.2,-36.2,1707432783.9333658,-181.1993701592444
39,0.0,4.029273986816406e-05,0.0,-36.1,-36.1,1707432783.933406,-180.70082875642763
40,0.0,4.076957702636719e-05,0.0,-36.0,-36.0,1707432783.933447,-180.20230053815825
41,0.0,4.553794860839844e-05,0.0,-35.9,-35.9,1707432783.9334924,-179.70393990430816
42,0.0,4.100799560546875e-05,0.0,-35.8,-35.8,1707432783.9335334,-179.20541209135038
43,0.0,4.029273986816406e-05,0.0,-35.7,-35.7,1707432783.9335737,-178.7068545714377
44,0.0,4.0531158447265625e-05,0.0,-35.6,-35.6,1707432783.9336143,-178.20830153379427
45,0.0,4.0531158447265625e-05,0.0,-35.5,-35.5,1707432783.9336548,-177.70974444303496
46,0.0,4.0531158447265625e-05,0.0,-35.4,-35.4,1707432783.9336953,-177.21118329915984
47,0.0,4.029273986816406e-05,0.0,-35.3,-35.3,1707432783.9337356,-176.71260966215118
48,0.0,4.076957702636719e-05,0.0,-35.2,-35.2,1707432783.9337764,-176.21404882822023
49,0.0,4.029273986816406e-05,0.0,-35.1,-35.1,1707432783.9338167,-175.71546713266358
50,0.0,4.0531158447265625e-05,0.0,-35.0,-35.0,1707432783.9338572,-175.21688977632508
51,0.0,4.0531158447265625e-05,0.0,-34.9,-34.9,1707432783.9338977,-174.71830836687073
52,0.0,0.001720428466796875,0.0,-34.8,-34.8,1707432783.9356182,-174.27835132036193
53,0.0,6.937980651855469e-05,0.0,-34.7,-34.7,1707432783.9356875,-173.7807657376288
54,0.0,4.315376281738281e-05,0.0,-34.6,-34.6,1707432783.9357307,-173.28226317319854
55,0.0,4.1961669921875e-05,0.0,-34.5,-34.5,1707432783.9357727,-172.78371504697785
56,0.0,4.1961669921875e-05,0.0,-34.4,-34.4,1707432783.9358146,-172.28516272459015
57,0.0,0.0022411346435546875,0.0,-34.3,-34.3,1707432783.9380558,-171.8622577563284
58,0.0,5.91278076171875e-05,0.0,-34.2,-34.2,1707432783.938115,-171.36428584012972
59,0.0,4.696846008300781e-05,0.0,-34.1,-34.1,1707432783.9381618,-170.86589216146456
60,0.0,4.4345855712890625e-05,0.0,-34.0,-34.0,1707432783.9382062,-170.36740435514434
61,0.0,0.002496480941772461,0.0,-33.9,-33.9,1707432783.9407027,-169.9522847071646
62,0.0,6.103515625e-05,0.0,-33.8,-33.8,1707432783.9407637,-169.45435379896148
63,0.0,4.7206878662109375e-05,0.0,-33.7,-33.7,1707432783.940811,-168.95594939146028
64,0.0,4.601478576660156e-05,0.0,-33.6,-33.6,1707432783.940857,-168.45750008974062
65,0.0,5.14984130859375e-05,0.0,-33.5,-33.5,1707432783.9409084,-167.95923043642028
66,0.0,0.0023734569549560547,0.0,-33.4,-33.4,1707432783.943282,-167.5387412444113
67,0.0,6.747245788574219e-05,0.0,-33.3,-33.3,1707432783.9433494,-167.04099482450468
68,0.0,5.173683166503906e-05,0.0,-33.2,-33.2,1707432783.943401,-166.54271766099916
69,0.0,5.054473876953125e-05,0.0,-33.1,-33.1,1707432783.9434516,-166.0443957463263
70,0.0,0.0029637813568115234,0.0,-33.0,-33.0,1707432783.9464154,-165.64249690923674
71,0.0,6.747245788574219e-05,0.0,-32.9,-32.9,1707432783.946483,-165.14472350034697
72,0.0,5.340576171875e-05,0.0,-32.8,-32.8,1707432783.9465363,-164.64648054990752
73,0.0,5.4836273193359375e-05,0.0,-32.7,-32.7,1707432783.9465911,-164.1482791796683
74,0.0,0.004102945327758789,0.0,-32.6,-32.6,1707432783.950694,-163.782445491886
75,0.0,0.01121664047241211,0.0,-32.5,-32.5,1707432783.9619107,-163.6481079712866
