,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime
0,-1.0,0.7923011779785156,-0.03155365749144186,40.03155365749144,40,1705003671.6535368
1,0.0,0.0007271766662597656,0.0,40.0,40,1705003671.654264
2,0.0,0.0005564689636230469,0.0,40.0,40,1705003671.6548204
3,0.0,0.00045180320739746094,0.0,40.0,40,1705003671.6552722
4,0.0,0.0003914833068847656,0.0,40.0,40,1705003671.6556637
5,0.0,0.00039505958557128906,0.0,40.0,40,1705003671.6560588
6,0.0,0.0003864765167236328,0.0,40.0,40,1705003671.6564453
7,0.0,0.0004382133483886719,0.0,40.0,40,1705003671.6568835
8,0.0,0.00041413307189941406,0.0,40.0,40,1705003671.6572976
9,0.0,0.0004115104675292969,0.0,40.0,40,1705003671.6577091
10,0.0,0.0003750324249267578,0.0,40.0,40,1705003671.6580842
11,0.0,0.0003147125244140625,0.0,40.0,40,1705003671.6583989
12,0.0,0.0005691051483154297,0.0,40.0,40,1705003671.658968
13,0.0,0.00048160552978515625,0.0,40.0,40,1705003671.6594496
14,0.0,0.0004680156707763672,0.0,40.0,40,1705003671.6599176
15,0.0,0.0004298686981201172,0.0,40.0,40,1705003671.6603475
16,0.0,0.00047779083251953125,0.0,40.0,40,1705003671.6608253
17,0.0,0.0005290508270263672,0.0,40.0,40,1705003671.6613543
18,0.0,0.0004963874816894531,0.0,40.0,40,1705003671.6618507
19,0.0,0.000476837158203125,0.0,40.0,40,1705003671.6623275
20,0.0,0.0004565715789794922,0.0,40.0,40,1705003671.662784
21,0.0,0.0004413127899169922,0.0,40.0,40,1705003671.6632254
22,0.0,0.0004820823669433594,0.0,40.0,40,1705003671.6637075
23,0.0,0.0005249977111816406,0.0,40.0,40,1705003671.6642325
24,0.0,0.00041747093200683594,0.0,40.0,40,1705003671.66465
25,0.0,0.0004744529724121094,0.0,40.0,40,1705003671.6651244
26,0.0,0.0004553794860839844,0.0,40.0,40,1705003671.6655798
27,0.0,0.0004215240478515625,0.0,40.0,40,1705003671.6660013
28,0.0,0.0004260540008544922,0.0,40.0,40,1705003671.6664274
29,0.0,0.0005121231079101562,0.0,40.0,40,1705003671.6669395
30,0.0,0.0004584789276123047,0.0,40.0,40,1705003671.667398
31,0.0,0.00044155120849609375,0.0,40.0,40,1705003671.6678395
32,0.0,0.0004010200500488281,0.0,40.0,40,1705003671.6682405
33,0.0,0.00040411949157714844,0.0,40.0,40,1705003671.6686447
34,0.0,0.0004928112030029297,0.0,40.0,40,1705003671.6691375
35,0.0,0.0005152225494384766,0.0,40.0,40,1705003671.6696527
36,0.0,0.0004684925079345703,0.0,40.0,40,1705003671.6701212
37,0.0,0.00044417381286621094,0.0,40.0,40,1705003671.6705654
38,0.0,0.0004832744598388672,0.0,40.0,40,1705003671.6710486
39,0.0,0.00041985511779785156,0.0,40.0,40,1705003671.6714685
40,0.0,0.0004165172576904297,0.0,40.0,40,1705003671.671885
41,0.0,0.0005283355712890625,0.0,40.0,40,1705003671.6724133
42,0.0,0.0005712509155273438,0.0,40.0,40,1705003671.6729846
43,0.0,0.00043773651123046875,0.0,40.0,40,1705003671.6734223
