,CurrEncVal,DeltEncVal,CurrTime,DeltTime,CurrRpm,DeltRpm,SetRpm,PWMEst
0,41.0,41.0,1701631510.9406018,0.3253641128540039,3.150316705210614,-26.849683294789386,30,-443.0197743640249
1,41.0,41.0,1701631511.14169,0.20108819007873535,0.0,-30.0,30,-468.1503167052106
2,371.0,371.0,1701631511.3427293,0.20103931427001953,41.03674960271341,11.036749602713407,30,212.10636844477122
3,796.0,796.0,1701631511.543905,0.20117568969726562,52.81453249141968,22.814532491419683,30,365.4030365057113
4,1221.0,1221.0,1701631511.7449222,0.20101714134216309,52.8561889252746,22.8561889252746,30,354.3125847756113
5,1647.0,1647.0,1701631511.945894,0.2009718418121338,52.99249837176444,22.99249837176444,30,356.5200342088387
6,2074.0,2074.0,1701631512.1469424,0.2010483741760254,53.0966740902547,23.0966740902547,30,358.10262411743815
7,2499.0,2499.0,1701631512.3476496,0.20070719718933105,52.937812638463726,22.937812638463726,30,355.3772344443968
8,2925.0,2925.0,1701631512.548664,0.20101451873779297,52.98124765749909,22.98124765749909,30,356.2527737102713
9,3352.0,3352.0,1701631512.7498198,0.2011556625366211,53.06835445438469,23.06835445438469,30,357.6466008398483
10,3777.0,3777.0,1701631512.9507911,0.20097136497497559,52.86822827382894,22.86822827382894,30,354.2574120637928
11,4202.0,4202.0,1701631513.1517909,0.20099973678588867,52.8607657397984,22.860765739798403,30,354.3344064328447
12,4629.0,4629.0,1701631513.352886,0.2010951042175293,53.08433560099306,23.084335600993057,30,358.03077167658705
13,5055.0,5055.0,1701631513.5539594,0.20107340812683105,52.96573077073573,22.965730770735732,30,355.85022211614654
14,5481.0,5481.0,1701631513.7549312,0.2009718418121338,52.99249837176444,22.99249837176444,30,356.41049236337756
15,5907.0,5907.0,1701631513.9557147,0.20078349113464355,53.04220949549188,23.042209495491882,30,357.2039583038516
16,6334.0,6334.0,1701631514.1567297,0.20101499557495117,53.105490809115686,23.105490809115686,30,358.19838885491697
17,6759.0,6759.0,1701631514.3578348,0.20110511779785156,52.83306619118526,22.83306619118526,30,353.6401013454411
18,7185.0,7185.0,1701631514.558817,0.20098209381103516,52.989795250183874,22.989795250183874,30,356.4985554368487
19,7611.0,7611.0,1701631514.7598202,0.2010033130645752,52.98420129313259,22.984201293132593,30,356.2495260865039
