,CurrEncVal,DeltEncVal,CurrTime,DeltTime,CurrRpm,DeltRpm,SetRpm,PWMEst
0,0.0,0.0,1701288307.632787,0.4027590751647949,-62.071847765989816,92.07184776598982,30,92.53311772329742
1,0.0,0.0,1701288307.833899,0.2011120319366455,0.0,30.0,30,30.14937928152234
2,0.0,0.0,1701288308.0352602,0.20136117935180664,0.0,30.0,30,30.15
3,0.0,0.0,1701288308.2360344,0.2007741928100586,0.0,30.0,30,30.15
4,0.0,0.0,1701288308.437133,0.20109868049621582,0.0,30.0,30,30.15
5,0.0,0.0,1701288308.6381044,0.20097136497497559,0.0,30.0,30,30.15
6,0.0,0.0,1701288308.8387864,0.2006819248199463,0.0,30.0,30,30.15
7,0.0,0.0,1701288309.0398974,0.2011110782623291,0.0,30.0,30,30.15
8,0.0,0.0,1701288309.2409534,0.20105600357055664,0.0,30.0,30,30.15
9,0.0,0.0,1701288309.4421296,0.20117616653442383,0.0,30.0,30,30.15
