,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime
0,-1.0,0.7969465255737305,-0.03136973334817192,50.03136973334817,50,1705004491.3016474
1,0.0,0.00032448768615722656,0.0,50.0,50,1705004491.301972
2,0.0,0.00021076202392578125,0.0,50.0,50,1705004491.3021827
3,0.0,0.00018072128295898438,0.0,50.0,50,1705004491.3023634
4,0.0,0.0002040863037109375,0.0,50.0,50,1705004491.3025675
5,0.0,0.0001747608184814453,0.0,50.0,50,1705004491.3027422
6,0.0,0.0001513957977294922,0.0,50.0,50,1705004491.3028936
7,0.0,0.0001556873321533203,0.0,50.0,50,1705004491.3030493
8,0.0,0.00018072128295898438,0.0,50.0,50,1705004491.30323
9,0.0,0.00014972686767578125,0.0,50.0,50,1705004491.3033798
10,0.0,0.00013637542724609375,0.0,50.0,50,1705004491.3035161
11,0.0,0.00013113021850585938,0.0,50.0,50,1705004491.3036473
12,0.0,0.0001652240753173828,0.0,50.0,50,1705004491.3038125
13,0.0,0.00013256072998046875,0.0,50.0,50,1705004491.303945
14,0.0,0.0001308917999267578,0.0,50.0,50,1705004491.304076
15,0.0,0.00012993812561035156,0.0,50.0,50,1705004491.304206
16,0.0,0.00012993812561035156,0.0,50.0,50,1705004491.3043358
17,0.0,0.00013566017150878906,0.0,50.0,50,1705004491.3044715
18,0.0,0.00013375282287597656,0.0,50.0,50,1705004491.3046052
19,0.0,0.0001304149627685547,0.0,50.0,50,1705004491.3047357
20,0.0,0.0001308917999267578,0.0,50.0,50,1705004491.3048666
21,0.0,0.0001289844512939453,0.0,50.0,50,1705004491.3049955
22,0.0,0.00012683868408203125,0.0,50.0,50,1705004491.3051224
23,0.0,0.00012636184692382812,0.0,50.0,50,1705004491.3052487
24,0.0,0.00012731552124023438,0.0,50.0,50,1705004491.305376
25,0.0,0.00013065338134765625,0.0,50.0,50,1705004491.3055067
26,0.0,0.0001289844512939453,0.0,50.0,50,1705004491.3056357
27,0.0,0.0001289844512939453,0.0,50.0,50,1705004491.3057647
