,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime,PWMReq
0,-1.0,0.013295650482177734,-1.8803141699243267,-201.88031416992433,200,1709954814.724224,-1211.281885019546
1,0.0,0.021354198455810547,0.0,-200.0,200,1709954814.7455783,-796.2393716601514
2,0.0,0.020538806915283203,0.0,-200.0,200,1709954814.766117,-800.0
3,61.0,0.021149635314941406,72.1052622085945,-127.8947377914055,200,1709954814.7872667,-367.368426748433
4,90.0,0.020842790603637695,107.95099575616842,-92.04900424383158,200,1709954814.8081095,-296.50454988017844
5,119.0,0.02137160301208496,139.20340923035732,-60.79659076964268,200,1709954814.8294811,-180.6815361301929
6,114.0,0.0209043025970459,136.3355695206378,-63.66443047936221,200,1709954814.8503854,-260.3934013368879
7,101.0,0.020511627197265625,123.10091128882276,-76.89908871117724,200,1709954814.870897,-334.065671308339
8,-1.0,0.021172523498535156,-1.1807756407369037,-201.1807756407369,200,1709954814.8920696,-1053.286476422067
9,88.0,0.020992517471313477,104.79924587445628,-95.20075412554372,200,1709954814.913062,-168.84297347178855
10,77.0,0.021135568618774414,91.07869462712496,-108.92130537287504,200,1709954814.9341977,-463.1263239861628
11,58.0,0.02068018913269043,70.11541290538281,-129.8845870946172,200,1709954814.9548779,-561.464911821953
12,66.0,0.021250486373901367,77.6452816640675,-122.3547183359325,200,1709954814.9761283,-474.35913582636067
13,94.0,0.021027088165283203,111.7606004943647,-88.2393995056353,200,1709954814.9971554,-284.7269603619468
14,115.0,0.020734071731567383,138.66065658598288,-61.33934341401712,200,1709954815.0178895,-191.55726147283212
15,118.0,0.0212554931640625,138.78765254845658,-61.21234745154342,200,1709954815.039145,-244.5953978812263
16,105.0,0.02058267593383789,127.53443762307425,-72.46556237692575,200,1709954815.0597277,-312.3686793584676
17,-1.0,0.02113938331604004,-1.182626741104156,-201.18262674110414,200,1709954815.080867,-1062.1646356927733
18,89.0,0.020841121673583984,106.76008877296543,-93.23991122703457,200,1709954815.1017082,-157.07421387999912
19,77.0,0.021174192428588867,90.91255812906059,-109.08744187093941,200,1709954815.1228824,-468.0448287715674
20,57.0,0.02080512046813965,68.49275408821609,-131.5072459117839,200,1709954815.1436875,-570.8685917288246
21,66.0,0.021427392959594727,77.0042348647536,-122.9957651352464,200,1709954815.1651149,-474.96009898791056
22,93.0,0.020752429962158203,112.03507272351278,-87.96492727648722,200,1709954815.1858673,-281.7980333884305
23,115.0,0.020987510681152344,136.98623165356477,-63.01376834643523,200,1709954815.2068548,-202.15275552563693
24,118.0,0.020971298217773438,140.66844929513414,-59.33155070486586,200,1709954815.227826,-229.96176753632471
25,105.0,0.02077174186706543,126.37360972418305,-73.62639027581695,200,1709954815.2485979,-323.09524024517
26,-1.0,0.021193981170654297,-1.179580174139987,-201.17958017414,200,1709954815.2697918,-1059.8247004932061
27,88.0,0.02059173583984375,106.83897739903668,-93.16102260096332,200,1709954815.2903836,-156.60697525749993
28,78.0,0.02113938331604004,92.24488580612417,-107.75511419387583,200,1709954815.311523,-460.20863996132834
29,57.0,0.020864009857177734,68.29943092218032,-131.7005690778197,200,1709954815.332387,-574.6931860791665
30,63.0,0.021047353744506836,74.83125998255531,-125.16874001744469,200,1709954815.3534343,-487.61130194902876
31,90.0,0.021017789840698242,107.05216947422154,-92.94783052577846,200,1709954815.374452,-307.3495031197814
32,115.0,0.02088141441345215,137.6822442711485,-62.317755728851495,200,1709954815.3953335,-188.01087332155205
33,119.0,0.02112722396850586,140.81357798993386,-59.18642201006614,200,1709954815.4164608,-230.48302060269384
34,104.0,0.020841360092163086,124.75193502259337,-75.24806497740663,200,1709954815.437302,-333.11554584430746
35,-1.0,0.021496295928955078,-1.1629910605354805,-201.1629910605355,200,1709954815.4587984,-1056.4818164083997
36,88.0,0.020540714263916016,107.10435731364765,-92.89564268635235,200,1709954815.4793391,-155.0478739970431
37,78.0,0.021286487579345703,91.6074102282655,-108.3925897717345,200,1709954815.5006256,-464.5642532577024
38,57.0,0.020697593688964844,68.8485831451873,-131.15141685481268,200,1709954815.5213232,-570.1233215854071
39,65.0,0.0208740234375,77.84795321637426,-122.15204678362574,200,1709954815.5421972,-470.60944699212905
40,93.0,0.021147489547729492,109.94212787066371,-90.05787212933629,200,1709954815.5633447,-296.04313920876626
41,116.0,0.020914316177368164,138.6610002165958,-61.338999783404205,200,1709954815.584259,-187.91825444175265
42,117.0,0.021125078201293945,138.46102590147282,-61.53897409852718,200,1709954815.605384,-246.55584502435465
43,105.0,0.02113032341003418,124.22904983808546,-75.77095016191454,200,1709954815.6265144,-331.54775277443287
44,-1.0,0.020819664001464844,-1.2007878704594384,-201.20078787045944,200,1709954815.647334,-1055.6628268989275
45,89.0,0.021012544631958008,105.88912666084214,-94.11087333915786,200,1709954815.6683466,-162.2636642940283
46,79.0,0.02097487449645996,94.16027735152032,-105.83972264847968,200,1709954815.6893215,-446.81658921256235
47,60.0,0.02085423469543457,71.92783729092592,-128.07216270907406,200,1709954815.7101758,-556.753530957485
48,65.0,0.020853042602539062,77.92627824019024,-122.07372175980976,200,1709954815.7310288,-476.2980051407104
49,92.0,0.02108144760131836,109.1006672547556,-90.8993327452444,200,1709954815.7521102,-301.2485529518468
50,113.0,0.020842552185058594,135.54002287805994,-64.45997712194006,200,1709954815.7729528,-204.96119724115155
51,116.0,0.02120041847229004,136.78975270183645,-63.21024729816355,200,1709954815.7941532,-250.3415295451012
52,105.0,0.0209200382232666,125.47778220981253,-74.52221779018747,200,1709954815.8150733,-320.7128121447977
53,-1.0,0.02106475830078125,-1.1868163708801158,-201.1868163708801,200,1709954815.836138,-1058.0764626449056
54,90.0,0.02080225944519043,108.16132766386632,-91.83867233613368,200,1709954815.8569403,-148.65840127504188
55,78.0,0.021326780319213867,91.43433611698025,-108.56566388301975,200,1709954815.878267,-467.71663862585115
56,57.0,0.020694971084594727,68.85730809552885,-131.14269190447115,200,1709954815.898962,-569.7248236607874
57,64.0,0.02089095115661621,76.58818346781096,-123.41181653218904,200,1709954815.919853,-478.18551538419194
58,92.0,0.021084308624267578,109.08586290340818,-90.91413709659182,200,1709954815.9409373,-298.66118951517285
59,115.0,0.02087569236755371,137.71998309711165,-62.28001690288835,200,1709954815.961813,-191.85182722414646
60,117.0,0.021207571029663086,137.92244269316814,-62.077557306831864,200,1709954815.9830205,-247.90531003521448
61,104.0,0.02073812484741211,125.37295532409004,-74.62704467590996,200,1709954816.0037587,-323.607153441796
62,-1.0,0.021072864532470703,-1.1863598307424252,-201.18635983074242,200,1709954816.0248315,-1057.8640696326347
63,89.0,0.021035194396972656,105.7751099424219,-94.2248900575781,200,1709954816.0458667,-162.97662068398373
64,77.0,0.021103620529174805,91.2165757216291,-108.7834242783709,200,1709954816.0669703,-464.2507655550692
65,57.0,0.02071666717529297,68.78519541499793,-131.21480458500207,200,1709954816.087687,-569.7219789532706
66,63.0,0.020788908004760742,75.76155513504214,-124.23844486495786,200,1709954816.108476,-483.001060019743
67,91.0,0.02145695686340332,106.02621865173283,-93.97378134826717,200,1709954816.1299329,-315.3657983596873
68,113.0,0.020630359649658203,136.9341130243846,-63.0658869756154,200,1709954816.1505632,-190.44775915715806
69,119.0,0.021033763885498047,141.43926004851397,-58.56073995148603,200,1709954816.171597,-225.23266575768537
70,107.0,0.020879507064819336,128.11605138452754,-71.88394861547246,200,1709954816.1924765,-314.1822117898627
71,-1.0,0.02112102508544922,-1.1836546710615434,-201.18365467106153,200,1709954816.2135975,-1063.3340307954243
72,87.0,0.020900726318359375,104.0633692279613,-95.9366307720387,200,1709954816.2344983,-173.25247529010912
