,CurrEncVal,DeltEncVal,CurrTime,DeltTime,CurrRpm,DeltRpm,SetRpm,PWMEst
0,14231.0,14231.0,1701289939.286098,0.11362791061401367,11644.146168404708,-11614.146168404708,30,-18582.733869447533
1,14231.0,14231.0,1701289939.4870403,0.2009422779083252,0.0,30.0,30,1209.414616840471
2,14556.0,14556.0,1701289939.6882565,0.2012162208557129,161.51779345515556,-131.51779345515556,30,-213.42846952824888
3,14982.0,14982.0,1701289939.8891494,0.20089292526245117,212.05326142942252,-182.05326142942252,30,-278.1334389415605
4,15410.0,15410.0,1701289940.0901108,0.20096135139465332,212.9762748059362,-182.9762748059362,30,-274.55671354655567
5,15837.0,15837.0,1701289940.2909877,0.20087695121765137,212.56794142466995,-182.56794142466995,30,-273.8110787988783
6,16263.0,16263.0,1701289940.4918745,0.20088672637939453,212.05980488499608,-182.05980488499608,30,-273.03889367352673
7,307.0,307.0,1701289940.693104,0.20122957229614258,-7929.252056709691,7959.252056709691,30,12753.009271224006
8,734.0,734.0,1701289940.8939283,0.20082426071166992,212.6237131344694,-182.6237131344694,30,-1088.1231466861202
9,1161.0,1161.0,1701289941.0955055,0.20157718658447266,211.82952656255173,-181.82952656255173,30,-272.6648711866358
10,1588.0,1588.0,1701289941.296274,0.20076847076416016,212.68279744063537,-182.68279744063537,30,-274.10952324876143
11,2016.0,2016.0,1701289941.4971056,0.20083165168762207,213.11381766939832,-183.11381766939832,30,-274.71382852697377
12,2443.0,2443.0,1701289941.6978455,0.20073986053466797,212.71310982417302,-182.71310982417302,30,-274.029593951737
13,2870.0,2870.0,1701289941.8990133,0.20116782188415527,212.26058720558834,-182.26058720558834,30,-273.34562854652404
14,3298.0,3298.0,1701289942.0999596,0.20094633102416992,212.99219439270078,-182.99219439270078,30,-274.5614523077624
15,3726.0,3726.0,1701289942.300938,0.20097827911376953,212.9583365363171,-182.9583365363171,30,-274.43411901883724
16,4152.0,4152.0,1701289942.5019965,0.20105862617492676,211.87849937329614,-181.87849937329614,30,-272.7097653436421
17,4579.0,4579.0,1701289942.703211,0.20121455192565918,212.21129183428027,-182.21129183428027,30,-273.3502169975188
18,5007.0,5007.0,1701289942.9041302,0.20091915130615234,213.0210073144452,-183.0210073144452,30,-274.61248251968425
19,5434.0,5434.0,1701289943.1052759,0.20114564895629883,212.28398536861744,-182.28398536861744,30,-273.3522758583434
20,5861.0,5861.0,1701289943.3058863,0.20061039924621582,212.85038143806727,-182.85038143806727,30,-274.3322117640459
