,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime
0,-1.0,1.6079113483428955,-0.015548120874801251,-215.9844518791252,-216.0,1706669744.2534
1,0.0,0.005149364471435547,0.0,-176.0,-176.0,1706669744.2585495
2,0.0,0.0046977996826171875,0.0,-0.0,-0.0,1706669744.2632473
3,0.0,0.005436420440673828,0.0,-0.0,-0.0,1706669744.2686837
4,0.0,0.004553318023681641,0.0,127.0,127.0,1706669744.273237
5,0.0,0.04261064529418945,0.0,-0.0,-0.0,1706669744.3158476
6,0.0,0.03711366653442383,0.0,-0.0,-0.0,1706669744.3529613
7,0.0,0.030204057693481445,0.0,-0.0,-0.0,1706669744.3831654
8,0.0,0.030743122100830078,0.0,-0.0,-0.0,1706669744.4139085
9,0.0,0.038288116455078125,0.0,177.0,177.0,1706669744.4521966
10,0.0,0.03660273551940918,0.0,-0.0,-0.0,1706669744.4887993
11,0.0,0.03340029716491699,0.0,192.0,192.0,1706669744.5221996
12,0.0,0.03296685218811035,0.0,-0.0,-0.0,1706669744.5551665
13,0.0,0.035353899002075195,0.0,-0.0,-0.0,1706669744.5905204
14,0.0,0.03711843490600586,0.0,-0.0,-0.0,1706669744.6276388
15,0.0,0.03825020790100098,0.0,-0.0,-0.0,1706669744.665889
16,0.0,0.03093433380126953,0.0,-0.0,-0.0,1706669744.6968234
17,0.0,0.03717160224914551,0.0,-0.0,-0.0,1706669744.733995
18,0.0,0.034898996353149414,0.0,-0.0,-0.0,1706669744.768894
19,0.0,0.03417849540710449,0.0,-0.0,-0.0,1706669744.8030725
20,0.0,0.03187751770019531,0.0,-0.0,-0.0,1706669744.83495
21,0.0,0.04008817672729492,0.0,-0.0,-0.0,1706669744.8750381
22,0.0,0.04101967811584473,0.0,-0.0,-0.0,1706669744.9160578
23,0.0,0.033185482025146484,0.0,-0.0,-0.0,1706669744.9492433
24,0.0,0.028048992156982422,0.0,-0.0,-0.0,1706669744.9772923
25,0.0,0.03927421569824219,0.0,-0.0,-0.0,1706669745.0165665
26,0.0,0.03328824043273926,0.0,-0.0,-0.0,1706669745.0498548
27,0.0,0.03422975540161133,0.0,-0.0,-0.0,1706669745.0840845
28,0.0,0.03791308403015137,0.0,-0.0,-0.0,1706669745.1219976
29,0.0,0.03621816635131836,0.0,-0.0,-0.0,1706669745.1582158
30,0.0,0.03493094444274902,0.0,-0.0,-0.0,1706669745.1931467
31,0.0,0.032948970794677734,0.0,-0.0,-0.0,1706669745.2260957
32,0.0,0.03530263900756836,0.0,-0.0,-0.0,1706669745.2613983
33,0.0,0.037216901779174805,0.0,-0.0,-0.0,1706669745.2986152
34,0.0,0.0345158576965332,0.0,-0.0,-0.0,1706669745.333131
35,0.0,0.036705732345581055,0.0,-0.0,-0.0,1706669745.3698368
36,0.0,0.03282451629638672,0.0,-0.0,-0.0,1706669745.4026613
37,0.0,0.035575151443481445,0.0,-0.0,-0.0,1706669745.4382365
38,0.0,0.034761905670166016,0.0,-0.0,-0.0,1706669745.4729984
39,0.0,0.03359794616699219,0.0,-0.0,-0.0,1706669745.5065963
40,0.0,0.03401613235473633,0.0,-0.0,-0.0,1706669745.5406125
41,0.0,0.035889625549316406,0.0,-0.0,-0.0,1706669745.576502
42,0.0,0.033225297927856445,0.0,-0.0,-0.0,1706669745.6097274
43,0.0,0.0366060733795166,0.0,-0.0,-0.0,1706669745.6463335
44,0.0,0.03126192092895508,0.0,-0.0,-0.0,1706669745.6775954
45,0.0,0.03595113754272461,0.0,-0.0,-0.0,1706669745.7135465
46,0.0,0.03763985633850098,0.0,-0.0,-0.0,1706669745.7511864
47,0.0,0.03446507453918457,0.0,-0.0,-0.0,1706669745.7856514
48,0.0,0.03700113296508789,0.0,-0.0,-0.0,1706669745.8226526
49,0.0,0.0337529182434082,0.0,-0.0,-0.0,1706669745.8564055
50,0.0,0.0397953987121582,0.0,-0.0,-0.0,1706669745.896201
51,0.0,0.02952098846435547,0.0,-0.0,-0.0,1706669745.925722
52,0.0,0.037813425064086914,0.0,-0.0,-0.0,1706669745.9635353
53,0.0,0.03150677680969238,0.0,-0.0,-0.0,1706669745.995042
54,0.0,0.03467392921447754,0.0,-0.0,-0.0,1706669746.029716
55,0.0,0.03397822380065918,0.0,-0.0,-0.0,1706669746.0636942
56,0.0,0.03596973419189453,0.0,-0.0,-0.0,1706669746.099664
57,0.0,0.0343928337097168,0.0,-0.0,-0.0,1706669746.1340568
