,CurrEncVal,DeltEncVal,CurrTime,DeltTime,CurrRpm,DeltRpm,SetRpm,PWMEst
0,8548.0,8548.0,1701631426.3168187,0.2620241641998291,815.5736347927997,785.5736347927997,30,8719.867346200077
1,8548.0,8548.0,1701631426.5179298,0.2011110782623291,0.0,-30.0,30,-1118.5736347927996
2,8876.0,8876.0,1701631426.7189248,0.20099496841430664,40.79704116322711,10.797041163227107,30,149.8471569118209
3,9301.0,9301.0,1701631426.9200304,0.20110559463500977,52.832940919836204,22.832940919836204,30,242.64860304695478
4,9727.0,9727.0,1701631427.1210933,0.20106291770935059,52.968494247135425,22.968494247135425,30,232.117345223367
5,10153.0,10153.0,1701631427.3221512,0.20105791091918945,52.969813280714526,22.969813280714526,30,231.99643316879582
6,10579.0,10579.0,1701631427.5227978,0.20064663887023926,53.07838725814635,23.07838725814635,30,233.20028528470996
7,11006.0,11006.0,1701631427.7240217,0.20122385025024414,53.05037144813826,23.050371448138257,30,232.78073581618833
8,11432.0,11432.0,1701631427.925001,0.20097923278808594,52.99054958195329,22.99054958195329,30,232.14472891154327
9,11858.0,11858.0,1701631428.126069,0.20106816291809082,52.96711247289056,22.967112472890562,30,231.94439886713195
10,12284.0,12284.0,1701631428.3269799,0.2009108066558838,53.0085970847806,23.008597084780597,30,232.4283151681741
11,12711.0,12711.0,1701631428.528022,0.20104217529296875,53.09831125953474,23.09831125953474,30,233.382657896055
12,13137.0,13137.0,1701631428.7290306,0.20100855827331543,52.98281869928632,22.98281869928632,30,232.01097630254344
13,13562.0,13562.0,1701631428.9300916,0.20106101036071777,52.84465636046488,22.84465636046488,30,230.59286690187386
14,13989.0,13989.0,1701631429.1312213,0.20112967491149902,53.07521132670854,23.07521132670854,30,233.2901893659999
15,14416.0,14416.0,1701631429.332069,0.20084762573242188,53.149744544263164,23.149744544263164,30,233.8869531146126
16,14841.0,14841.0,1701631429.532875,0.2008061408996582,52.911728458091616,22.911728458091616,30,231.1704413405538
17,15268.0,15268.0,1701631429.733928,0.20105290412902832,53.095477761162705,23.095477761162705,30,233.4480746908144
18,15695.0,15695.0,1701631429.935101,0.2011730670928955,53.06376322766216,23.063763227662157,30,232.91229406588724
19,16121.0,16121.0,1701631430.1360781,0.20097708702087402,52.99111534487442,22.991115344874423,30,232.13761710044395
20,163.0,163.0,1701631430.3370812,0.2010030746459961,-1984.7955097334973,-2014.7955097334973,30,-22387.22127338669
21,590.0,590.0,1701631430.5381854,0.20110416412353516,53.08194410853926,23.08194410853926,30,2271.005089338283
22,1016.0,1016.0,1701631430.7392046,0.201019287109375,52.979990891149235,22.979990891149235,30,231.99595478321726
23,1442.0,1442.0,1701631430.9398801,0.20067548751831055,53.070756830867275,23.070756830867275,30,233.10540993147754
24,1868.0,1868.0,1701631431.1410081,0.2011280059814453,52.95135278665516,22.951352786655157,30,231.68925910100495
25,2295.0,2295.0,1701631431.3421319,0.20112371444702148,53.07678425366358,23.076784253663583,30,233.2009524290106
26,2721.0,2721.0,1701631431.5431178,0.20098590850830078,52.98878950789802,22.98878950789802,30,232.09877928400442
27,3147.0,3147.0,1701631431.7441497,0.20103192329406738,52.97666074865777,22.97666074865777,30,232.05214480220323
28,3574.0,3574.0,1701631431.9452107,0.20106101036071777,53.09333709627884,23.093337096278837,30,233.35938102003735
29,4001.0,4001.0,1701631432.1462772,0.2010664939880371,53.09188909732087,23.091889097320873,30,233.22663188398286
30,4426.0,4426.0,1701631432.3471968,0.20091962814331055,52.88184184982402,22.88184184982402,30,230.89655543572576
