,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime,PWMReq
0,-1.0,0.7992281913757324,-0.03128017788882903,-1,-1,1709504789.6121411,200
1,0.0,0.0004112720489501953,0.0,-1,-1,1709504789.6125524,200
2,0.0,0.00033211708068847656,0.0,-1,-1,1709504789.6128845,200
3,0.0,0.00026154518127441406,0.0,-1,-1,1709504789.613146,200
4,0.0,0.00022459030151367188,0.0,-1,-1,1709504789.6133707,200
5,0.0,0.00022530555725097656,0.0,-1,-1,1709504789.613596,200
6,0.0,0.00024962425231933594,0.0,-1,-1,1709504789.6138456,200
7,0.0,0.00021314620971679688,0.0,-1,-1,1709504789.6140587,200
8,0.0,0.0002162456512451172,0.0,-1,-1,1709504789.614275,200
9,0.0,0.00019979476928710938,0.0,-1,-1,1709504789.6144748,200
10,0.0,0.0001876354217529297,0.0,-1,-1,1709504789.6146624,200
11,0.0,0.0001838207244873047,0.0,-1,-1,1709504789.6148462,200
12,0.0,0.0001857280731201172,0.0,-1,-1,1709504789.615032,200
13,0.0,0.00018405914306640625,0.0,-1,-1,1709504789.615216,200
14,0.0,0.00018095970153808594,0.0,-1,-1,1709504789.615397,200
15,0.0,0.00017952919006347656,0.0,-1,-1,1709504789.6155765,200
16,0.0,0.00017976760864257812,0.0,-1,-1,1709504789.6157563,200
17,0.0,0.00018024444580078125,0.0,-1,-1,1709504789.6159365,200
18,0.0,0.00018310546875,0.0,-1,-1,1709504789.6161196,200
19,0.0,0.00018095970153808594,0.0,-1,-1,1709504789.6163006,200
20,0.0,0.0001780986785888672,0.0,-1,-1,1709504789.6164787,200
21,0.0,0.00017976760864257812,0.0,-1,-1,1709504789.6166584,200
22,0.0,0.00017714500427246094,0.0,-1,-1,1709504789.6168356,200
23,0.0,0.0001761913299560547,0.0,-1,-1,1709504789.6170118,200
24,0.0,0.00017905235290527344,0.0,-1,-1,1709504789.6171908,200
25,0.0,0.00018024444580078125,0.0,-1,-1,1709504789.617371,200
26,0.0,0.00017976760864257812,0.0,-1,-1,1709504789.6175508,200
27,0.0,0.00024318695068359375,0.0,-1,-1,1709504789.617794,200
28,0.0,0.0003254413604736328,0.0,-1,-1,1709504789.6181195,200
29,0.0,0.0003380775451660156,0.0,-1,-1,1709504789.6184576,200
30,0.0,0.00034999847412109375,0.0,-1,-1,1709504789.6188076,200
31,0.0,0.0003376007080078125,0.0,-1,-1,1709504789.6191452,200
32,0.0,0.0002548694610595703,0.0,-1,-1,1709504789.6194,200
33,0.0,0.0003304481506347656,0.0,-1,-1,1709504789.6197305,200
34,0.0,0.0003304481506347656,0.0,-1,-1,1709504789.620061,200
35,0.0,0.00029587745666503906,0.0,-1,-1,1709504789.6203568,200
36,0.0,0.00034046173095703125,0.0,-1,-1,1709504789.6206973,200
37,0.0,0.0003159046173095703,0.0,-1,-1,1709504789.6210132,200
38,0.0,0.00030422210693359375,0.0,-1,-1,1709504789.6213174,200
39,0.0,0.00033783912658691406,0.0,-1,-1,1709504789.6216552,200
40,0.0,0.0003733634948730469,0.0,-1,-1,1709504789.6220286,200
41,0.0,0.00035762786865234375,0.0,-1,-1,1709504789.6223862,200
42,0.0,0.00033283233642578125,0.0,-1,-1,1709504789.622719,200
