,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime,PWMReq
0,-1.0,0.006006479263305664,-4.162172031913626,-1,-1,1706827202.9929428,20.0
1,0.0,0.01081228256225586,0.0,-1,-1,1706827203.003755,20.1
2,0.0,0.01086115837097168,0.0,-1,-1,1706827203.0146163,20.2
3,1.0,0.011437416076660156,2.1858083882264654,-1,-1,1706827203.0260537,20.3
4,1.0,0.010793685913085938,2.316168934440714,-1,-1,1706827203.0368474,20.4
5,1.0,0.010924100875854492,2.288517863768306,-1,-1,1706827203.0477715,20.5
6,1.0,0.0113525390625,2.2021505376344086,-1,-1,1706827203.059124,20.6
7,1.0,0.011113166809082031,2.249583798163563,-1,-1,1706827203.0702372,20.7
8,1.0,0.011002063751220703,2.2723009578294975,-1,-1,1706827203.0812392,20.8
9,1.0,0.010896921157836914,2.2942260146592277,-1,-1,1706827203.0921361,20.9
10,1.0,0.01124715805053711,2.2227837368041716,-1,-1,1706827203.1033833,21.0
11,0.0,0.010831594467163086,0.0,-1,-1,1706827203.114215,21.1
12,1.0,0.011144876480102539,2.2431832281527435,-1,-1,1706827203.1253598,21.2
13,0.0,0.010776996612548828,0.0,-1,-1,1706827203.1361368,21.3
14,1.0,0.010839700698852539,2.3063367425492136,-1,-1,1706827203.1469765,21.4
15,1.0,0.011281490325927734,2.216019273849275,-1,-1,1706827203.158258,21.5
16,0.0,0.011204004287719727,0.0,-1,-1,1706827203.169462,21.6
17,1.0,0.010857820510864258,2.3024878680749215,-1,-1,1706827203.1803198,21.7
18,1.0,0.011109352111816406,2.250356253755687,-1,-1,1706827203.1914291,21.8
19,0.0,0.010853767395019531,0.0,-1,-1,1706827203.202283,21.9
20,1.0,0.01078343391418457,2.3183709566870814,-1,-1,1706827203.2130663,22.0
21,1.0,0.011273384094238281,2.2176127231198715,-1,-1,1706827203.2243397,22.1
22,0.0,0.011103153228759766,0.0,-1,-1,1706827203.2354429,22.2
23,1.0,0.010896921157836914,2.2942260146592277,-1,-1,1706827203.2463398,22.3
24,1.0,0.010880470275878906,2.2976948023490227,-1,-1,1706827203.2572203,22.4
25,2.0,0.0113067626953125,4.422132253711201,-1,-1,1706827203.268527,22.5
26,1.0,0.010930776596069336,2.287120204157306,-1,-1,1706827203.2794578,22.6
27,1.0,0.01092219352722168,2.2889175088952434,-1,-1,1706827203.29038,22.7
