,DeltEncoder,LoopTimess,CurrRpm,ChangeInRpm,SetRpm
0,0.0,0.020797252655029297,0.0,40.0,40
1,10.0,0.020812034606933594,12.012280621362782,27.987719378637216,40
2,9.0,0.02077507972717285,10.83028334691348,29.169716653086518,40
3,4.0,0.02079176902770996,4.80959555998945,35.19040444001055,40
4,5.0,0.0208282470703125,6.0014652014652015,33.9985347985348,40
5,6.0,0.02115035057067871,7.092081027155595,32.907918972844406,40
6,5.0,0.02114415168762207,5.9118001916896885,34.088199808310314,40
7,6.0,0.02117300033569336,7.084494290926289,32.91550570907371,40
8,8.0,0.021138906478881836,9.46122734398791,30.538772656012092,40
9,7.0,0.0211794376373291,8.26273119223712,31.73726880776288,40
10,5.0,0.02131366729736328,5.864781421987561,34.13521857801244,40
11,9.0,0.021157026290893555,10.634764872265858,29.36523512773414,40
12,9.0,0.02116227149963379,10.632128975563592,29.367871024436408,40
13,7.0,0.02097606658935547,8.342841554898841,31.65715844510116,40
14,9.0,0.021116971969604492,10.65493671743573,29.34506328256427,40
15,10.0,0.02084040641784668,11.995927286039514,28.004072713960486,40
16,10.0,0.02083110809326172,12.001281875200293,27.99871812479971,40
17,11.0,0.020732879638671875,13.263955841766329,26.73604415823367,40
18,11.0,0.020914077758789062,13.149037847697219,26.85096215230278,40
19,12.0,0.020911216735839844,14.346367492132988,25.653632507867012,40
20,13.0,0.020879745483398438,15.565323833013611,24.43467616698639,40
21,12.0,0.020722627639770508,14.476928564032352,25.523071435967648,40
22,12.0,0.020864248275756836,14.378663253762385,25.621336746237617,40
23,12.0,0.020787954330444336,14.43143443704052,25.568565562959478,40
24,12.0,0.020813941955566406,14.413415807560137,25.586584192439865,40
25,13.0,0.02115154266357422,15.365309527030073,24.63469047296993,40
26,13.0,0.0212552547454834,15.290336619892093,24.709663380107905,40
27,12.0,0.021179676055908203,14.164522592700992,25.83547740729901,40
28,14.0,0.021161556243896484,16.539426305234457,23.460573694765543,40
29,14.0,0.021108150482177734,16.581272731380036,23.418727268619964,40
30,14.0,0.021217823028564453,16.495565993213024,23.504434006786976,40
31,14.0,0.021111249923706055,16.57883835703073,23.42116164296927,40
32,14.0,0.021186113357543945,16.520255230078437,23.479744769921563,40
33,16.0,0.021193265914916992,18.87391974440607,21.12608025559393,40
34,15.0,0.02132272720336914,17.586868528747456,22.413131471252544,40
35,15.0,0.02116680145263672,17.71642261770669,22.28357738229331,40
36,17.0,0.020810842514038086,20.422046811094436,19.577953188905564,40
37,17.0,0.020738601684570312,20.493184953554678,19.506815046445322,40
38,16.0,0.020894765853881836,19.143550245895092,20.856449754104908,40
39,16.0,0.020850419998168945,19.184265834219524,20.815734165780476,40
40,17.0,0.020850658416748047,20.383049374528323,19.616950625471677,40
41,17.0,0.020853042602539062,20.38071892435745,19.61928107564255,40
42,17.0,0.020835161209106445,20.39821030106764,19.60178969893236,40
43,18.0,0.020785808563232422,21.649386341217223,18.350613658782777,40
44,16.0,0.020749330520629883,19.277730411701846,20.722269588298154,40
45,17.0,0.02122211456298828,20.02627960275019,19.97372039724981,40
46,19.0,0.021172285079956055,22.434989808902852,17.565010191097148,40
47,18.0,0.02127528190612793,21.15130610186586,18.84869389813414,40
48,18.0,0.021339893341064453,21.087265658168167,18.912734341831833,40
49,19.0,0.021160364151000977,22.447628812547183,17.552371187452817,40
50,19.0,0.02113795280456543,22.47142873255958,17.52857126744042,40
51,20.0,0.021154403686523438,23.635740690650078,16.364259309349922,40
52,21.0,0.021222352981567383,24.738067473290418,15.261932526709582,40
53,20.0,0.02123737335205078,23.543401140599038,16.456598859400962,40
54,19.0,0.021149635314941406,22.45901609775894,17.54098390224106,40
55,19.0,0.021124601364135742,22.485631412028937,17.514368587971063,40
56,21.0,0.020860671997070312,25.16697449026241,14.833025509737588,40
57,20.0,0.02080821990966797,24.0289655804574,15.971034419542601,40
58,20.0,0.020908355712890625,23.91388432767743,16.08611567232257,40
59,22.0,0.020789146423339844,26.45611266571861,13.54388733428139,40
60,21.0,0.020837068557739258,25.195482682471937,14.804517317528063,40
61,20.0,0.02081465721130371,24.021534196992086,15.978465803007914,40
62,21.0,0.02082204818725586,25.213657911008312,14.786342088991688,40
63,21.0,0.02069854736328125,25.364098783634354,14.635901216365646,40
64,23.0,0.020664691925048828,27.82523940281976,12.174760597180239,40
65,22.0,0.021159887313842773,25.992576985048057,14.007423014951943,40
66,21.0,0.021260976791381836,24.69312699747687,15.30687300252313,40
67,22.0,0.021175861358642578,25.972969443130896,14.027030556869104,40
68,22.0,0.021167755126953125,25.982915840692016,14.017084159307984,40
69,22.0,0.021036148071289062,26.145471030918486,13.854528969081514,40
70,23.0,0.0212252140045166,27.090421791631563,12.909578208368437,40
71,23.0,0.021152496337890625,27.183552750225427,12.816447249774573,40
72,23.0,0.02114391326904297,27.19458752424338,12.805412475756619,40
73,23.0,0.021148681640625,27.18845598845599,12.811544011544012,40
74,22.0,0.021177053451538086,25.97150737984531,14.02849262015469,40
75,24.0,0.02118515968322754,28.32171241432864,11.67828758567136,40
76,24.0,0.020824670791625977,28.81198007899708,11.188019921002919,40
77,24.0,0.02091836929321289,28.682924160568966,11.317075839431034,40
78,22.0,0.020772933959960938,26.476760628041504,13.523239371958496,40
79,24.0,0.02072906494140625,28.944865660655136,11.055134339344864,40
80,25.0,0.02084946632385254,29.976786469828127,10.023213530171873,40
81,24.0,0.020798444747924805,28.84831088439273,11.151689115607269,40
82,25.0,0.020827770233154297,30.008013003960713,9.991986996039287,40
83,25.0,0.020814895629882812,30.02657381105104,9.97342618894896,40
84,23.0,0.02084636688232422,27.58274394986047,12.417256050139532,40
85,25.0,0.020842552185058594,29.9867307252345,10.013269274765499,40
86,26.0,0.02118968963623047,30.675295917908098,9.324704082091902,40
87,25.0,0.021130084991455078,29.578678942973845,10.421321057026155,40
88,24.0,0.021232128143310547,28.25906079457408,11.74093920542592,40
89,25.0,0.021182775497436523,29.505104280392136,10.494895719607864,40
90,25.0,0.021424531936645508,29.172165900668812,10.827834099331188,40
91,26.0,0.021157026290893555,30.7226540754347,9.2773459245653,40
92,26.0,0.021220922470092773,30.63014819059175,9.36985180940825,40
93,25.0,0.02115654945373535,29.54167934458005,10.45832065541995,40
94,25.0,0.02115797996520996,29.539682003087567,10.460317996912433,40
95,26.0,0.02115321159362793,30.72819449297251,9.27180550702749,40
96,27.0,0.021147489547729492,31.918682285031398,8.081317714968602,40
97,25.0,0.020775556564331055,30.083429922308035,9.916570077691965,40
98,25.0,0.020770549774169922,30.090681604260887,9.909318395739113,40
99,27.0,0.020788908004760742,32.46923791501806,7.530762084981937,40
100,27.0,0.020908355712890625,32.28374384236453,7.7162561576354705,40
101,26.0,0.02090287208557129,31.096205217113592,8.903794782886408,40
102,27.0,0.02080392837524414,32.445795227944714,7.554204772055286,40
103,27.0,0.020812511444091797,32.432414598941506,7.567585401058494,40
104,26.0,0.0208585262298584,31.162316687050648,8.837683312949352,40
105,28.0,0.020813941955566406,33.631303550973655,6.368696449026345,40
106,28.0,0.021205663681030273,33.01004913259054,6.989950867409462,40
107,26.0,0.021348953247070312,30.446457607433217,9.553542392566783,40
108,26.0,0.021160364151000977,30.717807848748773,9.282192151251227,40
109,27.0,0.02114725112915039,31.9190421430021,8.080957856997902,40
110,27.0,0.021149396896362305,31.91580371334844,8.084196286651562,40
111,27.0,0.021199941635131836,31.839710298136506,8.160289701863494,40
112,27.0,0.02113175392150879,31.942450328884277,8.057549671115723,40
113,26.0,0.02121567726135254,30.63772096420745,9.36227903579255,40
114,28.0,0.021126747131347656,33.13335439895274,6.86664560104726,40
115,29.0,0.021169662475585938,34.247121362284894,5.752878637715106,40
116,27.0,0.02123284339904785,31.79037245808864,8.20962754191136,40
117,27.0,0.020745515823364258,32.53715191982807,7.462848080171931,40
118,28.0,0.020795106887817383,33.66176494192912,6.338235058070879,40
119,28.0,0.020814180374145508,33.63091831708686,6.369081682913141,40
120,28.0,0.020809412002563477,33.63862467203629,6.361375327963707,40
121,28.0,0.02068495750427246,33.84101707027513,6.158982929724871,40
122,28.0,0.020891904830932617,33.50580072352129,6.49419927647871,40
123,29.0,0.02075338363647461,34.934062449739216,5.065937550260784,40
124,30.0,0.020888566970825195,35.90480864711858,4.095191352881422,40
125,28.0,0.02085137367248535,33.570929714030896,6.429070285969104,40
126,27.0,0.020878314971923828,32.33019527235355,7.669804727646451,40
127,29.0,0.021192550659179688,34.21013410134101,5.789865898658988,40
128,29.0,0.021219968795776367,34.165931485455545,5.834068514544455,40
129,29.0,0.021123409271240234,34.322111108602904,5.677888891397096,40
130,29.0,0.021168231964111328,34.24943572184804,5.750564278151963,40
131,30.0,0.021154165267944336,35.454010616835916,4.545989383164084,40
132,30.0,0.021140336990356445,35.47720172777408,4.52279827222592,40
133,29.0,0.02120375633239746,34.19205487153539,5.80794512846461,40
134,28.0,0.02125239372253418,32.93746620446718,7.062533795532822,40
135,29.0,0.021248340606689453,34.120311483135474,5.879688516864526,40
136,30.0,0.02115035057067871,35.460405135777975,4.539594864222025,40
137,29.0,0.02077651023864746,34.89517689315264,5.104823106847363,40
138,29.0,0.020762205123901367,34.91921959509893,5.08078040490107,40
139,30.0,0.020758867263793945,36.12913895875685,3.8708610412431526,40
140,30.0,0.020864486694335938,35.94624737178901,4.053752628210987,40
141,30.0,0.0209503173828125,35.79898033503277,4.201019664967227,40
142,29.0,0.020854949951171875,34.76392902871776,5.236070971282238,40
143,29.0,0.020800113677978516,34.855578735012955,5.144421264987045,40
144,30.0,0.020879030227661133,35.92120859168922,4.078791408310778,40
145,30.0,0.02084803581237793,35.97461203298148,4.025387967018517,40
146,29.0,0.020754098892211914,34.932858504979954,5.067141495020046,40
147,30.0,0.02123403549194336,35.320653028227525,4.679346971772475,40
148,31.0,0.021196365356445312,36.56287231170701,3.437127688292989,40
149,31.0,0.021198034286499023,36.55999370156673,3.4400062984332678,40
150,31.0,0.02130579948425293,36.37507245728098,3.6249275427190213,40
151,30.0,0.021166086196899414,35.43404260112416,4.565957398875838,40
152,29.0,0.021113157272338867,34.338777031223536,5.661222968776464,40
153,30.0,0.021146535873413086,35.46680196177913,4.533198038220867,40
154,30.0,0.021148204803466797,35.464003066447205,4.535996933552795,40
155,30.0,0.021149873733520508,35.461204612835225,4.538795387164775,40
156,30.0,0.021150827407836914,35.45960569476852,4.54039430523148,40
157,31.0,0.020842552185058594,37.18354609929078,2.81645390070922,40
158,31.0,0.020789146423339844,37.27906784714895,2.7209321528510486,40
159,30.0,0.020854711532592773,35.96309634050142,4.036903659498577,40
160,29.0,0.020783424377441406,34.883568118203094,5.116431881796906,40
161,32.0,0.020749330520629883,38.55546082340369,1.444539176596308,40
162,31.0,0.020830392837524414,37.2052512905035,2.7947487094965027,40
163,30.0,0.02087235450744629,35.932697469872636,4.067302530127364,40
164,31.0,0.020831823348999023,37.202696423462086,2.7973035765379137,40
165,31.0,0.020754098892211914,37.34202116049581,2.657978839504189,40
166,31.0,0.020778417587280273,37.29831671466765,2.7016832853323507,40
167,30.0,0.021167278289794922,35.432047036561464,4.567952963438536,40
168,31.0,0.021177291870117188,36.595802936143386,3.404197063856614,40
169,31.0,0.021187782287597656,36.577683755682585,3.4223162443174147,40
170,31.0,0.02122950553894043,36.505796076053144,3.4942039239468556,40
171,30.0,0.021195173263549805,35.3854149090541,4.614585090945901,40
172,31.0,0.021179676055908203,36.59168336447757,3.408316635522432,40
173,32.0,0.0212399959564209,37.664790597954806,2.3352094020451943,40
174,32.0,0.021147489547729492,37.82954937485203,2.1704506251479714,40
175,31.0,0.0211331844329834,36.672182673540995,3.327817326459005,40
176,30.0,0.021242856979370117,35.30598547682914,4.694014523170857,40
177,31.0,0.02117133140563965,36.606105924616266,3.3938940753837343,40
178,32.0,0.020814895629882812,38.43401447814533,1.565985521854671,40
179,31.0,0.020804882049560547,37.250872086360616,2.7491279136393842,40
180,31.0,0.020840167999267578,37.18780002288068,2.8121999771193202,40
181,32.0,0.02092599868774414,38.229955565683035,1.770044434316965,40
182,33.0,0.020753860473632812,39.75164047422112,0.24835952577888065,40
183,31.0,0.02093338966369629,37.02219336909602,2.9778066309039772,40
184,30.0,0.020819664001464844,36.023636113783155,3.976363886216845,40
185,31.0,0.020794153213500977,37.270091839893595,2.7299081601064046,40
186,32.0,0.020818471908569336,38.42741213252557,1.5725878674744322,40
187,31.0,0.02111530303955078,36.70323833611851,3.2967616638814903,40
188,31.0,0.02114725112915039,36.64778912715055,3.3522108728494473,40
189,32.0,0.021180391311645508,37.770784695566036,2.229215304433964,40
190,33.0,0.02121448516845703,38.888523263654754,1.1114767363452458,40
191,31.0,0.02119135856628418,36.57151086259465,3.42848913740535,40
192,31.0,0.02130413055419922,36.37792201978603,3.622077980213973,40
193,32.0,0.02121448516845703,37.71008316475613,2.289916835243872,40
194,32.0,0.021100282669067383,37.91418402051954,2.085815979480458,40
195,31.0,0.0211637020111084,36.61930221816666,3.380697781833341,40
196,31.0,0.02124166488647461,36.48489909533751,3.5151009046624893,40
197,33.0,0.021226167678833008,38.86711970256883,1.1328802974311714,40
198,32.0,0.020783185958862305,38.492654667263196,1.5073453327368043,40
199,31.0,0.021033525466918945,36.845939175479764,3.1540608245202364,40
200,31.0,0.020859718322753906,37.15294655511361,2.8470534448863916,40
