,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime,PWMReq
0,-1.0,2.0301342010498047,-0.012314456840869055,0.012314456840869055,-0.0,1706828663.925395,22.01231445684087
1,0.0,0.003977298736572266,0.0,-0.0,-0.0,1706828663.9293723,0.0
2,0.0,0.004025936126708984,0.0,-0.0,-0.0,1706828663.9333982,0.0
3,0.0,0.0044040679931640625,0.0,-0.0,-0.0,1706828663.9378023,0.0
4,0.0,0.0038280487060546875,0.0,-0.0,-0.0,1706828663.9416304,0.0
5,0.0,0.03578448295593262,0.0,-0.0,-0.0,1706828663.9774148,0.0
6,0.0,0.035833120346069336,0.0,-0.0,-0.0,1706828664.013248,0.0
7,0.0,0.03341937065124512,0.0,-0.0,-0.0,1706828664.0466673,0.0
8,0.0,0.04056882858276367,0.0,-0.0,-0.0,1706828664.0872362,0.0
9,0.0,0.032683372497558594,0.0,-0.0,-0.0,1706828664.1199195,0.0
10,0.0,0.03903698921203613,0.0,-0.0,-0.0,1706828664.1589565,0.0
11,0.0,0.029119253158569336,0.0,-0.0,-0.0,1706828664.1880758,0.0
12,0.0,0.039061784744262695,0.0,-0.0,-0.0,1706828664.2271376,0.0
13,0.0,0.0327146053314209,0.0,-0.0,-0.0,1706828664.2598522,0.0
14,0.0,0.03598737716674805,0.0,-0.0,-0.0,1706828664.2958395,0.0
15,0.0,0.03291606903076172,0.0,-0.0,-0.0,1706828664.3287556,0.0
16,0.0,0.037935495376586914,0.0,-0.0,-0.0,1706828664.366691,0.0
17,0.0,0.035032033920288086,0.0,-0.0,-0.0,1706828664.4017231,0.0
18,0.0,0.03629302978515625,0.0,-0.0,-0.0,1706828664.4380162,0.0
19,0.0,0.035796165466308594,0.0,-0.0,-0.0,1706828664.4738123,0.0
20,0.0,0.030387401580810547,0.0,-0.0,-0.0,1706828664.5041997,0.0
21,0.0,0.035955190658569336,0.0,-0.0,-0.0,1706828664.540155,0.0
22,0.0,0.03746223449707031,0.0,-0.0,-0.0,1706828664.5776172,0.0
23,0.0,0.03409600257873535,0.0,-0.0,-0.0,1706828664.6117132,0.0
