,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime
0,-1.0,0.7662110328674316,-0.03262808668578054,0.03262808668578054,0,1706669661.8540611
1,0.0,0.5012466907501221,0.0,1.0,1,1706669662.3553078
2,0.0,0.5012860298156738,0.0,2.0,2,1706669662.8565938
3,0.0,0.5007500648498535,0.0,3.0,3,1706669663.357344
4,0.0,0.5011165142059326,0.0,4.0,4,1706669663.8584604
5,0.0,0.5012969970703125,0.0,5.0,5,1706669664.3597574
6,0.0,0.5011947154998779,0.0,6.0,6,1706669664.8609521
7,0.0,0.5011708736419678,0.0,7.0,7,1706669665.362123
8,0.0,0.5010876655578613,0.0,8.0,8,1706669665.8632107
9,0.0,0.5011067390441895,0.0,9.0,9,1706669666.3643174
10,0.0,0.5012049674987793,0.0,10.0,10,1706669666.8655224
11,0.0,0.5011658668518066,0.0,11.0,11,1706669667.3666883
12,0.0,0.501129150390625,0.0,12.0,12,1706669667.8678174
13,0.0,0.501171350479126,0.0,13.0,13,1706669668.3689888
14,0.0,0.501305103302002,0.0,14.0,14,1706669668.8702939
15,0.0,0.5011966228485107,0.0,15.0,15,1706669669.3714905
16,0.0,0.5012893676757812,0.0,16.0,16,1706669669.8727798
17,0.0,0.5012392997741699,0.0,17.0,17,1706669670.3740191
18,0.0,0.5014581680297852,0.0,18.0,18,1706669670.8754773
19,0.0,0.5012283325195312,0.0,19.0,19,1706669671.3767056
20,0.0,0.5012249946594238,0.0,20.0,20,1706669671.8779306
21,0.0,0.5012376308441162,0.0,21.0,21,1706669672.3791683
22,0.0,0.501352071762085,0.0,22.0,22,1706669672.8805203
23,0.0,0.50115966796875,0.0,23.0,23,1706669673.38168
24,0.0,0.5012071132659912,0.0,24.0,24,1706669673.8828871
25,0.0,0.5011818408966064,0.0,25.0,25,1706669674.384069
26,0.0,0.5012376308441162,0.0,26.0,26,1706669674.8853066
27,0.0,0.5011458396911621,0.0,27.0,27,1706669675.3864524
28,0.0,0.5012812614440918,0.0,28.0,28,1706669675.8877337
29,0.0,0.5012156963348389,0.0,29.0,29,1706669676.3889494
30,0.0,0.5011937618255615,0.0,30.0,30,1706669676.8901432
31,0.0,0.5011987686157227,0.0,31.0,31,1706669677.391342
32,0.0,0.5012001991271973,0.0,32.0,32,1706669677.8925421
33,0.0,0.5012524127960205,0.0,33.0,33,1706669678.3937945
34,0.0,0.5011606216430664,0.0,34.0,34,1706669678.8949552
35,0.0,0.5011975765228271,0.0,35.0,35,1706669679.3961527
36,0.0,0.5011880397796631,0.0,36.0,36,1706669679.8973408
37,0.0,0.501347541809082,0.0,37.0,37,1706669680.3986883
38,0.0,0.5011897087097168,0.0,38.0,38,1706669680.899878
39,0.0,0.501213550567627,0.0,39.0,39,1706669681.4010916
40,0.0,0.5011932849884033,0.0,40.0,40,1706669681.9022849
41,0.0,0.5013604164123535,0.0,41.0,41,1706669682.4036453
42,0.0,0.5013241767883301,0.0,42.0,42,1706669682.9049695
43,0.0,0.5011577606201172,0.0,43.0,43,1706669683.4061272
44,0.0,0.5012891292572021,0.0,44.0,44,1706669683.9074163
45,0.0,0.5012779235839844,0.0,45.0,45,1706669684.4086943
46,0.0,0.5007562637329102,0.0,46.0,46,1706669684.9094505
47,0.0,0.5011897087097168,0.0,47.0,47,1706669685.4106402
48,0.0,0.5012795925140381,0.0,48.0,48,1706669685.9119198
49,0.0,0.5014636516571045,0.0,49.0,49,1706669686.4133835
50,0.0,0.5014164447784424,0.0,50.0,50,1706669686.9148
51,0.0,0.5011637210845947,0.0,51.0,51,1706669687.4159636
52,0.0,0.5012381076812744,0.0,52.0,52,1706669687.9172018
53,0.0,0.5012078285217285,0.0,53.0,53,1706669688.4184096
54,0.0,0.5013256072998047,0.0,54.0,54,1706669688.9197352
