,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime,PWMReq
0,-1.0,1.3969943523406982,-0.017895562682921293,155.98210443731708,-156.0,1709614334.196359,389.9552610932927
1,0.0,0.027586698532104492,0.0,162.0,-162.0,1709614334.2239456,405.0
2,0.0,0.03537440299987793,0.0,169.0,-169.0,1709614334.25932,422.5
3,0.0,0.03809857368469238,0.0,0.0,0.0,1709614334.2974186,0.0
4,0.0,0.031152725219726562,0.0,0.0,0.0,1709614334.3285713,0.0
5,0.0,0.03545498847961426,0.0,0.0,0.0,1709614334.3640263,0.0
6,0.0,0.03586697578430176,0.0,0.0,0.0,1709614334.3998933,0.0
7,0.0,0.03578996658325195,0.0,36.0,-36.0,1709614334.4356833,90.0
8,0.0,0.03220510482788086,0.0,32.0,-32.0,1709614334.4678884,80.0
9,0.0,0.042229413986206055,0.0,0.0,0.0,1709614334.5101178,0.0
10,0.0,0.029176950454711914,0.0,0.0,0.0,1709614334.5392947,0.0
