,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime,PWMReq
0,-1.0,1.4035651683807373,-0.017811784278489867,158.0,-158.0,1709615394.9884732,869.0
1,0.0,0.0232236385345459,0.0,166.0,-166.0,1709615395.0116968,837.6693348884583
2,0.0,0.035947322845458984,0.0,0.0,0.0,1709615395.0476441,-73.36340951919556
3,0.0,0.041863441467285156,0.0,0.0,0.0,1709615395.0895076,9.636590480804443
4,0.0,0.02520585060119629,0.0,0.0,0.0,1709615395.1147134,9.636590480804443
5,0.0,0.04262113571166992,0.0,0.0,0.0,1709615395.1573346,9.636590480804443
6,0.0,0.03252148628234863,0.0,43.0,-43.0,1709615395.189856,246.13659048080444
7,0.0,0.03232097625732422,0.0,38.0,-38.0,1709615395.222177,198.52639245986938
8,0.0,0.032526254653930664,0.0,32.0,-32.0,1709615395.2547033,169.26239013671875
9,0.0,0.035454511642456055,0.0,0.0,0.0,1709615395.2901578,-2.6030654907226562
10,0.0,0.03578901290893555,0.0,0.0,0.0,1709615395.3259468,13.396934509277344
11,0.0,0.03607630729675293,0.0,0.0,0.0,1709615395.362023,13.396934509277344
12,0.0,0.032163143157958984,0.0,33.0,-33.0,1709615395.3941863,194.89693450927734
13,0.0,0.03599286079406738,0.0,23.0,-23.0,1709615395.430179,124.58469891548157
14,0.0,0.03621530532836914,0.0,0.0,0.0,1709615395.4663944,3.9176509380340576
15,0.0,0.03680562973022461,0.0,0.0,0.0,1709615395.5032,15.417650938034058
16,0.0,0.030750513076782227,0.0,0.0,0.0,1709615395.5339506,15.417650938034058
17,0.0,0.03732013702392578,0.0,0.0,0.0,1709615395.5712707,15.417650938034058
18,0.0,0.03514266014099121,0.0,0.0,0.0,1709615395.6064134,15.417650938034058
19,0.0,0.03518986701965332,0.0,0.0,0.0,1709615395.6416032,15.417650938034058
20,0.0,0.03241467475891113,0.0,0.0,0.0,1709615395.674018,15.417650938034058
21,0.0,0.03580045700073242,0.0,0.0,0.0,1709615395.7098184,15.417650938034058
22,0.0,0.035848379135131836,0.0,0.0,0.0,1709615395.7456667,15.417650938034058
23,0.0,0.03190279006958008,0.0,0.0,0.0,1709615395.7775695,15.417650938034058
24,0.0,0.03615403175354004,0.0,0.0,0.0,1709615395.8137236,15.417650938034058
25,0.0,0.03668498992919922,0.0,0.0,0.0,1709615395.8504086,15.417650938034058
26,0.0,0.036362409591674805,0.0,0.0,0.0,1709615395.886771,15.417650938034058
27,0.0,0.031176090240478516,0.0,0.0,0.0,1709615395.917947,15.417650938034058
28,0.0,0.035826921463012695,0.0,0.0,0.0,1709615395.953774,15.417650938034058
29,0.0,0.03581809997558594,0.0,0.0,0.0,1709615395.989592,15.417650938034058
30,0.0,0.036112308502197266,0.0,0.0,0.0,1709615396.0257044,15.417650938034058
31,0.0,0.03195619583129883,0.0,0.0,0.0,1709615396.0576606,15.417650938034058
32,0.0,0.036112308502197266,0.0,0.0,0.0,1709615396.093773,15.417650938034058
33,0.0,0.035845041275024414,0.0,0.0,0.0,1709615396.129618,15.417650938034058
34,0.0,0.03607583045959473,0.0,0.0,0.0,1709615396.1656938,15.417650938034058
35,0.0,0.032059669494628906,0.0,0.0,0.0,1709615396.1977534,15.417650938034058
36,0.0,0.035842180252075195,0.0,0.0,0.0,1709615396.2335956,15.417650938034058
37,0.0,0.037131547927856445,0.0,0.0,0.0,1709615396.2707272,15.417650938034058
38,0.0,0.030886411666870117,0.0,0.0,0.0,1709615396.3016136,15.417650938034058
39,0.0,0.037084341049194336,0.0,0.0,0.0,1709615396.338698,15.417650938034058
40,0.0,0.03497123718261719,0.0,0.0,0.0,1709615396.3736691,15.417650938034058
41,0.0,0.036499738693237305,0.0,0.0,0.0,1709615396.410169,15.417650938034058
42,0.0,0.03550910949707031,0.0,0.0,0.0,1709615396.445678,15.417650938034058
43,0.0,0.03198957443237305,0.0,0.0,0.0,1709615396.4776676,15.417650938034058
44,0.0,0.03591585159301758,0.0,0.0,0.0,1709615396.5135834,15.417650938034058
45,0.0,0.0361175537109375,0.0,0.0,0.0,1709615396.549701,15.417650938034058
46,0.0,0.03203105926513672,0.0,0.0,0.0,1709615396.581732,15.417650938034058
47,0.0,0.03597521781921387,0.0,0.0,0.0,1709615396.6177073,15.417650938034058
48,0.0,0.03706169128417969,0.0,0.0,0.0,1709615396.654769,15.417650938034058
49,0.0,0.03461575508117676,0.0,0.0,0.0,1709615396.6893847,15.417650938034058
50,0.0,0.03235816955566406,0.0,0.0,0.0,1709615396.7217429,15.417650938034058
51,0.0,0.035840749740600586,0.0,0.0,0.0,1709615396.7575836,15.417650938034058
52,0.0,0.036214351654052734,0.0,0.0,0.0,1709615396.793798,15.417650938034058
53,0.0,0.03165102005004883,0.0,0.0,0.0,1709615396.825449,15.417650938034058
54,0.0,0.03626251220703125,0.0,0.0,0.0,1709615396.8617115,15.417650938034058
55,0.0,0.03602957725524902,0.0,0.0,0.0,1709615396.897741,15.417650938034058
56,0.0,0.03589510917663574,0.0,0.0,0.0,1709615396.9336362,15.417650938034058
57,0.0,0.03691291809082031,0.0,0.0,0.0,1709615396.970549,15.417650938034058
58,0.0,0.031280517578125,0.0,0.0,0.0,1709615397.0018296,15.417650938034058
59,0.0,0.03690314292907715,0.0,0.0,0.0,1709615397.0387328,15.417650938034058
60,0.0,0.03485751152038574,0.0,0.0,0.0,1709615397.0735903,15.417650938034058
