,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime
0,-1.0,0.012769460678100586,-1.9577960753561492,81.95779607535614,80,1701832653.538325
1,0.0,0.02114081382751465,0.0,80.0,80,1701832653.559466
2,2.0,0.02078390121459961,2.4057081239819214,77.59429187601808,80,1701832653.5802498
3,9.0,0.021215200424194336,10.60560331748761,69.3943966825124,80,1701832653.601465
4,17.0,0.020862579345703125,20.371402450173708,59.628597549826296,80,1701832653.6223276
5,19.0,0.021100759506225586,22.511038043908115,57.488961956091885,80,1701832653.6434283
6,16.0,0.020936250686645508,19.105617619259107,60.89438238074089,80,1701832653.6643646
7,17.0,0.021254539489746094,19.995728451563693,60.00427154843631,80,1701832653.685619
8,20.0,0.020722150802612305,24.128769487430247,55.87123051256975,80,1701832653.7063413
9,25.0,0.0212252140045166,29.446110643077787,50.55388935692221,80,1701832653.7275665
10,27.0,0.02112722396850586,31.94929920780012,48.050700792199876,80,1701832653.7486937
11,24.0,0.02075958251953125,28.902315325248072,51.09768467475193,80,1701832653.7694533
12,19.0,0.021172523498535156,22.43473717400117,57.56526282599883,80,1701832653.7906258
13,14.0,0.0208587646484375,16.77951719092904,63.22048280907096,80,1701832653.8114846
14,15.0,0.021139860153198242,17.739000981199318,62.26099901880068,80,1701832653.8326244
15,18.0,0.020772695541381836,21.66305278501498,58.33694721498502,80,1701832653.8533971
16,13.0,0.02116560935974121,15.355097718952408,64.64490228104759,80,1701832653.8745627
17,12.0,0.020780324935913086,14.436732867517984,65.56326713248201,80,1701832653.895343
18,17.0,0.021224498748779297,20.02403001505246,59.97596998494754,80,1701832653.9165676
19,16.0,0.02081608772277832,19.21590672210196,60.78409327789804,80,1701832653.9373837
20,18.0,0.021389484405517578,21.03837528144994,58.961624718550055,80,1701832653.9587731
21,23.0,0.02064967155456543,27.845479211647483,52.154520788352514,80,1701832653.9794228
22,22.0,0.02113628387451172,26.02160357352344,53.978396426476564,80,1701832654.000559
23,28.0,0.02078390121459961,33.679913735746894,46.320086264253106,80,1701832654.021343
24,28.0,0.021153926849365234,33.0907828595902,46.9092171404098,80,1701832654.042497
25,29.0,0.020966768264770508,34.57852878634539,45.42147121365461,80,1701832654.0634637
26,25.0,0.020978689193725586,29.7921378322783,50.2078621677217,80,1701832654.0844424
27,21.0,0.02086472511291504,25.16208563299167,54.83791436700833,80,1701832654.105307
28,20.0,0.02121567726135254,23.567477664774962,56.43252233522504,80,1701832654.1265228
29,24.0,0.020816802978515625,28.822869708631117,51.17713029136888,80,1701832654.1473396
30,25.0,0.021105051040649414,29.61376396561268,50.38623603438732,80,1701832654.1684446
31,21.0,0.02119278907775879,24.772577034278708,55.22742296572129,80,1701832654.1896374
32,24.0,0.020778656005859375,28.87578483568937,51.12421516431063,80,1701832654.210416
33,22.0,0.02112603187561035,26.03423128576104,53.96576871423896,80,1701832654.231542
34,18.0,0.020860671997070312,21.571692420224924,58.42830757977508,80,1701832654.2524028
35,25.0,0.02114272117614746,29.561000913406783,50.43899908659321,80,1701832654.2735455
36,29.0,0.02088475227355957,34.714321266710044,45.285678733289956,80,1701832654.2944303
37,26.0,0.021139860153198242,30.747601700745484,49.252398299254516,80,1701832654.31557
38,27.0,0.02079296112060547,32.462908774021926,47.537091225978074,80,1701832654.336363
39,27.0,0.021205425262451172,31.831476692676127,48.16852330732387,80,1701832654.3575685
40,30.0,0.020848989486694336,35.97296648255515,44.02703351744485,80,1701832654.3784175
41,30.0,0.02112579345703125,35.50162513542795,44.49837486457205,80,1701832654.3995433
42,32.0,0.02082514762878418,38.41509382119592,41.58490617880408,80,1701832654.4203684
43,30.0,0.02114391326904297,35.47120111857832,44.52879888142168,80,1701832654.4415123
44,28.0,0.020798921585083008,33.655591090936184,46.344408909063816,80,1701832654.4623113
45,27.0,0.021167755126953125,31.88812398630384,48.11187601369616,80,1701832654.483479
46,27.0,0.0208742618560791,32.33647276506802,47.66352723493198,80,1701832654.5043533
47,30.0,0.021126747131347656,35.500022570306506,44.499977429693494,80,1701832654.52548
48,34.0,0.020853757858276367,40.760039786433744,39.239960213566256,80,1701832654.5463338
49,33.0,0.021168231964111328,38.97349582141329,41.02650417858671,80,1701832654.567502
50,32.0,0.020766496658325195,38.523589855455164,41.476410144544836,80,1701832654.5882685
51,28.0,0.021181821823120117,33.04720461938476,46.95279538061524,80,1701832654.6094503
52,27.0,0.021176576614379883,31.87484040936265,48.12515959063735,80,1701832654.630627
53,28.0,0.020825862884521484,33.61205266170578,46.38794733829422,80,1701832654.6514528
54,33.0,0.021264076232910156,38.797829304390724,41.202170695609276,80,1701832654.6727169
55,38.0,0.02074718475341797,45.789344978165936,34.210655021834064,80,1701832654.693464
56,38.0,0.02109384536743164,45.03683341998779,34.96316658001221,80,1701832654.714558
57,34.0,0.02080702781677246,40.8515818542242,39.1484181457758,80,1701832654.735365
58,27.0,0.021181344985961914,31.867664704359473,48.13233529564053,80,1701832654.7565463
59,24.0,0.020886898040771484,28.726142045065405,51.2738579549346,80,1701832654.7774332
60,23.0,0.021107196807861328,27.241893143567154,52.758106856432846,80,1701832654.7985404
61,18.0,0.020818471908569336,21.61541932454563,58.38458067545437,80,1701832654.8193588
62,17.0,0.021262407302856445,19.988329352664806,60.011670647335194,80,1701832654.8406212
63,18.0,0.020795583724975586,21.639209841440906,58.3607901585591,80,1701832654.8614168
64,25.0,0.021118879318237305,29.594373384210705,50.405626615789295,80,1701832654.8825357
65,30.0,0.020824909210205078,36.01456277333822,43.98543722666178,80,1701832654.9033606
66,29.0,0.021256685256958008,34.10691701156387,45.89308298843613,80,1701832654.9246173
67,27.0,0.020749330520629883,32.531170069746864,47.468829930253136,80,1701832654.9453666
68,29.0,0.021166324615478516,34.25252202122147,45.74747797877853,80,1701832654.966533
69,22.0,0.020770549774169922,26.47979981174958,53.52020018825042,80,1701832654.9873035
70,18.0,0.021214723587036133,21.211683393083916,58.788316606916084,80,1701832655.0085182
71,18.0,0.020826101303100586,21.607500772744444,58.392499227255556,80,1701832655.0293443
72,23.0,0.021126747131347656,27.21668397056832,52.78331602943168,80,1701832655.050471
73,32.0,0.02116537094116211,37.79758938427918,42.20241061572082,80,1701832655.0716364
74,34.0,0.02084040641784668,40.78615277253435,39.21384722746565,80,1701832655.0924768
