,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime
0,-1,0.8128912448883057,-0.030754421525889475,50.03075442152589,50,1706665413.648749
1,-1,0.0002105236053466797,-118.7515288788222,168.7515288788222,50,1706665413.6489596
2,-1,0.0002346038818359375,-106.56260162601626,156.56260162601626,50,1706665413.6491942
3,-1,0.00014543533325195312,-171.8977049180328,221.8977049180328,50,1706665413.6493397
4,-1,0.00018286705017089844,-136.71134289439374,186.71134289439374,50,1706665413.6495225
5,-1,9.655952453613281e-05,-258.90765432098766,308.90765432098766,50,1706665413.649619
6,-1,0.00011992454528808594,-208.4644135188867,258.46441351888666,50,1706665413.649739
7,-1,9.679794311523438e-05,-258.26995073891624,308.26995073891624,50,1706665413.6498358
8,-1,0.00015306472778320312,-163.32959501557633,213.32959501557633,50,1706665413.649989
9,-1,8.511543273925781e-05,-293.7187675070028,343.7187675070028,50,1706665413.650074
10,-1,0.00011420249938964844,-218.90939457202506,268.90939457202506,50,1706665413.6501882
11,-1,6.771087646484375e-05,-369.2169014084507,419.2169014084507,50,1706665413.650256
12,-1,0.00010704994201660156,-233.5358574610245,283.53585746102453,50,1706665413.650363
13,-1,6.580352783203125e-05,-379.91884057971015,429.91884057971015,50,1706665413.6504288
14,-1,0.00010251998901367188,-243.85488372093025,293.8548837209303,50,1706665413.6505313
15,-1,8.58306884765625e-05,-291.2711111111111,341.2711111111111,50,1706665413.6506171
16,-1,0.00010418891906738281,-239.9487414187643,289.9487414187643,50,1706665413.6507213
17,-1,6.628036499023438e-05,-377.1856115107914,427.1856115107914,50,1706665413.6507876
18,-1,0.00010561943054199219,-236.69887133182843,286.6988713318284,50,1706665413.6508932
19,-1,6.389617919921875e-05,-391.2597014925373,441.2597014925373,50,1706665413.650957
20,-1,0.00013518333435058594,-184.93403880070548,234.93403880070548,50,1706665413.6510923
21,-1,8.821487426757812e-05,-283.3989189189189,333.3989189189189,50,1706665413.6511805
22,-1,0.00012302398681640625,-203.2124031007752,253.2124031007752,50,1706665413.6513035
23,-1,8.320808410644531e-05,-300.45157593123207,350.45157593123207,50,1706665413.6513867
24,-1,0.00012183189392089844,-205.20078277886498,255.20078277886498,50,1706665413.6515086
25,-1,8.440017700195312e-05,-296.2079096045198,346.2079096045198,50,1706665413.651593
26,-1,0.0001201629638671875,-208.05079365079365,258.05079365079365,50,1706665413.6517131
27,-1,0.000118255615234375,-211.40645161290323,261.4064516129032,50,1706665413.6518314
28,-1,0.0001232624053955078,-202.8193423597679,252.8193423597679,50,1706665413.6519547
29,-1,7.987022399902344e-05,-313.00776119402985,363.00776119402985,50,1706665413.6520345
30,-1,0.0001163482666015625,-214.87213114754098,264.872131147541,50,1706665413.6521509
31,-1,8.034706115722656e-05,-311.1501483679525,361.1501483679525,50,1706665413.6522312
32,-1,0.0001220703125,-204.8,254.8,50,1706665413.6523533
33,-1,8.58306884765625e-05,-291.2711111111111,341.2711111111111,50,1706665413.652439
34,-1,0.0001232624053955078,-202.8193423597679,252.8193423597679,50,1706665413.6525624
35,-1,7.843971252441406e-05,-318.7161094224924,368.7161094224924,50,1706665413.6526408
36,-1,0.00012087821960449219,-206.8197238658777,256.8197238658777,50,1706665413.6527617
37,-1,7.772445678710938e-05,-321.64907975460125,371.64907975460125,50,1706665413.6528394
38,-1,0.00011730194091796875,-213.12520325203252,263.1252032520325,50,1706665413.6529567
39,-1,7.748603820800781e-05,-322.63876923076924,372.63876923076924,50,1706665413.6530342
40,-1,0.00011658668518066406,-214.43271983640082,264.4327198364008,50,1706665413.6531508
41,-1,9.775161743164062e-05,-255.75024390243902,305.750243902439,50,1706665413.6532485
42,-1,0.00011992454528808594,-208.4644135188867,258.46441351888666,50,1706665413.6533685
43,-1,7.82012939453125e-05,-319.6878048780488,369.6878048780488,50,1706665413.6534467
44,-1,0.00011587142944335938,-215.75637860082304,265.75637860082304,50,1706665413.6535625
45,-1,7.724761962890625e-05,-323.63456790123456,373.63456790123456,50,1706665413.6536398
46,-1,0.00011682510375976562,-213.99510204081633,263.99510204081633,50,1706665413.6537566
47,-1,8.797645568847656e-05,-284.1669376693767,334.1669376693767,50,1706665413.6538446
48,-1,0.00011873245239257812,-210.5574297188755,260.5574297188755,50,1706665413.6539633
49,-1,7.867813110351562e-05,-317.75030303030303,367.75030303030303,50,1706665413.654042
50,-1,0.00011563301086425781,-216.20123711340207,266.20123711340204,50,1706665413.6541576
51,-1,0.0007262229919433594,-34.424688115561395,84.4246881155614,50,1706665413.6548839
52,-1,0.0001430511474609375,-174.76266666666666,224.76266666666666,50,1706665413.655027
53,-1,8.654594421386719e-05,-288.86391184573,338.86391184573,50,1706665413.6551135
54,-1,0.00011777877807617188,-212.26234817813764,262.26234817813764,50,1706665413.6552312
55,-1,7.796287536621094e-05,-320.66544342507643,370.66544342507643,50,1706665413.6553092
56,-1,0.0025787353515625,-9.694674556213018,59.694674556213016,50,1706665413.657888
57,-1,0.00013947486877441406,-179.24376068376068,229.24376068376068,50,1706665413.6580274
58,-1,0.00013637542724609375,-183.31748251748252,233.31748251748252,50,1706665413.6581638
59,-1,9.107589721679688e-05,-274.49633507853406,324.49633507853406,50,1706665413.6582549
60,-1,0.002318143844604492,-10.784490383626453,60.784490383626455,50,1706665413.660573
61,-1,0.0001232624053955078,-202.8193423597679,252.8193423597679,50,1706665413.6606963
62,-1,0.00012493133544921875,-200.10992366412214,250.10992366412214,50,1706665413.6608212
63,-1,6.937980651855469e-05,-360.33539518900346,410.33539518900346,50,1706665413.6608906
64,-1,0.00010967254638671875,-227.9513043478261,277.95130434782607,50,1706665413.6610003
65,-1,0.002351999282836914,-10.629254941713127,60.62925494171313,50,1706665413.6633523
66,-1,0.0001575946807861328,-158.63479576399394,208.63479576399394,50,1706665413.6635098
67,-1,7.62939453125e-05,-327.68,377.68,50,1706665413.6635861
68,-1,0.00011229515075683594,-222.6276008492569,272.6276008492569,50,1706665413.6636984
69,-1,0.0024514198303222656,-10.198171561952927,60.198171561952925,50,1706665413.6661499
70,-1,0.00015807151794433594,-158.15625942684767,208.15625942684767,50,1706665413.666308
71,-1,7.843971252441406e-05,-318.7161094224924,368.7161094224924,50,1706665413.6663864
72,-1,0.00011777877807617188,-212.26234817813764,262.26234817813764,50,1706665413.6665041
73,-1,0.0001049041748046875,-238.31272727272727,288.3127272727273,50,1706665413.666609
74,-1,0.0023283958435058594,-10.737005938971944,60.73700593897195,50,1706665413.6689374
75,-1,0.00013256072998046875,-188.5928057553957,238.5928057553957,50,1706665413.66907
76,-1,0.0001354217529296875,-184.60845070422536,234.60845070422536,50,1706665413.6692054
77,-1,0.00011682510375976562,-213.99510204081633,263.99510204081633,50,1706665413.6693223
78,-1,0.0001285076141357422,-194.54100185528756,244.54100185528756,50,1706665413.6694508
79,-1,0.0022461414337158203,-11.13019849272901,61.13019849272901,50,1706665413.671697
80,-1,0.0002923011779785156,-85.52822185970636,135.52822185970638,50,1706665413.6719892
81,-1,0.00015115737915039062,-165.39053627760254,215.39053627760254,50,1706665413.6721404
82,-1,0.00021696090698242188,-115.22813186813187,165.22813186813187,50,1706665413.6723573
83,-1,0.0020766258239746094,-12.038760045924224,62.03876004592422,50,1706665413.674434
84,-1,0.000247955322265625,-100.82461538461538,150.82461538461538,50,1706665413.674682
85,-1,0.0001361370086669922,-183.6385288966725,233.6385288966725,50,1706665413.674818
86,-1,0.00020599365234375,-121.36296296296297,171.36296296296297,50,1706665413.675024
87,-1,0.00012350082397460938,-202.42779922779923,252.42779922779923,50,1706665413.6751475
88,-1,0.0021347999572753906,-11.710699128880947,61.71069912888095,50,1706665413.6772823
89,-1,0.0001704692840576172,-146.653986013986,196.653986013986,50,1706665413.6774528
90,-1,0.00013136863708496094,-190.30417422867512,240.30417422867512,50,1706665413.6775842
91,-1,7.081031799316406e-05,-353.0558922558923,403.0558922558923,50,1706665413.677655
92,-1,0.002418041229248047,-10.338946953263656,60.33894695326366,50,1706665413.680073
93,-1,0.00013256072998046875,-188.5928057553957,238.5928057553957,50,1706665413.6802056
94,-1,0.00012135505676269531,-206.00707269155205,256.007072691552,50,1706665413.680327
95,-1,7.128715515136719e-05,-350.6943143812709,400.6943143812709,50,1706665413.6803982
96,-1,0.00010657310485839844,-234.58076062639822,284.5807606263982,50,1706665413.6805048
97,-1,0.00225830078125,-11.07027027027027,61.07027027027027,50,1706665413.682763
98,-1,0.00015974044799804688,-156.50388059701493,206.50388059701493,50,1706665413.6829228
99,-1,8.0108642578125e-05,-312.0761904761905,362.0761904761905,50,1706665413.683003
100,-1,0.00011396408081054688,-219.3673640167364,269.36736401673636,50,1706665413.683117
101,-1,0.0024657249450683594,-10.139005994971958,60.13900599497196,50,1706665413.6855826
102,-1,0.0001633167266845703,-153.0767883211679,203.0767883211679,50,1706665413.685746
103,-1,7.748603820800781e-05,-322.63876923076924,372.63876923076924,50,1706665413.6858234
104,-1,0.00011157989501953125,-224.05470085470085,274.05470085470085,50,1706665413.685935
105,-1,6.866455078125e-05,-364.0888888888889,414.0888888888889,50,1706665413.6860037
106,-1,0.0023441314697265625,-10.664930838079739,60.66493083807974,50,1706665413.6883478
107,-1,0.0001125335693359375,-222.15593220338982,272.15593220338985,50,1706665413.6884604
108,-1,0.00011682510375976562,-213.99510204081633,263.99510204081633,50,1706665413.6885772
109,-1,0.00010228157043457031,-244.42331002331002,294.42331002331,50,1706665413.6886795
110,-1,0.00010967254638671875,-227.9513043478261,277.95130434782607,50,1706665413.6887891
111,-1,0.002260923385620117,-11.057429083623326,61.057429083623326,50,1706665413.69105
112,-1,0.0001556873321533203,-160.5782542113323,210.5782542113323,50,1706665413.6912057
113,-1,7.867813110351562e-05,-317.75030303030303,367.75030303030303,50,1706665413.6912844
114,-1,0.00011086463928222656,-225.50021505376344,275.50021505376344,50,1706665413.6913953
115,-1,0.002530813217163086,-9.878247762600095,59.8782477626001,50,1706665413.693926
116,-1,0.00020813941955566406,-120.11179839633448,170.11179839633448,50,1706665413.6941342
117,-1,0.00010657310485839844,-234.58076062639822,284.5807606263982,50,1706665413.6942408
118,-1,0.00018453598022460938,-135.47493540051678,185.47493540051678,50,1706665413.6944253
119,-1,0.00014829635620117188,-168.58135048231512,218.58135048231512,50,1706665413.6945736
120,-1,0.0021605491638183594,-11.571132200397264,61.571132200397265,50,1706665413.6967342
121,-1,0.0001952648162841797,-128.03125763125763,178.03125763125763,50,1706665413.6969295
122,-1,0.000217437744140625,-114.97543859649123,164.97543859649124,50,1706665413.697147
123,-1,0.00013899803161621094,-179.85866209262434,229.85866209262434,50,1706665413.697286
124,-1,0.002212047576904297,-11.301746065962492,61.30174606596249,50,1706665413.699498
125,-1,0.00011944770812988281,-209.29660678642713,259.2966067864271,50,1706665413.6996174
126,-1,0.000118255615234375,-211.40645161290323,261.4064516129032,50,1706665413.6997356
127,-1,0.00012874603271484375,-194.18074074074073,244.18074074074073,50,1706665413.6998644
128,-1,0.00012135505676269531,-206.00707269155205,256.007072691552,50,1706665413.6999857
129,-1,0.002164125442504883,-11.552010576181559,61.55201057618156,50,1706665413.7021499
130,-1,0.0002446174621582031,-102.20038986354776,152.20038986354774,50,1706665413.7023945
131,-1,9.34600830078125e-05,-267.49387755102043,317.49387755102043,50,1706665413.702488
132,-1,0.00011348724365234375,-220.2890756302521,270.2890756302521,50,1706665413.7026014
133,-1,0.002267122268676758,-11.027195288673887,61.02719528867389,50,1706665413.7048686
134,-1,0.0001571178436279297,-159.11623672230652,209.11623672230652,50,1706665413.7050257
135,-1,7.939338684082031e-05,-314.8876876876877,364.8876876876877,50,1706665413.705105
136,-1,0.000110626220703125,-225.98620689655172,275.9862068965517,50,1706665413.7052157
137,-1,6.842613220214844e-05,-365.3574912891986,415.3574912891986,50,1706665413.705284
138,-1,0.00261688232421875,-9.5533527696793,59.5533527696793,50,1706665413.707901
139,-1,0.0001468658447265625,-170.22337662337662,220.22337662337662,50,1706665413.7080479
140,-1,0.00013875961303710938,-180.16769759450173,230.16769759450173,50,1706665413.7081866
141,-1,8.463859558105469e-05,-295.3735211267606,345.3735211267606,50,1706665413.7082713
142,-1,0.00013780593872070312,-181.4145328719723,231.4145328719723,50,1706665413.708409
143,-1,0.0020911693572998047,-11.955033633565158,61.95503363356516,50,1706665413.7105002
144,-1,0.0001888275146484375,-132.3959595959596,182.3959595959596,50,1706665413.710689
145,-1,0.00010323524475097656,-242.16535796766743,292.16535796766743,50,1706665413.7107923
146,-1,0.00013685226440429688,-182.6787456445993,232.6787456445993,50,1706665413.7109292
147,-1,0.0023500919342041016,-10.637881708430557,60.637881708430555,50,1706665413.7132792
148,-1,0.00017976760864257812,-139.0684350132626,189.0684350132626,50,1706665413.713459
149,-1,0.0001270771026611328,-196.73095684803002,246.73095684803002,50,1706665413.713586
150,-1,0.0001342296600341797,-186.24795737122557,236.24795737122557,50,1706665413.7137203
151,-1,8.606910705566406e-05,-290.46426592797786,340.46426592797786,50,1706665413.7138064
152,-1,0.0022127628326416016,-11.298092877922638,61.29809287792264,50,1706665413.7160192
153,-1,0.00014638900756835938,-170.77785016286646,220.77785016286646,50,1706665413.7161655
154,-1,0.00015473365783691406,-161.56795069337443,211.56795069337443,50,1706665413.7163203
155,-1,0.00010347366333007812,-241.6073732718894,291.6073732718894,50,1706665413.7164237
156,-1,0.002411365509033203,-10.367569705358909,60.36756970535891,50,1706665413.718835
157,-1,0.00013899803161621094,-179.85866209262434,229.85866209262434,50,1706665413.718974
158,-1,0.0001347064971923828,-185.58867256637168,235.58867256637168,50,1706665413.7191088
159,-1,8.654594421386719e-05,-288.86391184573,338.86391184573,50,1706665413.7191954
160,-1,0.006981849670410156,-3.5807130173473567,53.58071301734736,50,1706665413.7261772
161,-1,0.00016236305236816406,-153.97591776798825,203.97591776798825,50,1706665413.7263396
162,-1,0.010783672332763672,-2.318319699314614,52.318319699314614,50,1706665413.7371233
163,-1,0.0001537799835205078,-162.56992248062016,212.56992248062016,50,1706665413.737277
164,-1,0.010734081268310547,-2.32903025187686,52.32903025187686,50,1706665413.748011
165,-1,0.000225067138671875,-111.07796610169491,161.07796610169493,50,1706665413.7482362
166,-1,0.010751485824584961,-2.325260006652622,52.32526000665262,50,1706665413.7589877
167,-1,0.00016736984252929688,-149.36980056980056,199.36980056980056,50,1706665413.759155
168,-1,0.011121034622192383,-2.2479922821309892,52.24799228213099,50,1706665413.770276
169,-1,0.000164031982421875,-152.4093023255814,202.4093023255814,50,1706665413.77044
170,-1,0.010725021362304688,-2.3309976880668684,52.330997688066866,50,1706665413.7811651
171,-1,0.00024247169494628906,-103.10481809242872,153.10481809242873,50,1706665413.7814076
172,-1,0.01065516471862793,-2.3462800116354523,52.34628001163545,50,1706665413.7920628
173,-1,0.0002090930938720703,-119.56396807297605,169.56396807297605,50,1706665413.7922719
174,-1,0.010745763778686523,-2.3264981917419183,52.32649819174192,50,1706665413.8030176
175,-1,0.00018835067749023438,-132.73113924050634,182.73113924050634,50,1706665413.803206
176,-1,0.011200666427612305,-2.2320100470422957,52.232010047042294,50,1706665413.8144066
177,-1,0.00029158592224121094,-85.73802125919869,135.7380212591987,50,1706665413.8146982
178,-1,0.010547876358032227,-2.3701453402952013,52.3701453402952,50,1706665413.825246
179,-1,0.00028204917907714844,-88.6370245139476,138.6370245139476,50,1706665413.8255281
180,-1,0.010645389556884766,-2.348434490481523,52.34843449048152,50,1706665413.8361735
181,-1,0.00026917457580566406,-92.87652790079717,142.87652790079716,50,1706665413.8364427
182,-1,0.010764122009277344,-2.322530344644281,52.32253034464428,50,1706665413.8472068
183,-1,0.0002608299255371094,-95.84789762340037,145.84789762340037,50,1706665413.8474677
184,-1,0.010875701904296875,-2.2987022097509646,52.298702209750964,50,1706665413.8583434
185,-1,0.0002713203430175781,-92.1420035149385,142.1420035149385,50,1706665413.8586147
186,-1,0.010675191879272461,-2.3418782802903406,52.34187828029034,50,1706665413.8692899
187,-1,0.0002639293670654297,-94.7223125564589,144.72231255645892,50,1706665413.8695538
188,-1,0.010712623596191406,-2.3336953618801743,52.333695361880174,50,1706665413.8802664
189,-1,0.0002810955047607422,-88.93774385072095,138.93774385072095,50,1706665413.8805475
190,-1,0.010697126388549805,-2.3370762475761695,52.33707624757617,50,1706665413.8912446
191,-1,0.00030922889709472656,-80.84626060138781,130.84626060138783,50,1706665413.8915539
192,-1,0.010482072830200195,-2.385024451268054,52.38502445126805,50,1706665413.902036
193,-1,0.0002856254577636719,-87.52721202003339,137.5272120200334,50,1706665413.9023216
194,-1,0.010984420776367188,-2.275950685882966,52.27595068588297,50,1706665413.913306
195,-1,0.00017833709716796875,-140.18395721925134,190.18395721925134,50,1706665413.9134843
196,-1,0.010734319686889648,-2.3289785220887103,52.32897852208871,50,1706665413.9242187
197,-1,0.00017499923706054688,-142.85776566757494,192.85776566757494,50,1706665413.9243937
198,-1,0.010702371597290039,-2.335930851656308,52.33593085165631,50,1706665413.935096
199,-1,0.0002620220184326172,-95.41182893539582,145.41182893539582,50,1706665413.935358
200,-1,0.010724067687988281,-2.331204979991107,52.33120497999111,50,1706665413.946082
201,-1,0.00022673606872558594,-110.26035751840168,160.2603575184017,50,1706665413.9463089
202,-1,0.010981082916259766,-2.276642494246385,52.27664249424639,50,1706665413.95729
203,-1,0.00019693374633789062,-126.94624697336562,176.94624697336562,50,1706665413.9574869
204,-1,0.010715007781982422,-2.333176093631792,52.33317609363179,50,1706665413.9682019
205,-1,0.00024271011352539062,-103.00353634577603,153.003536345776,50,1706665413.9684446
206,-1,0.010691165924072266,-2.338379198073235,52.338379198073234,50,1706665413.9791358
207,-1,0.0002551078796386719,-97.99775700934579,147.99775700934578,50,1706665413.9793909
208,-1,0.010734796524047852,-2.3288750694058855,52.32887506940588,50,1706665413.9901257
209,-1,0.0002951622009277344,-84.69919224555736,134.69919224555736,50,1706665413.9904208
210,-1,0.010527610778808594,-2.37470785397228,52.37470785397228,50,1706665414.0009484
211,-1,0.00023436546325683594,-106.67100712105798,156.67100712105798,50,1706665414.0011828
212,-1,0.011080265045166016,-2.256263717347334,52.25626371734734,50,1706665414.012263
213,-1,0.00018525123596191406,-134.95186615186614,184.95186615186614,50,1706665414.0124483
214,-1,0.010766029357910156,-2.322118876782709,52.32211887678271,50,1706665414.0232143
215,-1,0.00020456314086914062,-122.21165501165501,172.211655011655,50,1706665414.023419
216,-1,0.010797262191772461,-2.315401770927639,52.315401770927636,50,1706665414.0342162
217,-1,0.0002753734588623047,-90.78580086580087,140.78580086580087,50,1706665414.0344915
218,-1,0.010658740997314453,-2.345492775019013,52.34549277501901,50,1706665414.0451503
219,-1,0.0002243518829345703,-111.43209351753454,161.43209351753455,50,1706665414.0453746
220,-1,0.010912179946899414,-2.2910179379055693,52.29101793790557,50,1706665414.0562868
221,-1,0.00027632713317871094,-90.47247627264883,140.47247627264883,50,1706665414.0565631
222,-1,0.010681629180908203,-2.340466943440025,52.34046694344003,50,1706665414.0672448
223,-1,0.00032329559326171875,-77.32861356932153,127.32861356932153,50,1706665414.067568
224,-1,0.010549783706665039,-2.3697168297588647,52.369716829758865,50,1706665414.0781178
225,-1,0.0002796649932861328,-89.3926683716965,139.39266837169652,50,1706665414.0783975
226,-1,0.010732412338256836,-2.3293924247473066,52.329392424747304,50,1706665414.08913
227,-1,0.0003292560577392578,-75.92874728457639,125.92874728457639,50,1706665414.0894592
228,-1,0.010871410369873047,-2.2996096320014034,52.299609632001406,50,1706665414.1003306
229,-1,0.0002384185791015625,-104.8576,154.8576,50,1706665414.100569
230,-1,0.010701179504394531,-2.3361910703145887,52.33619107031459,50,1706665414.1112702
231,-1,0.00024771690368652344,-100.92165543792107,150.92165543792106,50,1706665414.111518
232,-1,0.010663509368896484,-2.3444439475920045,52.344443947592005,50,1706665414.1221814
233,-1,0.00029754638671875,-84.02051282051282,134.0205128205128,50,1706665414.122479
234,-1,0.010637283325195312,-2.3502241348395194,52.35022413483952,50,1706665414.1331162
235,-1,0.0002796649932861328,-89.3926683716965,139.39266837169652,50,1706665414.133396
236,-1,0.01078176498413086,-2.3187298217681658,52.318729821768166,50,1706665414.1441777
237,-1,0.00024199485778808594,-103.30798029556651,153.3079802955665,50,1706665414.1444197
238,-1,0.010883569717407227,-2.2970404609082347,52.297040460908235,50,1706665414.1553032
