,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime,PWMReq
0,-1.0,0.008471250534057617,-2.951158143592919,-1,-1,1706740517.9266882,0
1,0.0,0.011278867721557617,0.0,-1,-1,1706740517.937967,1
2,0.0,0.010833024978637695,0.0,-1,-1,1706740517.9488,2
3,0.0,0.011095523834228516,0.0,-1,-1,1706740517.9598956,3
4,0.0,0.010971784591674805,0.0,-1,-1,1706740517.9708674,4
5,0.0,0.010725021362304688,0.0,-1,-1,1706740517.9815924,5
6,0.0,0.011563777923583984,0.0,-1,-1,1706740517.9931562,6
7,1.0,0.010994195938110352,2.2739270921432135,-1,-1,1706740518.0041504,7
8,0.0,0.01084589958190918,0.0,-1,-1,1706740518.0149963,8
9,0.0,0.011137247085571289,0.0,-1,-1,1706740518.0261335,9
10,0.0,0.011199474334716797,0.0,-1,-1,1706740518.037333,10
11,0.0,0.010863065719604492,0.0,-1,-1,1706740518.048196,11
12,1.0,0.010767936706542969,2.3217075546895756,-1,-1,1706740518.058964,12
13,0.0,0.011188507080078125,0.0,-1,-1,1706740518.0701525,13
14,1.0,0.011240482330322266,2.22410384762228,-1,-1,1706740518.081393,14
15,0.0,0.010801315307617188,0.0,-1,-1,1706740518.0921943,15
16,1.0,0.010880231857299805,2.297745151747562,-1,-1,1706740518.1030746,16
17,1.0,0.010892391204833984,2.295180142713304,-1,-1,1706740518.113967,17
18,2.0,0.01119852066040039,4.464875452416436,-1,-1,1706740518.1251655,18
19,1.0,0.01119375228881836,2.233388711395101,-1,-1,1706740518.1363592,19
20,2.0,0.010808944702148438,4.625798482442209,-1,-1,1706740518.1471682,20
21,1.0,0.011080741882324219,2.2561666236337032,-1,-1,1706740518.158249,21
22,1.0,0.010957479476928711,2.2815465958789356,-1,-1,1706740518.1692064,22
23,2.0,0.011152505874633789,4.483297346986767,-1,-1,1706740518.180359,23
24,2.0,0.010807037353515625,4.6266148958701026,-1,-1,1706740518.191166,24
25,2.0,0.01111602783203125,4.498009608785175,-1,-1,1706740518.202282,25
26,3.0,0.010890722274780273,6.8865955909717815,-1,-1,1706740518.2131727,26
27,2.0,0.010841846466064453,4.611760566477548,-1,-1,1706740518.2240145,27
28,4.0,0.011152029037475586,8.966978086584714,-1,-1,1706740518.2351665,28
29,3.0,0.011134147644042969,6.73603426124197,-1,-1,1706740518.2463007,29
30,3.0,0.010942697525024414,6.853885874893784,-1,-1,1706740518.2572434,30
31,4.0,0.010878801345825195,9.192189177935084,-1,-1,1706740518.2681222,31
32,4.0,0.011137723922729492,8.978495130043884,-1,-1,1706740518.27926,32
33,4.0,0.011078357696533203,9.026608703137779,-1,-1,1706740518.2903383,33
34,4.0,0.010905265808105469,9.169881941407958,-1,-1,1706740518.3012435,34
35,4.0,0.010843038558959961,9.222507091184942,-1,-1,1706740518.3120866,35
36,5.0,0.011275529861450195,11.085953523777302,-1,-1,1706740518.323362,36
37,5.0,0.011039972305297852,11.322492171471763,-1,-1,1706740518.334402,37
38,5.0,0.010883331298828125,11.485453908166843,-1,-1,1706740518.3452854,38
39,6.0,0.010895490646362305,13.76716339526029,-1,-1,1706740518.356181,39
40,6.0,0.010795116424560547,13.895172048235347,-1,-1,1706740518.366976,40
41,6.0,0.011387109756469727,13.172789514457403,-1,-1,1706740518.3783631,41
42,6.0,0.010968685150146484,13.675294526800853,-1,-1,1706740518.3893318,42
43,7.0,0.010846614837646484,16.134066030685364,-1,-1,1706740518.4001784,43
44,8.0,0.01069784164428711,18.695359928682862,-1,-1,1706740518.4108763,44
45,7.0,0.011677265167236328,14.986385724202703,-1,-1,1706740518.4225535,45
46,8.0,0.010810136795043945,18.50115348139653,-1,-1,1706740518.4333637,46
47,8.0,0.010879755020141602,18.38276685731817,-1,-1,1706740518.4442434,47
48,8.0,0.010724782943725586,18.648396060734054,-1,-1,1706740518.4549682,48
49,9.0,0.011192798614501953,20.10221105099476,-1,-1,1706740518.466161,49
50,8.0,0.011234521865844727,17.802270749771864,-1,-1,1706740518.4773955,50
51,9.0,0.01093435287475586,20.577349439623216,-1,-1,1706740518.48833,51
52,9.0,0.010663270950317383,21.10046730016769,-1,-1,1706740518.4989932,52
53,10.0,0.011230230331420898,22.261342165042567,-1,-1,1706740518.5102234,53
54,-1.0,0.011099815368652344,-2.252289715611307,-1,-1,1706740518.5213232,54
55,10.0,0.01103067398071289,22.664072969351142,-1,-1,1706740518.5323539,55
56,11.0,0.010734319686889648,25.618763742975812,-1,-1,1706740518.5430882,56
57,10.0,0.011227846145629883,22.2660692671947,-1,-1,1706740518.554316,57
58,11.0,0.011273860931396484,24.392708201158907,-1,-1,1706740518.56559,58
59,10.0,0.010768651962280273,23.21553346469768,-1,-1,1706740518.5763586,59
60,11.0,0.010848045349121094,25.350189010989013,-1,-1,1706740518.5872066,60
61,12.0,0.011111736297607422,26.998480882289833,-1,-1,1706740518.5983183,61
62,11.0,0.010961055755615234,25.088824117979726,-1,-1,1706740518.6092794,62
63,12.0,0.010801315307617188,27.774395196892108,-1,-1,1706740518.6200807,63
64,12.0,0.011107206344604492,27.00949191834632,-1,-1,1706740518.631188,64
65,12.0,0.011089086532592773,27.053626023951324,-1,-1,1706740518.642277,65
66,12.0,0.010959625244140625,27.373198746954404,-1,-1,1706740518.6532366,66
67,13.0,0.011141061782836914,29.17136681717991,-1,-1,1706740518.6643777,67
68,12.0,0.010810613632202148,27.750506142072645,-1,-1,1706740518.6751883,68
69,12.0,0.01084280014038086,27.668129645103125,-1,-1,1706740518.686031,69
70,13.0,0.011019229888916016,29.493894153792894,-1,-1,1706740518.6970503,70
71,13.0,0.011462926864624023,28.352270221926414,-1,-1,1706740518.7085133,71
72,13.0,0.010699033737182617,30.376574930362118,-1,-1,1706740518.7192123,72
73,14.0,0.011173486709594727,31.324152352501866,-1,-1,1706740518.7303858,73
74,14.0,0.01085209846496582,32.25182678999055,-1,-1,1706740518.7412379,74
75,15.0,0.010895013809204102,34.41941484123684,-1,-1,1706740518.752133,75
76,16.0,0.01123046875,35.61739130434783,-1,-1,1706740518.7633634,76
77,17.0,0.011054754257202148,38.44499751978778,-1,-1,1706740518.774418,77
78,17.0,0.010899543762207031,38.99245778283314,-1,-1,1706740518.7853177,78
79,18.0,0.010884523391723633,41.34310560094627,-1,-1,1706740518.7962022,79
80,18.0,0.011161088943481445,40.318646529810096,-1,-1,1706740518.8073633,80
81,19.0,0.011070489883422852,42.9068636530054,-1,-1,1706740518.8184338,81
82,20.0,0.010935068130493164,45.724452196664124,-1,-1,1706740518.8293688,82
83,19.0,0.010871648788452148,43.69162481633369,-1,-1,1706740518.8402405,83
84,20.0,0.010715961456298828,46.6593690206025,-1,-1,1706740518.8509564,84
85,20.0,0.011507511138916016,43.449881904446194,-1,-1,1706740518.862464,85
86,21.0,0.010943174362182617,47.97511056885771,-1,-1,1706740518.8734071,86
87,20.0,0.010807991027832031,46.26206653136857,-1,-1,1706740518.884215,87
88,21.0,0.010758161544799805,48.800159563858784,-1,-1,1706740518.8949733,88
89,21.0,0.011538267135620117,45.50076660812067,-1,-1,1706740518.9065115,89
90,20.0,0.010831117630004883,46.163287767725464,-1,-1,1706740518.9173427,90
91,21.0,0.010900020599365234,48.16504658996457,-1,-1,1706740518.9282427,91
92,21.0,0.010655641555786133,49.26967534065737,-1,-1,1706740518.9388983,92
93,21.0,0.011290788650512695,46.49808053719619,-1,-1,1706740518.950189,93
94,20.0,0.011205673217773438,44.62025531914894,-1,-1,1706740518.9613948,94
95,20.0,0.010876893997192383,45.969005501852216,-1,-1,1706740518.9722717,95
96,22.0,0.01075434684753418,51.14211098055734,-1,-1,1706740518.983026,96
97,21.0,0.011096000671386719,47.31434464976365,-1,-1,1706740518.994122,97
98,22.0,0.011228561401367188,48.982232036691016,-1,-1,1706740519.0053506,98
99,22.0,0.010925531387329102,50.34080087288598,-1,-1,1706740519.0162761,99
100,22.0,0.01083827018737793,50.7461052816824,-1,-1,1706740519.0271144,100
101,23.0,0.011179447174072266,51.43367029217317,-1,-1,1706740519.0382938,101
102,24.0,0.011236190795898438,53.39887964691903,-1,-1,1706740519.04953,102
103,25.0,0.010767221450805664,58.04654458492947,-1,-1,1706740519.0602973,103
104,26.0,0.010825634002685547,60.04267277452319,-1,-1,1706740519.071123,104
105,25.0,0.011161088943481445,55.9981201802918,-1,-1,1706740519.082284,105
106,27.0,0.010910511016845703,61.86694637472139,-1,-1,1706740519.0931945,106
107,26.0,0.01119089126586914,58.08295197920661,-1,-1,1706740519.1043854,107
108,27.0,0.010820865631103516,62.37948265985106,-1,-1,1706740519.1152062,108
109,28.0,0.01107025146484375,63.232529290144726,-1,-1,1706740519.1262765,109
110,27.0,0.010976076126098633,61.4973868844625,-1,-1,1706740519.1372526,110
111,28.0,0.011018037796020508,63.5321835847056,-1,-1,1706740519.1482706,111
112,28.0,0.01059412956237793,66.0743287948689,-1,-1,1706740519.1588647,112
113,27.0,0.010808229446411133,62.45241215008934,-1,-1,1706740519.169673,113
114,28.0,0.011052608489990234,63.33346563699901,-1,-1,1706740519.1807256,114
115,28.0,0.011593818664550781,60.37700090482849,-1,-1,1706740519.1923194,115
116,28.0,0.010813236236572266,64.7354764739604,-1,-1,1706740519.2031326,116
117,28.0,0.010866403579711914,64.4187375211181,-1,-1,1706740519.213999,117
118,29.0,0.011267662048339844,64.34342784595853,-1,-1,1706740519.2252667,118
119,30.0,0.010845661163330078,69.15207737964388,-1,-1,1706740519.2361124,119
120,30.0,0.011212825775146484,66.88768870933447,-1,-1,1706740519.2473252,120
121,31.0,0.01105356216430664,70.11314438548811,-1,-1,1706740519.2583787,121
122,32.0,0.010890722274780273,73.45701963703233,-1,-1,1706740519.2692695,122
123,32.0,0.010885000228881836,73.49563465118825,-1,-1,1706740519.2801545,123
124,33.0,0.011292457580566406,73.05761337724854,-1,-1,1706740519.291447,124
125,33.0,0.010918617248535156,75.55901825486941,-1,-1,1706740519.3023655,125
126,33.0,0.01099705696105957,75.02007154471545,-1,-1,1706740519.3133626,126
127,34.0,0.010887861251831055,78.06859220005694,-1,-1,1706740519.3242505,127
128,33.0,0.010852813720703125,76.01715289982425,-1,-1,1706740519.3351033,128
129,34.0,0.011077165603637695,76.73443102817417,-1,-1,1706740519.3461804,129
130,33.0,0.011183023452758789,73.77253597697474,-1,-1,1706740519.3573635,130
131,34.0,0.010888099670410156,78.06688271875274,-1,-1,1706740519.3682516,131
132,35.0,0.010710954666137695,81.69206455203117,-1,-1,1706740519.3789625,132
133,35.0,0.011443853378295898,76.46025958874144,-1,-1,1706740519.3904064,133
134,35.0,0.010845661163330078,80.67742360958452,-1,-1,1706740519.401252,134
135,36.0,0.010981082916259766,81.95912979286986,-1,-1,1706740519.412233,135
136,36.0,0.010701417922973633,84.10100479001893,-1,-1,1706740519.4229345,136
137,37.0,0.011608362197875977,79.6839368235125,-1,-1,1706740519.434543,137
138,38.0,0.01085519790649414,87.51567757522513,-1,-1,1706740519.445398,138
139,38.0,0.010882854461669922,87.29327432852824,-1,-1,1706740519.456281,139
140,38.0,0.010799407958984375,87.96778523489932,-1,-1,1706740519.4670804,140
141,38.0,0.011150598526000977,85.19722038102162,-1,-1,1706740519.478231,141
142,39.0,0.011176586151123047,87.23594009983361,-1,-1,1706740519.4894075,142
