,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime,PWMReq
0,-1.0,1.3953940868377686,-0.017916085667708977,159.9820839143323,-160.0,1709614425.4852867,399.95520978583073
1,0.0,0.03178286552429199,0.0,160.0,-160.0,1709614425.5170696,400.0
2,0.0,0.03645658493041992,0.0,0.0,0.0,1709614425.5535262,0.0
3,0.0,0.031362295150756836,0.0,0.0,0.0,1709614425.5848885,0.0
4,0.0,0.03607439994812012,0.0,0.0,0.0,1709614425.6209629,0.0
5,0.0,0.03531217575073242,0.0,0.0,0.0,1709614425.656275,0.0
6,0.0,0.035327911376953125,0.0,41.0,-41.0,1709614425.691603,102.5
7,0.0,0.03598475456237793,0.0,43.0,-43.0,1709614425.7275877,107.5
8,0.0,0.03194475173950195,0.0,0.0,0.0,1709614425.7595325,0.0
9,0.0,0.04387164115905762,0.0,0.0,0.0,1709614425.803404,0.0
10,0.0,0.028499126434326172,0.0,0.0,0.0,1709614425.8319032,0.0
11,0.0,0.03939962387084961,0.0,0.0,0.0,1709614425.8713028,0.0
12,0.0,0.028231143951416016,0.0,0.0,0.0,1709614425.899534,0.0
13,0.0,0.036087989807128906,0.0,0.0,0.0,1709614425.935622,0.0
14,0.0,0.03516268730163574,0.0,0.0,0.0,1709614425.9707847,0.0
15,0.0,0.03344583511352539,0.0,0.0,0.0,1709614426.0042305,0.0
16,0.0,0.03392195701599121,0.0,0.0,0.0,1709614426.0381525,0.0
17,0.0,0.03529691696166992,0.0,0.0,0.0,1709614426.0734494,0.0
18,0.0,0.0315244197845459,0.0,0.0,0.0,1709614426.1049738,0.0
19,0.0,0.03629803657531738,0.0,0.0,0.0,1709614426.1412718,0.0
20,0.0,0.03632307052612305,0.0,0.0,0.0,1709614426.177595,0.0
21,0.0,0.03644990921020508,0.0,0.0,0.0,1709614426.2140448,0.0
22,0.0,0.0326998233795166,0.0,0.0,0.0,1709614426.2467446,0.0
23,0.0,0.03598427772521973,0.0,0.0,0.0,1709614426.282729,0.0
24,0.0,0.03612041473388672,0.0,0.0,0.0,1709614426.3188493,0.0
25,0.0,0.03593015670776367,0.0,0.0,0.0,1709614426.3547795,0.0
26,0.0,0.03187727928161621,0.0,0.0,0.0,1709614426.3866568,0.0
27,0.0,0.03603219985961914,0.0,0.0,0.0,1709614426.422689,0.0
28,0.0,0.03608822822570801,0.0,0.0,0.0,1709614426.4587772,0.0
29,0.0,0.03205418586730957,0.0,0.0,0.0,1709614426.4908314,0.0
30,0.0,0.03586912155151367,0.0,0.0,0.0,1709614426.5267005,0.0
31,0.0,0.03603696823120117,0.0,0.0,0.0,1709614426.5627375,0.0
32,0.0,0.03595924377441406,0.0,0.0,0.0,1709614426.5986967,0.0
33,0.0,0.03200888633728027,0.0,0.0,0.0,1709614426.6307056,0.0
34,0.0,0.03586173057556152,0.0,0.0,0.0,1709614426.6665673,0.0
35,0.0,0.03629612922668457,0.0,0.0,0.0,1709614426.7028635,0.0
36,0.0,0.031738996505737305,0.0,0.0,0.0,1709614426.7346025,0.0
37,0.0,0.036168575286865234,0.0,0.0,0.0,1709614426.770771,0.0
38,0.0,0.03615856170654297,0.0,0.0,0.0,1709614426.8069296,0.0
39,0.0,0.0359499454498291,0.0,0.0,0.0,1709614426.8428795,0.0
40,0.0,0.035993099212646484,0.0,0.0,0.0,1709614426.8788726,0.0
41,0.0,0.03191351890563965,0.0,0.0,0.0,1709614426.9107862,0.0
42,0.0,0.036126136779785156,0.0,0.0,0.0,1709614426.9469123,0.0
43,0.0,0.0359492301940918,0.0,0.0,0.0,1709614426.9828615,0.0
44,0.0,0.03194475173950195,0.0,0.0,0.0,1709614427.0148063,0.0
45,0.0,0.03615379333496094,0.0,0.0,0.0,1709614427.05096,0.0
46,0.0,0.035959720611572266,0.0,0.0,0.0,1709614427.0869198,0.0
47,0.0,0.03613543510437012,0.0,0.0,0.0,1709614427.1230552,0.0
48,0.0,0.03184819221496582,0.0,0.0,0.0,1709614427.1549034,0.0
49,0.0,0.03609919548034668,0.0,0.0,0.0,1709614427.1910026,0.0
50,0.0,0.03571891784667969,0.0,0.0,0.0,1709614427.2267215,0.0
51,0.0,0.032087087631225586,0.0,0.0,0.0,1709614427.2588086,0.0
52,0.0,0.03594517707824707,0.0,0.0,0.0,1709614427.2947538,0.0
53,0.0,0.035935163497924805,0.0,0.0,0.0,1709614427.330689,0.0
54,0.0,0.036313772201538086,0.0,0.0,0.0,1709614427.3670027,0.0
55,0.0,0.03589606285095215,0.0,0.0,0.0,1709614427.4028988,0.0
56,0.0,0.03196263313293457,0.0,0.0,0.0,1709614427.4348614,0.0
57,0.0,0.0359950065612793,0.0,0.0,0.0,1709614427.4708564,0.0
58,0.0,0.03609585762023926,0.0,0.0,0.0,1709614427.5069523,0.0
59,0.0,0.03180360794067383,0.0,0.0,0.0,1709614427.538756,0.0
60,0.0,0.03617215156555176,0.0,0.0,0.0,1709614427.574928,0.0
61,0.0,0.0359952449798584,0.0,0.0,0.0,1709614427.6109233,0.0
62,0.0,0.03587198257446289,0.0,0.0,0.0,1709614427.6467953,0.0
63,0.0,0.03213000297546387,0.0,0.0,0.0,1709614427.6789253,0.0
64,0.0,0.03607797622680664,0.0,0.0,0.0,1709614427.7150033,0.0
65,0.0,0.035790205001831055,0.0,0.0,0.0,1709614427.7507935,0.0
66,0.0,0.03583574295043945,0.0,0.0,0.0,1709614427.7866292,0.0
67,6.0,0.032044410705566406,4.681003541561263,4.681003541561263,0.0,1709614427.8186736,11.702508853903158
68,16.0,0.03632974624633789,11.010261323813149,11.010261323813149,0.0,1709614427.8550034,27.52565330953287
69,24.0,0.03590226173400879,16.712039047713915,16.712039047713915,0.0,1709614427.8909056,41.78009761928479
70,23.0,0.036142826080322266,15.90910458197554,-203.09089541802445,219.0,1709614427.9270484,-507.72723854506114
71,14.0,0.03197288513183594,10.946775636819185,-195.05322436318082,206.0,1709614427.9590213,-487.63306090795203
72,-1.0,0.0359342098236084,-0.6957158686031621,-196.69571586860317,196.0,1709614427.9949555,-491.73928967150795
73,5.0,0.035779714584350586,3.4935996961438254,-181.50640030385617,185.0,1709614428.0307353,-453.7660007596404
74,1.0,0.032151222229003906,0.7775754160116276,-176.22242458398838,177.0,1709614428.0628865,-440.556061459971
75,0.0,0.03618025779724121,0.0,-168.0,168.0,1709614428.0990667,-420.0
76,-1.0,0.03613924980163574,-0.6917686486914414,-230.69176864869144,230.0,1709614428.135206,-576.7294216217285
77,-1.0,0.03595900535583496,-0.6952361377243523,-225.69523613772435,225.0,1709614428.171165,-564.2380903443109
78,2.0,0.03190040588378906,1.5673781763826606,-216.43262182361735,218.0,1709614428.2030654,-541.0815545590434
79,3.0,0.03609156608581543,2.0780478137654494,-208.92195218623456,211.0,1709614428.239157,-522.3048804655864
80,1.0,0.0358273983001709,0.697789992746438,-206.30221000725356,207.0,1709614428.2749844,-515.7555250181339
81,0.0,0.036055564880371094,0.0,-203.0,203.0,1709614428.31104,-507.5
82,-1.0,0.03229379653930664,-0.7741424880029532,-198.77414248800295,198.0,1709614428.3433337,-496.9353562200074
83,-2.0,0.03586578369140625,-1.394086364603276,-195.39408636460328,194.0,1709614428.3791995,-488.4852159115082
84,-1.0,0.03597068786621094,-0.6950103398907683,-189.69501033989076,189.0,1709614428.4151702,-474.2375258497269
85,-1.0,0.035851478576660156,-0.6973213098183172,-126.69732130981832,126.0,1709614428.4510217,-316.7433032745458
86,-1.0,0.03195047378540039,-0.7824610103723603,-122.78246101037236,122.0,1709614428.4829721,-306.9561525259309
87,0.0,0.03529524803161621,0.0,-119.0,119.0,1709614428.5182674,-297.5
88,0.0,0.037038326263427734,0.0,-171.0,171.0,1709614428.5553057,-427.5
89,0.0,0.03186488151550293,0.0,-112.0,112.0,1709614428.5871706,-280.0
90,0.0,0.03604722023010254,0.0,-107.0,107.0,1709614428.6232178,-267.5
91,0.0,0.03604722023010254,0.0,-159.0,159.0,1709614428.659265,-397.5
92,0.0,0.03600430488586426,0.0,-156.0,156.0,1709614428.6952693,-390.0
93,0.0,0.031881093978881836,0.0,-154.0,154.0,1709614428.7271504,-385.0
94,0.0,0.03596830368041992,0.0,-151.0,151.0,1709614428.7631187,-377.5
95,0.0,0.03607606887817383,0.0,-147.0,147.0,1709614428.7991948,-367.5
96,0.0,0.03585314750671387,0.0,-147.0,147.0,1709614428.835048,-367.5
