,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime,PWMReq
0,-1.0,1.4012525081634521,-0.017841181267726103,163.98215881873227,-164.0,1709614293.7023766,409.9553970468307
1,0.0,0.02624058723449707,0.0,167.0,-167.0,1709614293.7286172,417.5
2,0.0,0.038660287857055664,0.0,0.0,0.0,1709614293.7672775,0.0
3,0.0,0.034883975982666016,0.0,0.0,0.0,1709614293.8021615,0.0
4,0.0,0.03135228157043457,0.0,0.0,0.0,1709614293.8335137,0.0
5,0.0,0.03571653366088867,0.0,0.0,0.0,1709614293.8692303,0.0
6,0.0,0.036005258560180664,0.0,37.0,-37.0,1709614293.9052355,92.5
7,0.0,0.03597569465637207,0.0,35.0,-35.0,1709614293.9412112,87.5
8,0.0,0.03216958045959473,0.0,30.0,-30.0,1709614293.9733808,75.0
9,0.0,0.035939931869506836,0.0,29.0,-29.0,1709614294.0093207,72.5
10,0.0,0.03570985794067383,0.0,0.0,0.0,1709614294.0450306,0.0
11,0.0,0.03572249412536621,0.0,0.0,0.0,1709614294.080753,0.0
12,0.0,0.036061763763427734,0.0,0.0,0.0,1709614294.1168149,0.0
13,0.0,0.032216787338256836,0.0,0.0,0.0,1709614294.1490316,0.0
14,0.0,0.03597664833068848,0.0,0.0,0.0,1709614294.1850083,0.0
15,0.0,0.03587794303894043,0.0,0.0,0.0,1709614294.2208862,0.0
16,0.0,0.03607010841369629,0.0,0.0,0.0,1709614294.2569563,0.0
17,0.0,0.031862497329711914,0.0,0.0,0.0,1709614294.2888188,0.0
18,0.0,0.03560328483581543,0.0,0.0,0.0,1709614294.3244221,0.0
19,0.0,0.03614544868469238,0.0,0.0,0.0,1709614294.3605676,0.0
20,0.0,0.03192901611328125,0.0,0.0,0.0,1709614294.3924966,0.0
21,0.0,0.035919904708862305,0.0,0.0,0.0,1709614294.4284165,0.0
22,0.0,0.03613162040710449,0.0,0.0,0.0,1709614294.464548,0.0
23,0.0,0.03594326972961426,0.0,0.0,0.0,1709614294.5004914,0.0
24,0.0,0.03595876693725586,0.0,0.0,0.0,1709614294.5364501,0.0
25,0.0,0.031850576400756836,0.0,0.0,0.0,1709614294.5683007,0.0
26,0.0,0.0360720157623291,0.0,0.0,0.0,1709614294.6043727,0.0
27,0.0,0.03601503372192383,0.0,0.0,0.0,1709614294.6403878,0.0
28,0.0,0.03589367866516113,0.0,0.0,0.0,1709614294.6762815,0.0
29,0.0,0.03235673904418945,0.0,0.0,0.0,1709614294.7086382,0.0
30,0.0,0.03574204444885254,0.0,0.0,0.0,1709614294.7443802,0.0
31,0.0,0.036109209060668945,0.0,0.0,0.0,1709614294.7804894,0.0
32,0.0,0.031801462173461914,0.0,0.0,0.0,1709614294.812291,0.0
33,0.0,0.03609013557434082,0.0,0.0,0.0,1709614294.848381,0.0
34,0.0,0.03596973419189453,0.0,18.0,-18.0,1709614294.8843508,45.0
35,0.0,0.035985469818115234,0.0,0.0,0.0,1709614294.9203362,0.0
36,0.0,0.0360715389251709,0.0,0.0,0.0,1709614294.9564078,0.0
37,0.0,0.03209733963012695,0.0,0.0,0.0,1709614294.9885051,0.0
38,0.0,0.03589034080505371,0.0,0.0,0.0,1709614295.0243955,0.0
39,0.0,0.0357515811920166,0.0,0.0,0.0,1709614295.060147,0.0
40,0.0,0.03620004653930664,0.0,0.0,0.0,1709614295.096347,0.0
41,0.0,0.03185129165649414,0.0,0.0,0.0,1709614295.1281984,0.0
42,0.0,0.03613853454589844,0.0,0.0,0.0,1709614295.164337,0.0
43,0.0,0.035888671875,0.0,0.0,0.0,1709614295.2002256,0.0
44,0.0,0.032115936279296875,0.0,0.0,0.0,1709614295.2323415,0.0
45,0.0,0.03602194786071777,0.0,0.0,0.0,1709614295.2683635,0.0
46,0.0,0.036173105239868164,0.0,0.0,0.0,1709614295.3045366,0.0
47,0.0,0.03635859489440918,0.0,0.0,0.0,1709614295.3408952,0.0
48,0.0,0.03563404083251953,0.0,0.0,0.0,1709614295.3765292,0.0
49,0.0,0.03185892105102539,0.0,0.0,0.0,1709614295.4083881,0.0
50,0.0,0.036321401596069336,0.0,0.0,0.0,1709614295.4447095,0.0
51,0.0,0.03584551811218262,0.0,0.0,0.0,1709614295.480555,0.0
52,0.0,0.03674793243408203,0.0,0.0,0.0,1709614295.517303,0.0
53,0.0,0.03130292892456055,0.0,0.0,0.0,1709614295.548606,0.0
54,0.0,0.03592205047607422,0.0,0.0,0.0,1709614295.584528,0.0
55,0.0,0.03606057167053223,0.0,0.0,0.0,1709614295.6205885,0.0
56,0.0,0.03564596176147461,0.0,0.0,0.0,1709614295.6562345,0.0
57,0.0,0.036150217056274414,0.0,0.0,0.0,1709614295.6923847,0.0
58,0.0,0.032111406326293945,0.0,0.0,0.0,1709614295.7244961,0.0
59,0.0,0.036035776138305664,0.0,0.0,0.0,1709614295.760532,0.0
60,0.0,0.035947561264038086,0.0,0.0,0.0,1709614295.7964795,0.0
61,0.0,0.03230929374694824,0.0,0.0,0.0,1709614295.8287888,0.0
62,0.0,0.03576779365539551,0.0,0.0,0.0,1709614295.8645566,0.0
63,0.0,0.03605389595031738,0.0,0.0,0.0,1709614295.9006104,0.0
64,0.0,0.03606700897216797,0.0,0.0,0.0,1709614295.9366775,0.0
65,0.0,0.03193354606628418,0.0,0.0,0.0,1709614295.968611,0.0
66,0.0,0.03582644462585449,0.0,0.0,0.0,1709614296.0044374,0.0
67,0.0,0.035977840423583984,0.0,0.0,0.0,1709614296.0404153,0.0
68,-4.0,0.03610873222351074,-2.769413209552925,-2.769413209552925,0.0,1709614296.076524,-6.923533023882312
69,-31.0,0.03589940071105957,-21.5881041089704,-21.5881041089704,0.0,1709614296.1124234,-53.970260272425996
70,-59.0,0.03222084045410156,-45.77782513467117,-45.77782513467117,0.0,1709614296.1446443,-114.44456283667792
71,-68.0,0.035864830017089844,-47.400196771877575,-47.400196771877575,0.0,1709614296.180509,-118.50049192969394
72,-54.0,0.03599810600280762,-37.50197301754456,-37.50197301754456,0.0,1709614296.2165072,-93.7549325438614
73,-36.0,0.03214144706726074,-28.001228386407636,-28.001228386407636,0.0,1709614296.2486486,-70.0030709660191
74,-23.0,0.035692453384399414,-16.109848034467788,-16.109848034467788,0.0,1709614296.284341,-40.27462008616947
75,-16.0,0.036048173904418945,-11.096262491980662,-11.096262491980662,0.0,1709614296.3203893,-27.740656229951654
76,-11.0,0.03593873977661133,-7.651909936446019,-7.651909936446019,0.0,1709614296.356328,-19.129774841115047
77,-1.0,0.032182931900024414,-0.7768092751046413,-0.7768092751046413,0.0,1709614296.388511,-1.9420231877616032
78,-8.0,0.0358433723449707,-5.5798321116417675,-5.5798321116417675,0.0,1709614296.4243543,-13.949580279104419
79,-13.0,0.03598141670227051,-9.032440348005858,-9.032440348005858,0.0,1709614296.4603357,-22.581100870014644
80,-15.0,0.03602123260498047,-10.410526594477245,-10.410526594477245,0.0,1709614296.496357,-26.026316486193114
81,-16.0,0.03607916831970215,-11.086730061390234,-11.086730061390234,0.0,1709614296.5324361,-27.716825153475586
82,-18.0,0.03202009201049805,-14.053676043543655,-14.053676043543655,0.0,1709614296.5644562,-35.13419010885914
83,-17.0,0.04013824462890625,-10.588405246150922,-10.588405246150922,0.0,1709614296.6045945,-26.471013115377303
84,-18.0,0.031853437423706055,-14.127203730455154,-14.127203730455154,0.0,1709614296.636448,-35.31800932613788
85,-15.0,0.035730838775634766,-10.495135654518036,-10.495135654518036,0.0,1709614296.6721787,-26.23783913629509
86,-10.0,0.03662538528442383,-6.825866760405682,-6.825866760405682,0.0,1709614296.7088041,-17.064666901014206
87,-1.0,0.031630516052246094,-0.790375976120843,-0.790375976120843,0.0,1709614296.7404346,-1.9759399403021074
88,-4.0,0.03601646423339844,-2.7765079701318647,-2.7765079701318647,0.0,1709614296.776451,-6.941269925329662
89,-2.0,0.03192710876464844,-1.566067268056634,-1.566067268056634,0.0,1709614296.8083782,-3.9151681701415852
90,-1.0,0.03608083724975586,-0.6928885775833586,-0.6928885775833586,0.0,1709614296.844459,-1.7322214439583967
91,1.0,0.03600120544433594,0.6944211920529801,0.6944211920529801,0.0,1709614296.8804603,1.7360529801324502
92,1.0,0.0360410213470459,0.6936540382490888,0.6936540382490888,0.0,1709614296.9165013,1.734135095622722
93,0.0,0.035780906677246094,0.0,0.0,0.0,1709614296.9522822,0.0
94,1.0,0.03211021423339844,0.7785684585684586,0.7785684585684586,0.0,1709614296.9843924,1.9464211464211465
95,0.0,0.035941362380981445,0.0,0.0,0.0,1709614297.0203338,0.0
96,0.0,0.03619027137756348,0.0,0.0,0.0,1709614297.056524,0.0
97,0.0,0.03202390670776367,0.0,0.0,0.0,1709614297.088548,0.0
98,0.0,0.03567314147949219,0.0,0.0,0.0,1709614297.124221,0.0
