,DeltEncoder,LoopTimess,CurrRpm,ChangeInRpm
110,0.0,0.020804643630981445,0.0,40.0
111,0.0,0.020887136459350586,0.0,40.0
112,0.0,0.021197795867919922,0.0,40.0
113,0.0,0.021068811416625977,0.0,40.0
114,0.0,0.02113938331604004,0.0,40.0
115,0.0,0.021144628524780273,0.0,40.0
116,0.0,0.021182775497436523,0.0,40.0
117,0.0,0.02147531509399414,0.0,40.0
118,0.0,0.021036624908447266,0.0,40.0
119,0.0,0.021053314208984375,0.0,40.0
120,0.0,0.020968914031982422,0.0,40.0
121,0.0,0.02111220359802246,0.0,40.0
122,0.0,0.021127939224243164,0.0,40.0
123,0.0,0.02083110809326172,0.0,40.0
124,0.0,0.02078533172607422,0.0,40.0
125,0.0,0.020782947540283203,0.0,40.0
126,0.0,0.02086353302001953,0.0,40.0
127,0.0,0.020906686782836914,0.0,40.0
128,0.0,0.020862579345703125,0.0,40.0
129,0.0,0.020824909210205078,0.0,40.0
130,0.0,0.021053075790405273,0.0,40.0
131,0.0,0.020795345306396484,0.0,40.0
132,0.0,0.02137160301208496,0.0,40.0
133,0.0,0.02103281021118164,0.0,40.0
134,0.0,0.021376371383666992,0.0,40.0
135,0.0,0.02086806297302246,0.0,40.0
136,0.0,0.0212554931640625,0.0,40.0
137,0.0,0.021190643310546875,0.0,40.0
138,0.0,0.021152257919311523,0.0,40.0
139,0.0,0.021182537078857422,0.0,40.0
140,0.0,0.02127552032470703,0.0,40.0
141,0.0,0.021227359771728516,0.0,40.0
142,0.0,0.021228551864624023,0.0,40.0
143,0.0,0.020728588104248047,0.0,40.0
144,0.0,0.020922422409057617,0.0,40.0
145,0.0,0.020791292190551758,0.0,40.0
146,0.0,0.020822525024414062,0.0,40.0
147,0.0,0.020961761474609375,0.0,40.0
148,0.0,0.02101731300354004,0.0,40.0
149,0.0,0.020744800567626953,0.0,40.0
150,0.0,0.020845413208007812,0.0,40.0
151,0.0,0.02087259292602539,0.0,40.0
152,0.0,0.021076440811157227,0.0,40.0
153,0.0,0.020965099334716797,0.0,40.0
154,0.0,0.021074533462524414,0.0,40.0
155,0.0,0.021111249923706055,0.0,40.0
156,0.0,0.021132946014404297,0.0,40.0
157,0.0,0.02118086814880371,0.0,40.0
158,0.0,0.02122044563293457,0.0,40.0
159,0.0,0.021040916442871094,0.0,40.0
160,0.0,0.02114248275756836,0.0,40.0
161,0.0,0.021303176879882812,0.0,40.0
162,0.0,0.02112555503845215,0.0,40.0
163,0.0,0.020748376846313477,0.0,40.0
164,0.0,0.02084660530090332,0.0,40.0
165,0.0,0.020853519439697266,0.0,40.0
166,0.0,0.020784854888916016,0.0,40.0
167,0.0,0.020789146423339844,0.0,40.0
168,0.0,0.02064228057861328,0.0,40.0
169,0.0,0.020773887634277344,0.0,40.0
170,0.0,0.020868778228759766,0.0,40.0
171,0.0,0.020750999450683594,0.0,40.0
172,0.0,0.020994186401367188,0.0,40.0
173,0.0,0.02114391326904297,0.0,40.0
