,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime
0,-1.0,0.8121862411499023,-0.030781117351366013,-49.96921888264863,-50,1706665692.4044049
1,0.0,0.00042700767517089844,0.0,-50.0,-50,1706665692.404832
2,0.0,0.0002999305725097656,0.0,-50.0,-50,1706665692.4051318
3,0.0,0.00025534629821777344,0.0,-50.0,-50,1706665692.4053872
4,0.0,0.00028133392333984375,0.0,-50.0,-50,1706665692.4056685
5,0.0,0.00031638145446777344,0.0,-50.0,-50,1706665692.4059849
6,0.0,0.0002980232238769531,0.0,-50.0,-50,1706665692.406283
7,0.0,0.0002944469451904297,0.0,-50.0,-50,1706665692.4065773
8,0.0,0.0003254413604736328,0.0,-50.0,-50,1706665692.4069028
9,0.0,0.0002872943878173828,0.0,-50.0,-50,1706665692.40719
10,0.0,0.00023102760314941406,0.0,-50.0,-50,1706665692.407421
11,0.0,0.00015616416931152344,0.0,-50.0,-50,1706665692.4075773
12,0.0,0.0002703666687011719,0.0,-50.0,-50,1706665692.4078476
13,0.0,0.0001633167266845703,0.0,-50.0,-50,1706665692.408011
14,0.0,0.00016927719116210938,0.0,-50.0,-50,1706665692.4081802
15,0.0,0.00016570091247558594,0.0,-50.0,-50,1706665692.408346
16,0.0,0.00018858909606933594,0.0,-50.0,-50,1706665692.4085345
17,0.0,0.000164031982421875,0.0,-50.0,-50,1706665692.4086986
18,0.0,0.00020074844360351562,0.0,-50.0,-50,1706665692.4088993
19,0.0,0.0001544952392578125,0.0,-50.0,-50,1706665692.4090538
20,0.0,0.00017714500427246094,0.0,-50.0,-50,1706665692.409231
21,0.0,0.0001957416534423828,0.0,-50.0,-50,1706665692.4094267
22,0.0,0.0001804828643798828,0.0,-50.0,-50,1706665692.4096072
23,0.0,0.0001819133758544922,0.0,-50.0,-50,1706665692.409789
24,0.0,0.0001850128173828125,0.0,-50.0,-50,1706665692.409974
25,0.0,0.0001518726348876953,0.0,-50.0,-50,1706665692.410126
26,0.0,0.00014710426330566406,0.0,-50.0,-50,1706665692.410273
27,0.0,0.0001399517059326172,0.0,-50.0,-50,1706665692.410413
28,0.0,0.00019621849060058594,0.0,-50.0,-50,1706665692.4106092
29,0.0,0.0001926422119140625,0.0,-50.0,-50,1706665692.410802
