,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime
0,-1.0,0.7909064292907715,-0.03160930177596131,50.03160930177596,50,1705004387.006069
1,0.0,0.00029206275939941406,0.0,50.0,50,1705004387.006361
2,0.0,0.0002353191375732422,0.0,50.0,50,1705004387.0065963
3,0.0,0.00019431114196777344,0.0,50.0,50,1705004387.0067906
4,0.0,0.0001983642578125,0.0,50.0,50,1705004387.006989
5,0.0,0.00015687942504882812,0.0,50.0,50,1705004387.007146
6,0.0,0.000133514404296875,0.0,50.0,50,1705004387.0072794
7,0.0,0.00014162063598632812,0.0,50.0,50,1705004387.007421
8,0.0,0.0001652240753173828,0.0,50.0,50,1705004387.0075862
9,0.0,0.00013375282287597656,0.0,50.0,50,1705004387.00772
10,0.0,0.0001418590545654297,0.0,50.0,50,1705004387.0078619
11,0.0,0.00012230873107910156,0.0,50.0,50,1705004387.0079842
12,0.0,0.00017309188842773438,0.0,50.0,50,1705004387.0081573
13,0.0,0.0001232624053955078,0.0,50.0,50,1705004387.0082805
14,0.0,0.0001220703125,0.0,50.0,50,1705004387.0084026
15,0.0,0.00011754035949707031,0.0,50.0,50,1705004387.0085201
16,0.0,0.00011992454528808594,0.0,50.0,50,1705004387.00864
17,0.0,0.00012135505676269531,0.0,50.0,50,1705004387.0087614
18,0.0,0.00012135505676269531,0.0,50.0,50,1705004387.0088828
19,0.0,0.00011968612670898438,0.0,50.0,50,1705004387.0090024
20,0.0,0.00011682510375976562,0.0,50.0,50,1705004387.0091193
21,0.0,0.0002143383026123047,0.0,50.0,50,1705004387.0093336
22,0.0,0.00012230873107910156,0.0,50.0,50,1705004387.009456
23,0.0,0.00011849403381347656,0.0,50.0,50,1705004387.0095744
24,0.0,0.00011515617370605469,0.0,50.0,50,1705004387.0096896
25,0.0,0.00011730194091796875,0.0,50.0,50,1705004387.0098069
26,0.0,0.00011467933654785156,0.0,50.0,50,1705004387.0099216
27,0.0,0.00011467933654785156,0.0,50.0,50,1705004387.0100362
28,0.0,0.0001361370086669922,0.0,50.0,50,1705004387.0101724
29,0.0,0.00011515617370605469,0.0,50.0,50,1705004387.0102875
30,0.0,0.00011324882507324219,0.0,50.0,50,1705004387.0104008
31,0.0,0.00013208389282226562,0.0,50.0,50,1705004387.0105329
32,0.0,0.00014448165893554688,0.0,50.0,50,1705004387.0106773
33,0.0,0.00011873245239257812,0.0,50.0,50,1705004387.010796
34,0.0,0.00014138221740722656,0.0,50.0,50,1705004387.0109375
35,0.0,0.00011539459228515625,0.0,50.0,50,1705004387.0110528
36,0.0,0.00011897087097167969,0.0,50.0,50,1705004387.0111718
37,0.0,0.00014829635620117188,0.0,50.0,50,1705004387.01132
38,0.0,0.00587010383605957,0.0,50.0,50,1705004387.0171902
39,8.0,0.021304607391357422,9.387640726068176,40.61235927393182,50,1705004387.0384948
40,22.0,0.020701885223388672,26.56762869975815,23.43237130024185,50,1705004387.0591967
41,41.0,0.021461963653564453,47.758910440134194,2.241089559865806,50,1705004387.0806587
42,62.0,0.020543813705444336,75.44850348741397,-25.448503487413973,50,1705004387.1012025
43,64.0,0.021457195281982422,74.56706149025534,-24.56706149025534,50,1705004387.1226597
44,57.0,0.02042078971862793,69.78182624838006,-19.781826248380057,50,1705004387.1430805
45,40.0,0.021453380584716797,46.612700317841345,3.3872996821586554,50,1705004387.1645339
46,27.0,0.02092123031616211,32.26387692307692,17.73612307692308,50,1705004387.185455
47,17.0,0.02099895477294922,20.23910259321495,29.76089740678505,50,1705004387.206454
48,16.0,0.021380186080932617,18.708911067744634,31.291088932255366,50,1705004387.2278342
49,22.0,0.020791292190551758,26.453382260191503,23.546617739808497,50,1705004387.2486255
50,33.0,0.021233320236206055,38.854027105626606,11.145972894373394,50,1705004387.2698588
51,47.0,0.020541906356811523,57.20014391996193,-7.200143919961931,50,1705004387.2904007
52,58.0,0.021387100219726562,67.79787746365825,-17.797877463658253,50,1705004387.3117878
53,53.0,0.020677566528320312,64.07910709344156,-14.079107093441564,50,1705004387.3324654
54,46.0,0.020924091339111328,54.960570634215266,-4.960570634215266,50,1705004387.3533895
55,35.0,0.02093219757080078,41.80163105380655,8.198368946193447,50,1705004387.3743217
56,26.0,0.021073579788208008,30.84430868094446,19.15569131905554,50,1705004387.3953953
57,22.0,0.02104020118713379,26.14043445251504,23.85956554748496,50,1705004387.4164355
58,25.0,0.02129364013671875,29.35148692225009,20.64851307774991,50,1705004387.4377291
59,31.0,0.02061772346496582,37.589019045526555,12.410980954473445,50,1705004387.4583468
60,34.0,0.020998001098632812,40.480043600690344,9.519956399309656,50,1705004387.4793448
