,DeltEncoder,LoopTimes,CurrRpm,ChangeInRpm,SetRpm,CurrTime,PWMReq
0,-1.0,0.0033516883850097656,-7.458927301180823,-1,-1,1706742519.057983,-200.0
1,0.0,0.011355400085449219,0.0,-1,-1,1706742519.0693383,-199.9
2,-5.0,0.010890483856201172,-11.477910591532028,-1,-1,1706742519.0802288,-199.8
3,-13.0,0.010957002639770508,-29.661396522836565,-1,-1,1706742519.0911858,-199.7
4,-20.0,0.010919332504272461,-45.790344767353,-1,-1,1706742519.1021051,-199.6
5,-26.0,0.011274337768554688,-57.65305362882761,-1,-1,1706742519.1133795,-199.5
6,-30.0,0.011288166046142578,-66.44126219744012,-1,-1,1706742519.1246676,-199.4
7,-34.0,0.010859251022338867,-78.27427492480295,-1,-1,1706742519.135527,-199.3
8,-36.0,0.01069784164428711,-84.12911967907287,-1,-1,1706742519.1462247,-199.2
9,-38.0,0.010901451110839844,-87.14436182311259,-1,-1,1706742519.1571262,-199.1
10,-41.0,0.011265039443969727,-90.98947279307498,-1,-1,1706742519.1683912,-199.0
11,-43.0,0.011216163635253906,-95.84382280418332,-1,-1,1706742519.1796074,-198.9
12,-44.0,0.010823726654052734,-101.62858275694964,-1,-1,1706742519.190431,-198.8
13,-46.0,0.011172771453857422,-102.92880372156544,-1,-1,1706742519.201604,-198.7
14,-48.0,0.01137542724609375,-105.49054325955734,-1,-1,1706742519.2129793,-198.6
15,-50.0,0.010875225067138672,-114.94014995396151,-1,-1,1706742519.2238545,-198.5
16,-50.0,0.010663747787475586,-117.21957654213338,-1,-1,1706742519.2345183,-198.4
17,-51.0,0.011023759841918945,-115.65926855116032,-1,-1,1706742519.245542,-198.3
18,-52.0,0.011101245880126953,-117.10397319702761,-1,-1,1706742519.2566433,-198.2
19,-53.0,0.01113581657409668,-118.98543687241741,-1,-1,1706742519.267779,-198.1
20,-53.0,0.01076197624206543,-123.11865127716608,-1,-1,1706742519.278541,-198.0
21,-53.0,0.011174201965332031,-118.57670052061108,-1,-1,1706742519.2897153,-197.9
22,-54.0,0.010936260223388672,-123.44256376716808,-1,-1,1706742519.3006516,-197.8
23,-54.0,0.011152267456054688,-121.05161621344278,-1,-1,1706742519.3118038,-197.7
24,-55.0,0.010781288146972656,-127.53578062804068,-1,-1,1706742519.322585,-197.6
25,-55.0,0.010837793350219727,-126.87084497437138,-1,-1,1706742519.333423,-197.5
26,-55.0,0.011182069778442383,-122.96471290590819,-1,-1,1706742519.344605,-197.4
27,-56.0,0.011338472366333008,-123.47342347078244,-1,-1,1706742519.3559434,-197.3
28,-55.0,0.010679960250854492,-128.74579752204488,-1,-1,1706742519.3666234,-197.2
29,-57.0,0.011144161224365234,-127.8696504214625,-1,-1,1706742519.3777676,-197.1
30,-56.0,0.010986566543579102,-127.42834573902476,-1,-1,1706742519.3887541,-197.0
31,-56.0,0.010803461074829102,-129.58810054509743,-1,-1,1706742519.3995576,-196.9
32,-56.0,0.011049985885620117,-126.69699441172028,-1,-1,1706742519.4106076,-196.8
33,-57.0,0.011303186416625977,-126.07064481427577,-1,-1,1706742519.4219108,-196.7
34,-56.0,0.010893583297729492,-128.51602284913878,-1,-1,1706742519.4328043,-196.6
35,-56.0,0.01075434684753418,-130.17991885960052,-1,-1,1706742519.4435587,-196.5
36,-56.0,0.011089324951171875,-126.24754041967664,-1,-1,1706742519.454648,-196.4
37,-57.0,0.011323690414428711,-125.84236656490157,-1,-1,1706742519.4659717,-196.3
38,-57.0,0.010795116424560547,-132.0041344582358,-1,-1,1706742519.4767668,-196.2
39,-56.0,0.01085972785949707,-128.91667435069925,-1,-1,1706742519.4876266,-196.1
40,-57.0,0.010977506637573242,-129.8108985079165,-1,-1,1706742519.498604,-196.0
41,-56.0,0.011405467987060547,-122.74814164471759,-1,-1,1706742519.5100095,-195.9
42,-58.0,0.010916948318481445,-132.8210006770185,-1,-1,1706742519.5209265,-195.8
43,-56.0,0.010629653930664062,-131.70701596985467,-1,-1,1706742519.5315561,-195.7
44,-57.0,0.011060714721679688,-128.83435075012935,-1,-1,1706742519.5426168,-195.6
45,-57.0,0.01142573356628418,-124.71846921102602,-1,-1,1706742519.5540426,-195.5
46,-56.0,0.010943889617919922,-127.92526687290314,-1,-1,1706742519.5649865,-195.4
47,-57.0,0.010716915130615234,-132.9673681868743,-1,-1,1706742519.5757034,-195.3
48,-56.0,0.010895967483520508,-128.4879017964596,-1,-1,1706742519.5865993,-195.2
49,-56.0,0.011140823364257812,-125.66396165040233,-1,-1,1706742519.5977402,-195.1
50,-56.0,0.011266469955444336,-124.26252460057137,-1,-1,1706742519.6090066,-195.0
51,-57.0,0.010812759399414062,-131.7887458105486,-1,-1,1706742519.6198194,-194.9
52,-55.0,0.010795831680297852,-127.36397164373578,-1,-1,1706742519.6306152,-194.8
53,-56.0,0.011105060577392578,-126.06865043582808,-1,-1,1706742519.6417203,-194.7
54,-55.0,0.010663032531738281,-128.95018334674896,-1,-1,1706742519.6523833,-194.6
55,-55.0,0.010914802551269531,-125.97570991699432,-1,-1,1706742519.6632981,-194.5
56,-55.0,0.010867595672607422,-126.52292571629152,-1,-1,1706742519.6741657,-194.4
57,-55.0,0.011029958724975586,-124.6604846205391,-1,-1,1706742519.6851957,-194.3
58,-56.0,0.011286735534667969,-124.0394085340093,-1,-1,1706742519.6964824,-194.2
59,-55.0,0.011105775833129883,-123.80945020501922,-1,-1,1706742519.7075882,-194.1
60,-56.0,0.010787248611450195,-129.78286219471764,-1,-1,1706742519.7183754,-194.0
61,-56.0,0.011247873306274414,-124.46797380079276,-1,-1,1706742519.7296233,-193.9
62,-56.0,0.010734796524047852,-130.4170038867296,-1,-1,1706742519.740358,-193.8
63,-55.0,0.011532068252563477,-119.23273170832557,-1,-1,1706742519.7518902,-193.7
64,-55.0,0.010772228240966797,-127.64304368996503,-1,-1,1706742519.7626624,-193.6
65,-56.0,0.010797262191772461,-129.6624991719478,-1,-1,1706742519.7734597,-193.5
66,-55.0,0.01119852066040039,-122.78407494145199,-1,-1,1706742519.7846582,-193.4
67,-55.0,0.011139392852783203,-123.43581182312401,-1,-1,1706742519.7957976,-193.3
68,-54.0,0.010965347290039062,-123.11511567229083,-1,-1,1706742519.806763,-193.2
69,-56.0,0.010971546173095703,-127.60279890477639,-1,-1,1706742519.8177345,-193.1
70,-55.0,0.010929346084594727,-125.80807574005803,-1,-1,1706742519.8286638,-193.0
71,-56.0,0.011223316192626953,-124.74031524833241,-1,-1,1706742519.8398871,-192.9
72,-55.0,0.010779380798339844,-127.55834734141378,-1,-1,1706742519.8506665,-192.8
73,-55.0,0.011078119277954102,-124.11854083718929,-1,-1,1706742519.8617446,-192.7
74,-56.0,0.011027097702026367,-126.95997059523037,-1,-1,1706742519.8727717,-192.6
75,-56.0,0.010851621627807617,-129.01297594199715,-1,-1,1706742519.8836234,-192.5
76,-56.0,0.011098861694335938,-126.13906169444923,-1,-1,1706742519.8947222,-192.4
77,-56.0,0.010964393615722656,-127.68603983647908,-1,-1,1706742519.9056866,-192.3
78,-55.0,0.011147499084472656,-123.34605184361365,-1,-1,1706742519.916834,-192.2
79,-56.0,0.010790109634399414,-129.74844996354156,-1,-1,1706742519.9276242,-192.1
80,-55.0,0.01120758056640625,-122.68481960517359,-1,-1,1706742519.9388318,-192.0
81,-56.0,0.01080942153930664,-129.51664387489524,-1,-1,1706742519.9496412,-191.9
82,-55.0,0.011139869689941406,-123.43052820820135,-1,-1,1706742519.960781,-191.8
83,-56.0,0.01076650619506836,-130.032897825413,-1,-1,1706742519.9715476,-191.7
84,-55.0,0.010793685913085938,-127.38929139423927,-1,-1,1706742519.9823413,-191.6
85,-55.0,0.01151728630065918,-119.3857618978616,-1,-1,1706742519.9938586,-191.5
86,-55.0,0.010947465896606445,-125.5998431953307,-1,-1,1706742520.004806,-191.4
87,-56.0,0.01077723503112793,-129.90344888613586,-1,-1,1706742520.0155833,-191.3
88,-57.0,0.01079702377319336,-131.98081526299518,-1,-1,1706742520.0263803,-191.2
89,-55.0,0.011513948440551758,-119.42037148240946,-1,-1,1706742520.0378942,-191.1
90,-56.0,0.01097726821899414,-127.53628426219538,-1,-1,1706742520.0488715,-191.0
91,-55.0,0.010696887969970703,-128.54205857442162,-1,-1,1706742520.0595684,-190.9
92,-55.0,0.010814189910888672,-127.14775783764716,-1,-1,1706742520.0703826,-190.8
93,-55.0,0.011548757553100586,-119.06042651582402,-1,-1,1706742520.0819314,-190.7
94,-54.0,0.010961532592773438,-123.15796067513486,-1,-1,1706742520.092893,-190.6
95,-55.0,0.010740995407104492,-128.01420612195068,-1,-1,1706742520.1036339,-190.5
96,-55.0,0.010861635208129883,-126.59235682771035,-1,-1,1706742520.1144955,-190.4
