,PositionErr,LoopTimes,CurrTime
0,0.0,0.01287625789642334,1710289942.6131618
1,0.0,0.012975568771362305,1710289942.6283524
2,0.0,0.013594059944152833,1710289942.6964805
3,0.0,0.014206883907318115,1710289942.7631216
4,0.0,0.014873013496398926,1710289942.8352253
5,0.0,0.01549961805343628,1710289942.905401
6,0.0,0.016142086982727052,1710289942.9795873
7,0.0,0.016736104488372802,1710289943.0459502
8,0.0,0.017331111431121825,1710289943.1173918
9,0.0,0.017935013771057128,1710289943.1833081
10,0.0,0.018559834957122802,1710289943.2513058
11,0.0,0.019219803810119628,1710289943.3228817
12,0.0,0.01984452486038208,1710289943.3956406
13,0.0,0.020422511100769043,1710289943.4641418
14,0.0,0.021038212776184083,1710289943.533155
15,0.0,0.021642227172851563,1710289943.5998292
16,0.0,0.0222627592086792,1710289943.6677754
17,0.0,0.022919228076934816,1710289943.7418191
18,0.0,0.02352848768234253,1710289943.811945
19,0.0,0.02410494327545166,1710289943.8795686
20,0.0,0.024745063781738283,1710289943.9503317
21,0.0,0.025331928730010986,1710289944.015123
22,0.0,0.025993552207946777,1710289944.08703
23,0.0,0.026622095108032227,1710289944.1583433
24,0.0,0.027213780879974364,1710289944.2240334
25,0.0,0.02786803960800171,1710289944.2963016
26,0.0,0.02848358392715454,1710289944.363357
27,0.0,0.029115009307861327,1710289944.432413
28,0.0,0.02976440906524658,1710289944.5057847
29,0.0,0.030359909534454346,1710289944.5713658
30,0.0,0.031026806831359863,1710289944.6461117
31,0.0,0.0316273307800293,1710289944.7119296
32,0.0,0.032287673950195314,1710289944.7836273
33,0.0,0.03290731906890869,1710289944.851833
34,0.0,0.03352301836013794,1710289944.9200969
35,0.0,0.03417736530303955,1710289944.9911046
36,0.0,0.03480282068252563,1710289945.060939
37,0.0,0.035411789417266845,1710289945.1290035
38,0.0,0.03605985164642334,1710289945.1993747
39,0.0,0.03668721437454223,1710289945.2676744
40,0.0,0.03734295845031738,1710289945.3415034
41,0.0,0.03794256925582886,1710289945.4074407
42,0.0,0.038563814163208004,1710289945.4751914
43,0.0,0.039230785369873046,1710289945.547352
44,0.0,0.03985749006271362,1710289945.6155696
45,0.0,0.040522527694702146,1710289945.693304
46,0.0,0.04104051113128662,1710289945.748689
47,0.0,0.041728622913360595,1710289945.8240964
48,0.0,0.04234397172927856,1710289945.8950372
49,0.0,0.04297429800033569,1710289945.9630852
50,0.0,0.04360754728317261,1710289946.0322528
51,0.0,0.044228050708770755,1710289946.0998235
52,0.0,0.04485877990722656,1710289946.1673555
53,0.0,0.045518722534179684,1710289946.2414448
54,0.0,0.046158206462860105,1710289946.310965
55,0.0,0.04678939580917359,1710289946.3794525
56,0.0,0.047422995567321775,1710289946.4484258
57,0.0,0.04807645082473755,1710289946.5205207
58,0.0,0.04868694305419922,1710289946.5876808
59,0.0,0.049346158504486086,1710289946.6607656
60,0.0,0.04997023820877075,1710289946.7294984
61,0.0,0.05057802200317383,1710289946.7959979
62,0.0,0.05123718738555908,1710289946.8674757
63,0.0,0.05186409711837769,1710289946.936882
64,0.0,0.052472167015075684,1710289947.0035756
65,0.0,0.053139855861663816,1710289947.0772147
66,0.0,0.05374523162841797,1710289947.1449223
67,0.0,0.05435726404190064,1710289947.2119527
68,0.0,0.0550200891494751,1710289947.2838368
69,0.0,0.055647623538970944,1710289947.3521876
70,0.0,0.0562622594833374,1710289947.4200993
71,0.0,0.056920664310455324,1710289947.491988
72,0.0,0.05754453659057617,1710289947.562256
73,0.0,0.05819197177886963,1710289947.6326084
74,0.0,0.058812308311462405,1710289947.7002063
75,0.0,0.059437227249145505,1710289947.768263
76,0.0,0.06009270906448364,1710289947.8443775
77,15.0,0.060665826797485355,1710289947.9103272
78,14.0,0.061260666847229,1710289947.9770913
79,11.0,0.06186294794082642,1710289948.046075
80,8.0,0.06254894495010375,1710289948.1246982
81,7.0,0.06309481382369996,1710289948.1846988
82,8.0,0.06375143051147461,1710289948.2562845
83,7.0,0.06437152624130249,1710289948.3242435
84,5.0,0.06499178171157836,1710289948.393601
85,4.0,0.0656423568725586,1710289948.464136
86,7.0,0.06630182027816772,1710289948.535851
87,12.0,0.06692965030670166,1710289948.604344
88,15.0,0.0675489616394043,1710289948.6723697
89,15.0,0.06816333055496215,1710289948.7442007
90,15.0,0.06878328323364258,1710289948.8116283
91,15.0,0.06941100835800171,1710289948.8808556
92,15.0,0.07007153034210205,1710289948.9525504
93,13.0,0.07069300651550293,1710289949.0203433
94,10.0,0.07131190538406372,1710289949.0879223
95,8.0,0.07197846174240112,1710289949.1610763
96,6.0,0.07258899688720703,1710289949.2279356
97,4.0,0.07321566104888916,1710289949.2963705
98,4.0,0.07387593030929565,1710289949.3679442
99,4.0,0.0745003604888916,1710289949.4372509
100,4.0,0.06224695682525635,1710289949.5095155
101,4.0,0.06275756597518921,1710289949.577554
102,5.0,0.06274752616882324,1710289949.6439407
103,5.0,0.06280712366104126,1710289949.7168815
104,5.0,0.06275786638259888,1710289949.7841022
105,5.0,0.06275490045547485,1710289949.8522234
106,6.0,0.06277490377426148,1710289949.9241383
107,6.0,0.06280766248703003,1710289949.995817
108,6.0,0.06279840230941773,1710289950.0604439
109,6.0,0.06285566091537476,1710289950.1328955
110,6.0,0.06285147905349732,1710289950.2005484
111,6.0,0.06280699253082275,1710289950.2678607
112,5.0,0.06284316778182983,1710289950.3397264
113,5.0,0.06289685249328614,1710289950.4095407
114,4.0,0.06288474798202515,1710289950.4772277
115,3.0,0.06293001174926757,1710289950.5483384
116,2.0,0.06292448997497559,1710289950.6147742
117,2.0,0.06294158935546874,1710289950.6918068
118,1.0,0.06291531562805176,1710289950.757247
119,1.0,0.06295863151550293,1710289950.8253553
120,1.0,0.0629666018486023,1710289950.8950424
121,2.0,0.0630082654953003,1710289950.9637372
122,2.0,0.0629793643951416,1710289951.0325472
123,2.0,0.0630054521560669,1710289951.1068993
124,2.0,0.06294603109359741,1710289951.1641388
125,2.0,0.06303107261657714,1710289951.24356
126,2.0,0.06304470300674439,1710289951.3120909
127,3.0,0.06304351091384888,1710289951.380882
128,3.0,0.06301856517791748,1710289951.4476168
129,3.0,0.06308754444122315,1710289951.519609
130,3.0,0.0630415654182434,1710289951.5899615
131,3.0,0.06308359384536744,1710289951.6598246
132,3.0,0.06306894779205323,1710289951.7295432
133,3.0,0.06302650213241577,1710289951.7917225
134,3.0,0.06311760902404785,1710289951.868143
135,3.0,0.06308416366577148,1710289951.9384942
136,5.0,0.06305683851242065,1710289952.004038
137,5.0,0.0631092381477356,1710289952.0767486
138,4.0,0.06307289123535156,1710289952.1437116
139,2.0,0.06307177782058716,1710289952.2125685
140,6.0,0.06306982040405273,1710289952.283513
141,0.0,0.06308892011642456,1710289952.353089
142,0.0,0.0630619478225708,1710289952.4173634
143,0.0,0.06307778358459473,1710289952.4946933
144,0.0,0.0630615735054016,1710289952.5613172
145,0.0,0.06304023027420044,1710289952.631204
146,0.0,0.06314592599868775,1710289952.7000701
147,0.0,0.06307639360427857,1710289952.768248
148,0.0,0.0631131625175476,1710289952.8415997
149,0.0,0.06308893918991089,1710289952.9090726
150,0.0,0.06306179523468018,1710289952.9775178
151,0.0,0.0630829906463623,1710289953.048088
152,0.0,0.06307000637054444,1710289953.1152203
153,0.0,0.06303402662277222,1710289953.1831381
154,0.0,0.0630588936805725,1710289953.2584262
155,0.0,0.06301886796951293,1710289953.3264735
156,0.0,0.06297405242919922,1710289953.392178
157,0.0,0.06298010110855103,1710289953.463693
158,0.0,0.06298811674118042,1710289953.5310726
159,0.0,0.06299155473709106,1710289953.6031077
160,0.0,0.06299103021621705,1710289953.6738863
161,0.0,0.06297944068908691,1710289953.7430382
162,0.0,0.0629581618309021,1710289953.8132322
163,0.0,0.0629388928413391,1710289953.8795843
164,0.0,0.06298752546310425,1710289953.9510126
165,0.0,0.06294224739074707,1710289954.0214128
166,0.0,0.06293968439102172,1710289954.0881982
167,0.0,0.0629728889465332,1710289954.1575122
168,0.0,0.06295227289199828,1710289954.227371
169,0.0,0.06295396566390991,1710289954.2965639
170,0.0,0.06298699140548707,1710289954.3690739
171,0.0,0.06293386220932007,1710289954.4353082
172,0.0,0.06293525218963623,1710289954.503985
173,0.0,0.06295984029769898,1710289954.5764098
174,0.0,0.06295432090759277,1710289954.6434705
175,0.0,0.06295097827911376,1710289954.711184
176,0.0,0.06295862436294555,1710289954.782982
177,0.0,0.06300795555114747,1710289954.8529465
178,0.0,0.06305726289749146,1710289954.92517
179,0.0,0.06305504560470582,1710289954.992693
180,0.0,0.06297965288162231,1710289955.0593884
181,0.0,0.06309508323669434,1710289955.1318781
182,0.0,0.06306676387786865,1710289955.2065988
183,0.0,0.06300009965896607,1710289955.2677557
184,0.0,0.06304721593856812,1710289955.3420596
185,0.0,0.06299654722213745,1710289955.4085553
186,0.0,0.06294710159301758,1710289955.475605
187,0.0,0.0629836630821228,1710289955.547622
188,0.0,0.06298278093338013,1710289955.6157815
189,0.0,0.06298480749130249,1710289955.6842828
190,0.0,0.06301671266555786,1710289955.757684
191,0.0,0.06298532247543336,1710289955.8256133
192,0.0,0.06296685218811035,1710289955.8953705
193,0.0,0.06297866582870483,1710289955.964365
194,0.0,0.0630080485343933,1710289956.0368624
195,0.0,0.06294634580612182,1710289956.1057205
196,0.0,0.06288031816482544,1710289956.163571
197,0.0,0.06299061775207519,1710289956.2441962
198,0.0,0.06295021295547486,1710289956.3126242
199,0.0,0.06294129610061645,1710289956.3796647
200,0.0,0.06297641515731811,1710289956.4533443
201,0.0,0.06296847820281982,1710289956.5198817
202,0.0,0.06295129299163818,1710289956.583825
203,0.0,0.06297584056854248,1710289956.6590614
204,0.0,0.06298840045928955,1710289956.7276213
205,0.0,0.06299066543579102,1710289956.7957323
206,0.0,0.06298540830612183,1710289956.8692825
207,0.0,0.06296122312545777,1710289956.937978
208,0.0,0.0630033254623413,1710289957.0127614
209,0.0,0.06285832166671752,1710289957.067725
210,0.0,0.06288349628448486,1710289957.1355193
211,0.0,0.06300934553146362,1710289957.215244
212,0.0,0.06297186136245728,1710289957.2830477
213,0.0,0.06296722173690796,1710289957.355198
214,0.0,0.06298928022384644,1710289957.4253874
215,0.0,0.06295372009277343,1710289957.4927874
216,0.0,0.06295337677001953,1710289957.5602221
217,0.0,0.06293787717819214,1710289957.6315928
218,0.0,0.06297926664352417,1710289957.701933
219,0.0,0.06295886516571045,1710289957.7687745
220,0.0,0.0629630994796753,1710289957.842739
221,0.0,0.06293851375579834,1710289957.9092307
222,0.0,0.06291922569274902,1710289957.976125
223,0.0,0.06292322635650635,1710289958.0476196
224,0.0,0.06301576137542725,1710289958.1160448
225,0.0,0.06289337873458863,1710289958.1833045
226,0.0,0.06293092966079712,1710289958.259267
227,0.0,0.06288430690765381,1710289958.326071
228,0.0,0.06285530090332031,1710289958.3920958
229,0.0,0.06285084962844849,1710289958.463693
230,0.0,0.06285128116607666,1710289958.531442
231,0.0,0.06287196159362793,1710289958.6038508
232,0.0,0.06284591436386108,1710289958.6756496
233,0.0,0.06288280248641968,1710289958.7434795
234,0.0,0.06281220197677612,1710289958.8126698
235,0.0,0.06280526638031006,1710289958.8862934
236,2.0,0.06276537179946899,1710289958.9477606
237,-2.0,0.06276748418807983,1710289959.024885
238,-6.0,0.06272943258285522,1710289959.0917156
239,-10.0,0.06273424386978149,1710289959.1615944
240,-9.0,0.06269359827041626,1710289959.2292774
241,-6.0,0.06268671035766601,1710289959.2960312
242,-5.0,0.06275144100189209,1710289959.3693533
243,-8.0,0.06267441987991333,1710289959.4363816
244,-10.0,0.0626819109916687,1710289959.5039248
245,-12.0,0.06270005702972412,1710289959.5782146
246,-12.0,0.0626803207397461,1710289959.6442242
247,-12.0,0.06271986722946167,1710289959.7155957
248,-11.0,0.0626939058303833,1710289959.7839992
249,-11.0,0.06270809173583984,1710289959.8515875
250,-11.0,0.062768874168396,1710289959.9249494
251,-10.0,0.06274791717529297,1710289959.9919186
252,-9.0,0.0627633810043335,1710289960.0607417
