,PositionErr,LoopTimes,CurrTime
0,0.0,0.012975049018859864,1710289416.9282553
1,0.0,0.013147699832916259,1710289416.9488077
2,0.0,0.013766303062438964,1710289417.0161479
3,0.0,0.014391686916351318,1710289417.0842972
4,0.0,0.014956727027893066,1710289417.1443067
5,0.0,0.015696396827697755,1710289417.2238426
6,0.0,0.01632293939590454,1710289417.2920294
7,0.0,0.01698589086532593,1710289417.3637776
8,0.0,0.017609689235687256,1710289417.432978
9,0.0,0.018247799873352052,1710289417.5054848
10,0.0,0.018855965137481688,1710289417.5743747
11,0.0,0.019505577087402345,1710289417.644869
12,0.0,0.02012190341949463,1710289417.7120707
13,0.0,0.02070131778717041,1710289417.773877
14,0.0,0.021422662734985352,1710289417.852381
15,0.0,0.022044315338134765,1710289417.9239042
16,0.0,0.0226737380027771,1710289417.9927456
17,0.0,0.023297278881072997,1710289418.0609877
18,0.0,0.023946285247802734,1710289418.131762
19,0.0,0.024567668437957765,1710289418.202116
20,0.0,0.025208232402801515,1710289418.27283
21,0.0,0.025826056003570557,1710289418.3404098
22,0.0,0.026453335285186768,1710289418.4087355
23,0.0,0.02710660457611084,1710289418.4796262
24,0.0,0.027772107124328614,1710289418.5517702
25,0.0,0.028397107124328615,1710289418.6223354
26,0.0,0.029043548107147217,1710289418.692515
27,0.0,0.02966160774230957,1710289418.759885
28,0.0,0.030284125804901123,1710289418.8278313
29,0.0,0.031022117137908936,1710289418.916658
30,0.0,0.031528918743133544,1710289418.9730315
31,0.0,0.03213706731796265,1710289419.0402176
32,0.0,0.03277567148208618,1710289419.1104908
33,0.0,0.033420743942260744,1710289419.1838052
34,0.0,0.03401150703430176,1710289419.2487125
35,0.0,0.034663350582122804,1710289419.3214989
36,0.0,0.03527017593383789,1710289419.3894048
37,0.0,0.035882058143615725,1710289419.464097
38,0.0,0.036462485790252686,1710289419.5284452
39,0.0,0.037078661918640135,1710289419.5956552
40,0.0,0.03774056673049927,1710289419.6680236
41,0.0,0.038357701301574704,1710289419.7378707
42,0.0,0.03900122880935669,1710289419.807723
43,0.0,0.03962625503540039,1710289419.8767328
44,0.0,0.040273468494415286,1710289419.9497027
