,PositionErr,LoopTimes,CurrTime
0,0.0,0.012513105869293212,1710114557.7869196
1,0.0,0.07469551801681519,1710114564.0099146
2,0.0,0.07531273126602173,1710114564.080458
3,0.0,0.07590027809143067,1710114564.1445043
4,0.0,0.07655969619750977,1710114564.218404
5,0.0,0.0771679425239563,1710114564.2867754
6,0.0,0.07781436681747436,1710114564.356485
7,0.0,0.07844161748886108,1710114564.4247003
8,0.0,0.0790664792060852,1710114564.4973562
9,0.0,0.07967708110809327,1710114564.5631151
10,0.0,0.08031891107559204,1710114564.6379187
11,0.0,0.0809379243850708,1710114564.7063808
12,0.0,0.08154715299606323,1710114564.7727396
13,0.0,0.08217236280441284,1710114564.8406646
14,0.0,0.08280006170272827,1710114564.9098818
15,0.0,0.08345919370651245,1710114564.9849164
16,0.0,0.0840427803993225,1710114565.055531
17,0.0,0.08460191011428833,1710114565.1202233
18,0.0,0.08523256301879883,1710114565.190255
19,0.0,0.08584301471710205,1710114565.2567573
20,0.0,0.08646759510040283,1710114565.3246157
21,0.0,0.08713597774505616,1710114565.3978171
22,0.0,0.08775210618972779,1710114565.4655557
23,0.0,0.08837073326110839,1710114565.53532
24,0.0,0.08901328563690186,1710114565.6054757
25,0.0,0.08963072061538696,1710114565.672852
26,0.0,0.09025528192520142,1710114565.741586
27,0.0,0.09091991186141968,1710114565.8159463
28,0.0,0.09151353359222412,1710114565.8822868
29,0.0,0.09212339639663697,1710114565.9483762
30,0.0,0.0928141212463379,1710114566.0228639
31,0.0,0.0934226417541504,1710114566.0905814
32,0.0,0.09407431364059449,1710114566.161358
33,0.0,0.0946967625617981,1710114566.2290637
34,0.0,0.09530277490615845,1710114566.2927852
35,9.0,0.0960094141960144,1710114566.3704984
36,9.0,0.09662280559539795,1710114566.4375067
37,9.0,0.09724892377853393,1710114566.5053658
38,8.0,0.09791126251220703,1710114566.5768185
39,6.0,0.09854271650314331,1710114566.6451988
40,9.0,0.09917216539382935,1710114566.7131681
41,4.0,0.09985193014144897,1710114566.786926
42,6.0,0.10046226024627686,1710114566.8533137
43,5.0,0.10108690977096557,1710114566.92128
44,2.0,0.10175097942352294,1710114566.993374
45,-1.0,0.10237349033355712,1710114567.0612829
46,-3.0,0.10299451351165771,1710114567.1336102
47,-7.0,0.10364681482315063,1710114567.2049348
48,-10.0,0.10423301458358765,1710114567.268839
49,-12.0,0.10486077308654786,1710114567.337354
50,-11.0,0.10552103519439697,1710114567.4095447
51,-10.0,0.10613163948059082,1710114567.4755428
52,-10.0,0.10681443214416504,1710114567.5515664
53,-8.0,0.10741943836212159,1710114567.619312
54,-2.0,0.1080346941947937,1710114567.6864867
55,6.0,0.10868369340896607,1710114567.7578275
56,13.0,0.10929897308349609,1710114567.8246512
57,18.0,0.10993019342422486,1710114567.8953395
58,23.0,0.11056981563568115,1710114567.9671378
59,27.0,0.11117196083068848,1710114568.0366158
60,28.0,0.11176329135894775,1710114568.1029186
61,28.0,0.11240933656692505,1710114568.1730053
62,26.0,0.11303462743759156,1710114568.2409687
63,19.0,0.11366117000579834,1710114568.3091679
64,6.0,0.11432310342788696,1710114568.384665
65,-11.0,0.11491098165512086,1710114568.4531577
66,-23.0,0.115497624874115,1710114568.5181568
67,-30.0,0.11615164279937744,1710114568.5889783
68,-30.0,0.11677867889404298,1710114568.6570334
69,-24.0,0.11740704536437989,1710114568.725093
70,-13.0,0.11807393789291382,1710114568.7971299
71,0.0,0.11869962930679322,1710114568.865585
72,19.0,0.1193658971786499,1710114568.9390302
73,42.0,0.11996463298797608,1710114569.0037022
74,60.0,0.12060724258422852,1710114569.0739088
75,59.0,0.12122755527496337,1710114569.1421206
76,39.0,0.12188460350036621,1710114569.2132857
77,3.0,0.1225088357925415,1710114569.2820275
78,0.0,0.12312708616256714,1710114569.3522668
79,-36.0,0.1237640142440796,1710114569.4210808
80,-33.0,0.12439433813095092,1710114569.4895902
81,-18.0,0.12505861282348632,1710114569.5616372
82,-29.0,0.12567963361740112,1710114569.63042
83,-17.0,0.12629343509674074,1710114569.7005053
84,-18.0,0.1269298768043518,1710114569.7694209
85,-17.0,0.1275725793838501,1710114569.839321
86,-18.0,0.12817723989486696,1710114569.9049602
87,-17.0,0.12884655475616455,1710114569.9785807
88,-17.0,0.1294583249092102,1710114570.046018
89,-17.0,0.13011688709259034,1710114570.1200411
90,-17.0,0.13071971654891967,1710114570.1867719
91,-17.0,0.1313392162322998,1710114570.2550395
92,-17.0,0.1319894313812256,1710114570.3254206
93,-17.0,0.13261499166488647,1710114570.3935127
94,-17.0,0.1333699917793274,1710114570.4751446
95,-17.0,0.13389814376831055,1710114570.5363657
96,-17.0,0.13449523448944092,1710114570.60238
97,-17.0,0.13511106491088867,1710114570.6705272
98,-17.0,0.13575763940811159,1710114570.7407827
99,-17.0,0.13638216495513916,1710114570.8085084
100,-16.0,0.12449564695358277,1710114570.876745
101,-14.0,0.06297873258590699,1710114570.9494925
102,-13.0,0.06298772811889648,1710114571.0196831
103,-12.0,0.06299537420272827,1710114571.0851378
104,-12.0,0.06299771785736084,1710114571.1575198
105,-11.0,0.06300683736801148,1710114571.2340925
106,-6.0,0.06287807703018189,1710114571.2898629
107,4.0,0.06294323921203614,1710114571.3666325
108,13.0,0.06292635440826416,1710114571.4343882
109,22.0,0.06292843341827392,1710114571.5024061
110,34.0,0.0629361629486084,1710114571.5727954
111,39.0,0.06294235944747925,1710114571.6407561
112,36.0,0.06299649000167847,1710114571.714489
113,31.0,0.06297896146774291,1710114571.781325
114,28.0,0.06297111749649048,1710114571.848917
115,26.0,0.06297867298126221,1710114571.9216256
116,27.0,0.0630104923248291,1710114571.9883387
117,27.0,0.06307989120483398,1710114572.0566053
118,26.0,0.06311373949050904,1710114572.1334224
119,26.0,0.06308108568191528,1710114572.1983676
120,26.0,0.06306647777557373,1710114572.2688735
121,26.0,0.06302331924438477,1710114572.3369536
122,26.0,0.0630297327041626,1710114572.4054682
123,27.0,0.06302855491638183,1710114572.4726768
124,26.0,0.0630517315864563,1710114572.548328
125,26.0,0.06302237987518311,1710114572.614165
126,26.0,0.06300898790359497,1710114572.6833837
127,26.0,0.06298414945602417,1710114572.7553406
128,26.0,0.06298838376998901,1710114572.820791
129,26.0,0.06300293684005737,1710114572.8892572
