,PositionErr,LoopTimes,CurrTime
0,0.0,0.011908478736877441,1709853873.4966643
1,0.0,0.011922845840454102,1709853873.5013437
2,0.0,0.011932146549224854,1709853873.5065944
3,0.0,0.011943073272705078,1709853873.5113664
4,0.0,0.011954536437988281,1709853873.5155892
5,0.0,0.012230427265167236,1709853873.5479028
6,0.0,0.012485606670379639,1709853873.577637
7,0.0,0.012803606986999512,1709853873.6132607
8,0.0,0.01314765691757202,1709853873.6541595
9,0.0,0.013400509357452392,1709853873.6882346
10,0.0,0.013652527332305908,1709853873.7172294
11,0.0,0.013974716663360595,1709853873.7539728
12,0.0,0.014288475513458252,1709853873.7896254
13,0.0,0.014629309177398681,1709853873.828928
14,0.0,0.014892489910125732,1709853873.8638005
15,0.0,0.015165891647338867,1709853873.8983161
16,0.0,0.015453288555145264,1709853873.9349408
17,0.0,0.015739684104919435,1709853873.9690714
18,0.0,0.01599890470504761,1709853874.0006096
19,0.0,0.016303865909576415,1709853874.0413077
20,0.0,0.016564669609069823,1709853874.075369
21,0.0,0.01684598922729492,1709853874.1113591
22,0.0,0.017082486152648926,1709853874.1446185
23,0.0,0.017371461391448975,1709853874.1800094
24,0.0,0.017645566463470458,1709853874.2126548
25,0.0,0.017949256896972656,1709853874.2502542
26,0.0,0.018212904930114748,1709853874.2829227
27,0.0,0.018498787879943846,1709853874.3170848
28,0.0,0.018799266815185546,1709853874.3560827
29,0.0,0.01907261610031128,1709853874.3900945
30,0.0,0.019322776794433595,1709853874.4206975
31,0.0,0.019629511833190918,1709853874.4612684
32,0.0,0.019926114082336424,1709853874.4987671
33,0.0,0.020171868801116943,1709853874.5301573
34,0.0,0.020427565574645996,1709853874.5641549
35,0.0,0.02069892168045044,1709853874.5968182
36,0.0,0.02100240230560303,1709853874.6329331
37,227.0,0.02130377769470215,1709853874.6708176
38,222.0,0.021549038887023926,1709853874.704595
39,218.0,0.02181309223175049,1709853874.7370439
40,214.0,0.02211318016052246,1709853874.777294
41,212.0,0.022366411685943603,1709853874.814938
42,210.0,0.022561893463134766,1709853874.8399835
43,208.0,0.02290357828140259,1709853874.8830075
44,207.0,0.0231536865234375,1709853874.9145207
